1_1_1	null	null	null	2630	18230	80	380	594	461	61	62	11	100	100	0	460	591	313	176	176	16	98	98	0	1.123	1.284	1.232	1.199	1.980	1.406	0.890	52	293	603	948	0.168	319	284	533	415	0
1_1_2	null	null	null	2820	18250	150	65	75	30	60	60	10	35	23	0	172	190	59	162	163	17	41	21	0	0.500	0.536	0.583	0.560	3.745	0.373	0.343	156	956	15	43	-1.000	5	10	15	28	-50
1_1_3	null	null	null	3030	18250	150	64	70	22	60	60	10	33	19	0	167	180	56	161	163	19	27	17	0	0.667	0.526	0.586	0.589	3.320	0.238	0.213	156	909	10	29	-0.585	4	6	10	19	-50
1_1_4	null	null	null	3250	18240	100	171	239	172	60	61	10	91	85	0	321	368	148	164	165	17	100	98	0	0.707	0.877	0.767	0.648	2.395	1.035	0.872	80	474	268	383	-0.500	111	157	179	204	0
1_1_5	null	null	null	3450	18250	150	65	71	27	61	62	10	35	14	0	178	186	36	168	169	19	33	15	0	0.400	0.556	0.592	0.634	3.338	0.394	0.164	156	881	14	28	-1.322	4	10	10	18	-50
1_1_6	null	null	null	3660	18250	150	62	64	15	62	62	10	24	8	0	170	175	25	164	165	18	29	12	0	0.000	0.182	0.600	0.657	3.508	0.203	0.056	156	961	6	13	Error	0	6	2	11	-50
1_1_7	null	null	null	3870	18240	80	1024	1015	491	61	62	11	100	100	0	899	890	374	163	164	19	100	100	0	1.308	1.312	1.222	1.292	1.468	1.332	0.910	52	320	1699	1681	0.388	963	736	954	727	0
1_1_8	null	null	null	4070	18240	80	824	936	564	62	63	10	100	100	0	744	791	441	165	165	18	100	100	0	1.316	1.396	1.315	1.529	1.651	1.368	0.926	52	320	1341	1500	0.396	762	579	874	626	0
1_1_9	null	null	null	4290	18240	80	926	916	475	63	64	11	100	100	0	763	782	345	169	171	21	100	100	0	1.453	1.392	1.302	1.378	1.434	1.408	0.914	52	320	1457	1466	0.539	863	594	853	613	0
1_1_10	null	null	null	4500	18250	150	89	398	544	62	62	10	66	53	0	187	413	396	164	167	23	50	41	0	1.174	1.349	1.137	1.069	2.764	1.386	0.927	156	998	50	585	0.231	27	23	336	249	-50
1_1_11	null	null	null	4710	18250	150	69	88	64	63	63	11	33	23	0	190	203	53	172	173	21	41	20	0	0.333	0.806	0.625	0.631	3.182	1.020	0.343	156	903	24	56	-1.585	6	18	25	31	-50
1_1_12	null	null	null	4910	18250	150	63	67	19	62	63	11	24	9	0	169	174	25	166	168	23	20	6	0	0.333	0.625	0.572	0.607	3.489	0.204	0.087	156	948	4	13	-1.585	1	3	5	8	-50
1_1_13	null	null	null	5120	18250	80	593	618	297	59	61	9	100	100	0	532	575	219	156	157	17	100	100	0	1.420	1.334	1.391	1.353	1.584	1.376	0.896	52	332	910	978	0.506	534	376	559	419	0
