1_1_1	null	null	null	2460	18230	90	1228	1353	525	89	91	18	100	100	0	1218	1264	406	148	150	20	100	100	0	1.064	1.133	1.176	1.116	1.358	1.142	0.917	52	333	2209	2380	0.090	1139	1070	1264	1116	0
1_1_2	null	null	null	2640	18260	150	96	113	58	87	89	19	37	21	0	151	190	96	141	142	19	41	31	0	0.900	0.531	0.626	0.694	3.404	0.556	0.560	156	1031	19	75	-0.152	9	10	26	49	-50
1_1_3	null	null	null	2870	18240	80	141	143	33	89	90	19	86	69	0	244	249	82	135	137	17	92	84	0	0.477	0.474	0.507	0.495	2.437	0.370	0.452	52	306	161	168	-1.068	52	109	54	114	0
1_1_4	null	null	null	3080	18240	90	566	602	220	90	92	20	100	100	0	680	687	220	146	147	21	100	100	0	0.891	0.946	0.933	0.948	1.513	0.936	0.833	52	384	1010	1053	-0.166	476	534	512	541	0
1_1_5	null	null	null	3290	18250	80	129	127	29	89	89	19	69	51	0	200	224	79	141	142	19	80	69	0	0.678	0.458	0.601	0.567	3.078	0.287	0.275	52	306	99	121	-0.561	40	59	38	83	0
1_1_6	null	null	null	3480	18260	150	93	97	22	91	92	21	25	5	0	149	156	32	143	145	21	30	12	0	0.333	0.462	0.901	0.793	3.746	0.721	0.095	156	1032	8	19	-1.585	2	6	6	13	-50
1_1_7	null	null	null	3710	18240	90	1413	1623	718	89	91	21	100	100	0	1233	1517	702	147	147	20	100	100	0	1.219	1.120	1.149	1.148	1.305	1.054	0.915	52	384	2410	2904	0.286	1324	1086	1534	1370	0
1_1_8	null	null	null	3920	18250	100	1253	1467	945	87	90	19	100	100	0	1276	1424	945	139	140	17	98	98	0	1.026	1.074	1.061	1.184	1.924	1.047	0.897	80	532	2303	2665	0.036	1166	1137	1380	1285	0
1_1_9	null	null	null	4130	18250	100	1100	1690	1532	89	91	18	100	100	0	1133	1600	1341	143	144	19	97	97	0	1.021	1.099	1.042	1.172	1.873	1.128	0.903	80	526	2001	3058	0.030	1011	990	1601	1457	0
1_1_10	null	null	null	4330	18250	90	1453	2197	1573	91	94	20	100	100	0	1347	1856	1203	152	153	22	100	100	0	1.140	1.236	1.191	1.148	1.406	1.240	0.940	52	400	2557	3810	0.189	1362	1195	2106	1704	0
