1_1_1	null	null	null	2330	18480	90	554	524	189	74	74	13	100	100	0	608	571	174	170	171	16	100	100	0	1.096	1.122	1.106	1.113	1.505	1.126	0.898	52	377	918	851	0.132	480	438	450	401	0
1_1_2	null	null	null	2520	18500	150	82	93	37	75	76	14	36	23	0	180	192	45	172	172	16	39	26	0	0.875	0.900	0.755	0.760	3.116	0.746	0.296	156	978	15	38	-0.193	7	8	18	20	-50
1_1_3	null	null	null	2730	18500	150	77	87	33	75	76	13	30	20	0	180	190	37	173	174	16	39	23	0	0.286	0.706	0.889	0.840	3.245	0.760	0.235	156	936	9	29	-1.807	2	7	12	17	-50
1_1_4	null	null	null	2950	18480	90	362	364	146	74	75	13	100	100	0	468	462	133	176	176	16	100	100	0	0.986	1.014	1.008	0.967	1.582	1.030	0.878	52	400	580	576	-0.020	288	292	290	286	0
1_1_5	null	null	null	3160	18490	80	100	100	23	74	75	14	65	44	0	211	211	32	174	174	16	73	55	0	0.703	0.703	0.796	0.776	3.185	0.533	0.199	52	314	63	63	-0.509	26	37	26	37	0
1_1_6	null	null	null	3360	18500	150	81	82	17	75	76	14	30	9	0	178	179	19	173	174	16	30	10	0	1.200	1.167	0.870	1.006	3.424	0.422	0.018	156	1025	11	13	0.263	6	5	7	6	-50
1_1_7	null	null	null	3570	18490	80	632	779	385	73	74	12	100	100	0	715	786	320	172	173	17	100	100	0	1.029	1.150	1.131	1.147	1.401	1.169	0.936	52	320	1102	1320	0.042	559	543	706	614	0
1_1_8	null	null	null	3780	18490	80	664	673	283	76	77	15	100	100	0	731	751	217	174	176	21	100	100	0	1.056	1.035	1.025	0.968	1.439	1.082	0.896	52	320	1145	1174	0.078	588	557	597	577	0
1_1_9	null	null	null	3990	18490	80	718	726	259	73	74	13	100	100	0	746	744	276	171	174	17	100	100	0	1.122	1.140	1.111	1.245	1.527	1.103	0.907	52	320	1220	1226	0.166	645	575	653	573	0
1_1_10	null	null	null	4200	18490	80	748	781	300	75	75	12	100	100	0	822	818	278	171	173	16	100	100	0	1.034	1.091	1.072	1.097	1.477	1.097	0.910	52	320	1324	1353	0.048	673	651	706	647	0
1_1_11	null	null	null	4410	18500	150	81	90	32	76	76	13	33	19	0	188	193	29	175	176	16	44	25	0	0.385	0.778	0.776	0.752	2.853	0.886	0.194	156	975	18	32	-1.379	5	13	14	18	-50
1_1_12	null	null	null	4620	18500	150	81	82	16	77	77	13	22	10	0	183	187	20	176	177	16	32	12	0	0.571	0.455	1.000	0.958	3.338	0.238	0.016	156	930	11	16	-0.807	4	7	5	11	-50
1_1_13	null	null	null	4830	18500	150	100	202	185	74	76	12	62	50	0	195	286	173	175	175	15	53	44	0	1.300	1.153	1.038	0.963	2.632	1.085	0.902	156	976	46	239	0.379	26	20	128	111	-50
1_1_14	null	null	null	5050	18490	80	434	439	208	74	75	13	100	98	0	509	508	184	174	175	16	98	96	0	1.075	1.093	1.096	1.058	1.392	1.108	0.911	52	314	695	699	0.104	360	335	365	334	0
1_1_15	null	null	null	5250	18500	150	102	199	178	75	75	13	57	50	0	202	287	175	172	172	16	58	46	0	0.900	1.078	1.088	1.176	2.451	1.023	0.897	156	1038	57	239	-0.152	27	30	124	115	-50
1_1_16	null	null	null	5460	18490	80	444	456	157	73	74	13	100	100	0	551	542	165	173	173	17	100	100	0	0.981	1.038	1.062	1.082	1.480	1.015	0.902	52	320	749	752	-0.027	371	378	383	369	0
1_1_17	null	null	null	5670	18500	150	79	81	15	75	76	13	28	8	0	168	168	17	169	171	20	9	1	0	-4.000	-6.000	1.000	0.970	3.607	0.146	0.007	156	975	3	5	Error	4	-1	6	-1	-50
1_1_18	null	null	null	5880	18500	150	78	79	15	75	76	13	23	10	0	175	180	37	172	174	20	23	8	0	1.000	0.500	0.630	0.601	3.517	0.143	0.036	156	950	6	12	0.000	3	3	4	8	-50
1_1_19	null	null	null	6090	18490	80	261	277	98	75	76	13	100	100	0	335	352	104	176	176	16	98	96	0	1.170	1.148	1.191	1.271	1.668	1.090	0.836	52	320	345	378	0.226	186	159	202	176	0
1_1_20	null	null	null	6300	18490	150	89	127	83	76	76	12	50	39	0	197	232	75	185	185	17	43	33	0	1.083	1.085	1.094	1.000	3.411	1.076	0.698	156	1104	25	98	0.115	13	12	51	47	-50
1_2_1	null	null	null	2320	18720	80	304	307	117	76	82	62	90	76	0	400	402	108	175	177	29	98	94	0	1.013	1.018	1.019	0.922	1.822	1.240	0.645	52	332	453	458	0.019	228	225	231	227	0
1_2_2	null	null	null	2520	18720	80	296	296	108	76	78	15	98	98	0	361	364	103	175	176	16	98	96	0	1.183	1.164	1.178	1.121	1.528	1.141	0.849	52	340	406	409	0.242	220	186	220	189	0
1_2_3	null	null	null	2730	18710	150	77	81	18	77	78	14	23	8	0	179	181	20	179	179	16	20	7	0	0.000	2.000	1.000	0.846	3.717	0.238	0.007	156	805	0	6	Error	0	0	4	2	-50
1_2_4	null	null	null	2940	18710	150	80	82	19	77	77	14	22	12	0	183	185	18	177	178	17	27	7	0	0.500	0.625	1.000	0.960	3.168	0.213	0.004	156	886	9	13	-1.000	3	6	5	8	-50
1_2_5	null	null	null	3150	18710	150	81	83	17	75	78	23	17	2	0	182	184	22	178	179	26	17	1	0	1.500	1.333	0.854	0.749	4.192	0.698	0.226	156	909	10	14	0.585	6	4	8	6	-50
1_2_6	-2.402592e-01	10.195804	-0.211383775	3370	18710	100	1167	1233	538	77	78	15	100	100	0	1439	1457	598	177	178	16	100	100	0	0.864	0.903	0.909	0.934	1.399	0.900	0.961	80	509	2352	2436	-0.211	1090	1262	1156	1280	0
1_2_7	-1.113116e-01	9.369449	-0.041440802	3570	18700	100	727	988	755	75	76	13	98	98	0	846	1133	779	175	175	17	98	98	0	0.972	0.953	0.921	0.919	1.729	0.960	0.944	80	547	1323	1871	-0.041	652	671	913	958	0
1_2_8	-1.238293e-01	9.311512	-0.052219683	3790	18710	100	700	874	555	76	77	14	100	100	0	821	947	525	174	175	17	100	100	0	0.964	1.032	1.064	1.027	1.503	1.043	0.944	80	536	1271	1571	-0.052	624	647	798	773	0
1_2_9	-2.122278e-02	8.940778	0.055777457	4000	18710	90	576	635	270	75	76	13	100	100	0	658	710	255	176	176	17	100	100	0	1.039	1.049	0.974	1.050	1.312	1.044	0.934	52	420	983	1094	0.056	501	482	560	534	0
1_2_10	null	null	null	4210	18700	100	431	565	389	74	75	12	100	100	0	514	620	368	174	174	16	100	100	0	1.050	1.101	1.122	1.135	1.533	1.081	0.916	80	554	697	937	0.070	357	340	491	446	0
1_2_11	6.309405e-02	7.598685	0.119052672	4420	18710	100	277	355	219	75	75	13	100	100	0	361	428	203	175	175	16	98	97	0	1.086	1.107	1.072	1.100	1.477	1.092	0.926	80	524	388	533	0.119	202	186	280	253	0
1_2_12	9.143232e-02	10.230021	0.117689277	4620	18710	90	1328	1263	401	77	78	13	100	100	0	1329	1244	412	176	177	16	100	100	0	1.085	1.110	1.099	1.147	1.274	1.084	0.945	52	414	2404	2254	0.118	1251	1153	1186	1068	0
1_2_13	null	null	null	4840	18700	100	188	256	139	77	77	13	100	97	0	290	335	133	176	177	17	97	92	0	0.974	1.126	1.175	1.134	1.563	1.088	0.847	80	518	225	338	-0.038	111	114	179	159	0
1_2_14	null	null	null	5040	18710	90	491	478	184	78	79	13	98	98	0	531	562	184	176	176	17	100	100	0	1.163	1.036	1.072	0.996	1.716	1.023	0.911	52	420	768	786	0.218	413	355	400	386	0
1_2_15	1.175401e-01	10.652308	0.106649416	5250	18700	90	1746	1690	529	76	76	12	100	100	0	1721	1674	545	170	172	19	100	100	0	1.077	1.073	1.056	1.096	1.219	1.048	0.953	52	406	3221	3118	0.107	1670	1551	1614	1504	0
1_2_16	-9.175886e-02	9.195962	-0.017219071	5470	18710	100	660	830	520	77	77	13	100	100	0	764	867	481	174	174	16	100	100	0	0.988	1.087	1.073	1.060	1.594	1.089	0.939	80	548	1173	1446	-0.017	583	590	753	693	0
1_2_17	1.647338e-01	9.308045	0.236440196	5680	18710	100	764	829	504	76	77	13	100	100	0	753	855	465	169	170	20	100	100	0	1.178	1.098	1.041	1.061	1.675	1.095	0.925	80	518	1272	1439	0.236	688	584	753	686	0
1_2_18	1.377167e-01	10.032024	0.179019012	5880	18690	100	1191	1222	611	77	79	14	100	100	0	1158	1171	587	174	175	23	97	97	0	1.132	1.148	1.149	1.265	1.524	1.111	0.944	80	498	2098	2142	0.179	1114	984	1145	997	0
1_2_19	-1.380445e-01	9.389759	-0.068815192	6100	18700	100	730	863	492	75	76	12	100	100	0	865	929	453	178	179	16	100	100	0	0.953	1.049	1.064	1.031	1.351	1.063	0.951	80	554	1342	1539	-0.069	655	687	788	751	0
1_2_20	null	null	null	6310	18700	100	292	360	205	76	76	12	100	98	0	385	447	189	181	182	16	100	98	0	1.059	1.068	0.983	1.031	1.663	1.075	0.886	80	530	420	550	0.082	216	204	284	266	0
1_3_1	2.013514e-01	8.493454	0.271804615	2320	18930	100	469	580	411	73	74	13	100	100	0	499	596	354	171	172	17	100	100	0	1.207	1.193	1.188	1.191	1.727	1.183	0.916	80	546	724	932	0.272	396	328	507	425	0
1_3_2	null	null	null	2530	18930	100	393	486	328	76	77	14	100	100	0	432	546	322	175	176	16	100	100	0	1.233	1.105	1.151	1.143	1.455	1.063	0.932	80	512	574	781	0.303	317	257	410	371	0
1_3_3	null	null	null	2730	18930	150	81	83	19	77	78	15	24	8	0	183	183	21	180	182	17	23	7	0	1.333	2.000	0.800	0.842	3.684	0.319	0.006	156	891	7	9	0.415	4	3	6	3	-50
1_3_4	3.074268e-02	9.158898	0.105979786	2940	18930	90	671	823	400	78	79	16	100	100	0	733	862	443	182	183	17	100	100	0	1.076	1.096	1.146	1.190	1.395	1.012	0.929	52	414	1144	1425	0.106	593	551	745	680	0
1_3_5	4.337654e-01	8.709112	0.507568785	3160	18920	100	575	643	411	76	79	27	100	98	0	528	648	410	177	179	32	98	91	0	1.422	1.204	1.263	1.385	1.590	1.111	0.923	80	530	850	1038	0.508	499	351	567	471	0
1_3_6	1.505077e-01	9.348918	0.221026879	3370	18930	110	781	967	676	77	80	30	100	100	0	783	999	641	179	188	162	97	76	0	1.166	1.085	1.079	1.059	1.590	1.073	0.943	80	626	1308	1710	0.221	704	604	890	820	0
1_3_7	6.634902e-02	8.945126	0.143364175	3580	18920	90	594	682	278	76	77	19	100	100	0	646	718	279	177	183	134	98	86	0	1.104	1.120	1.138	1.150	1.338	1.083	0.926	52	406	987	1147	0.143	518	469	606	541	0
