1_1_1	null	null	null	2480	18650	100	428	555	388	65	67	13	100	98	0	499	586	380	83	85	13	100	97	0	0.873	0.974	0.961	0.965	1.659	0.994	0.921	80	516	779	993	-0.197	363	416	490	503	0
1_1_2	null	null	null	2680	18650	150	79	91	37	71	74	18	35	28	0	107	136	77	91	94	18	46	34	0	0.500	0.444	0.579	0.656	2.678	0.462	0.430	156	1019	24	65	-1.000	8	16	20	45	-50
1_1_3	null	null	null	2900	18660	100	119	123	45	77	83	28	57	31	0	160	193	106	97	102	21	92	68	0	0.667	0.479	0.594	0.485	2.874	0.366	0.333	80	504	105	142	-0.585	42	63	46	96	0
1_1_4	null	null	null	3100	18650	90	309	376	174	75	81	29	100	100	0	349	411	164	95	100	23	100	100	0	0.921	0.953	0.954	0.924	1.337	0.936	0.890	52	408	488	617	-0.118	234	254	301	316	0
1_1_5	null	null	null	3310	18650	150	76	81	22	76	81	23	16	6	0	102	112	37	96	100	22	33	16	0	0.000	0.313	0.736	0.655	3.517	0.683	0.190	156	923	6	21	Error	0	6	5	16	-50
1_1_6	null	null	null	3520	18650	150	82	91	25	78	83	22	28	10	0	110	116	29	97	101	21	41	18	0	0.308	0.684	0.888	0.880	3.714	0.912	0.228	156	985	17	32	-1.700	4	13	13	19	-50
1_1_7	null	null	null	3730	18640	90	821	1093	673	77	82	23	100	100	0	846	1065	671	97	102	30	98	98	0	0.993	1.050	1.052	1.101	1.742	0.979	0.874	52	406	1493	1984	-0.010	744	749	1016	968	0
1_1_8	null	null	null	3950	18660	100	823	907	622	80	85	23	97	96	0	873	921	553	100	104	24	98	98	0	0.961	1.007	1.036	0.933	1.854	1.029	0.901	80	540	1516	1648	-0.057	743	773	827	821	0
1_1_9	null	null	null	4160	18660	100	769	931	692	80	83	20	100	100	0	817	959	641	99	101	20	100	100	0	0.960	0.990	0.989	0.904	1.798	1.033	0.871	80	535	1407	1711	-0.059	689	718	851	860	0
1_1_10	null	null	null	4370	18660	100	721	917	595	79	82	22	100	98	0	771	968	565	96	99	17	100	100	0	0.951	0.961	1.000	0.870	1.723	1.000	0.859	80	548	1317	1710	-0.072	642	675	838	872	0
