1	1730	22030	3414	32	2463	7	2429	31	100	100	0	2397	468.571	409790	23140	51	22380	14	100	100	11	9208	49	9159	1587	2776861	120	0.262	0.146	0.214	0.189	2.159	0.115	0.829	120	782	11556	26473	-1.934	3382	23091	0.055862655	0.425293498	0.131350833	-0.881567169	0
2	1960	22030	696	32	210	8	650	31	100	100	0	618	80.5	55781	808	51	323	14	100	100	0	732	50	681	52.067	64731	110	0.907	0.877	0.869	0.897	1.268	0.845	0.948	80	650	1299	1422	-0.14	664	758	0.010967712	0.013960958	0.785598857	-0.104799157	0
3	2200	22030	62	32	19	7	59	31	92	75	0	27	4.143	5009	105	51	35	12	96	83	0	96	50	46	4.308	8480	100	0.598	0.559	0.546	0.535	2.411	0.407	0.455	80	560	73	85	-0.742	30	55	0.000495529	0.001012998	0.489170811	-0.310539466	0
4	2440	22030	769	32	274	7	823	30	100	100	0	792	102	92333	775	50	259	12	100	100	0	812	49	763	57.538	93136	120	1.039	1.016	1.023	1.016	1.589	1.023	0.956	120	794	1555	1464	0.055	738	726	0.012190018	0.013371577	0.911636511	-0.04017829	0
5	2670	22030	108	32	31	7	105	30	100	96	0	74	10.429	8623	125	50	29	12	98	97	0	123	48	74	5.923	9993	100	0.994	1.009	0.995	0.98	1.963	0.957	0.62	80	560	148	153	-0.009	77	76	0.001271858	0.001399779	0.908613326	-0.041620898	0
6	2910	22030	126	32	32	7	125	30	100	100	0	94	13	15218	134	50	33	14	99	96	0	130	49	81	5.8	16212	120	1.164	1.123	1.126	1.146	1.555	1.045	0.749	120	793	175	180	0.219	95	85	0.001569176	0.001565543	1.002320583	0.001006649	0
7	3150	22030	1765	32	244	7	1761	31	100	100	0	1730	240	141217	1579	51	221	14	100	100	0	1589	50	1539	105	126341	110	1.124	1.134	1.138	1.135	1.184	1.138	0.968	80	650	3269	3261	0.169	1733	1528	0.028625068	0.028142933	1.017131671	0.007377178	0
8	3380	22030	263	32	90	7	277	31	100	100	0	245	32	31708	309	48	94	12	100	99	0	330	47	283	20.692	37168	120	0.866	0.886	0.883	0.867	1.473	0.893	0.909	120	777	528	492	-0.207	231	261	0.003815575	0.004807137	0.793731181	-0.100326558	0
9	3610	22030	431	32	201	7	393	31	100	100	0	361	55.286	34599	393	49	235	13	100	100	0	344	48	295	25.357	31503	110	1.223	1.159	1.236	1.225	1.427	1.057	0.913	80	650	656	745	0.291	400	345	0.006607056	0.006354262	1.039783366	0.016942865	0
10	3850	22030	288	34	76	7	294	31	100	100	0	262	35.286	34664	290	49	76	11	99	99	0	299	48	251	20.75	34866	120	1.047	1.059	1.049	1.085	1.649	1.042	0.833	120	786	513	498	0.066	256	242	0.004228516	0.004457192	0.948694905	-0.022873432	0
11	4080	22020	19973	72	2207	347	20404	34	100	100	0	20370	57.279	1597846	16932	114	1862	742	100	100	0	17116	50	17066	22.636	1354580	110	1.194	1.181	1.176	1.181	1.158	1.188	0.975	80	650	37436	36820	0.255	19939	16881	0.329345204	0.310916787	1.059271219	0.025007173	0
12	4320	22020	1594	35	167	9	1581	32	100	100	0	1548	168.111	127598	1134	51	197	20	100	100	0	1096	49	1046	53.19	90802	110	1.48	1.439	1.456	1.455	1.214	1.459	0.954	80	656	2594	2646	0.565	1561	1085	0.025784035	0.019983693	1.290253762	0.110675134	0
13	4560	22030	21613	35	6376	8	21044	34	100	100	0	21010	2616.25	2593635	15845	51	4607	13	100	100	0	15677	49	15627	1163.143	1901509	120	1.344	1.366	1.37	1.387	1.392	1.378	0.972	120	782	36637	37375	0.427	21579	15796	0.356434132	0.290933095	1.22514124	0.088186159	0
14	4800	22030	114	34	41	7	111	32	100	98	0	78	11.143	9167	115	50	38	12	96	85	0	109	49	60	5.154	9255	110	1.303	1.235	1.233	1.261	2.082	1.14	0.655	80	650	138	146	0.382	81	65	0.001337929	0.00119718	1.11756716	0.048273631	0
15	5030	22030	127	32	44	7	123	31	100	98	0	91	13.143	15316	167	50	50	12	99	97	0	170	48	122	9.308	20150	120	0.751	0.804	0.805	0.779	1.826	0.791	0.77	120	778	213	214	-0.413	95	119	0.001569176	0.00219176	0.715943273	-0.145121387	0
16	5260	22020	17272	40	1956	53	17689	32	100	100	0	17656	321.423	1381803	10387	61	1230	129	100	100	0	10656	50	10606	79.448	830980	110	1.665	1.668	1.652	1.669	1.153	1.684	0.98	80	650	28262	27575	0.735	17239	10336	0.284747579	0.190369997	1.495758702	0.174861538	0
17	5500	22020	2122	36	439	22	2109	32	100	100	0	2076	92	254781	1787	53	381	33	100	100	0	1810	49	1761	51.086	214491	120	1.179	1.202	1.211	1.201	1.221	1.199	0.973	120	784	3837	3827	0.237	2089	1738	0.034505348	0.032010744	1.077930193	0.032590637	0
18	5730	22030	85	32	30	7	81	31	95	92	0	49	7.286	6879	110	48	41	12	93	83	0	101	46	55	4.923	8871	100	0.895	0.837	0.867	0.842	2.721	0.7	0.507	80	560	104	117	-0.16	53	64	0.000875435	0.001178762	0.742673392	-0.129202135	0
19	5970	22030	71	32	21	7	69	31	95	82	0	37	5.286	5667	86	48	27	12	85	71	0	82	47	34	3	6895	110	1.063	1.01	0.998	0.985	2.801	0.79	0.369	80	650	71	77	0.088	39	38	0.000644188	0.00069989	0.920413499	-0.036017021	0
20	1750	22270	59	34	23	7	55	31	81	65	0	23	3.571	7202	91	49	30	12	85	73	0	88	48	39	3.308	10939	120	0.596	0.652	0.662	0.634	3.556	0.491	0.262	120	784	62	69	-0.746	27	42	0.000445976	0.000773562	0.576522741	-0.239183557	0
21	1990	22270	62	32	18	8	60	31	90	80	0	28	3.625	5051	90	48	22	12	92	81	0	85	46	38	3.308	7215	110	0.744	0.709	0.64	0.661	2.995	0.557	0.291	80	656	66	73	-0.426	30	43	0.000495529	0.00079198	0.625683595	-0.203645232	0
22	2230	22260	52	31	18	7	50	30	76	61	0	19	2.857	4180	74	48	19	12	76	57	0	77	47	30	2.077	5943	100	0.651	0.797	0.748	0.783	3.702	0.499	0.189	80	560	49	48	-0.618	21	27	0.00034687	0.00049729	0.697521341	-0.1564425	0
23	2450	22270	162	32	54	7	161	31	100	100	0	129	18	13029	223	48	61	12	100	100	0	216	47	168	13.846	17882	110	0.77	0.746	0.713	0.725	1.582	0.737	0.809	80	644	297	305	-0.378	130	175	0.002147293	0.003223176	0.666204056	-0.176392727	0
24	2690	22270	116	32	26	7	117	31	100	100	0	85	11.571	9351	130	49	34	12	100	97	0	129	48	80	6.462	10465	110	1.063	1.025	1.07	1.07	1.863	1.011	0.661	80	650	165	166	0.088	84	82	0.001387482	0.001510288	0.918686644	-0.036832597	0
25	2920	22270	155	32	43	7	152	31	99	99	0	120	17	18718	163	49	52	12	100	99	0	156	47	108	9.077	19681	120	1.11	1.063	1.13	1.095	1.902	0.991	0.754	120	751	228	239	0.151	123	116	0.00203167	0.002136505	0.950931188	-0.021850909	0
26	3150	22270	125	32	40	7	118	31	98	98	0	86	12.857	10098	143	48	41	12	100	95	0	142	47	95	7.538	11474	110	0.911	0.977	0.987	0.985	1.865	0.949	0.734	80	644	181	189	-0.134	93	96	0.00153614	0.001768142	0.868787742	-0.061086315	0
27	3390	22270	1176	32	216	7	1137	31	100	100	0	1105	158.429	141132	1158	48	185	12	100	100	0	1147	47	1099	88	138945	130	1.005	1.03	1.027	1.026	1.284	1.028	0.942	120	853	2204	2254	0.007	1144	1110	0.018896179	0.020444146	0.924283105	-0.034194985	0
28	3620	22260	90	32	25	8	88	31	97	97	0	56	7	7266	114	50	33	12	95	88	0	109	49	60	5.077	9129	110	0.943	0.904	0.894	0.97	2.672	0.734	0.458	80	650	116	122	-0.085	58	64	0.000958023	0.001178762	0.81273692	-0.090050011	0
29	3860	22260	213	32	35	7	211	31	100	100	0	179	25	17051	211	49	41	12	100	100	0	207	48	159	12.846	16897	110	1.128	1.114	1.148	1.129	1.463	1.103	0.835	80	650	338	343	0.173	181	162	0.002989693	0.00298374	1.001994942	0.000865529	0
30	4090	22250	137	34	30	8	139	31	100	100	0	107	12.5	10960	157	50	37	13	100	98	0	157	48	108	7.857	12563	110	0.987	0.968	0.936	0.987	1.837	0.957	0.673	80	656	215	213	-0.019	105	108	0.001734352	0.00198916	0.871901676	-0.059532487	0
