1005964_1	0.406	1.325	1	1	1	203	46	219	38	80	15	82	16	-50
1006372_1	-1.271	0.414	1	1	2	625	66	229	38	1351	99	85	15	0
1006780_1	-5.970	0.016	1	1	3	191	44	231	36	167	43	84	16	0
1007188_1	3.857	14.490	1	1	4	8698	4234	220	36	859	392	84	15	0
1007496_1	0.961	1.947	1	1	5	1111	90	216	35	690	63	81	14	0
1007904_1	1.137	2.200	1	1	6	1874	874	220	35	1078	537	82	15	0
1008312_1	-0.556	0.680	1	1	7	958	241	224	34	1513	453	84	15	0
1008720_1	-0.855	0.553	1	1	8	836	104	219	38	1559	198	81	16	0
1009028_1	-0.201	0.870	1	1	9	1363	183	221	32	1820	134	81	15	0
1009436_1	0.919	1.890	1	1	10	2089	367	221	32	1393	278	84	15	0
1009844_1	0.851	1.803	1	1	11	797	105	217	32	504	67	78	15	0
1005988_1	0.406	1.325	1	2	1	186	47	223	35	83	18	82	15	-50
1006396_1	-2.402	0.189	1	2	2	170	63	228	35	91	38	84	16	-50
1006804_1	-0.051	0.965	1	2	3	724	158	241	36	749	197	86	16	0
1007112_1	-1.179	0.442	1	2	4	242	54	240	35	93	22	87	16	-50
1007520_1	3.738	13.341	1	2	5	4036	797	249	37	462	88	86	16	0
1007928_1	-0.216	0.861	1	2	6	521	54	239	34	521	66	87	16	0
1008336_1	-0.095	0.936	1	2	7	1257	147	245	37	1522	162	90	16	0
1008644_1	0.406	1.325	1	2	8	225	37	244	39	87	15	87	20	-50
1009052_1	-0.371	0.773	1	2	9	432	41	237	35	420	55	86	16	0
1009460_1	0.541	1.455	1	2	10	1358	231	242	38	1104	221	88	16	0
1009868_1	-2.260	0.209	1	2	11	275	44	246	36	272	44	88	17	0
1010163_1	0.406	1.325	1	2	12	188	81	247	36	82	19	88	16	-50
1006012_1	0.406	1.325	1	3	1	204	49	225	33	79	15	84	16	-50
1006420_1	-2.659	0.158	1	3	2	243	42	224	35	243	32	84	16	0
1006728_1	0.406	1.325	1	3	3	219	59	244	36	82	19	87	16	-50
1007136_1	-1.594	0.331	1	3	4	243	41	243	34	91	16	87	16	-50
1007544_1	-0.361	0.779	1	3	5	452	66	238	34	449	71	85	16	0
1007952_1	2.299	4.922	1	3	6	7010	1336	243	33	1909	347	88	14	0
1008260_1	-0.467	0.723	1	3	7	685	85	246	38	893	92	89	15	0
1008668_1	0.406	1.325	1	3	8	210	68	246	36	84	19	89	16	-50
1009076_1	-1.594	0.331	1	3	9	228	49	247	38	92	17	88	16	-50
1009484_1	-1.372	0.386	1	3	10	1492	294	241	35	4376	845	86	15	0
1010153_1	0.406	1.325	1	3	12	165	76	235	35	84	16	86	16	-50
1006036_1	0.406	1.325	1	4	1	222	52	237	35	82	18	87	15	-50
1006344_1	1.689	3.225	1	4	2	855	132	239	34	339	43	86	15	0
1006752_1	-1.013	0.495	1	4	3	2938	266	253	38	7269	619	90	16	0
1007160_1	-1.739	0.300	1	4	4	3024	1314	273	44	12259	5855	94	17	0
1007568_1	0.602	1.517	1	4	5	1602	234	257	35	1266	158	92	15	0
1007876_1	1.114	2.165	1	4	6	4627	466	250	36	2766	179	88	16	0
1008284_1	1.293	2.450	1	4	7	1761	291	250	35	906	141	89	15	0
1008692_1	0.336	1.263	1	4	8	1267	317	249	36	1157	349	89	17	0
1009100_1	0.625	1.542	1	4	9	3504	1791	236	37	2893	1543	86	16	0
1009804_1	-2.916	0.132	1	4	10	215	43	240	37	96	27	86	15	-50
1006206_1	2.907	7.502	1	4	12	49358	8779	243	35	8759	1893	87	15	0
1005960_1	0.406	1.325	1	5	1	237	59	253	37	87	20	91	16	-50
1006368_1	-0.594	0.662	1	5	2	220	73	256	37	94	22	92	15	-50
1006776_1	0.391	1.312	1	5	3	1063	134	259	40	905	102	93	17	0
1007184_1		1.325	1	5	4	272	70	282	3958	96	22	97	5485	-100
1007492_1	0.406	1.325	1	5	5	3489	695	280	44	3305	684	96	17	0
1007900_1	2.872	7.323	1	5	6	637	90	250	34	160	25	90	16	0
1008308_1	2.925	7.595	1	5	7	1562	371	249	37	319	67	90	16	0
1008716_1	0.406	1.325	1	5	8	222	68	252	37	86	18	89	17	-50
1009420_1	-7.889	0.004	1	5	9	231	36	252	36	403	97	89	15	0
1009828_1	-3.054	0.120	1	5	10	225	51	247	36	99	26	88	16	-50
1010167_1	-0.099	0.934	1	5	12	287	40	244	32	150	27	89	16	0
1005984_1	0.406	1.325	1	6	1	229	67	256	36	88	19	92	16	-50
1006392_1	-1.179	0.442	1	6	2	202	69	256	36	95	25	92	15	-50
1006800_1	-2.916	0.132	1	6	3	238	54	257	37	101	21	91	16	-50
1007108_1	-1.357	0.390	1	6	4	502	67	253	38	936	149	91	17	0
1007516_1	1.264	2.402	1	6	5	2331	228	273	36	1232	91	97	17	0
1007924_1	-0.840	0.558	1	6	6	1006	426	261	35	1859	1019	92	15	0
1008332_1	-0.932	0.524	1	6	7	1423	403	258	36	3038	992	93	16	0
1009036_1	1.263	2.400	1	6	8	968	120	254	35	486	61	92	17	0
1009444_1	-0.840	0.559	1	6	9	1411	336	255	37	2832	831	92	17	0
1009852_1	0.406	1.325	1	6	10	227	51	249	35	88	19	88	16	-50
1010159_1	0.406	1.325	1	6	12	209	70	252	35	86	18	91	17	-50
1006008_1	0.406	1.325	1	7	1	222	62	260	37	87	24	93	16	-50
1006416_1	-1.256	0.419	1	7	2	373	57	263	40	441	74	93	16	0
1006724_1	-8.130	0.004	1	7	3	247	34	272	40	464	114	93	17	0
1007132_1	-1.501	0.353	1	7	4	330	41	266	35	337	67	97	17	0
1007540_1	0.166	1.122	1	7	5	1291	143	276	39	1293	160	95	16	0
1007948_1	0.703	1.628	1	7	6	1510	156	272	39	1102	120	95	17	0
1008652_1	-0.586	0.666	1	7	7	444	51	264	35	451	62	93	16	0
1009060_1	0.963	1.949	1	7	8	1526	178	259	38	956	115	95	16	0
1009468_1	-3.499	0.088	1	7	9	331	43	260	36	1156	184	93	15	0
1009876_1	-3.764	0.074	1	7	10	245	43	256	35	110	34	92	16	-50
1322226_1	0.406	1.325	1	7	11	212	76	258	36	90	15	93	17	-50
1009317_1	0.497	1.411	1	7	12	35028	9943	253	37	32742	9542	93	18	0
1006032_1	-1.295	0.408	1	8	1	1161	132	269	40	2991	300	92	16	0
1006340_1	-6.995	0.008	1	8	2	260	42	269	37	265	37	96	15	0
1006748_1	-0.293	0.816	1	8	3	398	56	276	37	294	38	96	16	0
1007156_1	2.142	4.415	1	8	4	283	61	273	38	99	20	96	17	-50
1007564_1	1.099	2.143	1	8	5	2575	322	273	39	1519	210	96	16	0
1008268_1	-1.208	0.433	1	8	6	437	92	273	38	596	129	94	17	0
1008676_1	-5.952	0.016	1	8	7	195	32	264	39	177	31	95	17	0
1009084_1	-1.681	0.312	1	8	8	443	55	264	37	855	81	95	17	0
1009492_1	0.272	1.207	1	8	9	655	111	254	33	534	126	94	16	0
1009800_1	-1.573	0.336	1	8	10	3126	386	257	38	11400	903	93	22	0
1010173_1	-5.774	0.018	1	8	12	301	51	299	40	247	41	102	16	0
1005956_1	0.406	1.325	1	9	1	241	54	276	36	87	17	96	17	-50
1006364_1	-3.764	0.074	1	9	2	273	140	277	37	114	132	96	17	-50
1006772_1	1.012	2.017	1	9	3	1247	286	280	37	731	186	96	17	0
1007180_1	-2.764	0.147	1	9	4	243	50	275	38	105	22	96	17	-50
1007884_1	2.373	5.181	1	9	5	1121	293	284	37	311	80	97	16	0
1008292_1	3.751	13.462	1	9	6	3129	1221	273	36	376	125	95	17	0
1008700_1	-0.314	0.804	1	9	7	843	78	282	41	1020	75	96	17	0
1009108_1	1.547	2.923	1	9	8	3810	441	286	42	1695	198	98	18	0
1009416_1	-0.359	0.780	1	9	9	434	49	298	38	335	34	104	17	0
1009824_1	0.406	1.325	1	9	10	276	49	288	40	100	19	100	18	-50
1010163_2	-6.415	0.012	1	9	12	261	33	278	38	209	28	96	18	0
1005980_1	0.406	1.325	1	10	1	259	53	283	38	97	21	96	18	-50
1006388_1	-0.358	0.780	1	10	2	897	187	286	39	1134	359	97	18	0
1006796_1	0.261	1.198	1	10	3	835	116	286	36	703	102	96	17	0
1007500_1	0.246	1.186	1	10	4	1364	160	275	41	1314	124	98	17	0
1007908_1	7.972	251.096	1	10	5	11295	6607	300	47	160	43	102	19	0
1008316_1	1.336	2.525	1	10	6	11950	3013	318	56	6209	1554	106	25	0
