1	1575	1503	668	1291	907	212	719	1402	75	20	.57	137	1447	.302	.314	94	107	167	180	0	2505	2152	353	.39	2.567	-1.36
2	1598	2079	697	1455	901	624	748	1547	57	37	1.161	137	1403	.389	.387	94	107	189	202	0	3465	2425	1040	1.154	.866	.207
3	1162	1529	646	1313	516	216	693	1410	45	23	.695	137	1415	.221	.191	94	107	212	225	0	2548	2188	360	.698	1.433	-.519
4	1028	1670	634	1306	394	364	673	1394	34	28	.879	137	1403	.336	.258	94	107	234	247	0	2783	2177	607	1.54	.649	.623
5	923	1540	589	1214	334	326	636	1306	34	31	1.585	137	1389	.571	.408	94	107	257	270	0	2567	2023	543	1.627	.615	.702
6	827	1511	517	1037	310	474	568	1127	28	28	1.844	137	1377	.722	.429	94	107	279	292	0	2518	1728	790	2.548	.392	1.35
7	1415	1479	472	867	943	612	640	1157	50	36	.99	137	1342	.54	.427	95	108	302	315	0	2465	1445	1020	1.082	.925	.113
8	1046	1302	419	764	627	538	583	1051	39	37	1.13	137	1347	.532	.394	95	108	324	337	0	2170	1273	897	1.43	.699	.516
9	1379	1441	384	731	995	710	415	813	50	34	.914	137	1330	.608	.699	95	108	347	360	0	2402	1218	1183	1.189	.841	.25
10	17050	26527	389	726	16661	25801	460	819	88	88	1.634	177	1316	1.306	.893	94	109	368	383	0	44212	1210	43002	2.581	.387	1.368
11	17257	22598	394	754	16863	21844	496	855	90	85	1.383	177	1356	1.008	.862	92	107	391	406	0	37663	1257	36407	2.159	.463	1.11
12	8116	8992	406	732	7710	8260	490	841	80	81	1.273	177	1363	.844	.809	92	107	413	428	0	14987	1220	13767	1.786	.56	.836
13	3458	3015	413	705	3045	2310	487	795	60	50	1.083	137	1340	.498	.659	95	108	437	450	0	5025	1175	3850	1.264	.791	.338
14	5895	4417	403	729	5492	3688	492	810	64	53	.721	137	1361	.475	.686	95	108	459	472	0	7362	1215	6147	1.119	.893	.162
15	6759	5084	409	741	6350	4343	549	831	47	43	.796	137	1397	.53	.75	95	108	482	495	0	8473	1235	7238	1.14	.877	.189
16	7311	5698	430	769	6881	4929	530	859	48	42	.875	137	1389	.539	.744	95	108	504	517	0	9497	1282	8215	1.194	.838	.256
17	3124	2627	459	767	2665	1860	507	859	66	64	.982	137	1386	.377	.684	95	108	527	540	0	4378	1278	3100	1.163	.86	.218
18	2689	2521	467	758	2222	1763	543	858	63	74	1.032	137	1396	.367	.591	95	108	549	562	0	4202	1263	2938	1.322	.756	.403
19	1571	2173	445	737	1126	1436	537	811	69	79	1.393	137	1450	.674	.518	95	108	572	585	0	3622	1228	2393	2.126	.47	1.088
20	1035	1636	659	1337	376	299	733	1455	39	28	1.212	137	1381	.535	.402	117	130	167	180	0	2727	2228	498	1.325	.755	.406
21	1159	1881	751	1665	408	216	801	1751	38	21	1.694	137	1315	.056	.041	117	130	189	202	0	3135	2775	360	.882	1.133	-.181
22	1739	2540	719	1511	1020	1029	765	1591	48	38	1.279	137	1364	.716	.597	117	130	212	225	0	4233	2518	1715	1.681	.595	.75
23	1131	1529	606	1239	525	290	662	1321	38	20	.885	137	1263	.447	.431	117	130	239	252	0	2548	2065	483	.921	1.086	-.119
24	1127	1393	538	1144	589	249	675	1302	42	26	.924	137	1260	.442	.4	117	130	257	270	0	2322	1907	415	.705	1.419	-.505
25	11403	7772	503	1001	10900	6771	681	1173	82	66	.648	137	1305	.622	.886	115	128	282	295	0	12953	1668	11285	1.035	.966	.05
26	4969	3634	476	875	4493	2759	758	1191	86	60	.632	137	1285	.505	.62	117	130	302	315	0	6057	1458	4598	1.023	.977	.033
27	4341	3080	417	743	3924	2337	690	1057	87	71	.597	137	1313	.565	.643	115	128	324	337	0	5133	1238	3895	.993	1.007	-.011
28	5244	5775	397	710	4847	5065	486	809	81	79	1.15	137	1304	.895	.865	115	128	347	360	0	9625	1183	8442	1.742	.574	.8
29	17911	10404	423	765	17488	9639	515	905	93	78	.57	137	1296	.494	.865	117	130	369	382	0	17340	1275	16065	.919	1.089	-.122
