1	17132	16666	1433	1558	15699	15108	1467	1671	86	87	.969	225	1303	.784	.821	183	200	135	152	0	17730	1657	16072	1.024	.977	.034
2	15639	14351	1483	1609	14156	12742	1520	1815	82	76	.958	225	1247	.794	.845	182	199	157	174	0	15267	1712	13555	.958	1.044	-.063
3	12336	11088	1518	1577	10818	9511	1719	1926	82	81	.913	177	1310	.725	.824	183	198	180	195	0	11796	1678	10118	.935	1.069	-.096
4	11882	11319	1511	1575	10371	9744	1720	1880	94	88	1.011	177	1331	.815	.826	183	198	203	218	0	12041	1676	10366	1	1	-.001
5	6633	6538	1512	1586	5121	4952	1581	1694	81	81	1.009	177	1331	.794	.813	183	198	225	240	0	6955	1687	5268	1.029	.972	.041
6	6261	6269	1456	1500	4805	4769	1519	1575	89	85	.966	177	1348	.82	.825	183	198	248	263	0	6669	1596	5073	1.056	.947	.078
7	1942	1814	1317	1401	625	413	1364	1429	30	23	.594	137	1386	.333	.511	184	197	271	284	0	1930	1490	439	.703	1.423	-.508
8	1567	1564	1267	1384	300	180	1292	1393	19	12	.524	137	1403	.354	.526	184	197	294	307	0	1664	1472	191	.638	1.567	-.648
9	1669	1698	1281	1407	388	291	1310	1427	24	15	.678	137	1388	.318	.41	184	197	316	329	0	1806	1497	310	.798	1.253	-.326
10	9632	8500	1321	1405	8311	7095	1361	1480	89	84	.811	177	1346	.758	.892	183	198	338	353	0	9043	1495	7548	.908	1.101	-.139
11	7139	5965	1288	1396	5851	4569	1386	1512	81	73	.817	177	1369	.731	.874	181	196	360	375	0	6346	1485	4861	.831	1.204	-.268
12	2188	2416	1263	1380	925	1036	1343	1433	62	75	1.192	177	1331	.647	.685	183	198	383	398	0	2570	1468	1102	1.191	.839	.253
13	1634	1682	1300	1434	334	248	1359	1454	21	13	.708	177	1304	.341	.505	183	198	405	420	0	1789	1526	264	.79	1.266	-.34
14	1767	1744	1383	1487	384	257	1428	1508	19	11	.654	177	1346	.302	.47	183	198	427	442	0	1855	1582	273	.712	1.405	-.49
15	1609	1680	1395	1462	214	218	1418	1478	12	9	.901	137	1388	.205	.284	184	197	451	464	0	1787	1555	232	1.084	.923	.116
16	1996	1944	1373	1428	623	516	1407	1446	29	26	.735	137	1403	.397	.55	184	197	473	486	0	2068	1519	549	.881	1.135	-.183
17	1952	1938	1326	1392	626	546	1363	1406	37	28	.82	137	1403	.34	.482	184	197	496	509	0	2062	1481	581	.928	1.078	-.108
18	1720	1907	1286	1369	434	538	1323	1381	35	36	1.148	137	1403	.465	.523	184	197	518	531	0	2029	1456	572	1.319	.758	.399
19	1782	2010	1356	1423	426	587	1395	1441	26	36	1.245	137	1464	.399	.434	184	197	541	554	0	2138	1514	624	1.466	.682	.552
20	1849	1853	1528	1600	321	253	1568	1702	21	12	.445	137	1353	.431	.336	207	220	136	149	0	1971	1702	269	.838	1.193	-.254
21	2057	1896	1583	1612	474	284	1651	1823	19	13	.522	137	1264	.501	.331	207	220	159	172	0	2017	1715	302	.637	1.569	-.65
22	2329	2061	1620	1631	709	430	1820	1988	31	21	.675	137	1291	.655	.564	207	220	181	194	0	2193	1735	457	.645	1.55	-.632
23	1978	1906	1565	1650	413	256	1768	1962	18	9	.503	137	1299	.655	.588	207	220	204	217	0	2028	1755	272	.659	1.516	-.601
24	2291	2087	1548	1644	743	443	1639	1773	25	17	.55	137	1299	.412	.511	207	220	226	239	0	2220	1749	471	.634	1.577	-.657
25	5632	5011	1559	1598	4073	3413	1655	1705	87	82	.722	137	1305	.56	.673	207	220	249	262	0	5331	1700	3631	.891	1.122	-.166
