1	707	1015	380	583	327	432	null	null	49	49	1.334	225	1308	2.067	.575	48	65	38	55	0	832	478	354	1.083	.924	.115
2	686	990	371	572	315	418	null	null	48	44	1.236	225	1240	1.726	.637	48	65	60	77	0	811	469	343	1.088	.919	.121
3	683	980	366	567	317	413	null	null	58	53	1.244	177	1285	1.197	.921	49	64	84	99	0	803	465	339	1.068	.936	.095
4	558	830	359	558	199	272	null	null	41	37	1.399	177	1331	1.223	.712	48	63	106	121	0	680	457	223	1.12	.893	.164
5	487	722	360	560	127	162	null	null	33	27	1.198	177	1331	1.218	.603	48	63	129	144	0	592	459	133	1.045	.956	.064
6	458	684	364	564	94	120	null	null	21	16	1.234	177	1333	3.719	.384	48	63	151	166	0	561	462	98	1.046	.956	.065
7	352	568	368	565	-16	3	null	null	2	1	1.163	137	1386	5.322	.469	49	62	174	187	0	466	463	2	null	null	null
8	352	573	369	566	-17	7	null	null	9	4	1.013	137	1409	.527	.106	49	62	197	210	0	470	464	6	null	null	null
9	366	541	376	572	-10	-31	null	null	9	9	1.003	137	1383	.827	.711	49	62	219	232	0	443	469	-25	null	null	null
10	827	1110	370	567	457	543	null	null	58	48	.956	177	1319	.981	.729	48	63	241	256	0	910	465	445	.974	1.027	-.038
11	594	743	361	552	233	191	null	null	41	24	.883	177	1365	.906	.922	46	61	263	278	0	609	452	157	.672	1.488	-.574
12	396	575	372	555	24	20	null	null	10	7	1.194	177	1347	.889	.695	48	63	286	301	0	471	455	16	.683	1.464	-.55
13	346	526	397	580	-51	-54	null	null	3	1	1.133	177	1309	1.084	.381	48	63	308	323	0	431	475	-44	null	null	null
14	375	551	399	585	-24	-34	null	null	8	6	.991	177	1340	1.095	.616	48	63	330	345	0	452	479	-28	null	null	null
15	390	535	389	568	1	-33	null	null	10	3	.638	137	1384	.997	.577	49	62	354	367	0	438	466	-27	null	null	null
16	363	549	374	548	-11	1	null	null	4	5	1.431	137	1411	1	.59	49	62	376	389	0	450	449	1	null	null	null
17	359	530	351	530	8	0	null	null	7	3	1.275	137	1425	1.097	.709	49	62	399	412	0	434	434	0	null	null	null
18	369	591	350	527	19	64	null	null	9	15	1.848	137	1392	1.264	.722	49	62	421	434	0	484	432	52	2.761	.362	1.465
19	349	522	348	518	1	4	null	null	0	1	1.593	137	1433	.989	.64	49	62	443	456	0	428	425	3	3.278	.305	1.713
20	335	505	380	579	-45	-74	null	null	0	0	-1	137	1344	3.804	.638	72	85	40	53	0	414	475	-61	null	null	null
21	329	503	368	571	-39	-68	null	null	0	0	2.832	137	1272	1.21	.327	72	85	63	76	0	412	468	-56	null	null	null
22	338	520	359	560	-21	-40	null	null	1	1	.5	137	1280	.614	.457	72	85	85	98	0	426	459	-33	null	null	null
23	346	603	349	541	-3	62	null	null	3	4	1.503	137	1315	2.553	.345	72	85	107	120	0	494	443	51	null	null	null
24	334	509	350	541	-16	-32	null	null	1	0	.875	137	1317	.642	.41	72	85	130	143	0	417	443	-26	null	null	null
25	716	987	362	561	354	426	null	null	34	31	1.078	137	1322	1.059	.91	72	85	152	165	0	809	460	349	.986	1.014	-.02
26	636	930	367	565	269	365	null	null	49	49	1.28	137	1342	1.409	.664	72	85	175	188	0	762	463	299	1.112	.899	.153
27	638	937	364	560	274	377	null	null	45	47	1.42	137	1369	1.399	.681	72	85	197	210	0	768	459	309	1.128	.887	.173
28	865	1254	369	567	496	687	null	null	65	68	1.237	137	1310	1.232	.782	72	85	222	235	0	1028	465	563	1.135	.881	.183
29	1032	1337	376	576	656	761	null	null	66	65	1.165	177	1253	1.105	.768	71	86	241	256	0	1096	472	624	.951	1.052	-.073
30	859	1217	381	581	478	636	null	null	54	59	1.297	137	1326	1.136	.813	72	85	264	277	0	997	476	521	1.091	.917	.125
31	1129	1592	402	590	727	1002	null	null	49	50	1.29	137	1316	1.207	.938	74	87	287	300	0	1305	484	821	1.13	.885	.176
32	1698	2285	415	598	1283	1687	null	null	44	47	1.313	177	1301	1.205	.943	71	86	308	323	0	1873	490	1383	1.078	.928	.108
33	1096	1513	414	604	682	909	null	null	43	43	1.29	137	1345	1.201	.934	72	85	332	345	0	1240	495	745	1.092	.915	.128
34	1628	2107	408	599	1220	1508	null	null	54	56	1.223	137	1363	1.139	.937	72	85	354	367	0	1727	491	1236	1.013	.987	.019
35	1750	2235	402	589	1348	1646	null	null	58	59	1.18	137	1399	1.134	.946	72	85	376	389	0	1832	483	1349	1.001	.999	.001
