1	1827	416	71	264	644	119	56	60	1.627	1.595503661	3.022
2	1412	638	29	8	526	203	51	13	1.564	1.540027269	2.908
3	29	7	29	7	51	13	51	13	1	0	1
4	33	12	29	7	106	107	51	13	-2.17	-3.490050854	0.089
5	33	11	29	7	99	96	51	12	-1.222	-3.293358943	0.102
6	34	12	29	8	93	85	50	12	-1.322	-2.878321443	0.136
7	33	11	29	8	88	87	48	12	-1	-3.035046947	0.122
8	36	15	29	7	62	29	46	11	-1.585	-1	0.5
9	36	17	29	7	60	28	47	11	-0.737	-0.808437349	0.571
10	36	18	29	8	60	27	47	11	-0.807	-0.907792562	0.533
11	34	14	29	7	58	26	47	12	-1.322	-1.114035243	0.462
12	72	96	30	7	554	1131	49	13	-0.585	-3.522840789	0.087
13	120	84	32	11	980	835	56	20	-3.401	-3.365871442	0.097
14	77	95	30	8	576	1082	48	12	-1.17	-3.457989644	0.091
15	77	95	29	7	603	1135	46	11	-1.585	-3.506352666	0.088
16	29	7	30	8	42	17	45	11	-2.322		0
17	29	7	30	7	46	11	45	11	1		0
18	1296	421	30	7	463	158	45	11	1.627	1.593114696	3.017
19	253	154	29	8	292	167	51	12	-0.093	-0.098505545	0.934
20	176	120	30	8	203	145	53	13	0.167	-0.01887801	0.987
21	160	59	29	8	250	73	53	12	-0.547	-0.584241333	0.667
22	139	37	29	8	225	63	53	13	-0.594	-0.639354798	0.642
23	121	36	29	7	174	48	52	15	-0.265	-0.415037499	0.75
24	106	28	30	8	129	30	51	12	0	-0.01887801	0.987
25	710	282	29	8	888	275	49	12	-0.24	-0.298672743	0.813
26	668	218	29	7	774	229	49	11	-0.165	-0.181149439	0.882
27	47	15	30	8	74	22	47	12	-0.556	-0.55851652	0.679
28	45	13	30	10	67	16	46	11	-0.392	-0.304006187	0.81
29	54	13	29	7	96	18	46	11	-0.854	-0.971430848	0.51
30	50	14	29	7	81	18	48	12	-0.752	-0.628162383	0.647
31	950	420	30	8	886	432	49	13	0.215	0.136191386	1.099
32	983	223	30	7	866	234	48	11	0.241	0.221567789	1.166
33	922	103	32	45	1001	118	51	48	-0.095	-0.095419565	0.936
34	720	129	30	8	824	117	46	12	-0.12	-0.17299399	0.887
35	121	43	30	8	138	48	46	11	0.06	-0.015957574	0.989
36	127	30	30	7	127	32	45	11	0.235	0.240008965	1.181
37	155	61	30	17	186	61	50	12	-0.043	-0.109358756	0.927
38	148	52	30	17	175	61	50	12	0.023	-0.070966521	0.952
39	76	23	28	7	90	26	52	13	0.447	0.328836464	1.256
