1	1212	305	41	13	992	401	51	12	0.155	0.316145742	1.245
2	1389	360	41	13	1343	229	51	12	0.138	0.060739158	1.043
3	42	13	41	13	53	13	50	11	-2	-0.415037499	0.75
4	58	36	42	13	112	130	50	12	-0.415	-1.805912948	0.286
5	53	33	42	14	105	114	49	11	-1.807	-2.13289427	0.228
6	53	28	41	13	111	138	49	11	-1.17	-2.279283757	0.206
7	56	34	42	13	113	124	49	11	-1	-2.114035243	0.231
8	80	82	43	48	71	44	49	11	0.193	0.798257933	1.739
9	75	68	41	13	72	50	49	11	-0.222	0.485426827	1.4
10	75	62	42	13	68	39	48	11	0.363	0.737254104	1.667
11	76	74	42	13	69	47	49	11	0.807	0.737254104	1.667
12	792	716	43	14	3328	3449	49	10	-1.716	-2.126580497	0.229
13	291	531	42	13	1100	2215	48	10	-1	-2.077041036	0.237
14	705	601	43	13	2965	2456	48	11	-2.667	-2.13289427	0.228
15	254	420	43	14	1032	2102	48	18	-0.241	-2.210896782	0.216
16	42	13	43	14	49	12	48	11	1	-1	0.5
17	40	11	43	14	49	11	48	11	1		-0.5
18	904	262	43	13	745	299	49	11	0.221	0.3068455	1.237
19	411	371	41	13	385	810	52	13	1.038	0.155749233	1.114
20	381	131	41	13	232	113	53	13	1.077	0.921436331	1.894
21	220	101	40	13	220	85	52	12	0.202	0.115033243	1.083
22	327	100	43	15	289	78	52	12	0.2	0.271425676	1.207
23	178	45	41	13	160	35	51	12	0.415	0.337996464	1.264
24	212	60	40	12	182	46	51	12	0.409	0.379620962	1.301
25	1787	443	43	17	874	203	51	11	1.062	1.081339627	2.116
26	2199	721	45	63	980	391	51	11	1.14	1.214124805	2.32
27	105	26	43	14	86	30	51	11	1.3	0.830255324	1.778
28	138	33	42	13	101	27	50	11	0.887	0.927517246	1.902
29	109	31	41	12	94	25	50	10	0.608	0.648925559	1.568
30	131	42	44	13	112	25	50	11	0.427	0.498761466	1.413
31	1405	275	42	13	817	157	50	11	0.861	0.829443681	1.777
32	1665	286	43	13	971	156	51	11	0.843	0.818032475	1.763
33	1359	439	42	13	803	306	51	22	0.871	0.805705185	1.748
34	1778	712	42	14	1110	684	51	22	0.812	0.714575239	1.641
35	180	61	42	13	153	42	50	11	0.427	0.432959407	1.35
36	183	55	42	12	178	51	49	11	0.172	0.138814469	1.101
37	273	79	43	14	190	59	54	13	0.796	0.759581973	1.693
38	261	108	43	14	193	60	53	12	0.729	0.651683181	1.571
39	143	46	42	13	99	24	57	80	1.091	1.131589484	2.191
40	140	49	42	14	99	27	55	72	1.17	1.014355293	2.02
41	118	106	43	13	90	38	52	11	0.951	1.018634174	2.026
42	101	46	42	14	99	86	51	11	0.678	0.339137385	1.265
43	250	173	42	14	217	397	50	12	0.521	0.321928095	1.25
44	394	788	42	13	240	99	50	11	0.421	0.889862881	1.853
45	115	45	42	14	103	33	50	11	0.489	0.474046599	1.389
46	145	39	42	13	121	31	51	11	0.692	0.564622052	1.479
47	50	21	43	14	56	14	51	11	0	0.737254104	1.667
48	57	23	42	14	57	15	51	12	1.807	1.28036249	2.429
49	197	94	42	14	151	71	50	11	0.526	0.612588407	1.529
50	285	86	46	22	224	99	56	62	0.585	0.487486349	1.402
51	299	246	43	14	172	40	50	11	0.825	1.069014678	2.098
52	338	136	42	13	215	143	50	11	0.98	0.843983844	1.795
53	141	52	43	14	101	30	50	11	1.014	0.943358763	1.923
54	163	89	43	14	115	41	49	10	0.963	0.874206786	1.833
55	125	42	42	13	115	31	54	12	0.375	0.455228571	1.371
56	129	36	44	13	117	32	54	12	0.551	0.46571332	1.381
57	41504	20738	46	22	16268	7573	74	444	1.389	1.354452161	2.557
58	47072	22867	49	26	18255	9283	73	445	1.392	1.36960607	2.584
59	610	230	45	20	316	102	53	14	1.123	1.09963185	2.143
60	759	290	43	14	369	137	50	11	1.318	1.172487516	2.254
61	379	133	44	15	220	59	51	12	1.024	0.986956963	1.982
62	493	155	42	14	232	65	50	12	1.377	1.307428525	2.475
63	3947	1857	43	13	2198	1023	51	12	0.881	0.8623522	1.818
64	4398	2103	44	14	2405	1162	51	11	0.822	0.887525271	1.85
65	1101	273	44	15	658	122	50	11	0.771	0.800744624	1.742
66	1331	360	42	14	804	167	51	12	0.818	0.779049553	1.716
67	432	100	42	13	192	45	50	11	1.515	1.451013243	2.734
68	486	144	45	16	218	57	54	24	1.329	1.398897571	2.637
69	212	111	43	14	115	36	50	11	1.278	1.373509016	2.591
70	253	77	43	14	141	34	50	11	1.339	1.204140717	2.304
71	54	27	42	13	57	20	50	13	1.322	0.807354922	1.75
72	97	151	42	13	82	84	49	11	0.862	0.719840555	1.647
73	144	50	42	13	184	62	53	12	-0.275	-0.358453971	0.78
74	200	143	43	13	214	68	53	12	-0.292	-0.036525876	0.975
75	751	274	43	13	445	73	51	11	0.778	0.849599011	1.802
76	807	214	43	14	523	86	52	12	0.717	0.698663	1.623
77	216	55	43	28	175	40	51	12	0.463	0.501821265	1.416
78	220	65	44	14	197	51	51	12	0.326	0.293958979	1.226
79	308	77	44	14	207	38	51	11	0.739	0.745882689	1.677
80	354	147	43	14	232	55	49	10	0.806	0.779049553	1.716
81	71	26	70	301	72	24	442	4078	0.507	0.334568276	1.261
82	88	43	43	15	76	22	50	11	0.621	0.768925336	1.704
83	503	123	43	15	375	76	49	11	0.525	0.498761466	1.413
84	496	147	43	13	379	70	51	11	0.496	0.467801156	1.383
85	2298	461	47	37	1243	245	52	13	0.894	0.920674411	1.893
86	2832	804	44	15	1532	555	52	14	0.925	0.914564523	1.885
87	397	119	44	15	366	95	50	11	0.157	0.163498732	1.12
88	394	129	46	22	382	66	52	30	0.072	0.075874867	1.054
89	248	60	104	460	315	71	278	1864	-0.415	-0.364013496	0.777
90	321	75	44	14	406	87	49	12	-0.282	-0.364013496	0.777
91	5305	1150	43	16	1911	374	53	13	1.552	1.502839758	2.834
92	6646	2016	46	28	2583	549	53	12	1.502	1.384049807	2.61
93	263	113	43	15	226	81	52	12	0.371	0.334568276	1.261
94	347	99	43	14	287	58	51	11	0.47	0.368489001	1.291
95	142	37	42	14	119	32	51	12	0.537	0.563646269	1.478
96	162	45	43	14	128	27	51	12	0.635	0.621055503	1.538
97	116	31	41	13	99	23	49	11	0.594	0.612588407	1.529
98	117	40	41	13	103	33	49	11	0.689	0.548929769	1.463
99	1100	560	67	287	332	178	416	3892	1.885	1.908812908	3.755
100	1866	353	43	13	566	136	50	12	1.808	1.815985227	3.521
101	578	186	43	14	336	76	49	10	0.876	0.89917563	1.865
102	693	290	42	13	395	146	49	11	1.015	0.912266628	1.882
103	1154	237	43	14	851	213	48	11	0.514	0.470927257	1.386
104	1145	371	43	14	883	212	50	11	0.443	0.408168371	1.327
105	844	168	44	13	385	66	50	11	1.254	1.255198566	2.387
106	699	338	47	25	372	160	62	99	1.094	1.037733627	2.053
107	92	32	44	13	85	26	49	11	0.69	0.404903122	1.324
108	103	35	42	13	92	33	48	11	0.466	0.485426827	1.4
109	90	33	44	29	99	23	90	408	0.061	0.089498151	1.064
110	87	30	43	15	98	24	52	13	-0.227	-0.061902439	0.958
111	5207	2215	43	15	2609	809	50	12	1.136	1.012926174	2.018
112	7630	2718	43	16	3547	1554	50	12	1.074	1.117695043	2.17
113	132	50	41	13	116	32	50	12	0.431	0.494671612	1.409
114	152	61	41	12	141	55	49	11	0.24	0.252173413	1.191
