1	1173	436	79	170	1125	366	120	117	0.179	0.140124224	1.102
2	1482	436	50	16	1501	562	111	26	0.08	0.045442971	1.032
3	151	479	50	16	178	381	113	36	0.485	0.599317794	1.515
4	101	99	51	20	312	370	119	90	-1.485	-1.932361283	0.262
5	84	68	51	18	258	254	116	90	-1.459	-2.10159814	0.233
6	75	46	49	15	222	223	109	30	-0.759	-2.114035243	0.231
7	73	51	50	20	211	201	108	27	-1.515	-2.058893689	0.24
8	389	325	50	16	404	399	105	27	0.222	0.180147861	1.133
9	144	230	49	16	191	231	106	26	-0.541	0.158337027	1.116
10	98	120	49	15	145	87	106	26	-0.848	0.314986485	1.244
11	126	238	48	15	168	252	103	25	-0.485	0.255802837	1.194
12	1339	1450	48	16	7105	6826	100	24	-3.2	-2.434402824	0.185
13	1026	1285	48	15	4825	5024	102	25	-3.737	-2.265344567	0.208
14	575	558	48	15	3311	3457	102	26	-2.281	-2.60823228	0.164
15	401	534	50	19	2480	2946	107	27	-3	-2.746615764	0.149
16	53	23	50	16	108	26	103	28	-1.585	-0.486004021	0.714
17	51	20	49	15	102	31	98	25	-2.585	-0.808437349	0.571
18	1328	296	48	16	1140	390	100	59	0.315	0.293958979	1.226
19	277	98	50	17	356	120	111	26	0.006	-0.115597447	0.923
20	393	131	56	66	492	238	127	120	-0.089	-0.139235797	0.908
21	375	671	60	113	385	285	132	95	-0.202	0.314986485	1.244
22	506	389	52	23	816	1396	131	36	-0.184	-0.588573754	0.665
23	233	124	49	15	331	130	125	34	-0.186	-0.195946441	0.873
24	203	59	48	15	285	76	117	30	0.017	-0.123433941	0.918
25	750	153	51	24	951	162	110	27	-0.264	-0.265344567	0.832
26	911	182	52	57	1118	211	160	883	-0.228	-0.226003675	0.855
27	72	35	51	40	126	36	131	588	0.093	0.41467678	1.333
28	71	41	49	15	128	33	109	29	-0.193	0.13093087	1.095
29	79	22	48	14	172	99	106	26	-0.667	-1.12973393	0.457
30	85	58	49	16	161	56	106	26	-0.88	-0.55851652	0.679
31	787	214	48	14	672	260	109	27	0.403	0.392866916	1.313
32	933	205	50	16	772	134	116	28	0.559	0.429749851	1.347
33	594	204	51	22	709	108	118	54	-0.103	-0.126580497	0.916
34	692	252	48	15	767	240	111	27	-0.01	-0.029146346	0.98
35	161	47	49	15	179	55	107	25	0.827	0.630405471	1.548
36	170	53	47	14	177	49	100	24	0.68	0.650764559	1.57
37	254	103	52	40	442	166	152	738	-0.613	-0.682695932	0.623
38	242	77	50	16	372	122	119	48	-0.528	-0.432454552	0.741
39	142	50	54	58	187	49	126	36	0.778	0.561692721	1.476
40	245	485	53	32	1339	3931	125	37	-0.977	-2.634867407	0.161
41	123	102	53	19	260	408	128	34	-0.755	-0.897006007	0.537
42	86	177	50	16	136	37	120	32	0.1	1.039840265	2.056
43	240	199	50	17	295	126	109	27	-0.097	0.045442971	1.032
44	217	107	51	18	264	80	114	71	0	0.116364757	1.084
45	197	52	49	16	270	63	106	27	-0.173	-0.15521265	0.898
46	160	46	49	15	212	47	106	29	0.112	0.066261442	1.047
47	56	19	48	15	104	26	105	27	1	2.321928095	5
48	59	21	49	15	109	27	108	26	2	1.874600266	3.667
49	856	457	50	15	1992	1525	114	27	-0.892	-1.224317298	0.428
50	262	82	49	15	442	164	117	27	-0.515	-0.621488377	0.65
51	216	52	71	161	268	62	794	5898	0.145	0.09895848	1.071
52	1273	4482	54	19	5826	17660	144	417	-1.585	-2.224317298	0.214
53	104	30	48	14	154	34	106	25	0.057	0.217851097	1.163
54	118	29	48	14	140	34	103	24	0.792	0.884402553	1.846
55	143	144	53	39	313	593	147	738	-0.156	-1.13289427	0.456
56	148	35	49	20	206	84	113	27	0.14	0.102993993	1.074
57	22093	7813	52	20	14924	6238	121	29	0.591	0.574343754	1.489
58	25268	10437	57	33	18280	7324	129	60	0.502	0.474046599	1.389
59	322	85	54	16	380	76	129	30	0.229	0.082702589	1.059
60	381	100	50	18	404	79	124	70	0.183	0.22897257	1.172
61	276	99	50	16	381	118	109	30	-0.159	-0.270555993	0.829
62	302	89	50	16	386	102	106	36	-0.161	-0.150400989	0.901
63	3853	2958	51	16	3890	4062	103	29	0.152	0.005759269	1.004
64	3917	1044	49	15	3693	856	103	25	0.138	0.108357178	1.078
65	684	152	48	16	678	131	104	25	0.074	0.147957881	1.108
66	775	159	48	15	750	167	108	26	0.174	0.183962835	1.136
67	226	67	51	17	254	49	112	27	0.336	0.308011315	1.238
68	260	64	49	15	295	140	115	28	0.476	0.211635253	1.158
69	177	43	59	120	202	51	141	459	0.518	0.535057595	1.449
70	183	39	48	16	204	52	108	27	0.509	0.468843943	1.384
71	61	35	48	14	110	64	107	147	1.322	0.485426827	1.4
72	95	262	48	15	116	94	97	24	1.585	1.222186307	2.333
73	160	54	49	29	218	55	111	57	0.14	0.012926174	1.009
74	195	110	49	18	251	91	112	31	0.196	0.079975377	1.057
75	445	197	51	17	744	1151	115	27	0.26	-0.675765438	0.626
76	396	179	53	22	392	139	121	47	0.349	0.320773477	1.249
77	301	278	51	17	333	80	117	28	-0.019	0.221567789	1.166
78	247	99	51	18	342	217	112	26	0.069	-0.222632891	0.857
79	336	93	49	15	302	64	106	26	0.693	0.535057595	1.449
80	285	120	50	17	271	93	105	26	0.607	0.496717988	1.411
81	130	668	49	16	115	43	102	26	0.585	2.567788797	5.929
82	62	27	49	15	106	30	100	24	1	1.09963185	2.143
83	467	139	51	21	547	108	102	23	-0.039	-0.093879047	0.937
84	446	158	49	16	487	157	106	25	0.07	0.055195654	1.039
85	1130	286	49	16	838	246	109	29	0.554	0.562669826	1.477
86	1315	398	48	16	991	321	107	28	0.582	0.513995979	1.428
87	470	134	49	15	434	151	105	25	0.296	0.358396262	1.282
88	515	110	47	15	536	100	106	24	0.209	0.124328135	1.09
89	364	122	48	15	324	109	110	225	0.444	0.475084883	1.39
90	539	1088	48	16	499	1465	95	24	0.633	0.283329168	1.217
91	1590	320	49	18	1471	294	281	3203	0.234	0.176322773	1.13
92	1753	730	50	16	1573	659	107	29	0.208	0.215367972	1.161
93	240	72	51	15	289	91	109	27	0.137	0.062121712	1.044
94	307	166	55	33	373	132	125	173	0.066	-0.011587974	0.992
95	90	46	51	21	130	42	115	122	1.193	0.932817103	1.909
96	134	40	50	16	142	38	106	25	1.602	1.178236585	2.263
97	114	35	50	16	175	47	101	25	-0.167	-0.226003675	0.855
98	113	32	49	15	171	41	101	26	-0.022	-0.106249498	0.929
99	381	111	48	15	313	98	100	26	0.639	0.66448284	1.585
100	453	86	49	14	398	96	96	24	0.559	0.426533138	1.344
101	403	144	50	24	382	153	105	92	0.403	0.320773477	1.249
102	499	222	47	15	454	237	102	25	0.523	0.367371066	1.29
103	954	269	47	15	1063	257	101	26	-0.012	-0.083141235	0.944
104	905	351	48	17	1001	285	99	26	0.01	-0.075520008	0.949
105	318	114	47	16	328	118	100	26	0.344	0.242450074	1.183
106	373	106	48	16	338	103	99	24	0.406	0.45206823	1.368
107	78	47	47	14	118	34	94	24	0	0.40053793	1.32
108	103	38	46	14	143	46	93	24	0.113	0.185232254	1.137
109	141	159	50	22	281	527	322	3559	-0.147	-0.865121946	0.549
110	104	32	50	17	169	45	105	34	-0.117	-0.258425153	0.836
111	2359	622	52	17	1993	888	104	26	0.231	0.289244285	1.222
112	2951	744	52	25	2439	1062	111	59	0.184	0.313826296	1.243
113	123	73	52	16	198	99	107	54	-0.468	-0.375197235	0.771
114	143	64	51	29	379	977	129	498	-0.436	-1.569179503	0.337
115	201	58	49	15	236	72	98	26	0.069	0.128293401	1.093
116	191	48	51	16	224	54	99	27	0.385	0.150559677	1.11
117	346	124	49	15	254	87	95	24	0.937	0.879705766	1.84
118	448	129	48	15	355	334	97	24	0.997	0.624802765	1.542
119	902	306	48	15	1594	6375	94	24	0.295	-0.808437349	0.571
120	1063	314	48	19	999	190	94	24	0.233	0.168642036	1.124
121	455	110	50	29	389	81	96	27	0.497	0.467801156	1.383
122	495	128	48	18	401	123	95	25	0.485	0.539034703	1.453
123	683	460	47	15	751	546	94	23	0.092	-0.046921047	0.968
124	764	587	47	15	770	1015	96	25	0.107	0.086783766	1.062
125	114	31	47	14	150	39	91	25	0.115	0.15704371	1.115
126	110	38	47	15	132	40	85	23	0.456	0.40053793	1.32
127	296	351	57	55	409	542	114	113	0.126	-0.312939312	0.805
128	146	85	52	33	206	47	105	51	-0.533	-0.112474729	0.925
129	2506	842	55	38	2147	480	104	31	0.382	0.261831659	1.199
130	2745	952	53	36	2241	702	103	33	0.369	0.332278283	1.259
131	1058	340	51	17	1572	597	102	28	-0.577	-0.545824107	0.685
132	1105	452	52	17	1588	659	104	27	-0.395	-0.492078535	0.711
133	342	623	53	19	234	107	103	58	0.275	1.091530593	2.131
134	155	56	51	18	176	56	97	44	0.432	0.388465097	1.309
135	220	55	48	16	276	81	93	24	-0.042	-0.072482754	0.951
136	306	436	48	17	321	228	92	23	-0.092	0.182692298	1.135
137	690	188	47	15	717	154	92	29	0.107	0.038436182	1.027
138	632	185	47	17	597	138	91	26	0.241	0.209141398	1.156
139	457	488	49	19	400	441	103	172	0.63	0.408168371	1.327
140	409	135	46	18	320	83	92	26	0.681	0.666302128	1.587
141	306	328	47	25	288	190	90	36	0.14	0.381837084	1.303
142	201	209	47	26	211	75	90	36	0.189	0.340277405	1.266
143	402	587	47	14	376	403	86	22	0.135	0.296310561	1.228
144	211	217	45	15	239	188	86	39	0.012	0.10701825	1.077
145	1000	859	49	16	1042	1027	97	24	0.243	0.007195501	1.005
146	622	646	47	14	562	338	98	26	-0.037	0.311503115	1.241
147	311	96	48	15	318	235	100	25	0.471	0.249748715	1.189
148	372	75	51	24	313	86	94	25	0.476	0.551885103	1.466
149	433	485	52	25	373	111	98	34	0.243	0.455228571	1.371
150	385	112	50	18	414	77	99	27	0.058	0.084064265	1.06
151	302	107	51	17	383	199	96	26	-0.104	-0.192645078	0.875
152	394	400	59	90	516	810	101	114	-0.089	-0.293358943	0.816
153	459	107	50	17	417	95	91	23	0.336	0.337996464	1.264
154	497	124	52	20	444	97	93	30	0.452	0.340277405	1.266
155	226	109	56	39	235	142	101	58	0.515	0.289244285	1.222
156	188	130	51	23	208	79	101	126	0.236	0.257010618	1.195
157	407	207	50	34	500	253	93	56	-0.072	-0.190997225	0.876
158	382	68	48	21	432	120	92	28	-0.091	-0.029146346	0.98
159	249	88	48	21	292	87	86	33	-0.015	-0.027674958	0.981
160	219	66	48	15	268	69	85	23	-0.025	-0.09696173	0.935
161	11727	2023	50	24	7167	1124	87	30	0.707	0.721591399	1.649
162	13296	1538	51	21	7659	1539	86	23	0.762	0.806530289	1.749
163	413	277	48	15	445	120	95	28	-0.142	0.060739158	1.043
164	170	167	48	15	232	196	97	27	-0.115	-0.144010303	0.905
165	235	53	50	16	242	48	95	25	0.403	0.310340121	1.24
166	264	184	50	15	284	82	95	25	0.063	0.178873958	1.132
167	341	113	49	17	510	93	95	26	-0.349	-0.508403406	0.703
168	353	120	53	32	470	114	94	26	-0.279	-0.314732593	0.804
169	1141	472	51	16	680	288	93	25	0.901	0.889084099	1.852
170	1569	412	52	21	957	329	92	26	0.92	0.808179084	1.751
171	144	37	50	17	173	47	89	23	0.109	0.14404637	1.105
172	151	37	49	16	173	47	90	23	0.322	0.2880632	1.221
173	327	72	53	23	345	80	90	38	0.178	0.101650076	1.073
174	337	129	49	20	392	90	89	32	0	-0.077041036	0.948
175	546	248	47	15	472	432	85	23	0.567	0.365132593	1.288
176	448	215	46	15	324	173	86	24	0.726	0.751035177	1.683
177	107	149	48	33	143	303	85	29	0.322	0.022900402	1.016
178	140	154	49	50	143	43	83	22	0.226	0.669026766	1.59
179	203	60	46	14	253	78	83	22	-0.018	-0.121863233	0.919
180	162	68	66	309	212	71	138	1233	-0.045	-0.16326792	0.893
181	1282	513	51	46	1875	551	94	25	-0.426	-0.529072743	0.693
182	1154	535	50	24	1726	755	97	32	-0.47	-0.560642822	0.678
183	96	42	50	16	166	50	95	25	-0.798	-0.603840511	0.658
184	83	31	55	60	132	33	148	735	-0.294	-0.164884385	0.892
185	119	30	51	16	189	47	92	23	-0.302	-0.50021788	0.707
186	114	34	51	18	164	41	91	23	-0.11	-0.205896101	0.867
187	3525	1081	52	27	2065	746	91	57	0.768	0.813114191	1.757
188	4329	1663	53	35	2553	1165	90	29	0.823	0.795766948	1.736
189	171	88	106	555	212	95	179	1056	0.04	-0.023269779	0.984
190	113	52	51	19	184	60	89	24	-0.645	-0.592919225	0.663
191	617	125	49	15	470	68	88	23	0.553	0.566571641	1.481
192	597	217	46	15	463	121	86	24	0.658	0.545968369	1.46
193	221	83	47	25	317	128	87	26	-0.597	-0.384583703	0.766
194	243	159	46	14	394	267	87	23	-0.385	-0.641603738	0.641
195	4573	1909	46	17	2551	1286	84	29	0.845	0.874993639	1.834
196	4722	647	46	14	2760	468	83	32	0.844	0.803227036	1.745
197	1659	905	46	16	2477	1196	83	25	-0.495	-0.57132159	0.673
198	1722	545	63	284	2443	1015	130	1131	-0.491	-0.492078535	0.711
199	661	1340	52	43	559	643	95	26	0.153	0.392866916	1.313
200	297	319	50	17	285	127	94	24	0.009	0.344828497	1.27
201	240	96	85	477	318	187	101	131	-0.102	-0.248107862	0.842
202	202	74	52	17	243	65	92	25	0.082	-0.010134377	0.993
203	358	252	51	17	544	489	90	23	-0.457	-0.560642822	0.678
204	322	218	51	19	365	147	101	156	-0.167	-0.02620507	0.982
205	178	285	52	17	221	251	90	24	-0.172	-0.045431429	0.969
206	142	118	52	25	252	479	92	42	-0.129	-0.826232932	0.564
207	816	506	79	424	1436	847	105	104	-0.758	-0.816037165	0.568
208	666	364	52	32	1076	582	94	62	-0.642	-0.678071905	0.625
209	1992	3255	49	16	1839	3590	86	24	0.132	0.147957881	1.108
210	682	1133	49	16	605	565	85	22	0.027	0.280956314	1.215
211	104	35	48	23	187	50	86	30	-0.778	-0.821126042	0.566
212	114	44	47	15	191	55	83	21	-0.652	-0.659722595	0.633
213	107	30	46	16	121	34	84	22	0.659	0.678071905	1.6
214	105	31	45	14	128	37	80	20	0.454	0.339137385	1.265
215	704	1538	46	14	570	854	83	24	-0.103	0.432959407	1.35
216	257	303	46	14	343	281	82	21	-0.423	-0.311148256	0.806
217	2054	666	49	17	2482	326	92	26	-0.124	-0.254977851	0.838
218	2028	713	50	16	2428	461	89	23	-0.07	-0.239566125	0.847
219	234	58	49	16	387	126	90	24	-0.577	-0.689659879	0.62
220	228	73	50	17	368	139	92	27	-0.684	-0.623709617	0.649
221	135	155	50	16	266	243	93	24	-1.243	-1.02620507	0.491
222	114	44	51	17	188	59	91	24	-0.796	-0.577766999	0.67
223	154	48	50	16	178	46	90	25	0.227	0.222804561	1.167
224	83	50	50	19	124	56	88	25	-0.372	-0.118726939	0.921
225	73	40	50	21	107	50	86	23	0.107	0.176322773	1.13
226	67	34	49	17	100	32	86	27	0.348	0.304511042	1.235
227	877	964	47	14	866	1060	86	22	0.113	0.089498151	1.064
228	1202	1326	47	14	1286	2088	85	23	0.446	-0.054392297	0.963
229	707	408	46	15	678	223	85	21	0.144	0.160920188	1.118
230	403	145	45	14	490	110	82	21	-0.127	-0.190997225	0.876
231	735	122	45	14	728	110	81	22	0.17	0.094911647	1.068
232	664	157	46	15	688	123	82	23	0.086	0.028569152	1.02
233	401	197	46	14	450	262	83	22	0.18	-0.048412205	0.967
234	532	549	46	14	431	219	86	22	0.181	0.491596594	1.406
235	114	40	50	20	164	36	95	39	-0.421	-0.123433941	0.918
236	109	38	49	18	149	33	94	31	0.123	0.121678557	1.088
237	172	58	49	16	184	55	92	24	0.366	0.411426246	1.33
238	151	45	51	16	184	46	91	23	0.191	0.102993993	1.074
239	3502	6586	50	15	4265	9255	90	25	0.147	-0.274040765	0.827
240	747	1055	53	26	670	976	92	63	0.343	0.25821739	1.196
241	139	96	52	18	186	314	90	23	0.956	-0.10780329	0.928
242	159	160	51	16	154	78	90	25	0.703	0.768078435	1.703
243	232	113	49	17	281	345	90	27	0.087	-0.067938829	0.954
244	193	146	50	17	215	225	90	29	0.208	0.190298792	1.141
245	335	421	48	17	334	351	90	49	0.484	0.215367972	1.161
246	238	87	47	15	236	69	87	23	0.423	0.366252264	1.289
247	185	72	46	15	241	95	83	22	-0.326	-0.182786076	0.881
248	136	46	45	14	225	67	84	23	-0.64	-0.621488377	0.65
249	118	53	46	14	135	46	81	21	0.444	0.401630467	1.321
