1	321	122	34	12	671	131	67	22	-0.955	-1.077041036	0.474
2	294	104	35	14	615	146	66	16	-1.073	-1.077041036	0.474
3	36	11	34	12	65	14	67	20	1		100000
4	41	24	33	9	99	70	66	15	-1.585	-1.915935735	0.265
5	35	11	33	8	83	33	66	14	-3.17	-2.506352666	0.176
6	42	17	36	26	120	110	68	24	-1.322	-2.582079992	0.167
7	38	16	35	18	87	36	69	19	-2.322	-2.070966521	0.238
8	41	20	34	9	80	36	70	32	-0.485	-0.701341684	0.615
9	38	14	34	10	76	35	70	37	0.585	-0.846843212	0.556
10	37	13	34	9	70	21	65	16	-1	-0.584241333	0.667
11	38	12	37	12	73	22	68	19	-1	-1.415037499	0.375
12	57	67	35	11	294	634	66	18	-1.585	-3.265344567	0.104
13	54	60	33	9	293	606	66	15	-1.322	-3.380821784	0.096
14	64	73	35	9	336	628	71	43	-0.893	-3.158429363	0.112
15	57	63	37	9	266	567	71	43	-2.415	-3.171368418	0.111
16	38	9	47	117	69	16	96	309	-2	-1	0.5
17	35	10	45	111	69	14	91	294	1		0
18	412	126	35	10	760	181	64	15	-0.819	-0.886299501	0.541
19	150	45	37	12	243	105	67	21	-0.608	-0.625934282	0.648
20	145	56	36	40	261	101	70	22	-0.697	-0.785875195	0.58
21	137	39	34	11	207	42	67	14	-0.391	-0.424687669	0.745
22	140	30	33	8	213	51	69	15	-0.338	-0.411195433	0.752
23	123	121	33	9	181	138	71	16	-0.393	-0.298672743	0.813
24	110	63	40	36	146	30	74	36	-0.226	0	1
25	324	59	35	11	593	105	71	15	-0.846	-0.844250767	0.557
26	372	58	33	9	662	99	71	26	-0.84	-0.803392956	0.573
27	42	16	33	9	80	25	68	15	-0.415	-0.486004021	0.714
28	51	14	34	8	93	22	68	15	-0.212	-0.531156057	0.692
29	64	17	35	9	130	27	68	18	-1.222	-1.046921047	0.484
30	65	18	38	20	130	39	71	21	-1.026	-1.095419565	0.468
31	402	69	37	11	678	141	72	20	-0.799	-0.729770093	0.603
32	395	112	38	11	740	174	75	16	-0.883	-0.899695094	0.536
33	274	40	39	13	444	67	73	21	-0.657	-0.659722595	0.633
34	296	45	37	10	493	64	69	15	-0.715	-0.706041021	0.613
35	92	19	37	9	147	24	73	37	-0.396	-0.496142467	0.709
36	99	25	38	11	145	29	69	19	-0.145	-0.307572802	0.808
37	121	43	35	34	231	68	105	671	-0.784	-0.907792562	0.533
38	128	31	33	8	231	46	70	23	-0.758	-0.77102743	0.586
39	70	20	33	8	107	29	69	15	0.112	0	1
40	69	16	34	9	104	25	68	15	0.082	0.039840265	1.028
41	40	14	34	10	81	20	69	15	-1.807	-1	0.5
42	43	16	35	12	84	31	71	17	-0.737	-0.736965594	0.6
43	96	40	36	12	161	39	70	18	-0.602	-0.545824107	0.685
44	104	36	33	9	167	47	70	16	-0.377	-0.459972731	0.727
