eutE	b2455	E100002406
eutG	b2453	E100002404
eutH	b2452	E100002403
eutI	b2458	E100002409
eutJ	b2454	E100002405
evgA	b2369	E100002326
evgS	b2370	E100002327
exbB	b3006	E100002940
exbD	b3005	E100002939
exo	b2798	E100002738
exuR	b3094	E100003027
exuT	b3093	E100003026
fabA	b0954	E100000929
fabB	b2323	E100002281
fabD	b1092	E100001065
fabF	b1095	E100001068
fabG	b1093	E100001066
fabH	b1091	E100001064
fabI	b1288	E100001259
fabZ	b0180	E100000180
fadA	b3845	E100003755
fadB	b3846	E100003756
fadD	b1805	E100001773
fadL	b2344	E100002302
fadR	b1187	E100001160
farR	b0730	E100000713
fba	b2925	E100002860
fbp	b4232	E100004120
fdhD	b3895	E100003799
fdhE	b3891	E100003795
fdhF	b4079	E100003971
fdnG	b1474	E100001445
fdnH	b1475	E100001446
fdnI	b1476	E100001447
fdoG	b3894	E100003798
fdoH	b3893	E100003797
fdoI	b3892	E100003796
fdrA	b0518	E100000509
fdx	b2525	E100002476
feaB	b1385	E100001356
feaR	b1384	E100001355
fecA	b4291	E100004178
fecB	b4290	E100004177
fecC	b4289	E100004176
fecD	b4288	E100004175
fecE	b4287	E100004174
fecI	b4293	E100004180
fecR	b4292	E100004179
feoA	b3408	E100003331
feoB	b3409	E100003332
fepA	b0584	E100000574
fepB	b0592	E100000582
fepC	b0588	E100000578
fepD	b0590	E100000580
fepE	b0587	E100000577
fepG	b0589	E100000579
fes	b0585	E100000575
ffh	b2610	E100002557
fhiA	b0229	E100000222
fhlA	b2731	E100002671
fhuA	b0150	E100000150
fhuB	b0153	E100000153
fhuC	b0151	E100000151
fhuD	b0152	E100000152
fhuE	b1102	E100001075
fhuF	b4367	E100004254
fic	b3361	E100003284
fimA	b4314	E100004201
fimB	b4312	E100004199
fimC	b4316	E100004203
fimD	b4317	E100004204
fimE	b4313	E100004200
fimF	b4318	E100004205
fimG	b4319	E100004206
fimH	b4320	E100004207
fimI	b4315	E100004202
fimZ	b0535	E100000526
fis	b3261	E100003191
fixA	b0041	E100000041
fixB	b0042	E100000042
fixC	b0043	E100000043
fixX	b0044	E100000044
fklB	b4207	E100004095
fkpA	b3347	E100003270
fldA	b0684	E100000667
fldB	b2895	E100002831
flgA	b1072	E100001045
flgB	b1073	E100001046
flgC	b1074	E100001047
flgD	b1075	E100001048
flgE	b1076	E100001049
flgF	b1077	E100001050
flgG	b1078	E100001051
flgH	b1079	E100001052
flgI	b1080	E100001053
flgJ	b1081	E100001054
flgK	b1082	E100001055
flgL	b1083	E100001056
flgM	b1071	E100001044
flgN	b1070	E100001043
flhA	b1879	E100001847
flhB	b1880	E100001848
flhC	b1891	E100001859
flhD	b1892	E100001860
flhE	b1878	E100001846
fliA	b1922	E100001887
fliC	b1923	E100001888
fliD	b1924	E100001889
fliE	b1937	E100001902
fliF	b1938	E100001903
fliG	b1939	E100001904
fliH	b1940	E100001905
fliI	b1941	E100001906
fliJ	b1942	E100001907
fliK	b1943	E100001908
fliL	b1944	E100001909
fliM	b1945	E100001910
fliN	b1946	E100001911
fliO	b1947	E100001912
fliP	b1948	E100001913
fliQ	b1949	E100001914
fliR	b1950	E100001915
fliS	b1925	E100001890
fliT	b1926	E100001891
fliY	b1920	E100001885
fliZ	b1921	E100001886
flu	b2000	E100001959
flxA	b1566	E100001537
fmt	b3288	E100003211
fnr	b1334	E100001305
focA	b0904	E100000879
focB	b2492	E100002443
folA	b0048	E100000048
folC	b2315	E100002273
folD	b0529	E100000520
folE	b2153	E100002112
folK	b0142	E100000142
folP	b3177	E100003107
folX	b2303	E100002261
fpr	b3924	E100003828
frdA	b4154	E100004045
frdB	b4153	E100004044
frdC	b4152	E100004043
frdD	b4151	E100004042
frr	b0172	E100000172
fruA	b2167	E100002126
fruB	b2169	E100002128
fruK	b2168	E100002127
fruL	b0079	E100000079
fruR	b0080	E100000080
frvA	b3900	E100003804
frvB	b3899	E100003803
frvR	b3897	E100003801
frvX	b3898	E100003802
frwB	b3950	E100003854
frwC	b3949	E100003853
frwD	b3953	E100003857
fsr	b0479	E100000470
ftn	b1905	E100001873
ftsA	b0094	E100000094
ftsE	b3463	E100003386
ftsI	b0084	E100000084
ftsJ	b3179	E100003109
ftsK	b0890	E100000865
ftsL	b0083	E100000083
ftsN	b3933	E100003837
ftsQ	b0093	E100000093
ftsW	b0089	E100000089
ftsX	b3462	E100003385
ftsY	b3464	E100003387
ftsZ	b0095	E100000095
fucA	b2800	E100002740
fucI	b2802	E100002742
fucK	b2803	E100002743
fucO	b2799	E100002739
fucP	b2801	E100002741
fucR	b2805	E100002745
fucU	b2804	E100002744
fumA	b1612	E100001582
fumB	b4122	E100004014
fumC	b1611	E100001581
fur	b0683	E100000666
fusA	b3340	E100003263
gabD	b2661	E100002606
gabP	b2663	E100002608
gabT	b2662	E100002607
gadA	b3517	E100003440
gadB	b1493	E100001464
galE	b0759	E100000735
galF	b2042	E100002001
galK	b0757	E100000733
galM	b0756	E100000732
galP	b2943	E100002878
galR	b2837	E100002774
galS	b2151	E100002110
galT	b0758	E100000734
galU	b1236	E100001207
gapA	b1779	E100001747
gapC_1	b1417	E100001388
gapC_2	b1416	E100001387
gatA	b2094	E100002053
gatB	b2093	E100002052
gatC	b2092	E100002051
gatD	b2091	E100002050
gatR_1	b2087	E100002046
gatR_2	b2090	E100002049
gatY	b2096	E100002055
gatZ	b2095	E100002054
gcd	b0124	E100000124
gcl	b0507	E100000498
gcpE	b2515	E100002466
gcvA	b2808	E100002748
gcvH	b2904	E100002840
gcvP	b2903	E100002839
gcvR	b2479	E100002430
gcvT	b2905	E100002841
gdhA	b1761	E100001729
gef	b0018	E100000018
ggt	b3447	E100003370
gidA	b3741	E100003662
gidB	b3740	E100003661
gip	b0508	E100000499
glcB	b2976	E100002910
glcC	b2980	E100002914
glcD	b2979	E100002913
glcF	b2978	E100002912
glcG	b2977	E100002911
gldA	b3945	E100003849
glf	b2036	E100001995
glgA	b3429	E100003352
glgB	b3432	E100003355
glgC	b3430	E100003353
glgP	b3428	E100003351
glgS	b3049	E100002983
glgX	b3431	E100003354
glk	b2388	E100002345
glmS	b3729	E100003650
glmU	b3730	E100003651
glnA	b3870	E100003774
glnB	b2553	E100002504
glnD	b0167	E100000167
glnE	b3053	E100002987
glnG	b3868	E100003772
glnH	b0811	E100000787
glnK	b0450	E100000442
glnL	b3869	E100003773
glnP	b0810	E100000786
glnQ	b0809	E100000785
glnS	b0680	E100000663
gloA	b1651	E100001621
gloB	b0212	E100000206
glpA	b2241	E100002199
glpB	b2242	E100002200
glpC	b2243	E100002201
glpD	b3426	E100003349
glpE	b3425	E100003348
glpF	b3927	E100003831
glpG	b3424	E100003347
glpK	b3926	E100003830
glpQ	b2239	E100002197
glpR	b3423	E100003346
glpT	b2240	E100002198
glpX	b3925	E100003829
gltA	b0720	E100000703
gltB	b3212	E100003142
gltD	b3213	E100003143
gltF	b3214	E100003144
gltJ	b0654	E100000644
gltK	b0653	E100000643
gltL	b0652	E100000642
gltP	b4077	E100003969
gltS	b3653	E100003575
gltX	b2400	E100002355
glvB	b3682	E100003603
glvC	b3683	E100003604
glvG	b3681	E100003602
glyA	b2551	E100002502
glyQ	b3560	E100003482
glyS	b3559	E100003481
gmd	b2053	E100002012
gmhA	b0222	E100000215
gmk	b3648	E100003570
gnd	b2029	E100001988
gntK	b3437	E100003360
gntP	b4321	E100004208
gntR	b3438	E100003361
gntT	b3415	E100003338
gntU_1	b3436	E100003359
gntU_2	b3435	E100003358
goaG	b1302	E100001273
gor	b3500	E100003423
gph	b3385	E100003308
gpmA	b0755	E100000731
gpmB	b4395	E100004279
gppA	b3779	E100003693
gpsA	b3608	E100003530
gpt	b0238	E100000231
greA	b3181	E100003111
greB	b3406	E100003329
grpE	b2614	E100002561
grxA	b0849	E100000825
grxB	b1064	E100001037
grxC	b3610	E100003532
gshA	b2688	E100002633
gshB	b2947	E100002882
gsk	b0477	E100000468
gsp	b2988	E100002922
gst	b1635	E100001605
guaA	b2507	E100002458
guaB	b2508	E100002459
guaC	b0104	E100000104
gutM	b2706	E100002646
gutQ	b2708	E100002648
gyrA	b2231	E100002189
gyrB	b3699	E100003620
hcaA1	b2538	E100002489
hcaA2	b2539	E100002490
hcaB	b2541	E100002492
hcaC	b2540	E100002491
hcaD	b2542	E100002493
hcaR	b2537	E100002488
hcaT	b2536	E100002487
hdeA	b3510	E100003433
hdeB	b3509	E100003432
hdeD	b3511	E100003434
hdhA	b1619	E100001589
helD	b0962	E100000937
hemA	b1210	E100001183
hemB	b0369	E100000361
hemC	b3805	E100003715
hemD	b3804	E100003714
hemE	b3997	E100003893
hemF	b2436	E100002387
hemG	b3850	E100003760
hemH	b0475	E100000466
hemK	b1212	E100001185
hemL	b0154	E100000154
hemM	b1209	E100001182
hemN	b3867	E100003771
hemX	b3803	E100003713
hemY	b3802	E100003712
hepA	b0059	E100000059
hflB	b3178	E100003108
hflC	b4175	E100004063
hflK	b4174	E100004062
hflX	b4173	E100004061
hfq	b4172	E100004060
hha	b0460	E100000451
himA	b1712	E100001680
himD	b0912	E100000887
hipA	b1507	E100001478
hipB	b1508	E100001479
hisA	b2024	E100001983
hisB	b2022	E100001981
hisC	b2021	E100001980
hisD	b2020	E100001979
hisF	b2025	E100001984
hisG	b2019	E100001978
hisH	b2023	E100001982
hisI	b2026	E100001985
hisJ	b2309	E100002267
hisL	b2018	E100001977
hisM	b2307	E100002265
hisP	b2306	E100002264
hisQ	b2308	E100002266
hisS	b2514	E100002465
hlpA	b0178	E100000178
hlyE	b1182	E100001155
hmpA	b2552	E100002503
hnr	b1235	E100001206
hns	b1237	E100001208
hofB	b0107	E100000107
hofC	b0106	E100000106
hofD	b3335	E100003258
hofF	b3327	E100003250
hofG	b3328	E100003251
hofH	b3329	E100003252
hofQ	b3391	E100003314
holA	b0640	E100000630
holB	b1099	E100001072
holC	b4259	E100004147
holD	b4372	E100004256
holE	b1842	E100001810
hpt	b0125	E100000125
hrpA	b1413	E100001384
hrpB	b0148	E100000148
hrsA	b0731	E100000714
hscA	b2526	E100002477
hsdM	b4349	E100004236
hsdR	b4350	E100004237
hsdS	b4348	E100004235
hslJ	b1379	E100001350
hslU	b3931	E100003835
hslV	b3932	E100003836
htgA	b0012	E100000012
htpG	b0473	E100000464
htpX	b1829	E100001797
htrA	b0161	E100000161
htrB	b1054	E100001027
htrC	b3989	E100003885
htrE	b0139	E100000139
htrL	b3618	E100003540
hupA	b4000	E100003896
hupB	b0440	E100000432
hyaA	b0972	E100000946
hyaB	b0973	E100000947
hyaC	b0974	E100000948
hyaD	b0975	E100000949
hyaE	b0976	E100000950
hyaF	b0977	E100000951
hybA	b2996	E100002930
hybB	b2995	E100002929
hybC	b2994	E100002928
hybD	b2993	E100002927
hybE	b2992	E100002926
hybF	b2991	E100002925
hybG	b2990	E100002924
hycA	b2725	E100002665
hycB	b2724	E100002664
hycC	b2723	E100002663
hycD	b2722	E100002662
hycE	b2721	E100002661
hycF	b2720	E100002660
hycG	b2719	E100002659
hycH	b2718	E100002658
hycI	b2717	E100002657
hydG	b4004	E100003900
hydH	b4003	E100003899
hydN	b2713	E100002653
hyfA	b2481	E100002432
hyfB	b2482	E100002433
hyfC	b2483	E100002434
hyfD	b2484	E100002435
hyfE	b2485	E100002436
hyfF	b2486	E100002437
hyfG	b2487	E100002438
hyfH	b2488	E100002439
hyfI	b2489	E100002440
hyfR	b2491	E100002442
hypA	b2726	E100002666
hypB	b2727	E100002667
hypC	b2728	E100002668
hypD	b2729	E100002669
hypE	b2730	E100002670
hypF	b2712	E100002652
iadA	b4328	E100004215
iap	b2753	E100002693
ibpA	b3687	E100003608
ibpB	b3686	E100003607
icc	b3032	E100002966
icdA	b1136	E100001109
iciA	b2916	E100002851
iclR	b4018	E100003910
idnD	b4267	E100004155
idnK	b4268	E100004156
idnO	b4266	E100004154
idnR	b4264	E100004152
idnT	b4265	E100004153
ileS	b0026	E100000026
ilvA	b3772	E100003686
ilvB	b3671	E100003592
ilvC	b3774	E100003688
ilvD	b3771	E100003685
ilvE	b3770	E100003684
ilvG_1	b3767	E100003682
ilvH	b0078	E100000078
ilvI	b0077	E100000077
ilvL	b3766	E100003681
ilvM	b3769	E100003683
ilvN	b3670	E100003591
ilvY	b3773	E100003687
imp	b0054	E100000054
inaA	b2237	E100002195
infA	b0884	E100000859
infB	b3168	E100003100
infC	b1718	E100001686
insA_1	b0022	E100000022
insA_2	b0265	E100000257
insA_3	b0275	E100000267
insA_5	b1894	E100001862
insA_6	b3444	E100003367
insA_7	b4294	E100004181
insB_1	b0021	E100000021
insB_2	b0264	E100000256
insB_3	b0274	E100000266
insB_4	b0988	E100000962
insB_5	b1893	E100001861
insB_6	b3445	E100003368
intA	b2622	E100002568
intB	b4271	E100004158
intC	b2349	E100002306
intD	b0537	E100000527
intE	b1140	E100001113
intF	b0281	E100000273
ispA	b0421	E100000413
ispB	b3187	E100003117
ivbL	b3672	E100003593
katE	b1732	E100001700
katG	b3942	E100003846
kbl	b3617	E100003539
kch	b1250	E100001221
kdgK	b3526	E100003449
kdgT	b3909	E100003813
kdpA	b0698	E100000681
kdpB	b0697	E100000680
kdpC	b0696	E100000679
kdpD	b0695	E100000678
kdpE	b0694	E100000677
kdsA	b1215	E100001188
kdsB	b0918	E100000893
kdtA	b3633	E100003555
kdtB	b3634	E100003556
kduD	b2842	E100002779
kduI	b2843	E100002780
kefB	b3350	E100003273
kefC	b0047	E100000047
kgtP	b2587	E100002538
ksgA	b0051	E100000051
kup	b3747	E100003668
lacA	b0342	E100000334
lacI	b0345	E100000337
lacY	b0343	E100000335
lacZ	b0344	E100000336
lamB	b4036	E100003928
lar	b1348	E100001319
lasT	b4403	E100004287
ldcC	b0186	E100000186
ldhA	b1380	E100001351
lepA	b2569	E100002520
lepB	b2568	E100002519
leuA	b0074	E100000074
leuB	b0073	E100000073
leuC	b0072	E100000072
leuD	b0071	E100000071
leuL	b0075	E100000075
leuO	b0076	E100000076
leuS	b0642	E100000632
lexA	b4043	E100003935
lgt	b2828	E100002765
lhr	b1653	E100001623
lig	b2411	E100002362
lipA	b0628	E100000618
lipB	b0630	E100000620
lit	b1139	E100001112
livF	b3454	E100003377
livG	b3455	E100003378
livH	b3457	E100003380
livJ	b3460	E100003383
livK	b3458	E100003381
livM	b3456	E100003379
lldD	b3605	E100003527
lldP	b3603	E100003525
lldR	b3604	E100003526
lnt	b0657	E100000647
lolA	b0891	E100000866
lon	b0439	E100000431
lpdA	b0116	E100000116
lplA	b4386	E100004270
lpp	b1677	E100001645
lpxA	b0181	E100000181
lpxB	b0182	E100000182
lpxC	b0096	E100000096
lpxD	b0179	E100000179
lrhA	b2289	E100002247
lrp	b0889	E100000864
lspA	b0027	E100000027
lysA	b2838	E100002775
lysC	b4024	E100003916
lysP	b2156	E100002115
lysR	b2839	E100002776
lysS	b2890	E100002826
lysU	b4129	E100004021
lytB	b0029	E100000029
lyxK	b3580	E100003502
malE	b4034	E100003926
malF	b4033	E100003925
malG	b4032	E100003924
malI	b1620	E100001590
malK	b4035	E100003927
malM	b4037	E100003929
malP	b3417	E100003340
malQ	b3416	E100003339
malS	b3571	E100003493
malT	b3418	E100003341
malX	b1621	E100001591
malY	b1622	E100001592
malZ	b0403	E100000395
manA	b1613	E100001583
manX	b1817	E100001785
manY	b1818	E100001786
manZ	b1819	E100001787
maoC	b1387	E100001358
map	b0168	E100000168
marA	b1531	E100001502
marB	b1532	E100001503
marR	b1530	E100001501
mazG	b2781	E100002721
mbhA	b0230	E100000223
mcrA	b1159	E100001132
mcrB	b4346	E100004233
mcrC	b4345	E100004232
mcrD	b4344	E100004231
mdaA	b0851	E100000827
mdaB	b3028	E100002962
mdh	b3236	E100003166
mdlA	b0448	E100000440
mdlB	b0449	E100000441
mdoB	b4359	E100004246
mdoG	b1048	E100001021
mdoH	b1049	E100001022
melA	b4119	E100004011
melB	b4120	E100004012
melR	b4118	E100004010
menA	b3930	E100003834
menB	b2262	E100002220
menC	b2261	E100002219
menD	b2264	E100002222
menE	b2260	E100002218
menF	b2265	E100002223
menG	b3929	E100003833
mepA	b2328	E100002286
mesJ	b0188	E100000188
metA	b4013	E100003905
metB	b3939	E100003843
metC	b3008	E100002942
metE	b3829	E100003739
metF	b3941	E100003845
metG	b2114	E100002073
metH	b4019	E100003911
metJ	b3938	E100003842
metK	b2942	E100002877
metL	b3940	E100003844
metR	b3828	E100003738
mfd	b1114	E100001087
mglA	b2149	E100002108
mglB	b2150	E100002109
mglC	b2148	E100002107
mgsA	b0963	E100000938
mgtA	b4242	E100004130
mhpA	b0347	E100000339
mhpB	b0348	E100000340
mhpC	b0349	E100000341
mhpD	b0350	E100000342
mhpE	b0352	E100000344
mhpF	b0351	E100000343
mhpR	b0346	E100000338
mhpT	b0353	E100000345
miaA	b4171	E100004059
minC	b1176	E100001149
minD	b1175	E100001148
minE	b1174	E100001147
mioC	b3742	E100003663
mipB	b0825	E100000801
mlc	b1594	E100001564
mltA	b2813	E100002753
mltB	b2701	E100002641
mltC	b2963	E100002898
mltE	b1193	E100001166
moaA	b0781	E100000757
moaB	b0782	E100000758
moaC	b0783	E100000759
moaD	b0784	E100000760
moaE	b0785	E100000761
mobA	b3857	E100003762
mobB	b3856	E100003761
modA	b0763	E100000739
modB	b0764	E100000740
modC	b0765	E100000741
modE	b0761	E100000737
modF	b0760	E100000736
moeA	b0827	E100000803
moeB	b0826	E100000802
mog	b0009	E100000009
molR_1	b2115	E100002074
molR_2	b2116	E100002075
molR_3	b2117	E100002076
mopA	b4143	E100004034
mopB	b4142	E100004033
motA	b1890	E100001858
motB	b1889	E100001857
mraY	b0087	E100000087
mrcA	b3396	E100003319
mrcB	b0149	E100000149
mrdA	b0635	E100000625
mrdB	b0634	E100000624
mreB	b3251	E100003181
mreC	b3250	E100003180
mreD	b3249	E100003179
mrp	b2113	E100002072
mrr	b4351	E100004238
mrsA	b3176	E100003106
msbA	b0914	E100000889
msbB	b1855	E100001823
mscL	b3291	E100003214
msrA	b4219	E100004107
msyB	b1051	E100001024
mtgA	b3208	E100003138
mtlA	b3599	E100003521
mtlD	b3600	E100003522
mtlR	b3601	E100003523
mtr	b3161	E100003093
mukB	b0924	E100000899
mukE	b0923	E100000898
mukF	b0922	E100000897
murA	b3189	E100003119
murB	b3972	E100003872
murC	b0091	E100000091
murD	b0088	E100000088
murE	b0085	E100000085
murF	b0086	E100000086
murG	b0090	E100000090
murI	b3967	E100003871
mutH	b2831	E100002768
mutL	b4170	E100004058
mutM	b3635	E100003557
mutS	b2733	E100002673
mutT	b0099	E100000099
mutY	b2961	E100002896
mviM	b1068	E100001041
mviN	b1069	E100001042
nac	b1988	E100001948
nadA	b0750	E100000726
nadB	b2574	E100002525
nadC	b0109	E100000109
nadE	b1740	E100001708
nadR	b4390	E100004274
nagA	b0677	E100000660
nagB	b0678	E100000661
nagC	b0676	E100000659
nagD	b0675	E100000658
nagE	b0679	E100000662
nanA	b3225	E100003155
nanT	b3224	E100003154
napA	b2206	E100002164
napB	b2203	E100002161
napC	b2202	E100002160
napD	b2207	E100002165
napF	b2208	E100002166
napG	b2205	E100002163
napH	b2204	E100002162
narG	b1224	E100001197
narH	b1225	E100001198
narI	b1227	E100001200
narJ	b1226	E100001199
narK	b1223	E100001196
narL	b1221	E100001194
narP	b2193	E100002151
narQ	b2469	E100002420
narU	b1469	E100001440
narV	b1465	E100001436
narW	b1466	E100001437
narX	b1222	E100001195
narY	b1467	E100001438
narZ	b1468	E100001439
ndh	b1109	E100001082
ndk	b2518	E100002469
nei	b0714	E100000697
nemA	b1650	E100001620
nfi	b3998	E100003894
nfnB	b0578	E100000568
nfo	b2159	E100002118
nfrA	b0568	E100000558
nfrB	b0569	E100000559
nhaA	b0019	E100000019
nhaB	b1186	E100001159
nhaR	b0020	E100000020
nikA	b3476	E100003399
nikB	b3477	E100003400
nikC	b3478	E100003401
nikD	b3479	E100003402
nikE	b3480	E100003403
ninE	b0548	E100000538
nirB	b3365	E100003288
nirC	b3367	E100003290
nirD	b3366	E100003289
nlp	b3188	E100003118
nlpA	b3661	E100003582
nlpB	b2477	E100002428
nlpC	b1708	E100001676
nlpD	b2742	E100002682
nmpC	b0553	E100000543
nohA	b1548	E100001519
nohB	b0560	E100000550
nrdA	b2234	E100002192
nrdB	b2235	E100002193
nrdD	b4238	E100004126
nrdE	b2675	E100002620
nrdF	b2676	E100002621
nrdG	b4237	E100004125
nrdH	b2673	E100002618
nrdI	b2674	E100002619
nrfA	b4070	E100003962
nrfB	b4071	E100003963
nrfC	b4072	E100003964
nrfD	b4073	E100003965
nrfE	b4074	E100003966
nrfF	b4075	E100003967
nrfG	b4076	E100003968
nth	b1633	E100001603
ntpA	b1865	E100001833
nuoA	b2288	E100002246
nuoB	b2287	E100002245
nuoC	b2286	E100002244
nuoE	b2285	E100002243
nuoF	b2284	E100002242
nuoG	b2283	E100002241
nuoH	b2282	E100002240
nuoI	b2281	E100002239
nuoJ	b2280	E100002238
nuoK	b2279	E100002237
nuoL	b2278	E100002236
nuoM	b2277	E100002235
nuoN	b2276	E100002234
nupC	b2393	E100002350
nupG	b2964	E100002899
nusA	b3169	E100003101
nusB	b0416	E100000408
nusG	b3982	E100003878
ogrK	b2082	E100002041
ogt	b1335	E100001306
ompA	b0957	E100000932
ompC	b2215	E100002173
ompF	b0929	E100000904
ompG	b1319	E100001290
ompR	b3405	E100003328
ompT	b0565	E100000555
ompX	b0814	E100000790
oppA	b1243	E100001214
oppB	b1244	E100001215
oppC	b1245	E100001216
oppD	b1246	E100001217
oppF	b1247	E100001218
oraA	b2698	E100002638
ordL	b1301	E100001272
osmB	b1283	E100001254
osmC	b1482	E100001453
osmE	b1739	E100001707
osmY	b4376	E100004260
otsA	b1896	E100001864
otsB	b1897	E100001865
oxyR	b3961	E100003865
pabA	b3360	E100003283
pabB	b1812	E100001780
pabC	b1096	E100001069
pal	b0741	E100000724
panB	b0134	E100000134
panC	b0133	E100000133
panD	b0131	E100000131
panF	b3258	E100003188
parC	b3019	E100002953
parE	b3030	E100002964
pbpC	b2519	E100002470
pbpG	b2134	E100002093
pckA	b3403	E100003326
pcm	b2743	E100002683
pcnB	b0143	E100000143
pdhR	b0113	E100000113
pdxA	b0052	E100000052
pdxB	b2320	E100002278
pdxH	b1638	E100001608
pdxJ	b2564	E100002515
pdxK	b2418	E100002369
pdxY	b1636	E100001606
pepA	b4260	E100004148
pepB	b2523	E100002474
pepD	b0237	E100000230
pepE	b4021	E100003913
pepN	b0932	E100000907
pepP	b2908	E100002844
pepQ	b3847	E100003757
pepT	b1127	E100001100
perM	b2493	E100002444
perR	b0254	E100000246
pfkA	b3916	E100003820
pfkB	b1723	E100001691
pflA	b0902	E100000877
pflB	b0903	E100000878
pflC	b3952	E100003856
pflD	b3951	E100003855
pfs	b0159	E100000159
pgi	b4025	E100003917
pgk	b2926	E100002861
pgm	b0688	E100000671
pgpA	b0418	E100000410
pgpB	b1278	E100001249
pgsA	b1912	E100001877
pheA	b2599	E100002546
pheL	b2598	E100002545
pheM	b1715	E100001683
pheP	b0576	E100000566
pheS	b1714	E100001682
pheT	b1713	E100001681
phnA	b4108	E100004000
phnB	b4107	E100003999
phnC	b4106	E100003998
phnD	b4105	E100003997
phnE	b4104	E100003996
phnF	b4102	E100003994
phnG	b4101	E100003993
phnH	b4100	E100003992
phnI	b4099	E100003991
phnJ	b4098	E100003990
phnK	b4097	E100003989
phnL	b4096	E100003988
phnM	b4095	E100003987
phnN	b4094	E100003986
phnO	b4093	E100003985
phnP	b4092	E100003984
phnQ	b4091	E100003983
phoA	b0383	E100000375
phoB	b0399	E100000391
phoE	b0241	E100000234
phoH	b1020	E100000994
phoP	b1130	E100001103
phoQ	b1129	E100001102
phoR	b0400	E100000392
phoU	b3724	E100003645
phpB	b0638	E100000628
phrB	b0708	E100000691
pin	b1158	E100001131
pinO	b3322	E100003245
pitA	b3493	E100003416
pitB	b2987	E100002921
pldA	b3821	E100003731
pldB	b3825	E100003735
plsB	b4041	E100003933
plsC	b3018	E100002952
plsX	b1090	E100001063
pmbA	b4235	E100004123
pmrD	b2259	E100002217
pncB	b0931	E100000906
pnp	b3164	E100003096
pntA	b1603	E100001573
pntB	b1602	E100001572
pnuC	b0751	E100000727
polA	b3863	E100003768
polB	b0060	E100000060
potA	b1126	E100001099
potB	b1125	E100001098
potC	b1124	E100001097
potD	b1123	E100001096
potE	b0692	E100000675
potF	b0854	E100000830
potG	b0855	E100000831
potH	b0856	E100000832
potI	b0857	E100000833
poxB	b0871	E100000847
ppa	b4226	E100004114
ppc	b3956	E100003860
ppdA	b2826	E100002763
ppdB	b2825	E100002762
ppdC	b2823	E100002760
ppdD	b0108	E100000108
pphA	b1838	E100001806
pphB	b2734	E100002674
ppiA	b3363	E100003286
ppiB	b0525	E100000516
ppiC	b3775	E100003689
ppk	b2501	E100002452
ppsA	b1702	E100001670
ppx	b2502	E100002453
pqiA	b0950	E100000925
pqiB	b0951	E100000926
pqqL	b1494	E100001465
prc	b1830	E100001798
prfA	b1211	E100001184
prfB	b2891	E100002827
prfC	b4375	E100004259
prfH	b0236	E100000229
priA	b3935	E100003839
priB	b4201	E100004089
priC	b0467	E100000458
prkB	b3355	E100003278
prlA	b3300	E100003223
prlC	b3498	E100003421
prmA	b3259	E100003189
proA	b0243	E100000236
proB	b0242	E100000235
proC	b0386	E100000378
proP	b4111	E100004003
proS	b0194	E100000194
proV	b2677	E100002622
proW	b2678	E100002623
proX	b2679	E100002624
proY	b0402	E100000394
prpB	b0331	E100000323
prpC	b0333	E100000325
prpD	b0334	E100000326
prpE	b0335	E100000327
prpR	b0330	E100000322
prsA	b1207	E100001180
psd	b4160	E100004051
pshM	b3334	E100003257
psiF	b0384	E100000376
pspA	b1304	E100001275
pspB	b1305	E100001276
pspC	b1306	E100001277
pspD	b1307	E100001278
pspE	b1308	E100001279
pspF	b1303	E100001274
pssA	b2585	E100002536
pssR	b3763	E100003678
pstA	b3726	E100003647
pstB	b3725	E100003646
pstC	b3727	E100003648
pstS	b3728	E100003649
pta	b2297	E100002255
pth	b1204	E100001177
ptr	b2821	E100002758
ptrB	b1845	E100001813
ptsA	b3947	E100003851
ptsG	b1101	E100001074
ptsH	b2415	E100002366
ptsI	b2416	E100002367
ptsN	b3204	E100003134
ptsO	b3206	E100003136
ptsP	b2829	E100002766
ptxA	b4195	E100004083
purA	b4177	E100004065
purB	b1131	E100001104
purC	b2476	E100002427
purD	b4005	E100003901
purE	b0523	E100000514
purF	b2312	E100002270
purH	b4006	E100003902
purK	b0522	E100000513
purL	b2557	E100002508
purM	b2499	E100002450
purN	b2500	E100002451
purR	b1658	E100001628
purT	b1849	E100001817
purU	b1232	E100001203
putA	b1014	E100000988
putP	b1015	E100000989
pykA	b1854	E100001822
pykF	b1676	E100001644
pyrB	b4245	E100004133
pyrC	b1062	E100001035
pyrD	b0945	E100000920
pyrE	b3642	E100003564
pyrF	b1281	E100001252
pyrG	b2780	E100002720
pyrH	b0171	E100000171
pyrI	b4244	E100004132
pyrL	b4246	E100004134
qor	b4051	E100003943
queA	b0405	E100000397
racC	b1351	E100001322
radC	b3638	E100003560
rarD	b3819	E100003729
rbfA	b3167	E100003099
rbn	b3886	E100003790
rbsA	b3749	E100003670
rbsB	b3751	E100003672
rbsC	b3750	E100003671
rbsD	b3748	E100003669
rbsK	b3752	E100003673
rbsR	b3753	E100003674
rcsA	b1951	E100001916
rcsB	b2217	E100002175
rcsC	b2218	E100002176
rcsF	b0196	E100000196
recA	b2699	E100002639
recB	b2820	E100002757
recC	b2822	E100002759
recD	b2819	E100002756
recE	b1350	E100001321
recF	b3700	E100003621
recG	b3652	E100003574
