1	108	98	1574	1969	1900	78	69	57	1558	1615	.946	0	-.015	1.171	85	92	.828	1.01	1.207	.99	1.175	1260	208	63	79	53	69
2	106	97	1967	2524	2453	80	71	58	2012	2070	.968	0	.032	1.232	83	87	.802	.978	1.247	1.023	1.188	1158	208	63	79	75	91
3	103	94	1912	2051	1984	77	67	55	1627	1682	.89	0	-.233	1.211	81	85	.964	1.175	1.038	.851	.771	1158	208	63	79	97	113
4	93	89	1991	2584	2523	63	61	50	2069	2119	.97	0	.056	1.265	78	88	.789	.962	1.267	1.039	1.186	1158	208	63	79	119	135
5	99	91	1946	2652	2590	70	62	51	2124	2175	.971	0	.126	1.322	76	80	.751	.916	1.331	1.091	1.276	1190	208	63	79	141	157
6	95	87	1417	1809	1751	66	58	48	1436	1484	.956	0	.019	1.215	80	83	.809	.987	1.236	1.013	1.176	1155	208	63	79	165	181
7	86	85	3	59	6	55	53	43	5	48	.295	0	.714	.905	6	12	.5	.61	2	1.64	.197	1146	208	63	79	185	201
8	84	83	3	53	2	52	51	42	2	43	.114	0	-.871	.706	4	6	1.5	1.829	.667	.547	.068	1178	208	63	79	207	223
9	84	81	3	51	1	51	50	41	1	42	.173	0	-1.871	.68	8	3	3	3.658	.333	.273	.099	1173	208	63	79	229	245
10	88	84	3	58	6	54	52	43	5	48	.401	0	.714	.759	6	8	.5	.61	2	1.64	.282	1160	208	63	79	252	268
11	91	85	6	53		55	53	43	0	43	.225	0		.571	4	4					.146	1144	208	63	79	274	290
12	86	83	6	58	3	61	55	45	2	48	.351	0	-1.286	.778	8	9	2	2.439	.5	.41	.273	1158	208	63	79	296	312
13	89	84	4	55		64	56	46	-1	45	.285	0		.536	5	5					.204	1165	208	63	79	318	334
14	87	83		53		59	54	44	-1	43	.208	0		.619	4	4					.153	1181	208	63	79	340	356
15	87	85		53		57	55	45	-2	43	-.015	0		.7	2	2					-.009	1191	208	63	79	362	378
16	87	85	1	55		57	55	45	0	45	.236	0		.536	5	3					.153	1166	208	64	80	384	400
17	90	80	3	53		60	53	43	0	43	.136	0		.529	4	2					.093	1162	208	64	80	406	422
18	89	80	15	61	8	61	53	43	7	50	.275	0	-1.193	.548	15	12	1.875	2.286	.533	.437	.175	1276	208	64	80	428	444
19	98	92	6	69	6	68	63	52	5	57	.64	0	-.286	.714	10	9	1	1.219	1	.82	.404	1172	208	85	101	53	69
20	105	93		64		77	66	54	-2	52	.264	0		.623	4	4					.199	1064	208	85	101	75	91
21	102	91	5	71	9	73	62	51	7	58	.537	0	.562	.955	6	15	.556	.677	1.8	1.476	.536	1044	208	85	101	97	113
22	92	87	16	74	18	61	56	46	15	61	.926	0	-.116	.79	7	9	.889	1.084	1.125	.923	.837	1032	208	85	101	119	135
23	90	84		55	3	58	52	43	2	45	.291	0		.741	3	9					.209	1072	208	85	101	141	157
24	86	80	3	50		56	51	42	-1	41	.234	0		.786	4	3					.148	1075	208	85	101	163	179
25	85	79	589	659	611	53	48	39	501	540	.966	0	-.233	1.026	70	73	.964	1.175	1.037	.851	1.036	1071	208	85	101	185	201
26	89	77	2315	3360	3315	52	45	37	2719	2756	.975	0	.232	1.434	87	92	.698	.852	1.432	1.174	1.363	1074	208	85	101	210	226
27	87	75	4542	2190	2147	48	43	35	1761	1796	0	0	-1.367	.474	91	93	2.116	2.58	.473	.388	0	1050	208	85	101	232	248
28	83	77	566	721	676	49	45	37	554	591	.952	0	-.03	1.211	82	87	.837	1.021	1.194	.979	1.095	1014	208	85	101	254	270
29	83	77	934	951	905	52	46	38	742	780	.963	0	-.332	.97	84	85	1.032	1.258	.969	.795	.933	993	208	85	101	274	290
30	85	76	519	1233	1186	61	47	39	973	1011	.926	0	.906	2.293	86	89	.438	.534	2.285	1.874	2.04	1041	208	85	101	296	312
31	84	75	169	184	138	61	46	38	113	151	.926	0	-.578	.803	68	74	1.225	1.493	.817	.67	.783	1065	208	85	101	318	334
32	81	76	1505	820	775	52	45	37	636	672	.968	0	-1.244	.52	85	85	1.942	2.368	.515	.422	.511	1069	208	86	102	340	356
33	82	78	590	779	732	51	47	39	600	639	.964	0	.025	1.223	75	78	.806	.983	1.241	1.017	1.205	1063	208	86	102	362	378
34	80	77	1235	3432	3384	54	48	39	2775	2815	.637	0	1.168	2.937	86	95	.365	.445	2.74	2.247	1.295	1042	225	86	103	384	401
35	78	75	394	3825	3777	56	48	39	3098	3137	0	0	2.975	9.578	82	91	.104	.127	9.586	7.862	0	1036	208	86	102	407	423
36	75	72	459	1678	1632	51	46	38	1338	1376	.935	0	1.544	3.403	81	88	.281	.343	3.556	2.916	3.319	1191	208	86	102	429	445
37	87	82	420	476	423	59	53	43	347	390	.943	0	-.276	.98	99	98	.993	1.211	1.007	.826	1.119	1207	208	107	123	53	69
38	95	81	535	489	437	71	52	43	358	401	.899	0	-.578	.824	100	99	1.224	1.493	.817	.67	.75	1077	208	109	125	75	91
39	98	83	897	2386	2335	83	51	42	1915	1957	.951	0	1.094	2.617	99	100	.384	.468	2.603	2.135	2.321	1063	208	107	123	97	113
40	92	81	1493	867	819	69	48	39	672	711	.953	0	-1.152	.548	82	81	1.823	2.223	.549	.45	.581	1057	208	107	123	119	135
41	88	78	232	345	299	52	46	38	245	283	.934	0	.08	1.311	62	67	.776	.946	1.289	1.057	1.195	1117	208	107	123	141	157
42	86	78	1268	1265	1219	51	46	38	1000	1037	.929	0	-.343	.962	99	100	1.04	1.268	.961	.788	.893	1102	208	109	125	166	182
43	92	79	2948	1811	1765	59	46	38	1447	1485	.931	0	-1.026	.614	87	88	1.67	2.037	.599	.491	.579	1063	225	107	124	186	203
44	98	76	980	653	609	59	44	36	499	536	.948	0	-.972	.627	84	80	1.609	1.962	.621	.51	.629	1045	208	107	123	208	224
45	88	71	1244	920	880	51	40	33	722	754	.95	0	-.786	.708	81	81	1.414	1.724	.707	.58	.679	1040	225	107	124	230	247
46	82	73	385	554	513	48	41	34	421	454	.917	0	.128	1.321	79	87	.75	.915	1.332	1.093	1.15	1073	208	107	123	254	270
47	80	75	280	327	285	48	42	34	234	268	.908	0	-.261	1.023	76	84	.982	1.198	1.018	.835	.885	1016	208	107	123	276	292
48	84	76	210	252	208	56	44	36	171	207	.913	0	-.3	.983	76	76	1.01	1.231	.99	.812	.906	1015	208	108	124	296	312
49	83	75	718	1300	1257	60	43	35	1031	1066	.925	0	.522	1.771	97	97	.571	.697	1.751	1.436	1.612	1062	208	108	124	318	334
50	77	72	797	632	590	51	42	34	484	518	.949	0	-.72	.751	82	88	1.351	1.647	.74	.607	.724	1044	225	108	125	340	357
51	72	70	105	166	124	44	42	34	102	136	.876	0	-.046	1.091	57	62	.847	1.033	1.181	.968	1.084	1031	208	108	124	363	379
52	72	68	579	541	498	47	43	35	408	444	.929	0	-.504	.85	68	68	1.163	1.418	.86	.705	.798	1007	225	108	125	385	402
53	76	72	725	914	869	52	45	37	713	750	.937	0	-.025	1.209	86	90	.834	1.017	1.199	.983	1.107	1003	225	108	125	407	424
54	75	74	717	689	644	49	45	37	528	565	.911	0	-.441	.841	86	84	1.113	1.358	.898	.737	.925	1156	225	108	125	429	446
55	80	76	1122	847	801	51	46	38	657	695	.951	0	-.772	.721	89	88	1.401	1.708	.714	.585	.707	1157	208	131	147	53	69
56	86	77	1334	2081	2036	60	45	37	1670	1707	.94	0	.324	1.542	86	90	.655	.799	1.526	1.252	1.472	1032	225	131	148	75	92
57	95	81	704	673	626	75	47	39	513	552	.944	0	-.456	.911	82	84	1.125	1.371	.889	.729	.848	1098	225	129	146	97	114
58	92	79	752	2982	2935	67	47	39	2407	2446	.931	0	1.678	3.846	83	91	.256	.312	3.903	3.201	3.39	1103	208	129	145	122	138
59	81	75	918	1442	1397	48	45	37	1146	1183	.926	0	.32	1.519	89	95	.657	.801	1.522	1.248	1.365	1050	208	131	147	144	160
60	81	75	423	597	555	47	42	34	455	490	.924	0	.106	1.294	81	86	.762	.929	1.312	1.076	1.18	994	208	131	147	166	182
61	85	75	1338	2077	2035	49	42	34	1669	1703	.912	0	.319	1.505	93	97	.657	.802	1.521	1.247	1.305	1000	208	132	148	188	204
62	89	75	413	519	476	54	43	35	390	426	.927	0	-.081	1.15	80	88	.868	1.058	1.153	.945	.994	1008	208	129	145	210	226
63	84	72	314	466	424	51	42	34	348	382	.933	0	.147	1.348	65	68	.741	.903	1.35	1.107	1.192	1003	208	129	145	230	246
64	79	72	603	686	645	48	41	34	529	563	.91	0	-.189	1.059	77	80	.935	1.14	1.07	.877	.972	1101	208	130	146	252	268
65	75	74	1086	1455	1414	43	41	34	1160	1193	.915	0	.095	1.333	90	96	.768	.937	1.302	1.068	1.151	1046	208	130	146	276	292
66	80	77	886	2261	2217	57	44	36	1818	1854	.934	0	1.037	2.488	87	90	.4	.487	2.502	2.052	2.446	982	208	130	146	296	312
67	82	76	376	791	747	63	44	36	613	649	.937	0	.704	1.944	81	86	.503	.614	1.987	1.629	1.881	1049	208	130	146	318	334
68	81	72	582	644	601	53	43	35	493	528	.921	0	-.24	1.024	81	84	.968	1.181	1.033	.847	.911	1040	208	130	146	341	357
