1	36	32	1184	888	867	26	21	24	997	1021	.923	0	-.249	.687	79	76	1.366	1.188	.732	.842	.672	1175	208	44	60	90	106	-.249
2	35	32	1360	1012	992	26	20	23	1140	1163	.959	0	-.254	.718	84	84	1.371	1.193	.729	.838	.694	1101	208	44	60	111	127	-.254
3	33	31	1301	941	922	22	19	22	1060	1082	.949	0	-.296	.714	82	88	1.411	1.228	.709	.815	.653	1094	208	42	58	136	152	-.296
4	35	32	1429	1022	1003	22	19	22	1153	1175	.962	0	-.31	.694	81	83	1.425	1.24	.702	.807	.666	1101	208	42	58	153	169	-.31
5	35	32	1492	1103	1083	23	20	23	1245	1268	.953	0	-.261	.724	83	87	1.378	1.199	.726	.834	.681	1177	208	42	58	179	195	-.261
6	33	30	1473	1177	1157	22	20	23	1330	1353	.95	0	-.147	.777	83	85	1.273	1.108	.785	.903	.75	1120	208	42	58	201	217	-.147
7	31	29	9	23	4	21	19	22	5	26	.346	0	-.969	.8	23	27	2.25	1.958	.444	.511	.27	1120	208	42	58	221	237	-.969
8	31	29	4	23	5	20	18	21	6	26	.213	0	.523	.833	19	29	.8	.696	1.25	1.437	.174	1121	208	42	58	243	259	.523
9	31	29		20	2	20	18	21	2	23	.165	0		.95	14	26			0		.156	1121	208	42	58	265	281	
10	29	28	2	22	4	19	18	21	5	25	.198	0	1.201	1.75	18	29	.5	.435	2	2.299	.244	1129	208	42	58	287	303	1.201
11	28	26		17		20	18	21	-1	20	.284	0		.68	13	19			0		.24	1129	208	42	58	309	325	
12	28	26	4	23	4	21	19	22	5	26	.206	0	.201	1.13	19	28	1	.87	1	1.149	.194	1129	208	42	58	331	347	.201
13	34	26	2	19	1	36	18	21	1	22	.802	0	-.799	1.375	13	21	2	1.74	.5	.575	1.598	1129	208	42	58	353	369	-.799
14	34	27	3	18		33	18	21	0	21	.759	0		.679	20	21			0		1.475	1129	208	42	58	375	391	
15	30	27	3	19	2	19	17	20	2	22	.097	0	-.384	1.1	17	26	1.5	1.305	.667	.766	.11	1113	208	42	58	397	413	-.384
16	29	27	2	18	1	21	17	20	1	21	.201	0	-.799	.714	16	24	2	1.74	.5	.575	.283	1119	208	42	58	419	435	-.799
17	28	26		17		21	17	20	0	20	.211	0		1.333	8	20			0		.336	1113	208	42	58	441	457	
18	27	25		18	1	19	17	20	1	21	.147	0		.667	16	22			0		.154	1229	208	42	58	463	479	
