1	47	36	315	715	681	46	34	62	1238	1300	.653	0	1.975	4.036	81	84	.463	.254	2.162	3.931	.675	1260	208	68	84	127	143
2	49	36	271	663	624	54	39	71	1135	1205	.642	0	2.066	3.391	77	79	.434	.239	2.303	4.187	.787	1181	208	68	84	149	165
3	39	36	238	520	480	43	40	73	873	945	.918	0	1.875	2.053	71	77	.496	.273	2.017	3.667	1.473	1198	208	68	84	172	188
4	37	35	354	684	645	39	39	71	1173	1244	.739	0	1.728	2.424	78	83	.549	.302	1.822	3.313	.766	1165	208	69	85	194	210
5	39	37	352	665	624	42	41	75	1135	1209	.691	0	1.688	2.825	77	82	.564	.31	1.773	3.223	.549	1197	208	69	85	216	232
6	39	38	557	848	808	41	40	73	1469	1542	.776	0	1.399	1.967	80	81	.689	.379	1.451	2.638	.712	1164	208	69	85	240	256
7	39	38	3	41	3	39	38	69	5	75	.043	0	.862	.714	16	11	1	.55	1	1.818	.031	1153	208	69	85	260	276
8	40	39	2	44	4	42	40	73	7	80	-.073	0	1.862	1	15	10	.5	.275	2	3.636	-.053	1173	208	70	86	282	298
9	40	38	3	46	3	45	43	78	5	84	.073	0	.862	.903	18	8	1	.55	1	1.818	.058	1161	208	70	86	304	320
10	40	39		47	1	46	46	84	2	85	.125	0		.875	12	5					.09	1129	208	70	86	326	342
11	42	40		46	2	45	44	80	4	84	.114	0		.615	9	6					.091	1158	208	71	87	348	364
12	47	41		36		49	40	73	-7	65	-.098	0		.5	8	4					-.07	1188	208	71	87	371	387
13	49	40		35		55	38	69	-5	64	.026	0		.615	3	2					.021	1164	208	71	87	393	409
14	41	37	1	36		44	37	67	-2	65	.067	0		.8	16	5					.048	1188	208	71	87	415	431
15	41	39	2	37		41	40	73	-5	67	.145	0		.68	12	2					.101	1158	208	72	88	437	453
16	43	41	1	48	4	45	44	80	7	87	.081	0	2.862	1.5	11	5	.25	.138	4	7.273	.066	1158	208	72	88	459	475
17	41	38	3	46	3	44	43	78	5	84	-.154	0	.862	.933	15	9	1	.55	1	1.818	-.133	1165	208	72	88	481	497
18	40	38	2	40	1	39	39	71	2	73	-.033	0	-.138	.609	17	5	2	1.1	.5	.909	-.021	1299	208	72	88	503	519
19	58	37	2	34		46	35	64	-2	62	.115	0		.8	16	3					.079	1171	208	90	106	127	143
20	64	38		40		51	40	73	0	73	.047	0		1	9	4					.038	1075	208	90	106	149	165
