1	56	54	358	556	470	86	86	69	379	448	.935	0	.082	1.234	80	76	.762	.945	1.313	1.059	1.219	1276	208	110	126	63	79
2	56	55	542	827	742	85	85	69	598	667	.924	0	.143	1.359	80	82	.73	.906	1.369	1.104	1.204	1164	208	110	126	85	101
3	57	55	424	695	608	88	87	70	490	560	.936	0	.21	1.407	76	78	.697	.865	1.434	1.156	1.256	1158	208	110	126	107	123
4	59	57	268	467	376	92	91	73	303	377	.86	0	.178	1.353	75	75	.713	.884	1.403	1.131	1.12	1158	208	110	126	129	145
5	58	56	196	349	255	95	94	76	206	281	.871	0	.069	1.25	73	73	.769	.953	1.301	1.049	1.078	1204	208	110	126	151	167
6	59	56	205	361	266	96	95	77	215	291	.911	0	.065	1.322	66	63	.771	.956	1.298	1.046	1.105	1178	208	109	125	176	192
7	57	56	2	95	1	94	94	76	1	77	-.101	0	-1.31	.704	13	1	2	2.48	.5	.403	-.088	1143	208	109	125	195	211
8	57	56	1	91		93	93	75	-2	73	-.126	0		.857	8	0					-.101	1175	208	109	125	218	234
9	58	56	1	93	1	93	92	74	1	75	-.102	0	-.31	1.031	10	0	1	1.24	1	.806	-.087	1155	208	109	125	240	256
10	58	56	3	90		91	90	73	0	73	.112	0		.75	12	0					.094	1158	208	109	125	262	278
11	59	56	2	88		91	89	72	-1	71	.144	0		.714	13	1					.115	1151	208	109	125	284	300
12	59	55	5	89	2	90	87	70	2	72	.058	0	-1.632	.838	11	0	2.5	3.1	.4	.323	.051	1164	208	108	124	306	322
13	59	55	1	84		87	84	68	0	68	.015	0		.75	10	0					.011	1165	208	108	124	328	344
14	56	54		80	1	81	79	64	1	65	.165	0		.75	12	2					.098	1181	208	108	124	350	366
15	54	52	2	78		79	78	63	0	63	.05	0		.765	11	0					.038	1174	208	108	124	373	389
16	54	52	3	79		80	79	64	0	64	-.041	0		.727	10	1					-.033	1151	208	108	124	395	411
17	53	52	1	79	1	78	78	63	1	64	.083	0	-.31	.636	10	2	1	1.24	1	.806	.064	1164	208	107	123	417	433
18	54	53	2	78	3	75	75	60	2	63	.105	0	.275	.875	12	2	.667	.827	1.5	1.21	.084	1283	208	107	123	439	455
19	56	54	2	84		86	84	68	0	68	.033	0		.714	13	1					.026	1195	208	133	149	63	79
20	59	56	2	83		92	86	69	-2	67	.021	0		.615	13	0					.015	1084	208	132	148	85	101
21	60	57		94	4	96	90	73	3	76	-.055	0		.75	10	0					-.043	1039	208	132	148	107	123
22	63	58		91		97	93	75	-2	73	.046	0		1.158	7	1					.04	1019	208	132	148	129	145
23	59	55	2	92		95	93	75	-1	74	.163	0		.75	12	0					.134	1047	208	132	148	151	167
24	58	55	2	91		93	93	75	-2	73	.016	0		.75	15	0					.013	1056	208	132	148	173	189
25	57	56	144	256	164	92	92	74	132	206	.938	0	-.123	1.086	71	66	.878	1.089	1.139	.918	1.101	1042	208	131	147	196	212
26	57	56	1312	1302	1209	93	93	75	975	1050	.965	0	-.428	.924	84	84	1.085	1.346	.921	.743	.881	1018	225	131	148	218	235
27	60	56	1812	2075	1983	96	92	74	1599	1673	.965	0	-.18	1.091	91	88	.914	1.133	1.094	.883	1.041	1017	208	131	147	240	256
28	61	58	240	378	288	94	90	73	232	305	.921	0	-.047	1.196	82	81	.833	1.033	1.2	.968	1.061	1032	208	131	147	262	278
29	59	56	411	572	483	92	89	72	390	461	.951	0	-.077	1.184	84	81	.851	1.055	1.175	.948	1.118	1039	208	131	147	284	300
30	60	54	244	325	235	94	90	73	190	262	.906	0	-.365	.973	83	77	1.038	1.287	.963	.777	.832	1055	208	130	146	306	322
31	67	55	105	193	105	97	88	71	85	156	.907	0	-.31	1.006	67	58	1	1.24	1	.806	.876	1065	208	130	146	328	344
32	63	53	995	905	824	87	81	65	665	730	.957	0	-.582	.833	87	86	1.208	1.497	.828	.668	.79	1055	208	130	146	351	367
33	53	51	384	526	448	78	78	63	361	424	.95	0	-.088	1.181	85	82	.857	1.063	1.167	.941	1.086	1039	208	130	146	373	389
34	54	52	1010	1713	1635	79	78	63	1319	1381	.969	0	.385	1.611	96	99	.618	.766	1.619	1.305	1.545	1044	208	130	146	395	411
35	55	53	155	331	257	76	74	60	207	267	.923	0	.419	1.581	80	81	.603	.748	1.658	1.337	1.445	1052	208	129	145	417	433
36	53	51	181	292	221	71	71	57	178	235	.878	0	-.022	1.219	84	86	.819	1.016	1.221	.985	.999	1192	208	129	145	439	455
37	57	54	178	294	211	86	83	67	170	237	.819	0	-.065	1.175	84	79	.844	1.046	1.185	.956	.908	1165	208	155	171	63	79
38	60	56	122	259	171	94	88	71	138	209	.902	0	.177	1.411	72	70	.713	.885	1.402	1.13	1.205	1041	208	157	173	85	101
39	63	55	466	689	598	102	91	73	482	556	.904	0	.049	1.322	96	93	.779	.966	1.283	1.035	1.151	1039	208	154	170	107	123
40	64	55	590	1954	1863	102	91	73	1502	1576	.91	0	1.349	3.225	80	82	.317	.393	3.158	2.546	2.855	1066	225	152	169	129	146
41	59	54	137	318	226	94	92	74	182	256	.904	0	.412	1.651	58	57	.606	.752	1.65	1.33	1.263	1034	208	154	170	154	170
42	58	54	356	562	470	93	92	74	379	453	.898	0	.09	1.327	88	91	.757	.939	1.32	1.065	1.14	1001	225	154	171	174	191
43	59	55	1022	1426	1335	92	91	73	1077	1150	.915	0	.075	1.315	88	88	.766	.949	1.306	1.053	1.18	1036	225	153	170	196	213
44	57	54	408	638	546	93	92	74	440	515	.897	0	.11	1.321	87	87	.747	.927	1.338	1.079	1.206	1020	208	153	169	218	234
45	58	55	721	915	823	94	92	74	664	738	.923	0	-.119	1.133	87	82	.876	1.086	1.141	.921	1.076	1013	208	153	169	240	256
46	60	59	196	316	226	93	90	73	182	255	.878	0	-.105	1.134	78	75	.867	1.075	1.153	.93	.976	1023	208	153	169	262	278
47	58	56	88	194	105	91	89	72	85	156	.797	0	-.056	1.15	70	66	.838	1.039	1.193	.962	.823	1048	208	153	169	284	300
48	58	54	323	185	97	90	88	71	78	149	.805	0	-2.046	.302	89	71	3.33	4.129	.3	.242	.255	1070	208	153	169	306	322
49	65	55	222	414	327	93	87	70	264	334	.853	0	.248	1.455	89	93	.679	.842	1.473	1.188	1.179	1059	208	152	168	329	345
50	62	52	474	602	520	88	82	66	419	485	.926	0	-.177	1.105	83	84	.912	1.13	1.097	.885	1	1021	225	152	169	351	368
51	52	50	32	118	40	78	78	63	32	95	.483	0	.012	1.097	50	46	.8	.992	1.25	1.008	.508	1018	208	152	168	373	389
52	54	52	312	367	293	76	74	60	236	296	.927	0	-.401	.959	67	65	1.065	1.32	.939	.757	.852	1023	225	152	169	395	412
53	57	53	295	426	355	74	71	57	286	344	.895	0	-.043	1.2	85	87	.831	1.03	1.203	.97	1.015	1021	225	152	169	417	434
54	54	51	379	405	337	69	68	55	272	327	.922	0	-.48	.875	84	83	1.125	1.395	.889	.717	.845	1162	225	151	168	439	456
55	55	53	523	573	491	83	82	66	396	462	.899	0	-.401	.926	90	88	1.065	1.321	.939	.757	.811	1144	208	177	193	63	79
56	56	54	457	808	723	86	85	69	583	652	.888	0	.351	1.578	87	89	.632	.784	1.582	1.276	1.351	1000	208	177	193	85	101
57	61	56	280	493	406	94	87	70	327	398	.854	0	.226	1.477	88	86	.69	.855	1.45	1.169	1.159	1037	208	176	192	107	123
58	60	56	907	1720	1631	96	89	72	1315	1387	.899	0	.536	1.789	88	88	.556	.69	1.798	1.45	1.578	1089	208	176	192	129	145
59	56	54	429	724	633	93	91	73	510	584	.905	0	.251	1.487	94	94	.678	.84	1.476	1.19	1.331	1054	208	176	192	152	168
60	57	54	137	277	185	93	92	74	149	223	.85	0	.123	1.343	76	73	.741	.918	1.35	1.089	1.131	1010	208	176	192	174	190
61	60	54	290	608	518	94	90	73	418	490	.876	0	.527	1.815	88	88	.56	.694	1.786	1.44	1.522	1044	225	176	193	196	213
62	59	54	149	322	233	92	89	72	188	260	.879	0	.335	1.504	75	77	.639	.793	1.564	1.261	1.234	1059	208	175	191	220	236
63	56	55	148	309	222	87	87	70	179	249	.893	0	.275	1.425	67	67	.667	.827	1.5	1.21	1.182	994	208	175	191	242	258
64	57	56	237	323	237	87	86	69	191	260	.846	0	-.31	1	76	71	1	1.24	1	.806	.787	977	225	175	192	262	279
65	57	56	310	569	481	89	88	71	388	459	.901	0	.323	1.576	83	79	.644	.799	1.552	1.251	1.394	1025	225	175	192	284	301
