1	37	35	786	457	440	19	17	28	733	762	.922	0	-.1	.57	72	72	1.786	1.072	.56	.933	.499	1198	208	57	73	84	100	-.1
2	39	35	888	508	491	19	17	28	818	847	.92	0	-.118	.545	73	75	1.809	1.085	.553	.922	.496	1094	208	57	73	106	122	-.118
3	37	34	1061	605	588	18	17	28	980	1008	.945	0	-.115	.558	72	75	1.804	1.083	.554	.924	.516	1100	208	57	73	128	144	-.115
4	35	33	1279	788	771	18	17	28	1285	1313	.954	0	.007	.589	78	77	1.659	.995	.603	1.005	.571	1078	208	58	74	150	166	.007
5	36	35	1481	901	883	20	18	30	1472	1502	.952	0	-.009	.582	79	81	1.677	1.006	.596	.994	.562	1152	208	56	72	172	188	-.009
6	38	36	1424	845	826	21	19	32	1377	1408	.957	0	-.049	.565	72	75	1.724	1.034	.58	.967	.547	1158	208	56	72	194	210	-.049
7	38	35	6	23	4	20	19	32	7	38	.349	0	.152	.75	17	25	1.5	.9	.667	1.111	.22	1172	208	56	72	216	232	.152
8	38	35	3	22	4	21	18	30	7	37	.261	0	1.152	.762	16	25	.75	.45	1.333	2.222	.183	1159	208	56	72	238	254	1.152
9	38	35	3	22	3	21	19	32	5	37	.275	0	.737	.75	14	22	1	.6	1	1.667	.238	1113	208	57	73	260	276	.737
10	37	34	4	20	1	20	19	32	2	33	.202	0	-1.263	.559	19	18	4	2.4	.25	.417	.115	1128	208	57	73	281	297	-1.263
11	36	34	3	19		20	19	32	0	32	.124	0		.824	18	19			0		.078	1172	208	57	73	303	319	
12	79	34	3	20	1	56	19	32	2	33	.968	0	-.848	.529	16	18	3	1.8	.333	.556	.786	1151	208	58	74	325	341	-.848
13	81	35		19		58	20	33	-2	32	.969	0		.38	11	12			0		.786	1126	208	58	74	347	363	
14	37	34	2	19		20	19	32	0	32	.115	0		.778	12	19			0		.064	1159	208	58	74	369	385	
15	37	34	3	19		21	19	32	0	32	.164	0		.5	21	15			0		.094	1175	208	58	74	391	407	
16	36	33	3	21	2	20	19	32	3	35	.158	0	.152	.778	20	19	1.5	.9	.667	1.111	.089	1088	208	59	75	413	429	.152
17	32	29		17		19	17	28	0	28	.24	0		.6	11	15			0		.171	1080	208	59	75	435	451	
18	34	30	3	21	2	22	19	32	3	35	.297	0	.152	1	18	19	1.5	.9	.667	1.111	.247	1246	208	59	75	456	472	.152
19	37	35	1	17		18	17	28	0	28	.126	0		.5	14	15			0		.08	1149	208	76	92	84	100	
20	39	35	4	20	2	19	18	30	3	33	.253	0	-.263	.563	17	19	2	1.2	.5	.833	.165	1026	208	77	93	106	122	-.263
21	36	33		17		18	17	28	0	28	.172	0		.478	12	12			0		.177	1015	208	77	93	128	144	
22	34	32	1	16		18	17	28	-2	27	.068	0		.625	12	17					.043	1021	208	77	93	150	166	
23	36	34		19	1	20	18	30	2	32	.208	0		.7	9	15			0		.15	1058	208	78	94	172	188	
24	45	37		19		25	19	32	0	32	.819	0		1	8	18			0		.529	1057	208	78	94	194	210	
25	45	37	232	235	216	25	19	32	360	392	.855	0	.634	.94	76	75	1.074	.644	.931	1.552	.716	1079	208	78	94	216	232	.634
26	36	35	637	438	419	20	19	32	698	730	.954	0	.133	.68	77	80	1.52	.912	.658	1.096	.623	1021	208	78	94	240	256	.133
27	36	34	1197	2263	2244	21	19	32	3740	3772	.953	0	1.644	1.849	84	89	.533	.32	1.875	3.124	1.805	969	208	79	95	259	275	1.644
28	35	33	91	104	85	20	19	32	142	173	.898	0	.639	.904	67	68	1.071	.642	.934	1.557	.844	973	208	79	95	281	297	.639
29	34	31	684	249	232	18	17	28	387	415	.951	0	-.823	.338	82	81	2.948	1.769	.339	.565	.327	1053	208	79	95	301	317	-.823
30	116	36	317	304	284	89	20	33	473	507	.947	-100		.941	89	91	1.116	.67	.896	1.493	.804	1050	208	79	95	327	343	.578
31	139	39	944	1247	1226	110	21	35	2043	2078	.937	-100		1.31	81	87	.77	.462	1.299	2.165	1.104	959	208	80	96	347	363	1.114
32	53	33	1131	416	398	34	18	30	663	693	.922	0	-.77	.341	87	83	2.842	1.705	.352	.587	.343	1001	225	80	97	367	384	-.77
33	41	31	741	500	482	21	18	30	803	833	.956	0	.117	.648	77	82	1.537	.922	.65	1.084	.624	1061	208	80	96	391	407	.117
34	37	29	1130	1017	1000	21	17	28	1667	1695	.96	0	.561	.891	84	89	1.13	.678	.885	1.475	.838	989	225	78	95	415	432	.561
35	31	28	92	82	65	19	17	28	108	137	.856	0	.236	.725	79	81	1.415	.849	.707	1.178	.608	962	208	79	95	435	451	.236
36	36	30	269	307	289	24	18	30	482	512	.952	0	.84	1.06	86	88	.931	.558	1.074	1.791	1.041	1184	208	81	97	459	475	.84
37	36	34	251	190	174	17	16	27	290	317	.927	0	.208	.75	57	65	1.443	.866	.693	1.155	.633	1234	208	100	116	84	100	.208
38	33	32	152	148	132	17	16	27	220	247	.889	0	.533	.916	62	63	1.152	.691	.868	1.447	.711	1063	208	101	117	108	124	.533
39	32	30	310	255	240	16	15	25	400	425	.938	0	.368	.746	62	66	1.292	.775	.774	1.29	.705	990	208	101	117	128	144	.368
40	33	32	222	121	105	17	16	27	175	202	.902	0	-.343	.468	66	66	2.114	1.269	.473	.788	.455	1004	208	101	117	150	166	-.343
41	35	33	179	136	119	19	17	28	198	227	.902	0	.148	.661	59	63	1.504	.903	.665	1.108	.594	1073	208	102	118	170	186	.148
42	59	35	369	219	200	35	19	32	333	365	.948	0	-.147	.548	74	80	1.845	1.107	.542	.903	.523	1094	208	100	116	194	210	-.147
43	62	36	1870	1482	1461	39	21	35	2435	2470	.976	0	.381	.763	96	97	1.28	.768	.781	1.302	.764	1064	225	100	117	216	233	.381
44	36	33	775	546	527	22	19	32	878	910	.948	0	.181	.701	67	71	1.471	.882	.68	1.133	.645	1044	208	100	116	240	256	.181
45	35	33	1146	469	451	20	18	30	752	782	.972	0	-.608	.417	75	79	2.541	1.525	.394	.656	.376	1003	208	101	117	262	278	-.608
46	33	32	111	75	57	18	18	30	95	125	.911	0	-.225	.51	61	62	1.947	1.168	.514	.856	.448	997	208	101	117	283	299	-.225
47	32	30	135	104	88	17	16	27	147	173	.913	0	.12	.652	65	69	1.534	.92	.652	1.086	.587	1070	208	101	117	303	319	.12
48	64	32	111	75	58	45	17	28	97	125	.877	0	-.199	.526	65	72	1.914	1.148	.523	.871	.59	1068	208	101	117	327	343	-.199
49	76	29	523	621	605	59	16	27	1008	1035	.976	-100		1.118	85	87	.864	.519	1.157	1.928	1.14	1001	208	102	118	349	365	.947
50	38	26	1485	1180	1166	24	14	23	1943	1967	.961	0	.388	.762	94	95	1.274	.764	.785	1.309	.748	970	208	102	118	371	387	.388
51	34	25	83	72	59	17	13	22	98	120	.819	0	.245	.718	88	92	1.407	.844	.711	1.185	.495	1023	208	102	118	391	407	.245
52	31	24	618	357	344	16	13	22	573	595	.966	0	-.108	.532	88	93	1.797	1.078	.557	.928	.56	1101	208	102	118	413	429	-.108
53	25	25	339	471	458	15	13	22	763	785	.959	0	1.171	1.32	89	94	.74	.444	1.351	2.252	1.318	1065	208	101	117	437	453	1.171
54	25	24	1175	590	576	14	14	23	960	983	.962	0	-.292	.485	80	79	2.04	1.224	.49	.817	.485	1158	208	101	117	458	474	-.292
55	37	33	870	210	194	16	16	27	323	350	.934	0	-1.428	.226	84	80	4.485	2.691	.223	.372	.212	1172	208	122	138	84	100	-1.428
56	32	31	493	368	353	16	15	25	588	613	.928	0	.255	.692	69	74	1.397	.838	.716	1.193	.672	1032	208	123	139	106	122	.255
57	32	30	324	262	247	16	15	25	412	437	.94	0	.345	.77	74	75	1.312	.787	.762	1.271	.72	974	208	121	137	128	144	.345
58	34	31	994	115	99	18	16	27	165	192	.922	0	-2.591	.108	71	65	10.04	6.024	.1	.166	.092	1009	208	121	137	148	164	-2.591
59	33	30	569	203	187	18	16	27	312	338	.93	0	-.868	.349	77	75	3.043	1.826	.329	.548	.31	1047	208	123	139	172	188	-.868
60	43	29	405	485	468	26	17	28	780	808	.931	0	.946	1.149	66	68	.865	.519	1.156	1.926	1.054	988	208	124	140	194	210	.946
61	46	29	411	122	104	31	18	30	173	203	.842	0	-1.246	.254	94	91	3.952	2.371	.253	.422	.266	1026	208	122	138	215	231	-1.246
62	28	26	140	102	86	18	16	27	143	170	.864	0	.034	.605	74	75	1.628	.977	.614	1.024	.546	1110	208	122	138	237	253	.034
63	31	28	338	293	277	17	16	27	462	488	.917	0	.45	.845	60	62	1.22	.732	.82	1.366	.732	1009	208	122	138	261	277	.45
64	31	29	1036	595	579	17	16	27	965	992	.927	0	-.102	.553	75	82	1.789	1.074	.559	.931	.527	984	208	125	141	281	297	-.102
65	30	28	472	280	265	16	15	25	442	467	.917	0	-.096	.581	72	75	1.781	1.069	.561	.936	.511	1075	208	123	139	305	321	-.096
66	28	27	304	325	311	15	14	23	518	542	.908	0	.77	1.03	73	77	.977	.586	1.023	1.705	.918	1035	208	123	139	327	343	.77
67	25	25	114	71	58	14	13	22	97	118	.91	0	-.238	.524	64	69	1.966	1.179	.509	.848	.454	1002	208	124	140	349	365	-.238
68	24	23	275	137	124	14	13	22	207	228	.938	0	-.412	.463	73	74	2.218	1.331	.451	.752	.426	976	208	124	140	371	387	-.412
69	24	23	408	223	211	13	12	20	352	372	.932	0	-.214	.542	70	72	1.934	1.16	.517	.862	.477	1027	208	124	140	391	407	-.214
70	25	24	2928	958	945	13	13	22	1575	1597	.943	0	-.895	.332	90	86	3.098	1.859	.323	.538	.3	1084	208	124	140	415	431	-.895
71	26	26	537	294	281	14	13	22	468	490	.92	0	-.197	.531	73	83	1.911	1.147	.523	.872	.476	1051	208	125	141	436	452	-.197
72	26	26	1423	109	96	14	13	22	160	182	.941	0	-3.153	.07	84	76	14.823	8.894	.067	.112	.063	1176	225	123	140	458	475	-3.153
73	33	32	381	429	414	16	15	25	690	715	.952	0	.857	1.066	80	86	.92	.552	1.087	1.811	1.021	1151	208	144	160	84	100	.857
74	32	30	502	535	521	16	14	23	868	892	.957	0	.791	1.045	72	76	.964	.578	1.038	1.73	.972	1029	208	145	161	106	122	.791
75	29	28	460	428	415	14	13	22	692	713	.947	0	.588	.909	78	86	1.108	.665	.902	1.504	.842	1029	208	145	161	128	144	.588
76	29	28	200	205	191	15	14	23	318	342	.945	0	.671	.978	64	69	1.047	.628	.955	1.592	.888	1070	208	145	161	148	164	.671
77	30	28	168	103	88	17	15	25	147	172	.936	0	-.196	.523	64	68	1.909	1.145	.524	.873	.493	1034	208	145	161	172	188	-.196
78	31	27	264	167	151	18	16	27	252	278	.954	0	-.069	.582	75	81	1.748	1.049	.572	.953	.547	943	225	143	160	193	210	-.069
79	29	26	187	137	121	18	16	27	202	228	.933	0	.109	.611	55	55	1.545	.927	.647	1.078	.6	1037	208	144	160	215	231	.109
80	26	25	610	76	61	16	15	25	102	127	.917	0	-2.585	.106	79	73	10	6	.1	.167	.094	1097	208	146	162	239	255	-2.585
81	69	28	367	174	158	28	16	27	263	290	.951	0	-.479	.436	83	83	2.323	1.394	.431	.718	.404	962	225	144	161	261	278	-.479
82	108	33	38	47	29	39	18	30	48	78	.839	0	.347	.79	53	56	1.31	.786	.763	1.272	.3	937	208	145	161	281	297	.347
83	65	31	171	98	81	29	17	28	135	163	.936	0	-.341	.464	67	64	2.111	1.267	.474	.789	.441	1058	208	145	161	303	319	-.341
84	73	31	509	1110	1093	44	17	28	1822	1850	.913	0	1.84	2.202	94	99	.466	.279	2.147	3.579	1.807	1022	208	145	161	327	343	1.84
85	66	30	493	317	300	41	17	28	500	528	.95	0	.02	.603	64	71	1.643	.986	.609	1.014	.568	980	208	145	161	347	363	.02
86	31	28	3936	524	508	18	16	27	847	873	.96	0	-2.217	.136	87	81	7.748	4.649	.129	.215	.124	1012	208	146	162	369	385	-2.217
87	30	28	1705	729	714	16	15	25	1190	1215	.964	0	-.519	.43	76	75	2.388	1.433	.419	.698	.399	1061	208	146	162	390	406	-.519
88	41	28	273	734	718	21	16	27	1197	1223	.905	0	2.132	2.797	62	72	.38	.228	2.63	4.383	2.141	1040	208	146	162	414	430	2.132
89	83	34	166	153	135	36	18	30	225	255	.884	0	.439	.785	63	66	1.23	.738	.813	1.355	.646	989	208	147	163	436	452	.439
90	58	31	592	397	381	26	16	27	635	662	.938	0	.101	.644	68	70	1.554	.932	.644	1.073	.592	1177	208	145	161	458	474	.101
91	33	31	2606	828	814	16	14	23	1357	1380	.973	0	-.942	.323	88	83	3.201	1.921	.312	.521	.303	1137	208	166	182	84	100	-.942
92	31	29	225	136	123	15	13	22	205	227	.942	0	-.134	.52	62	66	1.829	1.098	.547	.911	.512	997	208	166	182	106	122	-.134
93	45	28	421	253	240	21	13	22	400	422	.948	0	-.074	.584	73	73	1.754	1.053	.57	.95	.543	988	208	167	183	128	144	-.074
94	45	29	335	161	147	22	14	23	245	268	.943	0	-.451	.473	64	69	2.279	1.367	.439	.731	.416	977	208	167	183	150	166	-.451
95	29	28	421	296	280	17	16	27	467	493	.961	0	.149	.667	65	69	1.504	.902	.665	1.108	.634	1011	208	167	183	171	187	.149
96	31	29	54	47	31	18	16	27	52	78	.797	0	-.064	.571	55	58	1.742	1.045	.574	.957	.449	1053	208	165	181	193	209	-.064
97	32	30	313	222	204	19	18	30	340	370	.918	0	.119	.754	59	68	1.534	.921	.652	1.086	.562	1062	208	166	182	215	231	.119
98	31	29	91	88	70	20	18	30	117	147	.87	0	.358	.794	61	67	1.3	.78	.769	1.282	.661	1032	208	168	184	237	253	.358
99	107	32	58	61	42	39	19	32	70	102	.795	0	.271	.717	65	68	1.381	.829	.724	1.207	.284	1016	208	166	182	259	275	.271
100	195	40	489	151	128	62	23	38	213	252	.903	-100		.266	100	100	3.82	2.292	.262	.436	.246	1017	208	166	182	281	297	-1.197
101	113	34	420	343	324	42	19	32	540	572	.934	0	.363	.786	61	64	1.296	.778	.771	1.286	.699	1038	208	167	183	303	319	.363
102	113	36	426	272	253	68	19	32	422	453	.91	0	-.015	.602	100	100	1.684	1.01	.594	.99	.53	1011	208	167	183	325	341	-.015
103	98	32	2108	1331	1312	60	19	32	2187	2218	.963	0	.053	.608	92	91	1.607	.964	.622	1.037	.597	998	208	167	183	347	363	.053
104	31	29	584	444	428	17	16	27	713	740	.935	0	.289	.727	73	75	1.364	.819	.733	1.221	.676	1057	208	168	184	368	384	.289
105	30	28	172	166	151	16	15	25	252	277	.909	0	.549	.91	64	69	1.139	.683	.878	1.463	.735	1063	208	168	184	393	409	.549
106	44	28	135	93	77	22	16	27	128	155	.927	0	-.073	.551	64	64	1.753	1.052	.57	.951	.541	987	208	168	184	414	430	-.073
107	110	38	246	107	84	45	23	38	140	178	.874	-100		.338	99	99	2.929	1.757	.341	.569	.329	975	208	168	184	434	450	-.813
108	84	33	1248	411	393	35	18	30	655	685	.965	-100		.306	82	86	3.176	1.905	.315	.525	.302	1149	208	167	183	456	472	-.93
109	34	31	621	249	235	16	14	23	392	415	.947	0	-.665	.383	85	88	2.643	1.586	.378	.631	.363	1174	208	188	204	82	98	-.665
110	31	30	507	251	237	14	14	23	395	418	.963	0	-.36	.481	72	73	2.139	1.284	.467	.779	.453	1010	208	186	202	106	122	-.36
111	79	34	3777	2441	2424	39	17	28	4040	4068	.949	0	.097	.653	89	87	1.558	.935	.642	1.07	.604	949	208	189	205	128	144	.097
112	87	35	404	242	223	45	19	32	372	403	.914	0	-.12	.544	98	99	1.812	1.087	.552	.92	.499	937	208	187	203	150	166	-.12
113	33	28	1176	664	648	19	16	27	1080	1107	.964	0	-.123	.553	83	78	1.815	1.089	.551	.918	.533	947	208	189	205	171	187	-.123
114	31	29	303	157	142	17	15	25	237	262	.939	0	-.356	.495	78	80	2.134	1.28	.469	.781	.448	1043	208	189	205	193	209	-.356
115	33	31	271	326	310	18	16	27	517	543	.95	0	.931	1.166	74	84	.874	.525	1.144	1.907	1.072	1039	208	188	204	217	233	.931
116	31	30	986	410	394	18	16	27	657	683	.959	0	-.586	.418	75	74	2.503	1.502	.4	.666	.388	942	208	190	206	239	255	-.586
117	61	29	670	1378	1362	25	16	27	2270	2297	.944	0	1.76	2.003	70	81	.492	.295	2.033	3.388	1.894	985	208	190	206	259	275	1.76
118	109	31	171	113	95	37	18	30	158	188	.841	0	-.111	.532	58	62	1.8	1.08	.556	.926	.441	1077	208	188	204	281	297	-.111
119	65	29	406	247	232	26	15	25	387	412	.94	0	-.07	.577	62	70	1.75	1.05	.571	.952	.524	1042	208	189	205	305	321	-.07
120	57	31	401	153	137	31	16	27	228	255	.924	0	-.812	.351	78	74	2.927	1.756	.342	.569	.333	977	208	189	205	325	341	-.812
121	51	31	723	845	828	29	17	28	1380	1408	.949	0	.933	1.136	75	77	.873	.524	1.145	1.909	1.095	982	208	189	205	346	362	.933
122	29	27	682	117	103	16	14	23	172	195	.922	0	-1.99	.157	77	73	6.621	3.973	.151	.252	.138	1028	208	190	206	368	384	-1.99
123	28	27	756	675	661	15	14	23	1102	1125	.961	0	.543	.883	68	75	1.144	.686	.874	1.457	.832	1024	208	190	206	390	406	.543
124	30	27	299	124	109	17	15	25	182	207	.916	0	-.719	.385	59	60	2.743	1.646	.365	.608	.347	968	208	190	206	412	428	-.719
125	56	30	2364	272	255	25	17	28	425	453	.96	0	-2.476	.113	82	71	9.271	5.562	.108	.18	.105	969	208	190	206	434	450	-2.476
126	52	29	2627	634	618	23	16	27	1030	1057	.966	0	-1.351	.241	80	76	4.251	2.55	.235	.392	.228	1159	208	188	204	456	472	-1.351
127	34	29	281	125	112	16	13	22	187	208	.919	0	-.59	.413	92	93	2.509	1.505	.399	.664	.333	1226	208	208	224	82	98	-.59
128	29	28	212	119	106	14	13	22	177	198	.863	0	-.263	.425	54	58	2	1.2	.5	.833	.456	1097	208	208	224	106	122	-.263
129	59	30	230	148	133	29	15	25	222	247	.907	0	-.053	.509	50	55	1.729	1.038	.578	.964	.51	1002	208	208	224	128	144	-.053
130	63	30	64	48	32	34	16	27	53	80	.894	0	-.263	.56	56	51	2	1.2	.5	.833	.477	972	208	209	225	149	165	-.263
131	33	29	80	90	75	18	15	25	125	150	.889	0	.644	.836	62	69	1.067	.64	.938	1.563	.782	938	208	209	225	171	187	.644
132	31	29	563	432	417	16	15	25	695	720	.969	0	.304	.734	76	79	1.35	.81	.741	1.234	.716	991	208	209	225	191	207	.304
133	33	30	174	128	112	17	16	27	187	213	.865	0	.101	.626	54	54	1.554	.932	.644	1.073	.566	1051	208	209	225	215	231	.101
134	34	31	934	838	823	17	15	25	1372	1397	.968	0	.554	.892	87	91	1.135	.681	.881	1.469	.847	954	208	210	226	237	253	.554
135	32	30	500	264	249	17	15	25	415	440	.954	0	-.269	.514	78	82	2.008	1.205	.498	.83	.472	984	208	210	226	257	273	-.269
136	32	28	209	135	120	17	15	25	200	225	.939	0	-.064	.581	68	74	1.742	1.045	.574	.957	.521	1063	208	210	226	281	297	-.064
137	31	28	211	154	139	16	15	25	232	257	.937	0	.135	.64	67	66	1.518	.911	.659	1.098	.618	1041	208	211	227	303	319	.135
138	41	30	419	469	453	22	16	27	755	782	.957	0	.85	1.072	73	75	.925	.555	1.081	1.802	1.028	991	208	211	227	327	343	.85
139	41	31	266	225	208	23	17	28	347	375	.926	0	.382	.776	71	75	1.279	.767	.782	1.303	.743	971	208	211	227	346	362	.382
140	29	27	111	100	86	16	14	23	143	167	.918	0	.369	.769	69	69	1.291	.774	.775	1.291	.688	1016	208	211	227	368	384	.369
141	27	26	58	61	47	15	14	23	78	102	.841	0	.434	.738	63	67	1.234	.74	.81	1.351	.677	1026	208	212	228	390	406	.434
142	27	26	124	114	100	15	14	23	167	190	.94	0	.427	.773	73	78	1.24	.744	.806	1.344	.783	1018	208	210	226	412	428	.427
143	30	28	78	96	81	16	15	25	135	160	.888	0	.791	1.065	69	76	.963	.578	1.038	1.731	.88	1000	208	210	226	434	450	.791
144	29	28	587	381	366	16	15	25	610	635	.933	0	.055	.636	76	79	1.604	.962	.624	1.039	.573	1175	208	210	226	456	472	.055
145	32	27	57	61	49	16	12	20	82	102	.844	0	.519	.835	67	75	1.163	.698	.86	1.433	.674	1194	208	232	248	84	100	.519
146	26	24	80	59	48	12	11	18	80	98	.842	0	0	.616	70	74	1.667	1	.6	1	.498	1075	208	232	248	106	122	0
147	28	25	222	245	233	14	12	20	388	408	.938	0	.807	1.081	81	87	.953	.572	1.05	1.749	.978	1068	208	232	248	127	143	.807
148	28	26	630	327	313	15	14	23	522	545	.964	0	-.272	.501	86	84	2.013	1.208	.497	.828	.495	1073	225	230	247	149	166	-.272
149	29	28	313	463	450	15	13	22	750	772	.958	0	1.261	1.439	83	91	.696	.417	1.438	2.396	1.368	1063	208	231	247	171	187	1.261
150	32	29	237	220	206	16	14	23	343	367	.921	0	.535	.911	87	88	1.15	.69	.869	1.449	.792	1090	208	231	247	193	209	.535
151	34	30	286	176	161	17	15	25	268	293	.921	0	-.092	.532	89	91	1.776	1.066	.563	.938	.525	1087	208	231	247	215	231	-.092
152	35	31	61	65	49	18	16	27	82	108	.85	0	.421	.861	68	66	1.245	.747	.803	1.339	.673	999	208	234	250	237	253	.421
153	32	30	493	351	337	17	14	23	562	585	.95	0	.188	.7	80	83	1.463	.878	.684	1.139	.649	1032	208	232	248	257	273	.188
154	31	28	651	452	438	16	14	23	730	753	.949	0	.165	.671	81	88	1.486	.892	.673	1.121	.621	1043	208	232	248	281	297	.165
155	30	28	158	129	115	15	14	23	192	215	.895	0	.279	.767	79	82	1.374	.824	.728	1.213	.563	1007	208	232	248	302	318	.279
156	39	30	81	79	63	21	16	27	105	132	.818	0	.374	.8	79	85	1.286	.771	.778	1.296	.592	1020	208	233	249	324	340	.374
157	39	29	112	120	104	21	16	27	173	200	.65	0	.63	.865	76	77	1.077	.646	.929	1.548	.785	1014	208	233	249	346	362	.63
158	28	26	221	155	140	15	15	25	233	258	.943	0	.078	.652	76	73	1.579	.947	.633	1.056	.616	1025	208	233	249	368	384	.078
159	38	26	178	112	97	22	15	25	162	187	.836	0	-.139	.66	62	61	1.835	1.101	.545	.908	.453	1029	208	234	250	390	406	-.139
160	69	31	47	52	34	47	18	30	57	87	.895	0	.27	.697	64	64	1.382	.829	.723	1.206	.653	1069	208	234	250	412	428	.27
161	54	28	247	279	263	36	16	27	438	465	.948	0	.828	1.06	75	76	.939	.563	1.065	1.775	.932	1090	208	232	248	434	450	.828
162	29	27	79	70	56	15	14	23	93	117	.876	0	.241	.68	74	77	1.411	.846	.709	1.181	.613	1231	208	232	248	456	472	.241
163	27	26	353	344	333	13	11	18	555	573	.931	0	.653	1	91	98	1.06	.636	.943	1.572	.804	1207	208	254	270	81	97	.653
164	26	24	151	108	97	12	11	18	162	180	.951	0	.098	.774	72	77	1.557	.934	.642	1.071	.555	1023	208	254	270	105	121	.098
165	27	24	338	344	333	13	11	18	555	573	.966	0	.715	.978	75	83	1.015	.609	.985	1.642	.948	1033	208	254	270	125	141	.715
166	27	25	235	281	269	14	12	20	448	468	.968	0	.932	1.106	75	74	.874	.524	1.145	1.908	1.093	1092	208	255	271	149	165	.932
167	29	26	756	165	152	15	13	22	253	275	.879	0	-1.577	.177	82	78	4.974	2.984	.201	.335	.217	1030	208	255	271	171	187	-1.577
168	31	29	314	415	401	16	14	23	668	692	.967	0	1.09	1.269	83	89	.783	.47	1.277	2.128	1.239	1028	208	255	271	193	209	1.09
