1_1_1	null	null	null	2590	22690	150	1402	5908	6478	18	31	130	97	94	0	2684	5070	3861	16	21	59	100	100	0	0.519	1.165	0.578	0.908	0.730	1.301	0.850	156	1049	4052	10944	-0.947	1384	2668	5890	5054	0
1_1_2	null	null	null	2790	22710	110	291	842	1017	19	41	182	60	42	0	749	1344	1450	19	25	65	91	78	0	0.373	0.621	0.554	0.619	0.424	0.640	0.886	80	540	1002	2148	-1.424	272	730	823	1325	0
1_1_3	null	null	null	3000	22710	130	8982	9296	8177	18	25	49	99	99	0	5351	6287	5185	15	18	14	100	100	0	1.680	1.479	1.405	1.517	1.476	1.428	0.874	120	774	14300	15550	0.748	8964	5336	9278	6272	0
1_1_4	null	null	null	3200	22710	90	519	663	490	16	21	20	100	100	0	948	1123	647	12	16	16	100	100	0	0.537	0.582	0.537	0.554	0.196	0.604	0.845	52	402	1439	1758	-0.896	503	936	647	1111	0
1_1_5	null	null	null	3380	22710	90	2263	2603	1312	19	356	3335	28	0	0	2809	3064	1193	14	59	310	100	98	0	0.803	0.847	0.793	0.933	1.008	0.847	0.102	52	408	5039	5634	-0.317	2244	2795	2584	3050	0
1_1_6	null	null	null	3600	22690	130	9227	11200	11714	16	45	271	90	64	0	5929	6197	5578	10	26	137	100	100	0	1.556	1.808	1.166	1.401	1.298	1.793	0.784	120	805	15130	17371	0.638	9211	5919	11184	6187	0
1_1_7	null	null	null	3790	22710	100	17	18	13	14	17	16	16	2	0	6	7	5	6	8	7	12	0	0	100000.000	4.000	2.458	4.210	3.898	0.468	0.052	80	451	3	5	16.610	3	0	4	1	-50
1_1_8	null	null	null	3990	22710	100	13	17	15	14	17	14	20	6	0	6	8	7	6	8	8	13	5	0	100000.000	1.500	2.333	5.927	11.069	0.147	0.004	80	524	-1	5	16.610	-1	0	3	2	-50
1_1_9	null	null	null	4190	22710	100	18	21	16	16	19	16	20	5	0	5	6	5	5	7	8	11	1	0	100000.000	5.000	2.500	5.045	6.210	0.186	0.007	80	524	2	6	16.610	2	0	5	1	-50
1_1_10	null	null	null	4390	22710	100	14	18	15	17	20	16	16	1	0	6	8	11	7	12	14	2	2	0	3.000	1.000	2.200	4.378	6.459	0.124	0.006	80	492	-4	2	1.585	-3	-1	1	1	-50
1_1_11	null	null	null	4550	22680	70	2163	13123	18823	22	24	17	90	87	0	211	2738	3701	33	34	18	100	96	0	12.028	4.843	3.775	6.550	7.595	4.042	0.644	32	187	2319	15806	3.588	2141	178	13101	2705	0
1_1_12	null	null	null	4790	22720	100	24	24	15	20	25	23	10	0	0	6	6	5	9	11	10	1	0	0	-1.333	-1.333	2.714	4.397	7.118	0.397	0.013	80	532	1	1	Error	4	-3	4	-3	-50
1_1_13	null	null	null	4990	22720	100	17	19	12	19	24	24	7	0	0	15	16	9	11	13	9	30	6	0	-0.500	0.000	1.742	2.697	3.493	0.370	0.017	80	518	2	5	Error	-2	4	0	5	-50
1_1_14	null	null	null	5190	22720	100	20	23	16	17	22	20	15	5	0	12	15	14	10	12	12	17	5	0	1.500	1.200	1.688	3.112	3.361	0.243	0.032	80	518	5	11	0.585	3	2	6	5	-50
1_1_15	null	null	null	5390	22720	100	21	27	26	18	22	19	20	11	0	11	16	24	11	13	9	22	6	0	100000.000	1.800	1.375	2.807	3.134	0.298	0.046	80	519	3	14	16.610	3	0	9	5	-50
1_1_16	null	null	null	5580	22720	70	14	36	77	21	47	89	9	3	0	14	15	15	15	24	29	3	3	0	7.000	100000.000	2.775	4.628	5.336	1.983	0.633	32	230	-8	15	2.807	-7	-1	15	0	-50
1_1_17	null	null	null	5790	22730	100	24	32	39	21	26	25	15	6	0	15	18	15	12	17	25	7	2	0	1.000	1.833	1.042	3.617	7.178	1.865	0.525	80	524	6	17	0.000	3	3	11	6	-50
1_1_18	null	null	null	5990	22730	100	19	23	18	17	22	23	11	5	0	7	8	6	9	11	11	5	0	0	-1.000	-6.000	1.500	3.711	8.118	0.374	0.024	80	500	0	5	Error	2	-2	6	-1	-50
