1	988	572	57	104	931	468	58	109	73	66	.528	112	1435	.499	.932	86	98	77	89	0	1122	204	918	.986	1.015	-.021
2	95	120	62	107	33	13	68	113	20	16	.721	112	1230	.551	.663	86	98	99	111	0	235	210	25	.772	1.295	-.373
3	1309	705	65	109	1244	596	74	116	86	75	.488	112	1241	.467	.935	86	98	115	127	0	1382	214	1169	.939	1.064	-.09
4	244	188	64	108	180	80	76	116	62	43	.554	112	1241	.394	.747	85	97	137	149	0	369	212	157	.871	1.148	-.198
5	82	114	65	109	17	5	79	118	15	16	.602	112	1174	.344	.501	85	97	155	167	0	224	214	10	.577	1.734	-.794
6	284	194	68	114	216	80	82	122	62	39	.539	112	1099	.309	.769	85	97	173	185	0	380	224	157	.726	1.377	-.462
7	12692	7037	68	113	12624	6924	83	123	98	93	.529	208	1024	.547	.974	82	98	187	203	0	13798	222	13576	1.075	.93	.105
8	3519	2014	64	112	3455	1902	85	124	85	85	.528	208	1038	.541	.951	82	98	205	221	0	3949	220	3729	1.079	.926	.11
9	2582	1573	60	110	2522	1463	78	122	100	99	.563	156	1076	.582	.962	83	97	226	240	0	3084	216	2869	1.137	.879	.186
10	1668	1091	61	111	1607	980	69	119	95	92	.586	156	1109	.614	.955	82	96	245	259	0	2139	218	1922	1.196	.836	.258
11	706	497	62	111	644	386	67	118	100	91	.575	156	1108	.598	.908	82	96	263	277	0	975	218	757	1.175	.851	.233
12	878	669	63	113	815	556	75	121	90	89	.646	156	1115	.684	.94	82	96	281	295	0	1312	222	1090	1.338	.748	.42
13	63	111	65	115	-2	-4	82	123	2	7	2.111	112	1145	.272	.337	83	95	300	312	0	218	225	-8	null	null	null
14	65	119	65	115	null	4	76	121	2	10	2.389	112	1164	.181	.179	82	94	314	326	0	233	225	8	null	null	null
15	66	117	68	113	-2	4	82	120	2	14	2.818	112	1191	.198	.235	82	94	329	341	0	229	222	8	null	null	null
16	72	120	71	113	1	7	81	120	3	10	2.875	112	1208	.285	.269	82	94	347	359	0	235	222	14	13.725	.073	3.779
17	74	117	77	119	-3	-2	83	125	1	11	2.762	112	1215	.29	.183	81	93	365	377	0	229	233	-4	null	null	null
18	88	138	83	122	5	16	94	127	6	20	3.083	112	1184	.283	.27	81	93	383	395	0	271	239	31	6.275	.159	2.65
19	90	121	95	126	-5	-5	106	132	0	7	4.333	112	1176	.179	.198	81	93	402	414	0	237	247	-10	null	null	null
20	113	145	113	138	null	7	134	148	3	15	2.167	112	1179	.339	.314	81	93	420	432	0	284	271	14	null	null	null
21	133	148	144	149	-11	-1	168	161	0	4	2.517	112	1220	.438	.484	80	92	438	450	0	290	292	-2	null	null	null
22	122	138	129	144	-7	-6	166	155	1	8	3	112	1305	.394	.502	80	92	456	468	0	271	282	-12	null	null	null
23	60	116	55	102	5	14	58	107	7	19	3.583	112	1166	1.48	.611	104	116	87	99	0	227	200	27	5.49	.182	2.457
24	54	105	58	103	-4	2	68	113	0	14	5	112	1015	.492	.372	104	116	105	117	0	206	202	4	null	null	null
25	292	216	60	110	232	106	83	119	69	71	.444	112	1017	.414	.8	104	116	123	135	0	424	216	208	.896	1.116	-.159
26	257	202	57	108	200	94	79	113	78	67	.458	112	1033	.444	.725	103	115	141	153	0	396	212	184	.922	1.085	-.118
27	285	196	56	106	229	90	79	114	80	58	.375	112	994	.4	.767	103	115	159	171	0	384	208	176	.771	1.298	-.376
28	695	198	59	112	636	86	85	127	92	62	.135	112	970	.123	.567	103	115	176	188	0	388	220	169	.265	3.772	-1.915
29	328	204	59	110	269	94	76	122	80	63	.414	112	892	.359	.706	102	114	196	208	0	400	216	184	.685	1.459	-.545
30	630	201	59	107	571	94	75	118	100	67	.168	112	889	.163	.625	102	114	212	224	0	394	210	184	.323	3.098	-1.631
31	277	222	59	109	218	113	72	119	91	74	.517	112	948	.49	.718	102	114	230	242	0	435	214	222	1.016	.984	.023
32	192	161	58	110	134	51	65	118	55	37	.462	112	967	.328	.585	102	114	246	258	0	316	216	100	.746	1.34	-.422
33	331	243	58	110	273	133	66	116	91	79	.52	112	968	.439	.736	101	113	266	278	0	476	216	261	.955	1.047	-.066
34	1116	449	60	112	1056	337	76	118	95	93	.312	112	958	.291	.861	101	113	285	297	0	880	220	661	.626	1.598	-.676
35	385	273	64	117	321	156	137	156	90	77	.466	112	1012	.607	.833	101	113	303	315	0	535	229	306	.953	1.049	-.07
36	578	245	67	115	511	130	144	154	86	70	.276	112	1010	.443	.781	100	112	323	335	0	480	225	255	.499	2.005	-1.003
37	741	420	69	112	672	308	109	127	96	87	.447	112	1023	.409	.899	100	112	339	351	0	824	220	604	.899	1.113	-.154
38	406	321	71	114	335	207	91	124	99	88	.612	112	1019	.601	.82	100	112	359	371	0	629	224	406	1.212	.825	.277
39	385	324	73	119	312	205	99	127	90	83	.592	112	1014	.592	.759	98	110	375	387	0	635	233	402	1.288	.776	.366
40	1445	295	79	123	1366	172	109	130	99	80	.122	112	955	.121	.813	99	111	395	407	0	578	241	337	.247	4.05	-2.018
41	405	288	87	123	318	165	118	133	91	71	.494	156	946	.442	.754	98	112	411	425	0	565	241	324	1.017	.983	.025
42	708	427	94	126	614	301	129	137	92	87	.517	112	1003	.418	.835	99	111	430	442	0	837	247	590	.961	1.04	-.057
43	576	344	93	130	483	214	136	138	100	84	.43	112	1030	.369	.788	98	110	448	460	0	675	255	420	.869	1.151	-.203
44	981	521	83	122	898	399	113	131	92	93	.442	112	1229	.417	.901	98	110	466	478	0	1022	239	782	.871	1.148	-.199
45	174	156	55	105	119	51	64	110	89	42	.598	112	1186	.382	.491	122	134	88	100	0	306	206	100	.84	1.19	-.251
46	268	199	61	110	207	89	79	119	91	61	.521	112	985	.424	.675	122	134	106	118	0	390	216	175	.843	1.186	-.246
47	515	325	62	114	453	211	93	124	100	84	.505	112	987	.484	.873	122	134	124	136	0	637	224	414	.913	1.095	-.131
48	529	274	60	112	469	162	90	119	100	87	.341	112	983	.334	.791	122	134	142	154	0	537	220	318	.677	1.476	-.562
49	553	233	56	106	497	127	83	118	91	76	.261	112	985	.252	.787	121	133	160	172	0	457	208	249	.501	1.996	-.997
50	812	488	57	108	755	380	86	133	85	85	.487	112	1014	.473	.833	121	133	179	191	0	957	212	745	.987	1.013	-.019
51	240	177	59	108	181	69	89	128	75	55	.43	112	1014	.358	.415	121	133	198	210	0	347	212	135	.747	1.338	-.42
52	847	232	60	107	787	125	81	115	94	79	.164	112	1003	.149	.755	120	132	213	225	0	455	210	245	.311	3.211	-1.683
53	175	161	61	107	114	54	71	114	73	47	.553	112	1037	.389	.529	120	132	233	245	0	316	210	106	.929	1.077	-.107
