1	-5.51E-03	130	38	393	44
2	-4.41E-02	134	36	381	45
3	-9.18E-02	127	37	352.5	46
4	-1.11E-01	125	33.5	359.5	42
5	-9.60E-03	128	36	334	47
6	-2.03E-01	94	35.5	232	44
7	-5.94E-02	95	34	289	45
8	6.74E-02	394	34	1818	44.5
9	1.88E-01	580	36	2723	39
10	3.08E-02	415	35	1818	45
11	-1.12E-01	320.5	39	888.5	45
12	-1.70E-01	266.5	35	786.5	44
13	-1.73E-01	305	35	816	42
14	-2.14E-01	276	36	790	47
15	-1.89E-01	347	35	774	43
16	-1.95E-01	835	31	2736	47
17	-1.98E-01	927	37	3083	43
18	2.36E-02	69	36	187	48
19	1.50E-01	64	37	192	47
20	7.74E-02	73.5	35	220	43.5
21	1.10E-01	83	39	261	44
22	-2.81E-02	74	39	187	46
23	1.26E-02	70	37.5	188	43.5
24	-8.28E-02	76.5	35	185	44
25	1.96E-01	77	35	268	47
26	6.14E-02	63	34	199	43
27	1.71E-01	83	38	284.5	42
28	1.24E-01	68.5	35.5	222	45
29	4.82E-02	63	36	149.5	43
30	-4.98E-02	60.5	33	127	40
31	-1.30E-02	57	36	123.5	48
32	2.93E-02	55.5	35	132	45
33	-6.16E-02	66	32	160	48
34	-6.22E-02	65	34	163	46
35	4.72E-02	69	35.5	195	42.5
36	-9.54E-02	209	37	527	45.5
37	-1.19E-01	223	34	580	44
38	-1.69E-01	176	35	447	47.5
39	1.81E-02	120.5	40	395.5	47
40	8.50E-02	171	37	573	46
41	-4.37E-02	123	35	412.5	42
42	-6.11E-02	502.5	39	1787	45
43	-1.20E-01	450.5	38	1297	39
44	-4.58E-02	586	35	2095	44
45	1.82E-01	54	38	133	42
46	4.05E-03	53	36	115	48
47	1.58E-01	50	39	119.5	41
48	5.56E-02	51	34	113.5	42
49	3.46E-02	52	38	112	43.5
50	1.49E-01	55	37	133.5	46
51	-4.45E-02	49	34	101	44
52	3.56E-01	39	34	70	45
53	6.07E-01	42	36	75	48
54	-3.10E-02	43	36.5	66	46
55	4.96E-01	39	38	71	46.5
56	5.76E-01	39.5	32	74.5	44.5
57	-1.23E-01	63	38	143	42
58	1.12E-01	56.5	36	146.5	49
59	-5.44E-02	64	32	169	46
60	-7.94E-02	81	36.5	210	41.5
61	2.29E-01	43	36	75	40
62	3.76E-01	41.5	35	88	44
63	1.76E-01	42	34.5	81	43.5
64	8.16E-02	45.5	34	90	44
65	1.65E-02	52	33.5	107	48
66	-3.44E-02	51.5	35	108	43
67	-1.57E-01	571	39	1441	47
68	-2.18E-01	438	36	1038	44
69	-2.05E-01	395	35.5	1011	44.5
70	-2.91E-01	435	36	1094	43
71	1.79E-01	38	38	60	42
72	1.41E-02	45	37	85	44
73	5.08E-01	41	35	74	44
74	-5.20E-01	120	36	164.5	46
75	-4.15E-01	116	38	178	46
76	-5.53E-01	112	36	166	43
77	-4.76E-01	109	36	162	42.5
78	-4.20E-01	779	35	1151.5	46
79	-5.72E-01	792	34	969	42
80	-5.18E-01	769	34	1092	41
81	2.00E-01	84.5	35	399.5	50
82	3.87E-01	95.5	32	534	40
83	3.24E-01	121	36.5	614.5	46.5
84	1.38E-01	112	36	486	49
85	2.08E-01	105	35	490	43
86	1.04E-01	126	35	566	46
87	1.68E-01	138.5	35	655	48
88	1.84E-01	125.5	37	504.5	47
