1	1918	530	59	23	1012	373	142	41	1.12	2.13
2	2068	463	60	23	1106	301	140	40	1.14	2.08
3	59	25	60	24	147	46	136	41	null	0.17
4	292	160	57	24	1208	417	139	40	-2.06	0.22
5	347	157	60	23	1231	477	136	43	-1.79	0.26
6	374	267	64	23	1509	838	138	41	-2.15	0.23
7	411	221	62	26	1605	767	141	46	-2.05	0.24
8	634	408	61	23	529	298	138	41	0.90	1.47
9	578	283	59	23	498	229	137	43	0.80	1.44
10	590	295	63	24	511	190	137	40	0.57	1.41
11	672	314	60	24	519	180	135	39	0.84	1.60
12	2207	2033	59	26	7973	5222	138	44	-2.02	0.27
13	2535	2756	60	23	8140	3937	142	49	-1.96	0.31
14	2132	1480	62	24	8584	4561	147	44	-2.19	0.25
15	2198	1257	60	25	9027	5186	141	41	-2.15	0.24
16	65	26	61	23	142	41	138	43	-2.81	0.78
17	59	21	62	24	141	43	140	42	null	0.00
18	2403	571	61	24	1175	397	140	41	1.20	2.26
19	497	155	57	23	614	198	138	40	-0.20	0.92
20	545	145	57	23	521	140	140	41	0.35	1.28
21	170	69	58	25	350	126	142	41	-0.97	0.55
22	187	79	58	24	370	117	139	43	-0.83	0.56
23	232	62	58	23	286	71	141	40	0.36	1.20
24	233	94	58	23	282	101	137	41	0.24	1.21
25	1669	336	60	24	1987	451	144	44	-0.21	0.87
26	1915	597	61	25	2414	651	147	42	-0.24	0.82
27	141	50	62	23	203	62	143	42	0.32	1.25
28	143	51	60	24	207	55	141	43	0.39	1.29
29	125	31	60	23	204	53	143	42	0.11	1.08
30	140	61	59	22	227	56	138	39	-0.41	0.90
31	2325	794	63	24	3040	570	136	38	-0.25	0.78
32	2559	637	61	23	3247	654	140	41	-0.27	0.80
33	1579	665	63	26	1778	696	143	42	-0.12	0.93
34	1891	686	63	26	2088	832	141	43	-0.13	0.94
35	346	129	62	24	294	95	141	40	0.93	1.83
36	423	110	63	23	341	95	138	38	0.72	1.75
37	394	135	57	21	439	148	144	44	0.20	1.14
38	447	131	57	23	469	104	146	44	0.25	1.19
39	274	90	58	24	281	97	264	2528	0.80	1.61
40	305	112	59	22	324	137	144	43	0.59	1.34
41	136	33	58	22	210	55	148	43	0.38	1.27
42	133	39	59	23	212	57	145	42	0.20	1.16
43	286	98	60	23	258	87	143	44	0.93	1.88
44	303	89	58	20	287	103	143	43	0.82	1.70
45	230	69	58	22	237	74	144	43	0.98	1.80
46	219	74	61	24	204	66	142	42	1.48	2.49
47	90	42	59	25	151	48	142	40	3.22	3.50
48	88	40	60	23	221	546	141	43	0.49	0.36
49	734	240	63	26	755	385	139	40	0.27	1.09
50	775	295	61	25	747	392	142	41	0.30	1.18
51	391	134	62	25	863	3787	141	42	0.19	0.46
52	481	145	62	24	512	156	139	39	0.16	1.13
53	246	99	64	25	239	77	142	39	1.05	1.86
54	274	128	62	23	243	79	137	42	0.75	1.95
55	384	132	58	22	485	144	144	46	0.17	0.96
56	446	125	61	25	593	313	143	43	-0.22	0.86
57	28225	4019	71	48	33551	4243	187	735	-0.20	0.84
58	25260	11787	66	40	30043	13061	147	57	-0.17	0.84
59	550	115	62	25	625	135	142	44	-0.06	1.02
60	615	184	58	23	722	276	142	40	-0.14	0.96
61	489	176	60	22	567	143	145	50	0.09	1.01
62	556	200	61	23	631	166	144	41	0.08	1.02
63	350	108	61	25	257	75	139	40	1.26	2.44
