1.1.1.1	1.124154538	116.880829	110.6705336	193	431	22558	47699	56.75199474	54.03383008	93.34715026	97.87006961	193	431	18016	42182	49.29154784	47.64735902
1.1.1.2	0.787664871	474.0996441	127.4043887	281	319	133222	40642	150.8064113	54.0526515	379.1351351	112.1764706	222	374	84168	41954	121.6356238	64.11662905
1.1.1.3	1.432680366	294.8516949	120.1471264	236	435	69585	52264	91.37633602	55.27433326	248.6445498	118.0045147	211	443	52464	52276	85.28364553	58.70479368
1.1.1.4	1.83142464	358.4810127	127.1447028	237	387	84960	49205	99.49588471	52.37654111	502.4331984	146.1671088	247	377	124101	55105	167.0610527	67.93237533
1.1.1.5	0.202314057	1665.675	1012.466387	280	238	466389	240967	836.3528037	1325.861301	915.8534799	503.0238095	273	210	250028	105635	486.8972488	665.3955175
1.1.1.6	-1.61487947	2466.644699	450.2578616	349	318	860859	143182	1021.08898	312.664864	1445.003623	999.5764411	276	399	398821	398831	1002.688811	936.5087962
1.1.1.7	0.516050266	25187.55507	248.8312343	227	397	5717575	98786	14052.9723	161.8294628	38517.47534	315.0149626	223	401	8589397	126321	22446.42856	188.4188039
1.1.1.8	0.808904943	159.4216867	129.2735043	249	351	39696	45375	76.24597489	55.27573316	169.1983806	174.6011396	247	351	41792	61285	76.57488937	76.55975748
1.1.1.9	0.518293396	599.9151515	148.1193738	165	511	98986	75689	144.5456583	65.81441794	480.966443	176.543021	149	523	71664	92332	138.9320444	75.33869708
1.1.1.10	0.959580808	871.5220126	131.2310838	159	489	138572	64172	251.8102469	67.4358119	1098.433566	172.7346535	143	505	157076	87231	265.1534339	100.0635881
1.1.1.11	0.829895671	1874.782313	130.8489066	147	503	275593	65817	876.2696174	70.76655707	2707.406015	162.7137331	133	517	360085	84123	1098.636373	87.41226751
1.1.1.12	0.899260571	785.40625	131.8115942	192	483	150798	63665	226.8359851	58.43574899	879.3809524	142.6358025	189	486	166203	69321	290.1677545	63.0681997
1.1.1.13	0.644949418	913.8868613	152.9900249	274	401	250405	61349	247.3900367	69.87523545	897.1164659	160.7652582	249	426	223382	68486	245.4947927	84.74294916
1.1.1.14	1.017997666	829.6974359	132.2891832	195	453	161791	59927	258.0393843	54.92079621	1033.377551	142.7699115	196	452	202542	64532	314.6902272	63.15954778
1.1.1.15	0.899106894	8370.021277	139.6861472	188	462	1573564	64535	4710.421475	68.2885001	15712.07143	156.9871795	182	468	2859597	73470	8790.203764	90.11414797
1.1.1.16	0.841000842	530.5480769	125.1739927	104	546	55177	68345	161.435143	51.17531583	459.1698113	117.1981481	106	540	48672	63287	150.1598187	54.77137327
