1	2400	22640	120	576	657	369	576	608	268	11	6	0	1708	1945	1228	315	340	236	94	82	0	0	0.05	0.157	0.506	1.069	0.063	0.032	120	613	Error	0	1393	81	1630	0	0.018310626	-5.771175108	-7.244413546	2.337151297	31
2	2580	22630	100	599	686	492	570	678	871	3	1	0	341	380	217	319	384	492	3	1	0	1.318	1.902	2.137	3.768	5.267	1.835	0.841	80	424	0.399	29	22	116	61	-50	-10000	-10000	0.284600951	0.279479298	16
3	2750	22630	100	549	587	201	549	654	926	1	0	0	340	360	94	322	388	631	0	0	0	0	1	1.607	5.301	12.35	0.864	0.904	80	436	Error	0	18	38	38	-50	-10000	-10000	-10000	-10000	-10000
4	2930	22630	100	585	694	355	542	588	363	18	7	0	329	388	309	313	324	171	13	5	0	2.688	2.027	2.759	4.041	4.418	0.721	0.163	80	440	1.426	43	16	152	75	-50	-10000	-10000	0.284600951	0.279479298	16
5	3100	22630	100	608	669	218	540	579	370	13	2	0	413	417	97	316	328	174	18	2	0	0.701	1.277	1.319	3.085	4.974	0.671	0.097	80	419	-0.512	68	97	129	101	-50	-10000	-10000	0.218788358	0.169288113	6
6	3280	22640	120	5974	5593	2198	545	557	148	100	99	0	5268	5082	2152	318	326	98	100	98	0	1.097	1.06	1.071	1.183	0.749	1.027	0.951	120	520	0.133	5429	4950	5048	4764	0	1.1385745	0.187228694	-0.071843148	0.148819309	15
7	3460	22640	120	1556	1549	765	562	602	372	86	64	0	880	992	786	316	359	422	70	18	0	1.762	1.46	1.629	1.96	1.96	1.002	0.778	120	503	0.818	994	564	987	676	0	1.79679402	0.845425031	0.500933498	0.154581612	15
8	3630	22630	100	595	694	350	545	588	393	13	6	0	320	350	150	314	372	492	1	0	0	8.333	4.139	2.762	6.725	18.593	0.66	0.648	80	400	3.059	50	6	149	36	-50	-10000	-10000	0.284600951	0.279479298	16
9	3810	22640	120	2408	2706	1132	539	556	220	98	97	0	1831	1934	853	318	336	188	98	95	0	1.235	1.341	1.31	1.538	1.147	1.219	0.857	120	503	0.305	1869	1513	2167	1616	0	1.27897791	0.354991347	0.302527482	0.052463864	2
10	3990	22640	110	2187	2172	401	545	617	678	100	77	0	884	918	195	324	380	733	26	0	0	2.932	2.739	2.727	2.93	0.897	0.999	0.711	80	442	1.552	1642	560	1627	594	0	2.959505409	1.565356094	1.602095675	0.036739582	2
11	4150	22630	100	637	774	386	511	547	185	41	26	0	330	354	104	320	332	123	20	5	0	12.6	7.735	2.603	6.168	12.732	1.209	0.155	80	439	3.655	126	10	263	34	-50	-10000	-10000	0.284600951	0.279479298	16
12	4330	22620	100	532	597	278	551	616	333	8	5	0	305	324	84	323	356	278	1	0	0	1.056	46	1.88	3.441	4.154	0.386	0.26	80	441	0.078	-19	-18	46	1	-50	-10000	-10000	0.284600951	0.279479298	16
13	4500	22620	100	726	809	355	632	761	435	22	5	0	378	410	149	344	382	240	12	1	0	2.765	2.682	2.207	3.836	4.33	1.57	0.304	80	441	1.467	94	34	177	66	-50	-10000	-10000	0.284600951	0.279479298	16
14	4680	22620	100	507	555	213	515	545	163	16	11	0	318	323	89	301	319	122	10	2	0	-0.471	1.818	2.201	6.859	14.535	0.326	0.075	80	472	Error	-8	17	40	22	-50	-10000	-10000	0.284600951	0.279479298	16
15	4870	22630	90	698	725	203	493	511	131	65	38	0	397	408	115	309	327	128	40	13	0	2.33	2.343	1.55	2.714	3.506	0.506	0.11	52	369	1.22	205	88	232	99	0	2.113921213	1.079921608	0.804057818	0.27586379	2
16	5030	22620	100	547	582	157	496	520	195	25	5	0	322	336	99	310	322	137	11	2	0	4.25	3.308	1.975	4.52	8.84	0.477	0.116	80	443	2.087	51	12	86	26	-50	-10000	-10000	0.470294344	0.186201979	2
17	5200	22620	100	537	641	384	498	505	111	30	20	0	338	352	92	312	319	84	25	10	0	1.5	3.575	1.189	3.459	7.338	0.181	0.005	80	442	0.585	39	26	143	40	-50	-10000	-10000	0.194568157	0.017583639	2
18	5380	22620	100	576	604	212	492	503	111	38	21	0	340	358	113	315	323	86	30	12	0	3.36	2.605	1.803	4.083	8.7	0.446	0.079	80	449	1.748	84	25	112	43	-50	-10000	-10000	0.260911089	0.215431582	2
19	5570	22630	120	795	852	302	502	514	115	87	61	0	493	510	118	308	321	80	85	60	0	1.584	1.733	1.532	2.202	2.166	1.022	0.286	120	575	0.663	293	185	350	202	0	1.572704863	0.653247957	0.380337854	0.171912606	14
20	5760	22610	120	4923	5002	2732	502	507	109	99	99	0	2665	2702	1526	302	312	79	97	97	0	1.871	1.875	1.884	2.169	1.231	1.781	0.934	120	526	0.904	4421	2363	4500	2400	0	1.933635186	0.951315631	0.767693379	0.104079863	19
