1	2090	23710	110	95	124	118	94	96	18	23	15	0	251	689	973	47	50	14	100	100	0	0.005	0.047	0.093	0.105	3.483	0.013	0.014	80	504	-7.672	1	204	30	642	0	0.101600801	-3.29901632	-4.78846257	1.973378202	32
2	2250	23700	100	116	144	135	94	96	17	56	25	0	59	70	44	47	50	14	45	23	0	1.833	2.174	2.138	1.737	3.755	3.434	0.597	80	396	0.874	22	12	50	23	-50	-10000	-10000	0.124452211	0.494710265	12
3	2440	23700	130	154	159	48	96	98	18	90	77	0	96	97	23	49	53	15	93	76	0	1.234	1.313	1.241	1.234	2.02	1.869	0.367	120	608	0.303	58	47	63	48	0	1.031584628	0.04486218	-0.11290703	0.15776921	2
4	2600	23730	80	138	255	362	97	99	19	78	55	0	97	106	52	52	56	17	78	55	0	0.911	2.926	1.271	1.541	3.021	8.592	0.365	52	261	-0.134	41	45	158	54	-50	-10000	-10000	0.124452211	0.494710265	12
5	2790	23700	130	301	314	90	98	104	79	99	89	0	209	212	39	53	57	18	100	100	0	1.301	1.358	1.26	1.324	1.357	2.334	0.475	120	599	0.38	203	156	216	159	0	1.127237785	0.172791877	-0.046286099	0.317948536	15
6	2970	23700	130	42958	42251	4425	105	152	715	100	100	0	48684	48096	4650	56	86	327	100	100	0	0.881	0.877	0.884	0.877	1.068	0.877	0.982	120	510	-0.182	42853	48628	42146	48040	0	0.788649734	-0.342543402	-0.535269146	0.196152562	16
7	3150	23700	130	32063	31415	4232	106	149	718	100	100	0	54470	52888	7002	54	84	331	100	100	0	0.587	0.593	0.593	0.593	1.124	0.585	0.98	120	499	-0.768	31957	54416	31309	52834	0	0.525700985	-0.927685657	-1.007273683	0.103717789	16
8	3300	23690	100	126	216	282	103	104	17	58	38	0	107	133	143	53	57	17	83	61	0	0.426	1.413	0.727	0.789	3.33	2.979	0.268	80	360	-1.231	23	54	113	80	-50	-10000	-10000	0.124452211	0.494710265	12
9	3490	23690	130	16253	16253	4117	101	108	66	100	100	0	4586	4766	1220	52	55	16	100	100	0	3.562	3.426	3.431	3.423	1.156	3.458	0.984	120	578	1.833	16152	4534	16152	4714	0	3.175321172	1.666902523	1.67758225	0.010679727	2
10	3670	23690	130	1434	1429	201	102	109	67	100	100	0	3018	3236	794	53	55	16	100	100	0	0.449	0.417	0.427	0.424	1.209	0.394	0.93	120	559	-1.154	1332	2965	1327	3183	0	0.406132669	-1.299977014	-0.960320062	0.339656952	2
11	3830	23690	100	122	206	309	99	101	18	61	26	0	59	80	69	51	53	12	36	25	0	2.875	3.69	2.433	2.366	3.04	4.991	0.711	80	367	1.524	23	8	107	29	-50	-10000	-10000	0.124452211	0.494710265	12
12	4000	23690	100	115	188	273	98	100	16	51	27	0	60	69	39	50	52	11	46	18	0	1.7	4.737	2.182	2.288	4.096	8.252	0.547	80	399	0.766	17	10	90	19	-50	-10000	-10000	0.124452211	0.494710265	12
13	4180	23690	100	113	174	200	97	98	15	50	35	0	59	67	32	50	52	12	41	21	0	1.778	4.529	2.205	2.298	3.803	8.404	0.386	80	418	0.83	16	9	77	17	-50	-10000	-10000	0.124452211	0.494710265	12
14	4350	23680	100	113	147	111	101	103	17	42	26	0	57	63	21	52	53	11	35	18	0	2.4	4.182	1.833	1.945	3.633	7.179	0.313	80	421	1.263	12	5	46	11	-50	-10000	-10000	0.124452211	0.494710265	12
15	4550	23680	120	2396	2361	388	100	101	17	100	100	0	553	548	81	51	54	12	100	100	0	4.574	4.549	4.567	4.547	1.151	4.653	0.962	120	500	2.193	2296	502	2261	497	0	3.948650197	1.981359568	1.892135275	0.089224293	2
16	4710	23680	120	272	281	90	96	96	16	100	100	0	118	122	30	50	52	11	100	98	0	2.588	2.569	2.565	2.602	1.514	2.982	0.756	120	446	1.372	176	68	185	72	0	1.998539857	0.998946345	0.730367902	0.334281921	16
17	4890	23680	120	132	138	39	90	91	16	90	68	0	107	109	25	50	53	13	98	90	0	0.737	0.814	0.73	0.744	1.99	1.11	0.356	120	502	-0.441	42	57	48	59	0	0.731173118	-0.451715064	0.420548449	0.435321077	12
18	5060	23700	90	110	120	41	87	89	16	73	32	0	90	90	21	52	56	18	84	51	0	0.605	0.868	0.748	0.764	3.278	1.282	0.187	52	287	-0.724	23	38	33	38	-50	-10000	-10000	0.481304861	0.377851475	15
19	5240	23670	130	597	590	96	88	100	176	99	96	0	315	316	50	49	56	54	99	99	0	1.914	1.88	1.837	1.889	1.191	2.365	0.844	120	597	0.936	509	266	502	267	0	1.642129995	0.715568339	0.646808465	0.200552105	17
20	5420	23680	130	18646	18471	3526	84	97	190	100	100	0	16369	16008	2886	50	55	57	100	100	0	1.137	1.152	1.153	1.149	1.135	1.152	0.981	120	512	0.186	18562	16319	18387	15958	0	1.01767759	0.025280574	-0.04327454	0.101040144	20
21	5590	23670	130	25077	24869	3401	83	88	46	100	100	0	8123	8099	797	49	51	12	100	100	0	3.096	3.079	3.093	3.062	1.095	3.132	0.98	120	529	1.63	24994	8074	24786	8050	0	2.764721823	1.467134328	1.398147029	0.068987299	2
22	5750	23670	100	127	269	386	80	87	53	47	35	0	75	111	85	51	52	12	62	48	0	1.958	3.15	1.98	2.392	3.049	5.154	0.641	80	398	0.97	47	24	189	60	-50	-10000	-10000	0.124452211	0.494710265	12
23	5930	23670	100	115	236	362	78	79	15	82	61	0	67	86	55	50	52	12	60	36	0	2.176	4.389	2.726	3.371	2.76	7.175	0.651	80	412	1.122	37	17	158	36	-50	-10000	-10000	0.124452211	0.494710265	12
24	6100	23670	100	86	148	183	74	75	13	47	32	0	59	68	30	48	49	9	55	35	0	1.091	3.7	2.145	1.895	3.119	6.977	0.527	80	445	0.126	12	11	74	20	-50	-10000	-10000	-10000	-10000	-10000
25	2100	23880	130	693	738	218	95	97	19	100	100	0	460	492	134	49	54	18	100	100	0	1.455	1.451	1.453	1.441	1.234	1.493	0.933	120	480	0.541	598	411	643	443	0	1.278676911	0.354651778	0.564128586	0.209476807	2
26	2260	23870	130	795	846	252	96	99	21	100	100	0	707	749	213	48	53	18	100	100	0	1.061	1.07	1.068	1.06	1.177	1.095	0.954	120	360	0.085	699	659	750	701	0	0.947200089	-0.078258878	0.235301173	0.313560051	2
27	2440	23870	130	274	273	44	100	104	32	99	99	0	215	221	47	50	55	22	99	98	0	1.055	1.012	1.013	1.02	1.322	1.018	0.848	120	393	0.077	174	165	173	171	0	0.937257105	-0.093483238	0.32476987	0.418253108	2
28	2610	23870	100	129	159	98	99	100	18	70	43	0	62	68	24	50	52	13	46	26	0	2.5	3.333	2.667	2.35	3.593	5.028	0.323	80	314	1.322	30	12	60	18	-50	-10000	-10000	0.124452211	0.494710265	12
29	2790	23870	130	1952	2022	445	101	102	20	100	100	0	1891	1960	466	53	56	16	100	100	0	1.007	1.007	1.017	1.012	1.149	1.016	0.954	120	392	0.01	1851	1838	1921	1907	0	0.901112979	-0.150220097	0.349546815	0.499766912	2
30	2970	23870	140	61868	58257	11030	108	121	133	100	100	21	20158	19100	4154	55	81	278	100	99	0	3.072	3.053	3.042	3.149	1.319	3.055	0.976	156	323	1.619	61760	20103	58149	19045	0	2.746892687	1.457800549	1.265553402	0.192247148	2
31	3140	23870	120	6048	6277	1523	108	111	32	100	100	0	3937	4254	1151	51	54	16	100	100	0	1.529	1.468	1.503	1.473	1.119	1.455	0.968	120	286	0.612	5940	3886	6169	4203	0	1.36484049	0.448732352	0.37965269	0.069079662	2
32	3310	23860	130	2555	2660	719	104	109	34	100	100	0	1458	1534	401	51	54	16	100	100	0	1.742	1.724	1.717	1.719	1.156	1.747	0.973	120	372	0.801	2451	1407	2556	1483	0	1.54727279	0.629727572	0.577623743	0.052103829	2
