1	476	343	140	74	336	269	null	null	62	72	.846	293	1258	.713	.87	49	68	58	77	0	373	80	293	.871	1.149	-.2
2	345	236	140	74	205	162	null	null	61	69	.811	293	1075	.729	.834	49	68	85	104	0	257	80	176	.86	1.162	-.217
3	1420	1091	136	74	1284	1017	null	null	67	73	.794	293	1058	.743	.926	48	67	106	125	0	1186	80	1106	.861	1.161	-.216
4	501	376	135	75	366	301	null	null	62	67	.788	293	1110	.769	.898	48	67	130	149	0	409	82	328	.895	1.117	-.16
5	3327	3306	135	76	3192	3230	null	null	68	76	1.013	293	1110	.956	.936	48	67	154	173	0	3593	83	3510	1.1	.909	.137
6	486	439	135	76	351	363	null	null	64	71	1.048	293	1110	.919	.852	48	67	178	197	0	477	83	395	1.125	.889	.169
7	561	499	136	77	425	422	null	null	62	75	.967	293	1110	.909	.912	48	67	202	221	0	542	84	459	1.079	.927	.11
8	723	648	136	75	587	573	null	null	65	74	.977	293	1110	.907	.925	48	67	226	245	0	704	82	623	1.061	.943	.085
9	940	945	135	77	805	868	null	null	61	72	1.088	293	1110	.988	.916	48	67	250	269	0	1027	84	943	1.172	.853	.229
10	362	252	132	76	230	176	null	null	65	66	.747	293	1110	.686	.834	48	67	274	293	0	274	83	191	.831	1.203	-.266
11	555	397	131	74	424	323	null	null	63	72	.781	293	1110	.7	.904	48	67	298	317	0	432	80	351	.828	1.208	-.272
12	325	231	130	76	195	155	null	null	59	65	.83	293	1110	.713	.832	48	67	322	341	0	251	83	169	.866	1.155	-.208
13	1387	1129	130	78	1257	1051	null	null	65	69	.831	293	1104	.775	.923	48	67	346	365	0	1227	85	1143	.909	1.1	-.138
14	321	178	129	76	192	102	null	null	61	66	.536	293	1115	.457	.765	47	66	370	389	0	194	83	111	.58	1.725	-.786
15	1389	1366	130	79	1259	1287	null	null	66	76	1.029	293	1110	.96	.945	47	66	394	413	0	1484	86	1398	1.111	.9	.152
16	2550	2352	131	80	2419	2272	null	null	68	75	.952	293	1110	.866	.932	47	66	418	437	0	2556	87	2469	1.021	.98	.03
17	2296	2481	133	81	2163	2400	null	null	66	75	1.099	293	1209	1.028	.929	47	66	442	461	0	2697	88	2609	1.206	.829	.27
18	493	433	140	74	353	359	null	null	65	74	1.014	293	1035	.914	.889	73	92	61	80	0	471	80	391	1.106	.904	.146
