1	0	1603	683	799	623	1603	995	-2.007	null
2	0	1539	761	798	518	1539	998	-1.193	null
3	0	1463	733	1446	616	1463	1709	0.293	null
4	0	1668	909	1194	688	1668	1421	-0.412	null
5	0	1711	913	1004	546	1711	1214	-0.621	null
6	0	1373	792	1137	579	1373	1389	0.142	null
7	0	1667	732	1734	596	1667	1980	0.32	null
8	1	1642	655	4045	622	1642	4235	1.705	1.705
9	0	885	599	965	361	885	1252	1.433	null
10	0	777	399	705	264	777	963	0.59	null
11	0	1099	545	850	462	1099	1093	-0.229	null
12	0	1121	723	507	372	1121	688	-0.298	null
13	1	1587	321	1391	413	1587	1636	-0.354	-0.354
14	0	1500	263	1082	284	1500	1317	-0.586	null
15	0	725	432	673	270	725	940	1.012	null
16	0	1034	325	719	249	1034	945	-0.398	null
17	0	782	458	714	337	782	971	0.745	null
18	0	756	346	587	216	756	836	0.259	null
19	0	678	403	629	168	678	907	1.251	null
20	0	616	309	514	173	616	818	0.793	null
21	0	733	303	503	222	733	758	-0.079	null
22	0	756	282	670	334	756	929	-0.111	null
23	1	715	291	1663	314	715	2087	1.785	1.785
24	1	879	425	1851	252	879	2252	1.901	1.901
25	0	1544	873	709	656	1544	897	-1.942	null
26	0	1596	933	938	561	1596	1151	-0.566	null
27	0	1556	737	1323	510	1556	1569	0.085	null
28	0	1670	902	2426	608	1670	2677	1.246	null
29	0	1489	825	1376	666	1489	1632	0.239	null
30	0	1729	837	1415	522	1729	1646	0.075	null
31	1	999	777	2136	651	999	2522	2.939	2.939
32	1	1320	733	2447	664	1320	2763	1.642	1.642
33	0	1068	602	531	363	1068	721	-0.584	null
34	0	888	572	756	317	888	1005	0.929	null
35	1	1251	532	2619	451	1251	2952	1.583	1.583
36	1	1285	479	2397	518	1285	2720	1.215	1.215
37	0	1392	435	1151	368	1392	1402	-0.209	null
38	0	1368	735	1549	442	1368	1831	0.895	null
39	0	1301	354	1005	235	1301	1250	-0.215	null
40	1	1376	432	1440	418	1376	1715	0.164	0.164
41	0	774	479	698	255	774	956	1.075	null
42	0	850	574	797	181	850	1058	1.519	null
43	0	871	396	622	175	871	851	0.201	null
44	0	729	217	584	166	729	842	-0.007	null
45	0	693	297	512	244	693	781	0.068	null
46	0	824	319	630	233	824	869	-0.044	null
47	0	766	268	675	250	766	932	0.06	null
48	0	942	486	387	161	942	585	-0.359	null
49	0	1435	881	613	487	1435	793	-1.138	null
