1	0	353	189	552	183	353	417	0.62	null
2	0	451	155	640	195	451	464	-0.081	null
3	1	741	279	862	262	741	573	-0.382	-0.382
4	0	673	196	640	219	673	445	-0.903	null
5	1	648	294	1188	310	648	773	0.535	0.535
6	1	677	279	1011	228	677	667	0.201	0.201
7	1	960	345	1162	244	960	722	-0.282	-0.282
8	1	888	179	1182	258	888	740	-0.498	-0.498
9	0	496	312	546	205	496	399	0.335	null
10	0	523	200	453	237	523	336	-1.151	null
11	0	396	209	425	250	396	325	-0.554	null
12	0	453	259	346	198	453	266	-0.829	null
13	1	1006	208	601	222	1006	402	-1.845	-1.845
14	1	1013	202	697	179	1013	458	-1.464	-1.464
15	0	416	183	575	242	416	426	-0.071	null
16	0	372	195	637	196	372	472	0.729	null
17	0	376	202	548	182	376	412	0.516	null
18	0	455	204	520	170	455	385	-0.126	null
19	0	327	232	535	140	327	408	1.577	null
20	0	467	267	625	172	467	453	0.569	null
21	0	395	245	825	226	395	591	1.388	null
22	1	410	222	833	149	410	593	1.197	1.197
23	1	655	216	2019	180	655	1230	1.161	1.161
24	1	724	199	1695	211	724	1042	0.598	0.598
25	0	490	176	574	166	490	418	-0.288	null
26	0	719	329	680	245	719	466	-0.546	null
27	1	1006	308	929	154	1006	590	-0.703	-0.703
28	0	564	352	681	230	564	479	0.47	null
29	1	429	293	1382	296	429	927	2.311	2.311
30	1	512	400	1427	283	512	934	2.687	2.687
31	1	499	353	3328	228	499	1974	3.58	3.58
32	1	559	244	7038	244	559	3770	3.423	3.423
33	0	678	238	570	230	678	401	-1.06	null
34	0	621	199	609	203	621	429	-0.761	null
35	1	503	158	1427	248	503	936	0.96	0.96
36	1	619	202	1002	182	619	668	0.187	0.187
37	1	534	238	688	160	534	486	0.141	0.141
38	0	495	150	527	185	495	387	-0.665	null
39	1	858	211	1162	191	858	732	-0.289	-0.289
40	1	787	227	1159	163	787	738	-0.027	-0.027
41	0	421	294	639	172	421	467	1.332	null
42	0	399	208	506	178	399	381	0.225	null
43	0	395	203	573	220	395	427	0.312	null
44	0	327	157	470	149	327	362	0.382	null
45	0	438	196	522	251	438	388	-0.398	null
46	0	475	236	575	144	475	420	0.219	null
47	0	610	247	861	200	610	585	0.122	null
48	0	663	271	723	272	663	497	-0.506	null
49	0	321	175	379	142	321	298	0.232	null
50	0	529	280	572	247	529	413	-0.209	null
51	0	479	367	728	242	479	517	1.583	null
52	0	580	319	814	305	580	560	0.293	null
53	0	502	221	997	285	502	681	0.619	null
54	0	541	281	842	290	541	582	0.404	null
55	1	1413	443	2141	301	1413	1182	-0.068	-0.068
56	1	841	287	1630	219	841	989	0.447	0.447
57	0	588	245	725	231	588	504	-0.177	null
58	0	547	256	746	267	547	521	0.041	null
59	0	275	192	678	183	275	514	2.083	null
60	0	422	180	589	198	422	434	0.074	null
61	0	374	158	441	226	374	338	-0.518	null
62	0	377	164	420	190	377	323	-0.408	null
63	0	476	163	677	192	476	485	-0.058	null
64	0	547	151	724	271	547	508	-0.516	null
65	1	704	194	904	140	704	601	-0.224	-0.224
66	0	408	205	801	169	408	573	0.973	null
67	0	325	181	618	187	325	465	1.028	null
68	0	381	200	641	184	381	473	0.74	null
69	1	389	148	736	163	389	534	0.573	0.573
70	1	443	288	779	147	443	554	1.404	1.404
71	0	465	294	1179	235	465	798	1.767	null
72	1	448	175	1045	209	448	720	0.878	0.878
73	0	511	170	495	174	511	364	-0.728	null
74	0	616	256	676	161	616	471	-0.198	null
75	0	643	391	647	242	643	451	0.055	null
76	0	628	323	714	277	628	494	-0.152	null
77	0	590	299	712	158	590	496	0.231	null
78	0	815	309	648	225	815	440	-0.988	null
79	0	620	326	593	217	620	419	-0.287	null
80	0	673	168	825	183	673	557	-0.434	null
81	0	444	189	565	223	444	416	-0.181	null
82	1	526	263	861	213	526	595	0.597	0.597
83	1	599	187	1156	213	599	761	0.388	0.388
84	1	848	274	1091	230	848	694	-0.256	-0.256
85	0	485	180	599	131	485	434	-0.063	null
86	1	618	151	914	190	618	616	-0.154	-0.154
87	0	320	176	532	205	320	406	0.67	null
88	0	480	129	468	210	480	349	-1.055	null
89	0	481	167	479	215	481	356	-0.847	null
90	0	507	216	685	189	507	487	0.087	null
91	0	287	208	377	129	287	299	1.269	null
92	0	365	159	435	185	365	334	-0.247	null
93	0	445	207	490	166	445	366	-0.141	null
94	0	492	293	531	177	492	389	0.259	null
95	0	1026	299	548	165	1026	370	-1.685	null
96	1	734	205	843	138	734	562	-0.386	-0.386
97	0	468	168	589	181	468	429	-0.215	null
98	0	758	269	649	241	758	444	-0.984	null
99	0	532	214	576	228	532	415	-0.512	null
100	0	749	443	692	259	749	471	-0.169	null
101	0	602	317	642	234	602	451	-0.133	null
102	0	794	311	562	238	794	389	-1.27	null
103	1	968	337	848	217	968	547	-0.81	-0.81
104	0	839	314	724	251	839	484	-0.897	null
105	0	432	252	643	241	432	468	0.583	null
106	1	691	179	717	192	691	491	-0.72	-0.72
107	1	904	207	809	305	904	529	-1.26	-1.26
108	1	578	183	669	148	578	470	-0.326	-0.326
109	0	325	167	614	200	325	463	0.829	null
110	1	410	142	755	202	410	544	0.359	0.359
111	0	354	245	475	190	354	363	0.936	null
112	0	404	223	521	222	404	391	0.191	null
113	0	296	146	527	192	296	405	0.637	null
114	0	406	234	542	185	406	405	0.502	null
115	1	331	118	789	174	331	579	0.861	0.861
116	1	500	149	703	195	500	499	-0.176	-0.176
117	0	415	178	415	186	415	317	-0.583	null
118	0	450	179	391	197	450	298	-1.011	null
119	0	345	151	535	223	345	406	0.136	null
120	0	446	178	630	165	446	458	0.134	null
121	1	617	241	849	203	617	577	0.037	0.037
122	0	808	316	718	256	808	483	-0.827	null
123	0	882	348	711	228	882	474	-0.896	null
124	1	861	274	794	307	861	524	-1.033	-1.033
125	0	722	242	975	329	722	641	-0.346	null
126	1	767	185	739	194	767	498	-0.873	-0.873
127	1	965	285	1464	264	965	885	-0.087	-0.087
128	1	764	325	1259	249	764	797	0.377	0.377
129	1	708	265	1136	245	708	735	0.199	0.199
130	1	620	281	1267	222	620	822	0.831	0.831
