010101	80	139	57	125	115	0	0.152974
010102	100	211	54	165	114	0	0.350488
010103	110	226	59	185	121	0	0.288933
010104	100	264	62	165	116	0	0.68186
010105	100	83	66	143	119	-50	NULL
010106	100	1568	77	2185	136	0	-0.478748
010107	60	144	87	203	142	0	NULL
010108	100	187	74	213	133	0	-0.187978
010109	100	288	72	265	127	0	0.121342
010110	90	173	70	174	123	0	-0.00342545
010111	100	194	68	155	125	0	0.324715
010112	80	126	70	144	122	0	-0.187901
010113	100	545	65	718	124	0	-0.398697
010114	100	463	69	473	124	0	-0.0323551
010115	100	223	64	166	117	0	0.41938
010201	100	139	53	133	116	0	0.0565181
010202	90	227	54	261	119	0	-0.202006
010203	90	674	72	454	127	0	0.568418
010204	100	710	76	717	132	0	-0.0132939
010205	90	934	87	1115	141	0	-0.255918
010206	110	1086	89	895	141	0	0.278701
010207	100	775	98	655	147	0	0.241733
010208	90	706	108	578	156	0	0.286889
010209	70	161	110	255	145	0	NULL
010210	110	190	80	235	136	0	-0.311876
010211	50	130	96	163	145	0	NULL
010212	110	362	76	397	126	0	-0.134663
010213	50	131	77	157	129	0	NULL
010214	110	418	70	458	125	0	-0.132733
010215	100	87	67	141	123	-50	NULL
010301	120	189	57	196	118	0	-0.0548158
010302	120	154	61	158	119	0	-0.0346507
010303	100	1109	69	1001	125	0	0.147612
010304	100	290	74	317	128	0	-0.129946
010305	100	314	78	328	131	0	-0.064919
010306	110	420	84	689	147	0	-0.715447
010307	100	327	93	273	149	0	0.258999
010308	120	1189	113	1019	157	0	0.222367
010309	50	215	163	228	191	0	NULL
010310	50	165	118	182	161	0	NULL
010311	100	178	82	226	135	0	-0.341537
010312	100	113	78	152	129	-50	NULL
010313	110	205	80	191	125	0	0.103461
010314	110	288	77	329	126	0	-0.194485
010315	110	425	80	363	129	0	0.225872
010401	110	259	57	195	117	0	0.409134
010402	110	428	62	373	120	0	0.19929
010403	100	156	67	176	122	0	-0.167653
010404	120	223	69	208	125	0	0.0985096
010405	110	210	76	211	129	0	-0.00636907
010406	110	499	81	627	139	0	-0.326907
010407	110	1724	78	2840	140	0	-0.72023
010408	100	79	85	145	141	-50	NULL
010409	80	156	89	174	148	0	-0.158772
010410	100	138	83	161	137	-50	NULL
010411	80	162	74	146	129	0	0.156573
010412	100	81	74	137	132	-50	NULL
010413	100	837	74	686	128	0	0.286158
010414	110	297	74	323	127	0	-0.118831
010415	120	196	77	169	128	0	0.208544
010501	100	219	56	175	115	0	0.325547
010502	100	301	58	204	120	0	0.560727
010503	100	72	60	144	122	-50	NULL
010504	100	156	63	168	123	0	-0.100781
010505	100	353	66	808	124	0	-1.19313
010506	100	187	67	155	128	0	0.273239
010507	100	162	65	183	127	0	-0.175543
010508	80	166	68	189	128	0	-0.185159
010509	100	100	72	148	130	-50	NULL
010510	40	129	88	189	137	0	NULL
010511	110	287	76	264	132	0	0.120625
010512	100	248	75	230	133	0	0.103893
010513	90	192	77	165	130	0	0.215744
010514	100	93	71	134	126	-50	NULL
010515	100	187	73	162	127	0	0.204383
010601	100	157	56	149	115	0	0.0690135
010602	90	160	60	137	113	0	0.230224
010603	100	153	62	131	121	0	0.222664
010604	100	543	66	574	123	0	-0.0785583
010605	80	118	68	153	122	0	-0.376063
010606	100	193	64	860	124	0	-2.15454
010607	100	225	65	241	128	0	-0.103029
010608	110	212	69	201	125	0	0.0767628
010609	90	242	80	276	131	0	-0.186324
010610	110	2429	92	2132	145	0	0.187834
010611	100	561	97	563	143	0	-0.0035747
010612	100	233	89	195	142	0	0.255751
010613	100	814	91	851	141	0	-0.0633183
010614	100	1229	92	1249	139	0	-0.0233033
010615	100	901	90	1034	143	0	-0.198127
010701	100	130	58	121	115	0	0.10179
010702	100	873	64	811	121	0	0.104897
010703	110	217	66	174	127	0	0.314259
010704	100	251	66	232	128	0	0.1087
010705	70	157	67	151	125	0	NULL
010706	100	393	69	362	123	0	0.118026
010707	100	188	68	290	130	0	-0.618319
010708	100	455	71	372	128	0	0.29275
010709	100	209	77	348	134	0	-0.735826
010710	100	135	91	166	143	-50	NULL
010711	100	3219	119	2074	156	0	0.634201
010712	100	687	135	470	164	0	0.546547
010713	100	358	122	269	154	0	0.410623
010714	90	216	96	181	140	0	0.255652
010715	100	108	85	177	134	-50	NULL
010801	80	129	56	134	121	0	-0.0541774
010802	70	127	62	126	119	0	NULL
010803	100	86	61	161	123	-50	NULL
010804	50	104	81	219	143	0	NULL
010805	100	280	67	229	126	0	0.293112
010806	80	141	68	155	128	0	-0.138937
010807	100	99	68	144	128	-50	NULL
010808	100	181	70	194	125	0	-0.0969539
010809	110	205	78	195	130	0	0.0707665
010810	110	197	86	225	135	0	-0.18693
010811	110	336	86	301	134	0	0.157026
010812	100	425	89	370	143	0	0.198984
010813	100	230	97	267	141	0	-0.215798
010814	100	109	90	150	138	-50	NULL
010815	100	103	85	147	133	-50	NULL
010901	80	120	57	126	121	0	-0.0701689
010902	110	283	58	398	119	0	-0.489927
010903	110	138	61	164	124	0	-0.248674
010904	120	240	66	317	130	0	-0.399378
010905	100	82	70	154	136	-50	NULL
010906	120	372	71	344	137	0	0.111966
010907	100	261	75	303	134	0	-0.215228
010908	100	74	74	136	135	-50	NULL
010909	100	170	75	162	134	0	0.0705708
010910	110	258	77	292	137	0	-0.179755
010911	100	310	78	332	138	0	-0.0984772
010912	100	214	81	258	136	0	-0.273398
010913	100	275	84	213	136	0	0.366756
010914	100	310	82	228	137	0	0.443504
010915	70	168	82	149	136	0	NULL
011001	80	130	66	124	125	0	0.0646098
011002	100	701	70	593	131	0	0.241168
011003	70	159	79	155	144	0	NULL
011004	100	117	73	157	133	-50	NULL
011005	100	190	74	207	138	0	-0.125577
011006	110	1185	77	1441	143	0	-0.282371
011007	110	455	80	409	140	0	0.154101
011008	100	105	83	161	137	-50	NULL
011009	100	146	74	141	137	0	0.0499898
011010	100	227	76	249	135	0	-0.12801
011011	110	216	76	209	136	0	0.0521921
011012	100	314	78	357	132	0	-0.184178
011013	100	99	76	156	133	-50	NULL
011014	120	181	76	192	132	0	-0.086801
011015	100	781	78	932	130	0	-0.254931
011101	100	182	63	212	125	0	-0.220201
011102	100	646	70	361	128	0	0.839428
011103	110	416	77	333	132	0	0.32072
011104	100	589	91	422	147	0	0.480947
011105	100	111	91	167	147	-50	NULL
011106	80	228	91	197	147	0	0.206751
011107	100	1797	88	1688	146	0	0.0898668
011108	90	209	94	176	144	0	0.250205
011109	110	683	90	713	147	0	-0.0618645
011110	110	335	84	257	142	0	0.379168
011111	90	198	78	190	139	0	0.0586809
011112	110	335	79	329	138	0	0.0269688
011113	100	248	77	234	134	0	0.0839069
011114	110	510	74	377	127	0	0.434084
011115	100	81	71	145	128	-50	NULL
011201	90	303	60	255	119	0	0.247114
011202	110	147	62	164	126	0	-0.149888
011203	100	201	67	245	125	0	-0.286946
011204	90	193	71	265	131	0	-0.452962
011205	80	188	75	176	138	0	0.092661
011206	110	370	84	805	151	0	-1.1205
011207	110	578	95	1868	174	0	-1.69128
011208	100	238	101	260	182	0	-0.129653
011209	100	88	92	162	162	-50	NULL
011210	100	116	85	163	151	-50	NULL
011211	100	73	81	140	146	-50	NULL
011212	60	127	85	164	144	0	NULL
011213	100	78	75	133	137	-50	NULL
011214	100	63	74	132	129	-50	NULL
011215	100	176	74	149	136	0	0.238392
011301	100	88	59	141	120	-50	NULL
011302	110	910	65	530	128	0	0.778906
011303	100	495	76	520	139	0	-0.0706659
011304	100	1480	81	1517	142	0	-0.0360525
011305	100	299	88	352	141	0	-0.232236
