1	422	278	85	60	337	218	426	273	85	63	341	213	0	0	84	80	10	20	100	99	100	98	555	554	1.546	.647	.625	.613	.646	1.574	156	930	.651	.9	140	1600	25760	153	167	89	103	0	337	73	265	.785	331	258	1.274	.758	-.349	-.4
2	410	188	83	60	327	128	414	187	83	62	331	127	0	0	74	61	8	21	100	95	100	89	455	458	2.555	.391	.384	.356	.38	1.6	120	777	.399	.86	130	1810	25750	152	165	110	123	0	228	73	155	.475	227	154	2.105	.466	-1.074	-1.103
3	410	187	81	61	329	126	437	177	82	62	356	116	0	0	160	78	12	20	100	92	98	82	455	472	2.611	.383	.326	.388	.39	1.765	80	540	.389	.89	100	2030	25750	154	164	134	144	0	227	74	153	.465	215	141	2.152	.395	-1.105	-1.338
4	615	222	80	61	535	161	683	223	80	64	603	162	0	0	206	84	8	22	100	95	100	91	696	765	3.323	.301	.269	.276	.296	1.646	80	540	.298	.9	100	2250	25760	155	165	156	166	0	269	74	195	.365	271	197	2.738	.326	-1.453	-1.617
5	490	287	84	64	406	223	477	288	85	67	393	224	0	0	64	75	12	24	100	100	100	98	629	617	1.821	.549	.57	.522	.568	1.424	80	605	.559	.89	110	2460	25750	153	164	176	187	0	348	78	271	.667	350	272	1.5	.692	-.585	-.532
6	770	189	83	64	687	125	837	195	84	66	754	131	0	0	182	59	11	22	100	94	100	92	812	885	5.496	.182	.174	.175	.191	1.647	120	669	.179	.86	120	2670	25760	154	166	197	209	0	229	78	152	.221	237	159	4.529	.211	-2.179	-2.246
7	421	280	91	64	330	216	443	285	93	67	352	221	0	0	78	88	17	23	100	99	100	95	546	573	1.528	.655	.628	.602	.67	1.663	120	675	.677	.89	120	2880	25750	153	165	218	230	0	340	78	262	.794	346	268	1.259	.762	-.332	-.392
8	254	109	89	65	165	44	109	80	90	67	20	15	0	0	271	73	16	23	52	47	42	32	209	35	3.75	.267	.75	.54	.43	4.396	80	590	.233	.75	110	3080	25750	153	164	238	249	-50	132	79	53	.324	97	18	3.09	.91	-1.628	-.136
9	335	204	86	67	249	137	358	203	86	68	272	136	0	0	75	62	9	22	100	98	98	95	386	408	1.818	.55	.5	.529	.537	1.943	80	540	.552	.84	100	3300	25750	154	164	261	271	0	248	81	166	.668	246	165	1.498	.607	-.583	-.721
10	1462	424	87	65	1375	359	1526	445	89	68	1439	380	0	0	270	103	23	22	100	100	100	100	1734	1819	3.83	.261	.264	.253	.259	1.289	80	611	.254	.94	110	3510	25740	152	163	281	292	0	515	79	436	.317	540	461	3.156	.32	-1.658	-1.642
11	332	198	85	64	247	134	341	203	87	67	256	139	0	0	68	66	21	23	100	92	99	88	381	395	1.843	.543	.543	.47	.548	2.1	120	704	.555	.83	120	3720	25750	153	165	302	314	0	240	78	163	.658	246	169	1.519	.659	-.603	-.602
12	522	213	88	66	434	147	546	213	89	69	458	147	0	0	103	69	12	23	100	95	100	90	581	605	2.952	.339	.321	.311	.321	1.7	120	714	.334	.83	120	3940	25750	153	165	324	336	0	258	80	178	.411	258	178	2.433	.39	-1.283	-1.36
13	535	155	86	65	449	90	535	149	86	69	449	84	0	0	295	74	9	23	100	78	100	68	539	533	4.989	.2	.187	.211	.215	1.574	32	160	.203	.87	60	4140	25740	155	161	347	353	0	188	79	109	.243	181	102	4.111	.227	-2.039	-2.139
14	388	274	84	66	304	208	390	272	85	70	306	206	0	0	61	72	11	24	100	100	100	100	512	512	1.462	.684	.673	.658	.67	1.413	80	636	.659	.88	110	4350	25750	153	164	365	376	0	333	80	252	.83	330	250	1.204	.817	-.268	-.292
15	365	265	84	67	281	198	363	257	85	68	279	190	0	0	55	66	10	22	100	100	100	100	479	469	1.419	.705	.681	.679	.646	1.41	52	412	.683	.87	90	4560	25740	153	162	387	396	0	322	81	240	.855	312	231	1.169	.826	-.226	-.275
16	273	121	86	61	187	60	196	103	85	65	110	42	0	0	186	67	9	22	87	71	84	46	247	152	3.117	.321	.382	.449	.37	4.16	32	134	.29	.71	60	4770	25720	153	159	410	416	0	147	74	73	.389	125	51	2.568	.463	-1.361	-1.11
17	398	203	88	66	310	137	405	202	90	69	317	136	0	0	50	54	16	22	100	98	100	96	447	453	2.263	.442	.429	.419	.434	1.518	80	636	.449	.84	110	4990	25750	153	164	429	440	0	246	80	166	.536	245	165	1.865	.521	-.899	-.942
18	425	187	86	68	339	119	415	171	87	69	329	103	0	0	125	72	10	21	100	94	100	86	458	432	2.849	.351	.313	.306	.297	2.016	52	420	.34	.76	90	5190	25750	154	163	450	459	0	227	83	144	.426	208	125	2.347	.38	-1.231	-1.396
19	417	254	85	66	332	188	437	250	85	68	352	184	0	0	80	69	10	21	100	100	100	99	520	536	1.766	.566	.523	.548	.552	1.491	120	728	.564	.9	120	5400	25750	153	165	470	482	0	308	80	228	.687	303	223	1.455	.634	-.541	-.657
20	671	249	86	65	585	184	703	252	88	68	617	187	0	0	123	73	11	22	100	98	100	97	769	804	3.179	.315	.303	.288	.306	1.522	80	629	.317	.89	110	5620	25750	153	164	492	503	0	302	79	223	.382	306	227	2.62	.368	-1.389	-1.443
21	368	234	85	59	283	175	401	243	85	62	316	184	0	0	86	74	9	21	100	98	98	95	458	500	1.617	.618	.582	.598	.601	1.957	80	513	.622	.86	100	1620	25960	175	185	93	103	0	284	72	212	.75	295	223	1.333	.707	-.414	-.501
