1	1628	814	59	17	1998	829	88	26	-0.2827903	0.822
2	1728	624	65	19	2058	770	87	25	-0.2446853	0.844
3	86	39	67	21	111	58	114	541	-0.3075733	0.808
4	143	135	64	21	452	551	89	98	-2.1844253	0.22
5	341	91	84	45	1052	293	110	55	-1.8262333	0.282
6	167	135	71	43	444	495	91	61	-1.8211263	0.283
7	167	160	77	30	454	495	105	41	-1.8943223	0.269
8	256	296	64	22	258	265	90	27	0.1750453	1.129
9	252	294	54	17	226	212	78	27	0.4059923	1.325
10	254	306	51	16	231	231	75	26	0.3504973	1.275
11	243	285	50	16	224	215	74	21	0.3595213	1.283
12	959	1064	52	17	5012	6202	77	23	-2.4422223	0.184
13	855	943	51	16	4310	5244	75	22	-2.3959293	0.19
14	1000	1092	50	15	4892	5816	73	22	-2.3437323	0.197
15	898	1046	51	16	4646	5977	74	22	-2.4266253	0.186
16	68	32	52	17	104	58	75	21	-0.8287933	0.563
17	74	39	51	15	108	60	75	22	-0.5269923	0.694
18	2357	787	51	15	2475	591	74	21	-0.0588943	0.96
19	203	63	57	17	307	82	82	22	-0.6082323	0.656
20	215	68	66	21	322	114	84	23	-0.6642883	0.631
21	159	63	66	20	259	76	85	24	-0.8809763	0.543
22	134	64	61	19	243	215	81	22	-1.1297343	0.457
23	163	356	61	23	228	264	82	24	-0.5187013	0.698
24	161	96	76	43	205	151	90	37	-0.3770703	0.77
25	587	382	89	45	809	561	109	45	-0.4799553	0.717
26	774	279	59	19	1240	495	80	22	-0.6919893	0.619
27	51	17	52	16	73	20	75	20	0.0000003	1
28	51	15	51	15	79	28	74	24	-2.0000003	0.25
29	51	15	50	16	69	22	73	20		-3
30	48	16	49	15	68	19	73	19		0
31	49	15	51	15	74	20	74	29		0
32	49	16	50	16	76	21	74	30		0
33	50	16	49	16	77	31	73	22	-1.2209503	0.429
34	50	15	50	16	74	21	73	21	-0.5842413	0.667
35	159	86	50	16	230	58	73	23	-0.5269923	0.694
36	128	48	51	15	201	65	73	20	-0.7178573	0.608
37	120	84	57	20	217	177	82	23	-1.0770413	0.474
38	118	83	65	22	193	152	84	34	-1.0000003	0.5
39	139	44	65	21	217	81	91	45	-0.7858753	0.58
40	142	49	60	23	230	76	85	25	-0.8262333	0.564
41	124	49	56	18	200	72	79	21	-0.7734913	0.585
42	126	52	59	18	173	59	81	21	-0.4150373	0.75
43	211	180	62	20	1718	5901	75	20	-3.4422223	0.092
44	56	17	55	18	75	21	75	20	1.0000003	2
45	119	40	50	14	197	51	74	20	-0.8033933	0.573
46	130	49	52	15	202	76	72	20	-0.7036893	0.614
47	61	31	50	15	87	39	124	1546	-0.3864683	0.765
48	58	23	49	15	84	30	129	1617	-0.4860043	0.714
49	52	14	50	16	71	19	72	25	1.5849633	3
50	50	15	50	16	73	19	73	26	-0.5842413	0.667
51	217	70	49	15	276	87	72	20	-0.2775343	0.825
52	243	62	51	17	305	64	76	32	-0.2584253	0.836
53	119	39	50	16	195	60	76	21	-0.7612133	0.59
54	95	42	50	15	143	69	72	20	-0.6665763	0.63
55	90	52	55	17	145	92	80	22	-0.8572603	0.552
56	87	44	67	140	132	85	86	52	-0.8943223	0.538
57	10747	5596	72	28	16396	8446	91	25	-0.6104333	0.655
58	10075	4607	68	27	15824	7694	87	25	-0.6529013	0.636
59	57	16	59	30	80	24	80	24	0.0000003	1
60	56	17	56	18	77	22	79	30	1.0000003	2
61	273	79	57	17	396	125	77	22	-0.5479323	0.684
62	226	83	55	17	379	106	74	21	-0.8313583	0.562
63	451	159	55	17	879	220	73	21	-1.0203403	0.493
64	396	120	51	17	882	191	74	19	-1.2209503	0.429
65	51	16	50	16	70	20	73	20		100000
66	51	16	51	16	73	21	72	20	-0.5842413	0.667
67	51	14	51	16	73	25	73	22	0.0000003	1
68	52	15	50	16	72	20	72	21	0.4146773	1.333
69	48	16	51	16	70	22	72	22		100000
70	49	16	51	17	73	20	72	22	-1.5864063	0.333
71	77	224	50	16	76	32	72	19	2.2729193	4.833
72	51	17	50	16	72	18	72	19	0.5849633	1.5
73	136	48	55	18	267	81	79	24	-1.1942953	0.437
74	146	53	73	218	280	98	90	76	-1.1616533	0.447
75	57	18	70	131	82	21	87	50		100000
76	60	20	65	53	81	22	84	29		0
77	56	19	60	52	78	24	82	27		-1
78	53	16	56	19	76	20	78	31		0
79	79	67	55	18	115	115	76	23	-0.6016503	0.659
80	54	21	53	17	89	123	75	23	-2.4111953	0.188
81	55	18	54	17	76	30	74	21	0.0000003	1
82	77	119	56	20	92	120	74	21	0.3368553	1.263
83	63	40	53	17	86	48	73	21	-0.3219283	0.8
84	62	28	52	15	84	36	74	20	-0.1250063	0.917
85	52	15	52	16	70	22	75	20		-0.5
86	51	16	51	15	70	20	73	21		-0.5
87	51	15	51	17	72	19	73	22	1.0000003	2
88	50	15	49	16	71	21	71	21	0.5849633	1.5
89	317	77	50	15	415	142	72	19	-0.3547593	0.782
90	294	84	50	16	421	111	74	25	-0.5084033	0.703
91	55	19	52	17	87	29	81	25	-0.8468433	0.556
92	53	17	55	18	82	20	80	25		0
93	56	17	57	20	106	347	79	24	-3.8996953	0.067
94	58	18	61	51	78	23	79	26	0.0000003	1
95	61	20	59	50	80	24	78	24	1.2221863	2.333
96	57	19	56	19	76	22	78	23		100000
97	87	46	56	19	118	57	77	23	-0.3827023	0.767
98	53	15	54	17	77	21	75	22	-1.3219283	0.4
99	187	65	55	17	317	105	75	21	-0.8468433	0.556
100	191	92	58	22	283	155	77	31	-0.6259343	0.648
101	596	121	54	17	770	173	75	21	-0.3603053	0.779
102	542	116	54	16	723	154	72	20	-0.4150373	0.75
103	2152	485	60	85	4810	1341	77	27	-1.1713683	0.444
104	1872	808	52	16	4439	1572	77	20	-1.2618813	0.417
105	315	114	52	15	483	145	77	23	-0.6348673	0.644
106	237	61	49	14	444	135	72	20	-0.9771003	0.508
107	50	16	48	15	71	19	71	21	0.4146773	1.333
108	49	13	49	15	74	20	71	21	-1.5864063	0.333
109	51	15	52	17	80	22	80	23	-0.5842413	0.667
110	51	16	54	18	79	23	79	23		-1
111	138	70	54	17	247	109	78	22	-0.9827913	0.506
112	143	110	55	18	232	112	77	23	-0.8185793	0.567
113	118	76	55	17	233	190	74	20	-1.2863043	0.41
114	123	51	55	17	219	87	75	20	-1.0409723	0.486
115	58	20	54	17	75	20	77	22	1.5849633	3
116	54	19	53	17	77	25	80	29	1.5849633	3
117	56	18	54	18	74	23	87	47		-1.667
118	55	14	54	18	69	20	75	29		-1
119	52	16	54	16	71	19	72	21		0
120	52	19	53	17	74	38	71	20	-2.3219283	0.2
121	51	18	51	16	74	19	74	24	0.0000003	1
122	52	15	52	17	86	24	85	27	-2.0000003	0.25
123	54	17	53	17	91	26	85	25	-1.5864063	0.333
124	47	13	49	15	76	21	75	21	-2.0000003	0.25
125	48	14	48	16	72	18	73	20	0.0000003	1
126	49	16	49	15	71	19	71	20	0.0000003	1
127	51	16	51	17	76	20	80	21		-1
128	52	16	53	18	80	21	80	21	0.0000003	1
129	55	19	53	17	83	21	79	22	-0.5842413	0.667
130	57	22	54	17	78	22	77	23	0.3219283	1.25
131	52	19	54	17	83	27	75	22	-3.3219283	0.1
132	52	15	53	16	80	26	77	23	-2.8059133	0.143
133	55	17	53	16	76	22	76	24	0.0000003	1
134	60	54	54	17	83	94	83	40	0.4146773	1.333
135	53	14	53	16	105	46	86	44	-3.8160373	0.071
136	54	17	52	16	72	22	73	21	1.0000003	2
137	56	18	52	16	72	21	71	20	1.3219283	2.5
138	53	15	52	16	72	21	72	20	0.5849633	1.5
139	50	16	51	16	77	21	74	21	-2.3219283	0.2
140	50	15	52	16	80	20	84	26	0.0000003	1
141	49	14	52	16	83	23	84	26		-0.333
142	51	15	48	15	73	21	74	21	2.0000003	4
143	49	15	48	15	70	18	72	20		100000
144	46	13	48	15	68	18	70	20		0
145	49	16	51	23	77	21	78	22		100000
146	53	18	54	24	78	21	80	48	1.5849633	3
147	60	22	54	17	87	63	81	47	-0.3219283	0.8
148	52	16	56	17	81	22	78	23		-0.2
149	53	16	54	18	77	23	86	261	-1.5864063	0.333
150	53	17	52	18	75	20	84	261	0.0000003	1
151	50	16	52	18	75	20	73	25		0
152	53	17	53	16	74	17	73	20	-1.5864063	0.333
153	53	16	51	15	74	22	73	21	-0.4150373	0.75
154	51	16	51	16	72	20	71	21	-0.5842413	0.667
155	50	14	50	15	74	24	70	20	-2.3219283	0.2
156	52	16	50	16	71	19	71	20	1.5849633	3
157	50	15	49	15	73	32	72	20	0.0000003	1
158	50	16	49	15	71	20	73	20		100000
159	48	14	51	30	70	20	74	47		0
160	45	13	50	30	69	20	72	48		100000
161	49	27	46	14	78	64	69	23	-1.4579903	0.364
162	53	30	46	14	78	58	68	19	-0.4599733	0.727
163	51	15	52	22	80	24	79	22	-1.5864063	0.333
164	52	16	54	21	78	22	80	46	0.0000003	1
165	56	16	56	17	82	23	80	46	-0.7369663	0.6
166	59	16	60	19	82	22	82	24	-0.5842413	0.667
167	56	17	61	22	79	22	99	321		-2
168	54	16	57	22	74	21	94	322	0.0000003	1
169	51	14	52	16	73	21	72	21	-1.0000003	0.5
170	50	15	52	16	72	21	71	19		0
171	49	14	50	16	77	27	71	19		0
172	51	16	50	16	345	3033	71	21	-6.5063533	0.011
173	51	20	48	14	76	22	69	20	-1.1713683	0.444
174	50	18	49	15	74	21	69	19	-1.0000003	0.5
175	56	33	49	15	80	36	70	20	-0.2898273	0.818
176	56	34	49	15	77	34	70	19	0.0000003	1
177	45	13	51	30	66	17	71	46	1.0000003	2
178	48	14	49	30	72	20	71	48	-1.3219283	0.4
179	67	129	47	14	90	132	69	23	-0.0634093	0.957
180	48	13	46	14	67	19	68	19	1.5849633	3
181	617	221	53	15	1289	316	84	21	-1.0892673	0.47
182	632	229	58	18	1215	610	83	24	-0.9799423	0.507
183	400	131	61	20	518	189	81	22	-0.3640133	0.777
184	379	153	64	22	534	181	83	26	-0.5125143	0.701
185	147	94	66	23	170	94	85	25	-0.0664273	0.955
186	134	75	62	23	171	91	80	36	-0.3111483	0.806
187	51	15	55	17	74	22	76	22		-2
188	49	15	53	17	70	19	73	21	1.0000003	2
189	50	15	51	16	74	20	73	21	-2.0000003	0.25
190	49	17	51	16	73	19	72	22		0
191	48	14	49	15	70	24	70	20		0
192	52	16	50	15	68	20	70	20	2.0000003	4
193	51	18	52	16	71	20	69	19	-2.0000003	0.25
194	49	16	50	16	71	19	68	19	-2.3219283	0.2
195	55	33	50	35	75	38	69	28	0.1928253	1.143
196	55	29	49	34	79	37	70	28	-0.4150373	0.75
197	730	271	48	18	1479	513	69	23	-1.0469213	0.484
198	737	284	46	14	1441	500	68	19	-0.9885043	0.504
199	142	59	54	17	244	102	83	23	-0.8494403	0.555
200	177	87	68	24	238	89	86	32	-0.4560093	0.729
201	397	200	73	22	400	278	89	27	0.0538063	1.038
202	263	182	63	21	366	245	84	25	-0.4900513	0.712
203	69	23	63	21	84	26	83	25	1.1699253	2.25
204	60	20	58	19	78	23	113	979	1.3219283	2.5
205	55	22	54	18	84	40	112	994	-1.8730273	0.273
206	53	22	53	18	78	31	75	22	-1.0000003	0.5
207	49	16	52	16	71	21	73	20		100000
208	50	15	52	27	260	2379	73	25	-7.6438563	0.005
209	224	135	55	36	258	130	75	32	-0.1124753	0.925
210	206	163	53	18	253	104	72	24	-0.2463953	0.843
211	185	111	57	17	244	109	72	21	-0.4208203	0.747
212	117	42	50	15	206	94	70	20	-0.9799423	0.507
213	48	16	49	16	68	22	68	20	1.0000003	2
214	50	15	49	34	68	20	68	28	2.0000003	4
215	48	13	48	15	70	21	69	21	-0.5842413	0.667
216	51	49	48	15	73	60	68	19	-0.2636123	0.833
217	58	18	58	19	87	25	83	24	-1.4150373	0.375
218	62	22	62	21	81	21	83	27	1.0000003	2
219	68	22	66	27	87	30	87	66	0.0000003	1
220	60	19	65	48	76	23	84	31		0
221	61	20	61	20	83	29	82	25	-0.4150373	0.75
222	57	17	58	19	75	22	79	25		-2
223	56	30	56	19	79	22	78	24	-1.3219283	0.4
224	56	17	58	25	77	25	81	33	0.0000003	1
225	51	15	54	20	76	21	75	26		0
226	51	19	53	28	72	20	74	27		0
227	51	15	55	29	71	21	73	26		0
228	52	16	54	20	72	20	71	21	-0.5842413	0.667
229	52	16	52	16	70	21	105	814	0.0000003	1
230	50	15	50	16	68	18	104	804		-2
231	50	13	49	16	67	26	69	20		-3
232	49	17	49	14	70	21	67	19	-1.0000003	0.5
233	51	26	47	14	69	46	68	19	1.3219283	2.5
234	49	30	47	14	76	40	68	19	-1.5864063	0.333
235	55	16	56	18	86	24	82	23	-2.5820803	0.167
236	54	16	57	19	79	20	82	34		0
237	229	120	64	27	352	219	92	102	-0.6919893	0.619
238	212	123	60	23	368	293	82	35	-0.9186603	0.529
239	59	18	60	19	75	21	81	26		-0.25
240	57	18	59	19	78	22	80	25		0
241	55	18	57	19	73	20	80	24		-0.333
242	60	21	60	35	79	41	80	34	0.0000003	1
243	54	17	58	34	78	39	75	29		0
244	58	29	54	17	79	35	80	170	-0.4150373	0.75
245	51	16	54	19	71	23	79	169		-1
246	53	16	54	19	73	19	71	20	-1.0000003	0.5
247	195	98	53	16	291	132	72	20	-0.6170563	0.652
248	195	71	52	17	305	126	146	1224	-0.7202323	0.607
249	50	16	49	15	68	18	70	20		100000
250	52	20	50	15	68	19	70	45	2.0000003	4
251	47	13	48	14	69	22	69	44		0
252	50	15	47	14	67	20	68	19	2.3219283	5
253	56	18	56	18	80	23	80	23	0.0000003	1
254	54	17	55	16	81	25	80	23	-2.0000003	0.25
255	54	16	90	666	82	22	117	638		-2
256	58	21	91	670	83	21	118	642	0.0000003	1
257	54	17	60	26	83	24	82	25		-0.75
258	59	21	59	20	78	23	80	24	0.0000003	1
259	139	46	56	18	212	71	75	22	-0.7369663	0.6
260	149	51	57	19	209	70	74	20	-0.5290733	0.693
261	55	24	55	18	72	22	71	22	0.0000003	1
262	52	15	52	16	70	18	77	169	0.0000003	1
263	50	16	51	17	69	21	77	169		0
264	57	62	51	16	74	42	83	269	0.4146773	1.333
265	480	191	50	15	872	315	71	19	-0.8916433	0.539
266	523	154	116	1318	870	300	69	19	-0.7514653	0.594
267	52	17	51	15	69	20	69	20	0.5849633	1.5
268	52	16	52	16	66	18	92	442		-0.667
269	181	126	48	15	294	185	90	485	-0.7490383	0.595
270	144	67	48	15	252	98	69	20	-0.9323613	0.524
271	55	18	54	18	78	23	78	22	0.0000003	1
272	52	16	53	16	82	23	80	23	-2.3219283	0.2
273	57	19	89	685	81	22	119	655		100000
274	91	328	92	664	87	26	119	635	3.5024583	11.333
275	192	74	61	32	278	126	81	24	-0.5606433	0.678
276	165	57	57	19	251	79	77	21	-0.6688683	0.629
277	57	19	58	21	72	20	76	23		-2
278	58	20	55	19	83	27	75	24	-0.7369663	0.6
279	52	15	54	17	72	20	72	21		0
280	51	15	52	16	69	20	70	21	0.0000003	1
281	57	46	51	17	76	25	71	21	0.1928253	1.143
282	74	134	50	16	118	373	83	276	-0.9714313	0.51
283	1441	503	51	15	1593	499	76	22	-0.1281563	0.915
284	1578	561	49	15	1770	538	77	20	-0.1488013	0.902
285	83	113	53	16	148	346	79	23	-1.1713683	0.444
286	56	17	58	20	84	28	85	29	0.0000003	1
287	57	19	59	20	83	29	85	28	-1.0000003	0.5
288	57	19	57	19	77	22	78	22		100000
289	60	21	56	20	75	20	76	23	1.8073553	3.5
290	61	22	56	20	84	34	76	26	-0.4599733	0.727
291	60	20	62	42	77	24	78	26	0.4146773	1.333
292	58	19	61	43	76	24	77	26	0.0000003	1
293	57	17	55	52	74	24	74	34	0.5849633	1.5
294	50	16	51	21	72	21	78	228	-2.0000003	0.25
295	51	19	50	20	68	19	77	228	2.0000003	4
296	52	17	47	14	70	21	69	19	1.2221863	2.333
297	51	17	48	15	68	21	68	20	1.5849633	3
298	63	39	48	15	88	57	67	20	-0.4363543	0.739
299	61	44	48	16	88	53	69	21	-0.4860043	0.714
300	1722	486	49	16	1679	474	70	21	0.0565843	1.04
301	2126	676	48	15	2093	615	71	20	0.0398403	1.028
302	2233	452	51	16	1973	589	72	22	0.1991233	1.148
303	52	25	47	14	83	37	69	20	-1.0985063	0.467
304	2935	3766	47	13	1911	2375	69	19	0.6489263	1.568
305	3166	3824	47	14	2176	2602	67	19	0.5646223	1.479
306	2895	3669	47	13	1925	2441	70	18	0.6182393	1.535
307	2387	3076	47	14	1651	2123	71	20	0.5655973	1.48
308	97	74	46	13	399	460	71	19	-2.6529013	0.159
309	97	80	49	14	418	497	70	18	-2.8059133	0.143
310	112	90	46	13	435	494	70	19	-2.4500843	0.183
311	129	166	47	13	543	868	70	19	-2.5145733	0.175
312	843	523	46	13	388	230	69	18	1.3201963	2.497
313	860	536	46	13	377	214	70	19	1.3994453	2.638
314	538	503	47	14	258	214	71	19	1.3785123	2.6
315	797	490	47	14	370	222	71	19	1.3207733	2.498
316	56	24	50	18	83	32	78	96	-0.2898273	0.818
317	56	21	52	36	86	35	86	97	-0.1697453	0.889
318	2295	257	52	18	2382	356	87	30	-0.0335703	0.977
319	695	262	48	15	1459	621	68	20	-1.0985063	0.467
320	683	275	48	15	1547	591	69	20	-1.2175913	0.43
321	346	168	46	14	416	158	68	20	-0.2142403	0.862
322	371	121	46	13	448	134	68	18	-0.2276923	0.854
323	75	22	48	15	150	42	70	22	-1.4699293	0.361
324	86	29	46	13	149	43	69	18	-0.9657843	0.512
325	1721	460	47	14	1598	443	68	19	0.1309313	1.095
326	1579	431	48	13	1456	397	71	20	0.1440463	1.105
327	47	14	48	14	70	19	70	18	0.0000003	1
328	47	13	47	14	71	18	70	19	-1.5864063	0.333
329	62	39	47	14	90	57	71	19	-0.3921373	0.762
330	59	31	47	14	90	53	69	19	-0.6529013	0.636
331	46	14	47	14	69	19	70	19	-1.0000003	0.5
332	47	15	47	14	70	21	71	21	0.5849633	1.5
333	48	13	48	14	71	18	72	19	0.0000003	1
334	69	51	56	54	92	64	83	126	-0.1520033	0.9
335	291	56	58	60	490	125	89	60	-0.7759603	0.584
336	271	77	52	31	431	134	88	30	-0.6326293	0.645
337	95	35	44	14	134	36	67	18	-0.3603053	0.779
338	96	35	45	14	126	33	72	20	-0.1046973	0.93
339	540	74	45	14	635	145	68	19	-0.1976003	0.872
340	498	113	45	14	582	143	70	20	-0.1729943	0.887
341	282	94	46	14	351	118	69	19	-0.2601523	0.835
342	249	59	47	13	1005	4913	68	19	-2.2042333	0.217
343	44	12	47	14	72	18	68	18		-0.2
344	48	15	48	14	70	18	69	18	-1.0000003	0.5
345	144	47	49	15	320	100	72	19	-1.3883553	0.382
346	141	40	50	45	341	79	81	174	-1.5395203	0.344
347	220	57	47	14	307	69	70	19	-0.4441843	0.735
348	201	62	48	14	281	78	72	21	-0.4441843	0.735
349	50	14	48	14	71	18	70	21	0.4146773	1.333
350	48	15	47	14	71	21	70	20	0.0000003	1
351	192	75	48	14	327	107	70	18	-0.8211263	0.566
352	216	40	52	17	345	57	75	31	-0.7202323	0.607
353	96	24	51	18	139	37	78	24	-0.4227523	0.746
354	132	319	52	24	381	1458	91	112	-1.8416633	0.279
355	74	25	46	13	169	45	69	20	-1.7809093	0.291
356	89	32	45	14	169	51	71	19	-1.1520033	0.45
357	201	42	46	15	267	59	70	20	-0.3327893	0.794
