1	1790	20980	4321	50	3388	167	3265	39	100	100	0	3226	25.503	345733	26325	242	14842	2145	100	100	8	19695	85	19609	12.158	2106109	110	0.165	0.163	0.164	0.157	1.25	0.14	0.767	80	656	22835	30522	-2.603	4282	26240	0.056326156	0.361874382	0.155651129	-0.807847726	0
2	2040	20990	784	46	212	137	802	37	98	96	0	765	5.386	122366	2183	188	659	1757	77	2	0	2222	84	2137	1.135	340534	140	0.358	0.356	0.366	0.366	1.325	0.343	0.941	156	979	2902	2845	-1.481	747	2098	0.009826165	0.028933401	0.339613198	-0.46901544	0
3	2270	20990	99	38	33	10	99	35	97	87	0	64	5.727	11970	159	84	42	20	93	77	0	154	83	70	3.65	19122	120	0.917	0.855	0.897	0.835	2.17	0.676	0.406	120	730	134	139	-0.125	64	75	0.000841867	0.001034321	0.813932055	-0.089411847	0
4	2500	20980	1185	40	290	24	1152	37	100	100	0	1115	46.8	142272	1215	87	280	35	100	100	0	1160	83	1076	31.543	145821	130	1.036	1.015	1.016	1.013	1.126	1.03	0.957	120	840	2191	2279	0.051	1148	1131	0.015100987	0.015597558	0.968163544	-0.014051275	0
5	2740	20990	176	40	49	24	173	37	100	96	0	136	5.56	21154	230	86	60	35	96	92	0	227	82	145	4.029	27699	120	0.939	0.939	0.897	0.962	1.646	0.885	0.697	120	773	281	287	-0.091	139	148	0.00182843	0.00204106	0.895823656	-0.047777473	0
6	2990	20990	253	37	76	10	256	35	100	100	0	221	20.091	30478	339	83	85	21	99	98	0	343	80	262	11.905	40717	120	0.843	0.845	0.822	0.834	1.388	0.828	0.849	120	762	483	476	-0.246	218	258	0.002867609	0.003558064	0.80594653	-0.09369377	0
7	3220	20990	1416	38	527	10	1449	37	100	100	0	1412	127.909	169956	1424	82	464	20	100	100	0	1488	81	1407	65.7	170914	120	1.003	1.027	1.023	0.997	1.296	1.041	0.951	120	752	2819	2720	0.005	1378	1342	0.018126446	0.018507447	0.97941363	-0.009033856	0
8	3460	20990	341	38	84	9	331	37	100	100	0	294	31	41037	384	82	81	20	100	100	0	371	80	291	14.8	46162	120	1.013	1.001	1.012	1.005	1.252	1.008	0.872	120	752	585	608	0.018	304	304	0.003998868	0.004192447	0.953826627	-0.020530558	0
9	3690	20990	167	38	68	10	155	36	100	100	0	119	12	20068	207	80	79	19	99	90	0	189	79	110	6.526	24865	120	1.083	1.028	0.98	1.092	1.773	0.934	0.68	120	742	229	258	0.115	131	127	0.001723196	0.00175145	0.983868411	-0.007062983	0
10	3920	20990	271	39	104	11	270	37	99	99	0	233	19.75	32593	349	79	136	19	100	100	0	339	78	260	13.895	41895	120	0.895	0.865	0.864	0.894	1.445	0.824	0.847	120	752	493	504	-0.16	234	270	0.003078076	0.003723555	0.826649743	-0.082678465	0
11	4160	20990	20488	41	4135	12	20529	39	100	100	0	20490	1606.154	2458545	18552	80	3362	18	100	100	0	18399	78	18320	1004.944	2226303	120	1.118	1.107	1.118	1.1	1.098	1.112	0.978	120	752	38810	38922	0.161	20448	18474	0.268976469	0.254773908	1.055745744	0.023559339	0
12	4390	20990	1950	40	480	10	2022	38	100	100	0	1983	177.364	234047	1909	78	481	19	100	100	0	1977	76	1900	94.368	229158	120	1.044	1.043	1.037	1.046	1.165	1.038	0.964	120	752	3883	3745	0.062	1912	1833	0.025150773	0.025278801	0.994935358	-0.002205135	0
13	4630	20990	3933	40	821	11	4057	38	100	100	0	4018	331.333	472009	4020	76	730	19	100	100	0	4033	73	3960	203.263	482455	120	1.015	0.987	0.995	0.98	1.12	0.997	0.973	120	762	7978	7841	0.021	3895	3946	0.051235492	0.054419067	0.941498913	-0.026180177	0
14	4870	20990	769	40	218	10	765	38	100	100	0	727	67.727	92348	849	75	213	18	100	100	0	836	73	762	42.111	101925	130	0.954	0.943	0.942	0.934	1.231	0.954	0.92	120	838	1489	1507	-0.068	731	776	0.009615698	0.010701773	0.898514516	-0.046474902	0
