1	1830	21170	3903	38	3176	10	2704	37	100	100	0	2666	353.455	468480	27416	65	21077	17	100	100	11	14950	64	14886	1599.412	3289873	120	0.179	0.141	0.168	0.15	1.565	0.129	0.797	120	779	17552	31217	-2.481	3866	27351	0.055390264	0.403649388	0.137223702	-0.862570867	0
2	2070	21160	832	38	166	12	835	36	100	100	0	798	61.385	99864	2183	65	472	22	100	100	0	2127	64	2063	95.727	262078	130	0.387	0.375	0.376	0.375	1.206	0.36	0.935	120	838	2861	2914	-1.37	795	2119	0.011390393	0.03127246	0.364230797	-0.438623336	0
3	2290	21170	85	38	25	12	83	36	93	77	0	46	3.615	10228	122	63	31	21	90	70	0	121	61	60	2.81	14749	130	0.774	0.794	0.83	0.776	2.364	0.669	0.413	120	824	106	109	-0.369	48	61	0.000687722	0.000900245	0.763927061	-0.116948105	0
4	2530	21170	1179	37	230	10	1127	36	100	100	0	1090	104.364	141501	1247	61	251	16	100	100	0	1185	60	1125	73.688	149709	130	0.969	0.962	0.945	0.965	1.159	0.954	0.959	120	850	2215	2328	-0.046	1142	1186	0.016362049	0.017503132	0.934806896	-0.029278093	0
5	2770	21170	170	37	53	10	168	35	99	98	0	132	12.182	20472	197	61	51	16	99	96	0	197	60	136	8.438	23653	120	0.966	0.988	0.971	0.956	1.708	0.972	0.727	120	752	268	271	-0.049	135	136	0.001934218	0.002007105	0.963685562	-0.016064647	0
6	3000	21170	238	37	65	10	234	36	100	100	0	197	18.364	28640	273	63	68	17	100	100	0	265	62	203	12.294	32828	120	0.974	0.955	0.988	0.952	1.466	0.949	0.811	120	764	400	412	-0.039	201	211	0.002879835	0.003113964	0.924813359	-0.033945905	0
7	3240	21170	1352	37	452	10	1358	36	100	100	0	1322	120.182	162212	1383	63	452	16	100	100	0	1421	62	1358	82	166029	120	0.973	0.996	0.976	0.994	1.308	0.995	0.951	120	774	2680	2635	-0.04	1315	1320	0.018840713	0.019480721	0.96714661	-0.014507686	0
8	3480	21170	341	37	99	10	336	35	100	100	0	300	27.818	41057	378	62	94	17	100	100	0	379	60	318	18.471	45441	120	0.942	0.963	0.963	0.964	1.343	0.974	0.895	120	752	618	623	-0.087	306	317	0.004384227	0.004678325	0.937136076	-0.028197343	0
9	3710	21170	175	38	65	10	175	36	99	99	0	139	12.545	21084	204	62	76	18	99	96	0	192	60	131	7.833	24471	120	1.056	0.968	1.003	0.973	1.569	0.922	0.814	120	762	270	282	0.079	139	143	0.001991528	0.002110411	0.943668059	-0.025180745	0
10	3950	21170	276	39	79	10	275	37	100	100	0	237	21.636	22140	304	63	75	18	100	100	0	315	62	253	13.333	24350	110	0.937	0.984	0.976	0.99	1.405	0.973	0.817	80	656	490	480	-0.093	238	242	0.003409954	0.003571465	0.954777297	-0.020097917	0
11	4190	21170	18306	39	4651	10	18887	37	100	100	0	18849	1670.455	2196843	17270	65	4289	18	100	100	0	17887	64	17822	950.222	2072479	120	1.058	1.062	1.061	1.06	1.186	1.066	0.983	120	762	36671	35475	0.081	18269	17206	0.261749799	0.253928243	1.030802231	0.01317535	0
12	4420	21170	1875	38	372	10	1884	36	100	100	0	1848	168	225087	1883	64	358	17	100	100	0	1898	63	1834	106.353	225963	120	1.007	1.011	1.003	1.004	1.164	1.013	0.971	120	742	3682	3658	0.01	1839	1819	0.026348343	0.026845023	0.981498234	-0.008110477	0
13	4650	21170	3643	38	871	11	3847	36	100	100	0	3810	302.167	437212	3835	64	966	17	100	100	0	4024	62	3962	220.529	460252	130	0.962	0.956	0.944	0.958	1.151	0.948	0.977	120	838	7772	7379	-0.056	3606	3773	0.051665104	0.055682393	0.927853498	-0.03252059	0
14	4890	21170	738	38	203	10	738	37	100	100	0	700	64	88679	823	62	241	17	100	100	0	810	60	750	44.529	98882	120	0.934	0.918	0.915	0.913	1.295	0.906	0.945	120	763	1450	1463	-0.099	700	763	0.010029277	0.011260447	0.890664196	-0.050286006	0
15	5130	21180	149	37	49	10	149	36	100	99	0	112	10.182	17930	180	63	43	17	100	97	0	180	61	118	6.824	21556	120	0.946	0.946	1.009	0.922	1.648	0.959	0.695	120	741	230	230	-0.079	112	118	0.001604684	0.001741458	0.921460043	-0.035523492	0
16	5360	21180	1034	38	264	10	1092	36	100	100	0	1055	91.091	124174	1022	62	274	16	99	99	0	1070	60	1009	59.625	122687	120	1.045	1.038	1.047	1.034	1.245	1.033	0.956	120	755	2064	1959	0.064	998	961	0.014298883	0.014182555	1.008202212	0.003547646	0
17	5600	21170	5714	38	1769	10	6016	36	100	100	0	5979	519	685673	5958	61	1705	16	100	100	0	6141	60	6080	366.438	715136	130	0.983	0.963	0.958	0.95	1.165	0.976	0.977	120	864	12059	11575	-0.024	5677	5898	0.081337436	0.087043402	0.93444688	-0.029445382	0
18	5840	21180	612	38	237	9	588	36	100	100	0	551	57.7	73461	658	61	232	16	98	98	0	663	59	604	37.125	79047	120	0.913	0.96	0.93	0.947	1.431	0.975	0.927	120	756	1155	1174	-0.132	575	599	0.008238335	0.008840115	0.931926185	-0.030618485	0
19	6070	21180	143	51	51	150	139	36	13	0	0	102	0.609	17134	171	72	51	134	32	0	0	163	58	105	0.731	20521	120	0.969	0.944	0.927	0.936	1.803	0.936	0.701	120	770	207	218	-0.045	106	112	0.001518719	0.00165291	0.918815547	-0.036771665	0
20	1830	21400	82	38	26	10	81	36	87	75	0	44	4	9905	104	63	29	17	79	59	0	99	61	38	2.412	12562	120	1.17	1.057	1.107	0.961	3.322	0.879	0.312	120	768	82	88	0.227	45	43	0.000644739	0.000634599	1.015978577	0.006884551	0
21	2070	21390	67	37	19	10	68	35	88	71	0	32	2.727	3521	89	64	24	18	55	28	0	83	62	21	1.389	4644	90	1.553	1.171	1.511	1.518	2.609	0.505	0.1	52	420	53	58	0.635	31	27	0.000444154	0.000398469	1.114649748	0.047138422	0
22	2300	21400	82	38	28	9	79	37	90	80	0	41	4.4	9947	110	63	32	17	85	64	0	108	61	47	2.765	13218	120	0.883	0.908	0.86	0.914	2.81	0.807	0.31	120	746	88	93	-0.179	44	49	0.000630412	0.000723148	0.871760303	-0.059602911	0
23	2540	21400	126	38	42	9	121	36	95	95	0	84	8.8	15148	136	62	42	16	93	87	0	132	61	71	4.625	16425	120	1.183	1.186	1.142	1.239	2.265	1.096	0.62	120	730	155	164	0.243	89	75	0.001275151	0.001106859	1.152044449	0.061469236	0
24	2770	21400	249	37	86	9	237	35	99	99	0	201	21.3	29994	270	62	87	16	97	96	0	279	61	218	12.938	32433	120	0.925	1.022	1.009	1.068	1.61	1.003	0.826	120	728	419	422	-0.113	213	209	0.003051766	0.003084447	0.989404337	-0.00462619	0
25	3000	21400	251	38	63	11	249	35	100	100	0	213	17.833	20148	262	67	49	18	100	100	0	264	65	199	10.778	20987	110	1.073	1.094	1.073	1.083	1.402	1.099	0.798	80	638	412	412	0.102	215	197	0.003080421	0.00290735	1.059528702	0.025112726	0
26	3240	21400	141	37	39	10	135	35	100	100	0	99	9.455	11271	159	64	41	19	98	96	0	156	63	93	5	12791	110	1.063	1.091	1.092	1.141	1.894	1.046	0.631	80	644	192	201	0.088	105	96	0.001504392	0.00141678	1.061838721	0.026058558	0
27	3480	21400	5009	37	1483	10	5603	35	100	100	0	5568	454.636	601123	4553	63	1243	16	100	100	0	5075	62	5013	279	546451	120	1.111	1.107	1.117	1.081	1.311	1.117	0.978	120	736	10581	9464	0.151	4973	4491	0.071250849	0.066278725	1.075018397	0.031415897	0
28	3710	21400	425	37	115	10	418	35	100	100	0	382	35.455	51058	426	63	113	17	100	100	0	427	62	365	21.235	51188	120	1.048	1.07	1.084	1.075	1.365	1.067	0.891	120	728	747	753	0.068	389	364	0.005573412	0.005371956	1.037501445	0.01598871	0
29	3940	21400	208	37	42	10	209	35	100	100	0	173	15.636	16700	220	63	49	17	100	100	0	218	61	156	9.176	17655	110	1.109	1.088	1.143	1.103	1.454	0.971	0.814	80	644	329	330	0.149	172	158	0.002464337	0.002331783	1.056846351	0.024011852	0
30	4190	21400	151	38	45	11	150	36	99	98	0	113	9.417	18074	166	63	45	16	96	95	0	163	62	101	6.438	20097	120	1.115	1.093	1.148	1.085	1.818	1.052	0.678	120	754	214	218	0.158	114	104	0.001633339	0.001534845	1.064172433	0.027012004	0
31	4420	21400	141	37	56	10	133	35	98	95	0	97	9.455	16903	161	63	58	17	95	87	0	154	62	92	5.765	19386	120	1.053	1.058	1.094	1.11	2.01	1.024	0.609	120	738	189	204	0.074	105	99	0.001504392	0.001461054	1.02966179	0.012694597	0
32	4660	21400	2964	38	736	12	3028	37	100	100	0	2990	226.385	355750	3042	63	702	18	100	100	0	3094	62	3031	164.556	365114	120	0.986	0.982	0.985	0.958	1.284	0.984	0.971	120	738	6021	5906	-0.02	2926	2980	0.041922377	0.043979203	0.953231862	-0.02080145	0
33	4890	21400	2400	38	870	10	2526	37	100	100	0	2488	216	288145	2493	63	821	19	100	100	0	2610	61	2548	127.158	299264	120	0.976	0.972	0.955	0.94	1.332	0.984	0.966	120	738	5036	4795	-0.035	2363	2432	0.033855973	0.035891752	0.943280037	-0.025359357	0
34	5130	21400	673	38	284	16	651	36	99	99	0	614	37.529	80748	736	90	223	688	41	1	0	731	60	670	0.939	88309	120	0.916	0.941	0.929	0.905	1.347	0.134	0.122	120	726	1284	1311	-0.127	636	675	0.009112314	0.009961732	0.914731922	-0.038706165	0
35	5360	21400	182	38	51	16	172	35	100	100	0	137	8.529	14669	208	93	51	735	0	0	0	204	60	143	0.156	16640	110	0.954	0.995	0.992	1.007	1.571	0.98	0.705	80	636	280	294	-0.068	147	147	0.002106148	0.002169444	0.970823974	-0.012859508	0
36	5600	21400	4349	38	1095	11	4440	36	100	100	0	4403	361.333	347967	4073	63	943	19	100	100	0	4197	61	4136	209.842	325941	110	1.065	1.075	1.075	1.068	1.097	1.098	0.975	80	650	8539	8324	0.09	4312	4012	0.061780346	0.059209585	1.04341799	0.01845832	0
37	5830	21400	316	38	111	10	325	37	100	100	0	287	25.364	25282	310	61	89	16	100	100	0	309	61	248	15.5	24901	110	1.156	1.116	1.099	1.09	1.357	1.111	0.878	80	636	535	527	0.21	278	249	0.003983056	0.003674772	1.083891826	0.034985941	0
38	6070	21400	680	38	193	10	707	37	100	100	0	670	58.727	54516	651	61	165	17	100	100	0	679	59	620	34.529	52185	110	1.08	1.086	1.091	1.072	1.213	1.094	0.943	80	642	1290	1235	0.11	643	592	0.009212607	0.008736808	1.054459147	0.023029759	0
39	1830	21630	2069	37	653	10	2049	36	100	100	0	2013	185.818	248327	1973	63	612	17	100	100	0	1919	61	1857	111.706	236885	120	1.084	1.063	1.085	1.054	1.224	1.065	0.972	120	754	3870	3944	0.116	2032	1912	0.029113558	0.028217529	1.031754349	0.013576308	0
40	2060	21620	192	38	51	11	181	36	100	100	0	145	12.917	15397	186	63	49	17	100	100	0	180	61	118	7.176	14893	110	1.223	1.251	1.244	1.277	1.581	1.227	0.708	80	650	263	280	0.29	156	124	0.002235096	0.001830007	1.221359193	0.086843406	0
41	2300	21630	1626	38	353	10	1664	36	100	100	0	1627	145.182	195178	1452	63	328	16	99	99	0	1485	61	1424	86.313	174302	120	1.143	1.143	1.112	1.176	1.482	1.142	0.958	120	739	3051	2980	0.192	1589	1391	0.022766459	0.020528547	1.10901459	0.04493726	0
42	2520	21620	827	40	202	34	822	36	100	100	0	785	22.6	66153	838	67	166	41	100	100	0	839	62	777	18.707	67141	110	1.01	1.018	1.01	1.006	1.185	1.031	0.947	80	629	1562	1566	0.014	790	776	0.011318755	0.011452302	0.988338839	-0.005094138	0
