1	679	296	442	110	237	186	647	269	457	123	205	159	null	null	147	104	115	68	null	null	null	null	423	364	1.274	.785	.776	null	null	null	106	422	-1	-1	120	860	760	70	82	80	92	null	296	110	186	.785	269	159	1.274	.776	-.35	-.367
2	685	298	457	116	228	182	690	285	467	127	233	169	null	null	140	105	118	71	null	null	null	null	410	402	1.253	.798	.725	null	null	null	127	476	-1	-1	130	1075	775	71	84	101	114	null	298	116	182	.798	285	169	1.253	.725	-.325	-.463
3	840	205	478	115	362	90	836	165	482	131	358	50	null	null	158	310	110	77	null	null	null	null	452	408	4.022	.249	.14	null	null	null	107	435	-1	-1	120	1310	760	70	82	125	137	null	205	115	90	.249	165	50	4.022	.14	-2.008	-2.84
4	846	172	532	121	314	51	844	165	532	131	312	44	null	null	133	87	124	79	null	null	null	null	365	356	6.157	.162	.141	null	null	null	109	417	-1	-1	120	1510	780	72	84	145	157	null	172	121	51	.162	165	44	6.157	.141	-2.622	-2.826
5	761	236	534	124	227	112	747	222	544	143	213	98	null	null	149	153	120	113	null	null	null	null	339	311	2.027	.493	.46	null	null	null	113	491	-1	-1	120	1770	760	70	82	171	183	null	236	124	112	.493	222	98	2.027	.46	-1.019	-1.12
6	789	224	483	117	306	107	739	206	487	132	256	89	null	null	180	110	110	71	null	null	null	null	413	345	2.86	.35	.348	null	null	null	109	550	-1	-1	120	2000	760	70	82	194	206	null	224	117	107	.35	206	89	2.86	.348	-1.516	-1.524
7	913	316	569	120	344	196	903	294	578	131	334	174	null	null	196	145	148	67	null	null	null	null	540	508	1.755	.57	.521	null	null	null	131	459	-1	-1	140	2250	750	68	82	218	232	null	316	120	196	.57	294	174	1.755	.521	-.812	-.941
8	795	370	475	121	320	249	791	338	476	133	316	217	null	null	129	232	122	77	null	null	null	null	569	533	1.285	.778	.687	null	null	null	139	367	-1	-1	160	2440	780	70	86	236	252	null	370	121	249	.778	338	217	1.285	.687	-.362	-.542
9	1025	207	481	121	544	86	1021	176	491	136	540	55	null	null	218	117	125	81	null	null	null	null	630	595	6.326	.158	.102	null	null	null	108	632	-1	-1	120	2690	740	68	80	263	275	null	207	121	86	.158	176	55	6.326	.102	-2.661	-3.295
10	927	163	491	124	436	39	943	147	501	141	452	23	null	null	194	84	131	95	null	null	null	null	475	475	11.179	.089	.051	null	null	null	108	425	-1	-1	120	2940	750	69	81	288	300	null	163	124	39	.089	147	23	11.179	.051	-3.483	-4.297
11	640	219	488	112	152	107	635	196	523	130	147	84	null	null	147	106	168	90	null	null	null	null	259	231	1.421	.704	.571	null	null	null	144	384	-1	-1	140	3120	760	69	83	305	319	null	219	112	107	.704	196	84	1.421	.571	-.506	-.807
12	615	260	494	112	121	148	614	229	507	126	120	117	null	null	128	103	140	68	null	null	null	null	269	237	.818	1.223	.975	null	null	null	109	569	-1	-1	120	3370	750	69	81	331	343	null	260	112	148	1.223	229	117	.818	.975	.291	-.037
13	898	392	482	119	416	273	886	377	490	129	404	258	null	null	175	151	127	66	null	null	null	null	689	662	1.524	.656	.639	null	null	null	146	486	-1	-1	130	3615	745	68	81	355	368	null	392	119	273	.656	377	258	1.524	.639	-.608	-.647
14	840	432	463	123	377	309	825	418	470	133	362	295	null	null	185	133	122	75	null	null	null	null	686	657	1.22	.82	.815	null	null	null	121	452	-1	-1	120	3830	750	69	81	377	389	null	432	123	309	.82	418	295	1.22	.815	-.287	-.295
15	665	170	500	122	165	48	674	155	519	141	174	33	null	null	151	93	205	153	null	null	null	null	213	207	3.438	.291	.19	null	null	null	109	397	-1	-1	120	4050	760	70	82	399	411	null	170	122	48	.291	155	33	3.438	.19	-1.781	-2.399
16	616	153	533	108	83	45	621	143	542	124	88	35	null	null	156	78	143	65	null	null	null	null	128	123	1.844	.542	.398	null	null	null	172	353	-1	-1	150	4285	755	68	83	421	436	null	153	108	45	.542	143	35	1.844	.398	-.883	-1.33
17	594	317	508	115	86	202	577	132	515	131	69	17	null	null	173	2212	141	90	null	null	null	null	288	86	.426	2.349	.246	null	null	null	173	402	-1	-1	150	4535	745	67	82	446	461	null	317	115	202	2.349	132	17	.426	.246	1.232	-2.021
18	695	144	518	111	177	33	700	128	516	130	182	17	null	null	162	123	134	88	null	null	null	null	210	199	5.364	.186	.093	null	null	null	109	376	-1	-1	120	4740	760	70	82	468	480	null	144	111	33	.186	128	17	5.364	.093	-2.423	-3.42
19	814	488	416	121	398	367	782	481	421	134	366	360	null	null	182	156	108	81	null	null	null	null	765	726	1.084	.922	.984	null	null	null	183	347	-1	-1	150	845	995	92	107	77	92	null	488	121	367	.922	481	360	1.084	.984	-.117	-.024
20	884	513	420	112	464	401	867	483	426	123	447	371	null	null	187	171	107	65	null	null	null	null	865	818	1.157	.864	.83	null	null	null	158	360	-1	-1	140	1060	1010	94	108	99	113	null	513	112	401	.864	483	371	1.157	.83	-.211	-.269
21	1336	775	429	116	907	659	1336	760	431	131	907	644	null	null	265	258	131	84	null	null	null	null	1566	1551	1.376	.727	.71	null	null	null	194	370	-1	-1	150	1285	995	92	107	121	136	null	775	116	659	.727	760	644	1.376	.71	-.461	-.494
22	1533	873	473	118	1060	755	1511	873	494	131	1038	755	null	null	278	262	144	75	null	null	null	null	1815	1793	1.404	.712	.727	null	null	null	181	357	-1	-1	150	1515	995	92	107	144	159	null	873	118	755	.712	873	755	1.404	.727	-.49	-.459
23	1524	1048	503	122	1021	926	1509	1049	518	132	1006	927	null	null	267	335	144	68	null	null	null	null	1947	1933	1.103	.907	.921	null	null	null	187	400	-1	-1	150	1735	985	91	106	166	181	null	1048	122	926	.907	1049	927	1.103	.921	-.141	-.118
24	1487	1061	468	124	1019	937	1479	1048	482	137	1011	924	null	null	275	300	134	81	null	null	null	null	1956	1935	1.088	.92	.914	null	null	null	158	448	-1	-1	140	1980	1010	94	108	191	205	null	1061	124	937	.92	1048	924	1.088	.914	-.121	-.13
25	1587	1128	522	117	1065	1011	1604	1187	527	126	1082	1070	null	null	352	353	124	69	null	null	null	null	2076	2152	1.053	.949	.989	null	null	null	211	398	-1	-1	150	2235	995	92	107	216	231	null	1128	117	1011	.949	1187	1070	1.053	.989	-.075	-.016
26	1419	1231	448	124	971	1107	1342	1265	478	136	894	1141	null	null	496	376	168	79	null	null	null	null	2078	2035	.877	1.14	1.276	null	null	null	182	340	-1	-1	140	2430	1000	93	107	236	250	null	1231	124	1107	1.14	1265	1141	.877	1.276	.189	.352
27	1789	1949	412	131	1377	1818	1756	2004	424	146	1344	1873	null	null	373	552	119	84	null	null	null	null	3195	3217	.757	1.32	1.394	null	null	null	205	410	-1	-1	150	2685	1005	93	108	261	276	null	1949	131	1818	1.32	2004	1873	.757	1.394	.401	.479
28	1904	2050	439	132	1465	1918	1895	2066	460	148	1456	1934	null	null	384	573	149	104	null	null	null	null	3383	3390	.764	1.309	1.328	null	null	null	191	420	-1	-1	150	2895	985	91	106	282	297	null	2050	132	1918	1.309	2066	1934	.764	1.328	.389	.41
29	1381	1005	487	124	894	881	1359	1003	528	144	872	879	null	null	323	299	201	107	null	null	null	null	1775	1751	1.015	.985	1.008	null	null	null	218	318	-1	-1	160	3150	1000	92	108	307	323	null	1005	124	881	.985	1003	879	1.015	1.008	-.021	.012
30	1294	991	445	122	849	869	1276	997	474	142	831	875	null	null	307	264	156	110	null	null	null	null	1718	1706	.977	1.024	1.053	null	null	null	169	411	-1	-1	140	3350	1000	93	107	328	342	null	991	122	869	1.024	997	875	.977	1.053	.034	.074
31	1600	1298	450	124	1150	1174	1610	1313	460	135	1160	1189	null	null	358	457	119	86	null	null	null	null	2324	2349	.98	1.021	1.025	null	null	null	170	442	-1	-1	140	3620	980	91	105	355	369	null	1298	124	1174	1.021	1313	1189	.98	1.025	.03	.036
32	1664	1315	433	124	1231	1191	1675	1395	444	140	1242	1271	null	null	421	425	120	92	null	null	null	null	2422	2513	1.034	.968	1.023	null	null	null	143	415	-1	-1	120	3840	1000	94	106	378	390	null	1315	124	1191	.968	1395	1271	1.034	1.023	-.048	.033
33	970	179	473	119	497	60	901	161	476	133	428	42	null	null	303	96	119	71	null	null	null	null	557	470	8.283	.121	.098	null	null	null	102	451	-1	-1	120	4070	970	91	103	401	413	null	179	119	60	.121	161	42	8.283	.098	-3.05	-3.349
34	1445	238	474	117	971	121	932	156	486	131	458	39	null	null	3483	434	128	78	null	null	null	null	1092	497	8.025	.125	.085	null	null	null	109	485	-1	-1	120	4280	960	90	102	422	434	null	238	117	121	.125	156	39	8.025	.085	-3.004	-3.554
35	762	170	478	116	284	54	753	150	479	127	275	34	null	null	164	100	122	86	null	null	null	null	338	309	5.259	.19	.124	null	null	null	109	495	-1	-1	120	4540	990	93	105	448	460	null	170	116	54	.19	150	34	5.259	.124	-2.395	-3.016
36	811	235	466	115	345	120	781	218	474	126	315	103	null	null	174	126	121	66	null	null	null	null	465	418	2.875	.348	.327	null	null	null	109	416	-1	-1	120	4760	970	91	103	470	482	null	235	115	120	.348	218	103	2.875	.327	-1.524	-1.613
37	2610	2565	392	111	2218	2454	2648	2678	409	132	2256	2567	null	null	583	801	123	84	null	null	null	null	4672	4823	.904	1.106	1.138	null	null	null	217	373	-1	-1	150	835	1205	113	128	76	91	null	2565	111	2454	1.106	2678	2567	.904	1.138	.146	.186
38	2843	3016	406	114	2437	2902	2890	3174	411	128	2484	3060	null	null	744	947	108	71	null	null	null	null	5339	5544	.84	1.191	1.232	null	null	null	200	384	-1	-1	150	1075	1205	113	128	100	115	null	3016	114	2902	1.191	3174	3060	.84	1.232	.252	.301
39	1386	1361	408	115	978	1246	1388	1398	421	137	980	1283	null	null	252	365	118	84	null	null	null	null	2224	2263	.785	1.274	1.309	null	null	null	190	348	-1	-1	150	1295	1225	115	130	122	137	null	1361	115	1246	1.274	1398	1283	.785	1.309	.349	.389
40	1476	1553	449	119	1027	1434	1461	1541	459	144	1012	1422	null	null	307	416	132	108	null	null	null	null	2461	2434	.716	1.396	1.405	null	null	null	177	382	-1	-1	140	1520	1220	115	129	145	159	null	1553	119	1434	1.396	1541	1422	.716	1.405	.482	.491
41	2208	1676	505	111	1703	1565	2195	1723	522	134	1690	1612	null	null	399	547	168	90	null	null	null	null	3268	3302	1.088	.919	.954	null	null	null	193	403	-1	-1	140	1760	1230	116	130	169	183	null	1676	111	1565	.919	1723	1612	1.088	.954	-.122	-.068
42	2241	1786	447	116	1794	1670	2293	1841	462	137	1846	1725	null	null	488	539	126	88	null	null	null	null	3464	3571	1.074	.931	.934	null	null	null	173	365	-1	-1	140	1980	1210	114	128	191	205	null	1786	116	1670	.931	1841	1725	1.074	.934	-.103	-.098
43	1800	1206	511	128	1289	1078	1793	1228	544	142	1282	1100	null	null	355	304	164	88	null	null	null	null	2367	2382	1.196	.836	.858	null	null	null	171	432	-1	-1	140	2220	1230	116	130	215	229	null	1206	128	1078	.836	1228	1100	1.196	.858	-.258	-.221
44	1994	1249	556	124	1438	1125	1860	1264	576	137	1304	1140	null	null	1301	437	189	72	null	null	null	null	2563	2444	1.278	.782	.874	null	null	null	163	375	-1	-1	140	2470	1220	115	129	240	254	null	1249	124	1125	.782	1264	1140	1.278	.874	-.354	-.194
45	2068	1844	513	121	1555	1723	2042	1884	543	134	1529	1763	null	null	411	529	175	89	null	null	null	null	3278	3292	.902	1.108	1.153	null	null	null	189	329	-1	-1	140	2680	1220	115	129	261	275	null	1844	121	1723	1.108	1884	1763	.902	1.153	.148	.205
46	2230	1931	540	126	1690	1805	2255	2035	565	138	1715	1909	null	null	443	572	188	84	null	null	null	null	3495	3624	.936	1.068	1.113	null	null	null	173	413	-1	-1	140	2900	1220	115	129	283	297	null	1931	126	1805	1.068	2035	1909	.936	1.113	.095	.155
47	1469	1137	509	124	960	1013	1432	1138	537	135	923	1014	null	null	322	365	196	78	null	null	null	null	1973	1937	.948	1.055	1.099	null	null	null	194	351	-1	-1	140	3150	1220	115	129	308	322	null	1137	124	1013	1.055	1138	1014	.948	1.099	.078	.136
48	1670	1123	508	123	1162	1000	1671	1125	533	141	1163	1002	null	null	313	357	168	105	null	null	null	null	2162	2165	1.162	.861	.862	null	null	null	177	364	-1	-1	140	3350	1220	115	129	328	342	null	1123	123	1000	.861	1125	1002	1.162	.862	-.217	-.215
49	822	511	440	114	382	397	797	496	453	130	357	382	null	null	179	147	129	68	null	null	null	null	779	739	.962	1.039	1.07	null	null	null	195	437	-1	-1	150	3605	1215	114	129	353	368	null	511	114	397	1.039	496	382	.962	1.07	.056	.098
50	793	516	416	111	377	405	778	508	434	126	362	397	null	null	173	159	123	75	null	null	null	null	782	759	.931	1.074	1.097	null	null	null	169	397	-1	-1	140	3820	1220	115	129	375	389	null	516	111	405	1.074	508	397	.931	1.097	.103	.133
51	3154	4133	434	128	2720	4005	3183	4364	448	158	2749	4236	null	null	732	1296	126	217	null	null	null	null	6725	6985	.679	1.472	1.541	null	null	null	189	398	-1	-1	140	4080	1220	115	129	401	415	null	4133	128	4005	1.472	4364	4236	.679	1.541	.558	.624
52	3441	4399	448	126	2993	4273	3548	4693	463	144	3100	4567	null	null	714	1400	133	97	null	null	null	null	7266	7667	.7	1.428	1.473	null	null	null	201	392	-1	-1	140	4290	1220	115	129	422	436	null	4399	126	4273	1.428	4693	4567	.7	1.473	.514	.559
53	1895	1998	435	111	1460	1887	1865	2066	445	131	1430	1955	null	null	527	739	128	90	null	null	null	null	3347	3385	.774	1.292	1.367	null	null	null	182	377	-1	-1	140	4540	1220	115	129	447	461	null	1998	111	1887	1.292	2066	1955	.774	1.367	.37	.451
54	2093	2279	433	115	1660	2164	2122	2430	444	132	1689	2315	null	null	528	830	121	70	null	null	null	null	3824	4004	.767	1.304	1.371	null	null	null	172	413	-1	-1	130	4755	1195	113	126	469	482	null	2279	115	2164	1.304	2430	2315	.767	1.371	.383	.455
55	1970	1696	419	117	1551	1579	2003	1759	434	132	1584	1642	null	null	393	580	118	74	null	null	null	null	3130	3226	.982	1.018	1.037	null	null	null	194	349	-1	-1	150	855	1455	138	153	78	93	null	1696	117	1579	1.018	1759	1642	.982	1.037	.026	.052
56	2102	1915	402	116	1700	1799	2093	1942	423	136	1691	1826	null	null	420	564	143	96	null	null	null	null	3499	3517	.945	1.058	1.08	null	null	null	173	390	-1	-1	140	1060	1460	139	153	99	113	null	1915	116	1799	1.058	1942	1826	.945	1.08	.082	.111
57	3253	2881	403	117	2850	2764	3389	3088	423	134	2986	2971	null	null	742	934	150	96	null	null	null	null	5614	5957	1.031	.97	.995	null	null	null	199	368	-1	-1	150	1285	1445	137	152	121	136	null	2881	117	2764	.97	3088	2971	1.031	.995	-.044	-.007
58	3529	3128	432	127	3097	3001	3564	3274	442	145	3132	3147	null	null	773	941	117	87	null	null	null	null	6098	6279	1.032	.969	1.005	null	null	null	202	387	-1	-1	150	1535	1435	136	151	146	161	null	3128	127	3001	.969	3274	3147	1.032	1.005	-.045	.007
