1	895	1700	166	432	729	1268	193	513	80	82	1.821	208	1271	1.464	.748	58	74	83	99	0	3520	895	2626	3.602	.278	1.849
2	854	2189	164	456	690	1733	177	597	80	87	2.731	208	1177	1.942	.769	58	74	106	122	0	4533	944	3588	5.201	.192	2.379
3	662	1707	162	457	500	1250	171	536	76	82	2.537	208	1177	1.76	.713	58	74	128	144	0	3535	946	2588	5.177	.193	2.372
4	513	1367	156	436	357	931	162	463	77	80	2.817	208	1177	2.042	.839	58	74	151	167	0	2831	903	1928	5.4	.185	2.433
5	463	1176	155	435	308	741	169	445	72	75	2.673	208	1193	1.626	.833	58	74	173	189	0	2435	901	1534	4.982	.201	2.317
6	424	1081	154	431	270	650	171	440	72	80	2.867	208	1225	1.433	.785	58	74	196	212	0	2238	892	1346	4.985	.201	2.318
7	269	568	156	424	113	144	166	438	32	31	1.721	177	1196	.673	.69	59	74	219	234	0	1176	878	298	2.639	.379	1.4
8	243	499	156	428	87	71	162	445	30	16	.906	177	1192	.595	.599	59	74	242	257	0	1033	886	147	1.69	.592	.757
9	229	471	157	449	72	22	162	474	26	8	.784	177	1205	.394	.287	59	74	264	279	0	975	930	46	.633	1.581	-.66
10	281	5990	158	458	123	5532	161	512	33	82	45.14	208	1173	16.76	.688	58	74	286	302	0	12403	948	11455	93.129	.011	6.541
11	321	8763	159	449	162	8314	161	509	32	85	62.73	208	1168	17.46	.668	58	74	308	324	0	18145	930	17215	106.268	.009	6.732
12	400	1604	159	461	241	1143	168	549	37	79	6.577	208	1302	2.189	.525	56	72	331	347	0	3321	955	2367	9.821	.102	3.296
13	369	677	157	460	212	217	167	511	30	29	1.17	156	1235	.759	.344	59	73	359	373	0	1402	953	449	2.119	.472	1.084
14	362	643	162	464	200	179	164	467	42	31	.891	156	1236	.645	.805	57	71	377	391	0	1331	961	371	1.853	.54	.89
15	434	702	163	466	271	236	166	470	42	31	.901	156	1240	.658	.855	60	74	399	413	0	1454	965	489	1.803	.555	.851
16	515	795	169	470	346	325	173	476	39	31	1.021	156	1360	.796	.874	57	71	422	436	0	1646	973	673	1.945	.514	.96
17	514	772	167	477	347	295	173	487	42	31	.952	156	1313	.716	.841	60	74	444	458	0	1599	988	611	1.76	.568	.816
18	425	718	162	475	263	243	167	483	38	28	1.197	156	1321	.767	.901	60	74	467	481	0	1487	984	503	1.913	.523	.936
19	319	663	163	478	156	185	170	480	36	24	1.412	156	1397	.744	.795	60	74	489	503	0	1373	990	383	2.456	.407	1.296
20	263	450	164	403	99	47	168	447	37	12	.513	156	1265	.383	.108	79	93	84	98	0	932	834	97	.983	1.017	-.025
21	258	581	164	444	94	137	165	567	36	30	1.814	156	1165	1.014	.25	79	93	106	120	0	1203	919	284	3.018	.331	1.594
22	255	609	158	455	97	154	164	536	34	20	1.722	156	1173	.946	.349	79	93	129	143	0	1261	942	319	3.287	.304	1.717
23	256	546	149	423	107	123	153	437	31	27	1.696	156	1165	.686	.644	79	93	151	165	0	1131	876	255	2.38	.42	1.251
24	269	551	152	425	117	126	172	447	35	22	1.186	156	1209	.564	.688	79	93	174	188	0	1141	880	261	2.23	.448	1.157
25	1393	933	155	418	1238	515	192	436	95	56	.406	156	1266	.421	.946	79	93	198	212	0	1932	866	1066	.861	1.161	-.215
26	1676	934	151	413	1525	521	168	423	75	55	.383	177	1167	.318	.928	77	92	223	238	0	1934	855	1079	.707	1.414	-.499
27	1226	907	151	418	1075	489	160	430	85	50	.53	177	1143	.389	.924	79	94	243	258	0	1878	866	1013	.942	1.062	-.086
28	1780	934	151	434	1629	500	160	447	96	64	.391	177	1121	.235	.907	79	94	266	281	0	1934	899	1035	.636	1.573	-.654
29	837	830	153	441	684	389	159	447	76	42	.557	177	1112	.547	.944	79	94	288	303	0	1719	913	805	1.178	.849	.236
30	815	738	156	431	659	307	159	436	67	36	.488	177	1142	.457	.941	79	94	311	326	0	1528	892	636	.965	1.037	-.052
31	745	1025	152	443	593	582	159	499	66	43	.872	177	1207	.812	.502	79	94	333	348	0	2122	917	1205	2.032	.492	1.023
32	1033	1488	155	450	878	1038	163	509	82	55	1.086	177	1190	1.179	.804	79	94	356	371	0	3081	932	2149	2.448	.408	1.292
33	832	908	160	457	672	451	192	1169	71	46	.65	177	1120	2.252	.315	79	94	378	393	0	1880	946	934	1.39	.72	.475
34	753	995	164	455	589	540	195	1224	66	40	.857	177	1156	2.504	.341	80	95	398	413	0	2060	942	1118	1.898	.527	.925
35	1861	1286	162	455	1699	831	171	458	79	56	.502	156	1248	.464	.957	80	94	421	435	0	2663	942	1721	1.013	.987	.018
36	1224	838	160	464	1064	374	168	468	75	46	.34	156	1200	.333	.904	82	96	445	459	0	1735	961	774	.728	1.374	-.458
37	1191	1309	160	471	1031	838	166	474	71	51	.896	156	1193	.801	.942	82	96	466	480	0	2710	975	1735	1.683	.594	.751
38	2091	2171	166	482	1925	1689	174	485	78	57	.83	156	1327	.847	.941	82	96	490	504	0	4495	998	3497	1.817	.55	.861
39	2013	2214	166	394	1847	1820	174	412	97	92	.97	156	1323	.998	.931	103	117	85	99	0	4584	816	3769	2.04	.49	1.029
