1	-0.329754147		CTRL_LT2_gDNA_Cy3	1720	20890	120	2707	2895	1067	57	62	25	100	100	0	5877	7145	4356	210	211	43	100	100	0	0.468	0.409	0.42	0.432	1.294	0.328	0.781	120	800	8316	9771	-1.097	2649	5667	2837	6934	347456	857379	113.259	160.6	0
2	-0.201349355	valS	STM4475	1960	20890	100	1031	1041	208	58	62	24	100	100	0	1752	1749	275	207	210	43	100	100	0	0.629	0.637	0.618	0.633	1.058	0.638	0.914	80	546	2517	2525	-0.668	972	1545	983	1542	83342	139987	40.654	35.65	0
3	0.816572696	STM1548.s	STM1548.s	2180	20880	80	134	136	50	56	62	25	84	69	0	215	220	42	203	208	42	21	7	0	6.555	4.922	1.795	2.005	2.884	7.699	0.004	52	340	88	95	2.713	77	11	79	16	7087	11422	2.963	0.282	0
4	0.016197354	STM1741	STM1741	2430	20890	110	152	159	70	56	61	23	87	77	0	300	316	72	207	209	43	86	55	0	1.038	0.943	0.9	0.846	2.558	0.823	0.322	80	645	188	211	0.054	96	92	102	109	12755	25321	4.24	2.475	0
5	-0.910094889	yshA	STM4016	2670	20870	150	54	59	24	56	60	24	16	5	0	194	194	41	209	210	44	7	1	0	0.123	-0.184	0.546	0.632	3.704	62.601	0	156	1010	-16	-13	-3.028	-1	-15	2	-15	9245	30323	-0.038	-0.366	-50
6	-0.034328029	yfeZ	STM2448	2900	20880	80	122	139	72	57	61	25	78	59	0	277	308	97	207	209	43	59	42	0	0.924	0.813	0.74	0.731	2.213	0.607	0.311	52	340	134	183	-0.113	64	70	82	101	7273	16028	3.148	2.3	0
7	0.444981112	yhjG	STM3610	3140	20890	100	596	608	175	58	62	24	100	100	0	398	412	86	205	207	43	98	95	0	2.786	2.656	2.668	2.69	1.365	2.873	0.656	80	560	731	757	1.478	538	193	550	207	48724	33017	22.692	4.75	0
8	0.112605002	bglX	STM2166	3370	20880	110	439	433	99	57	60	23	100	100	0	498	495	92	203	205	41	100	98	0	1.296	1.291	1.263	1.321	1.274	1.258	0.759	80	632	675	667	0.374	381	294	376	291	34703	39635	16.12	7.079	0
9	1.015569306	STM2314	STM2314	3610	20880	110	12642	12892	1379	56	60	23	100	100	0	1416	1447	168	201	202	39	100	100	0	10.365	10.306	10.238	10.345	0.995	10.41	0.936	80	656	13799	14080	3.374	12585	1214	12835	1245	1031407	115746	554	31.162	0
10	0.032215703	speD	STM0165	3840	20880	90	253	268	91	57	62	24	100	98	0	392	397	85	210	210	42	98	88	0	1.077	1.131	1.109	1.184	1.765	1.061	0.536	52	420	378	397	0.107	196	182	211	186	13960	20649	8.577	4.436	0
11		STM2585	STM2585	4070	20870	150	74	91	57	58	62	25	38	26	0	192	195	42	197	200	42	12	3	0	-2.919	-15.452	1.067	1.034	3.908	1.142	0.002	156	1023	10	31	Error	15	-5	33	-2	14254	30518	1.185	-0.128	-50
12	-0.022733788	STM1366	STM1366	4310	20890	80	197	206	90	61	63	24	94	90	0	336	357	107	193	197	43	92	76	0	0.949	0.887	0.844	0.944	1.952	0.818	0.535	52	340	279	309	-0.076	136	143	145	164	10726	18598	5.923	3.7	0
13	0.172602931	srfA	STM1593	4550	20880	100	587	591	134	62	64	24	100	100	0	545	533	120	192	194	39	97	97	0	1.488	1.551	1.469	1.643	1.389	1.537	0.746	80	546	877	870	0.574	525	352	529	341	47298	42643	21.846	8.486	0
14	0.40688067	mtlD	STM3686	4780	20890	100	461	479	157	62	65	24	100	100	0	350	354	89	194	196	39	92	81	0	2.552	2.61	2.623	2.849	1.434	2.593	0.683	80	536	555	575	1.351	399	156	416	159	38353	28307	17.154	3.946	0
15	-0.026410377	lrhA	STM2330	5020	20890	100	282	288	81	61	65	30	100	100	0	424	428	79	188	193	46	98	96	0	0.941	0.947	0.942	0.948	1.471	0.974	0.635	80	543	456	465	-0.088	221	235	226	239	23055	34262	7.273	5.07	0
16	0.71189155	stbB	STM0339	5250	20860	150	64	67	25	59	62	24	24	7	0	193	189	39	192	195	45	10	1	0	5.151	-3.863	0.811	0.811	3.637	0.036	0.001	156	935	6	6	2.365	5	1	8	-2	10520	29599	0.231	-0.119	-50
17	0.470851325	cpxP	STM4060	5480	20860	150	84	103	62	55	59	23	51	40	0	202	205	41	193	195	39	21	6	0	2.957	4.058	1.876	1.398	3.415	1.98	0.027	156	908	37	59	1.564	28	9	48	11	16129	31934	1.92	0.243	-50
18		STM2239	STM2239	5720	20860	150	60	62	23	55	60	23	19	6	0	183	185	43	193	195	38	14	2	0	-0.477	-0.858	0.387	0.452	4.841	0.004	0	156	1025	-5	-1	Error	4	-9	6	-7	9695	28909	0.08	-0.25	-50
19	0.201397124	cadC	STM2557	5960	20890	100	359	357	89	57	61	23	100	100	0	383	380	70	193	194	37	96	91	0	1.59	1.598	1.55	1.685	1.603	1.71	0.579	80	560	491	487	0.669	302	189	300	187	28615	30491	12.8	4.943	0
20	0.018700499	yjgN	STM4474	1730	21120	110	114	111	39	57	61	24	73	52	0	265	274	56	210	213	42	63	28	0	1.044	0.844	0.809	0.859	3.487	0.381	0.058	80	636	112	116	0.062	57	55	53	63	8916	21937	2.077	1.436	0
21	0.428620673	STM2575	STM2575	1960	21110	150	81	93	45	58	62	25	48	35	0	218	219	48	209	212	43	21	7	0	2.683	3.624	1.063	1.014	4.559	16.378	0	156	992	31	44	1.424	23	8	35	9	14634	34144	1.259	0.15	-50
22	0.176669933	STM3980	STM3980	2190	21110	150	64	66	31	58	62	28	21	7	0	215	216	48	211	212	44	16	5	0	1.502	1.545	0.644	0.65	3.76	0.059	0.003	156	1058	10	13	0.587	6	4	8	5	10477	33825	0.161	0.098	-50
23	0.536937023	STM0699	STM0699	2430	21110	110	8279	7465	2901	58	63	32	100	100	0	2596	2386	975	209	213	47	100	100	0	3.443	3.403	3.463	3.658	1.115	3.347	0.962	80	616	10607	9583	1.784	8220	2387	7407	2176	597290	190894	228.257	45.75	0
24		STM3783	STM3783	2660	21100	150	72	88	59	59	62	25	37	22	0	201	207	47	209	211	43	14	3	0	-1.717	-13.735	0.858	0.965	3.195	0.549	0.002	156	1016	5	27	Error	12	-7	29	-2	13815	32303	1.036	-0.1	-50
25		STM1785	STM1785	2900	21100	150	67	74	31	57	61	24	33	14	0	203	207	43	206	208	43	16	5	0	-4.721	15.452	0.721	0.614	3.507	0.097	0.004	156	1084	8	17	Error	10	-2	16	1	11551	32390	0.538	-0.025	-50
26	-0.003926346	yoaE	STM1828	3140	21120	90	164	180	60	61	63	25	98	92	0	310	319	77	206	203	42	86	67	0	0.991	1.055	1	1.168	2.204	0.91	0.307	52	420	207	232	-0.013	103	104	119	113	9374	16614	4.5	2.744	0
27		hycD	STM2850	3370	21100	150	58	61	25	58	61	23	17	5	0	195	195	39	202	203	39	8	2	0	0	-0.368	0.443	0.524	2.67	0.012	0	156	1093	-7	-5	Error	0	-7	2	-7	9574	30543	0	-0.216	-50
28	-0.045757491	yacF	STM0139	3610	21120	100	1032	1076	381	56	60	21	100	100	0	1285	1398	405	201	205	38	100	100	0	0.9	0.852	0.838	0.841	1.089	0.859	0.927	80	555	2058	2216	-0.151	975	1083	1020	1196	86117	111943	47.696	30.722	0
29	0.778802204	sseD	STM1401	3840	21100	150	63	66	25	56	60	23	28	8	0	203	203	46	202	205	41	21	3	0	6.009	9.443	0.572	0.613	4.499	24.371	0.001	156	971	7	11	2.587	6	1	10	1	10459	31808	0.28	-0.026	-50
30		yiaB	STM3659	4070	21100	150	63	67	28	56	60	24	24	9	0	194	194	39	196	197	39	12	3	0	-3.434	-5.151	0.552	0.551	3.577	94.999	0	156	1036	5	9	Error	7	-2	11	-2	10619	30341	0.308	-0.081	-50
31	-0.235077015	hycE	STM2849	4320	21110	90	96	106	41	57	59	22	71	42	0	257	254	51	191	193	43	67	26	0	0.582	0.771	0.633	0.675	3.053	0.4	0.074	52	420	104	112	-0.782	38	66	49	63	5518	13266	2.125	1.425	0
32	-0.145693958	STM4202	STM4202	4540	21100	150	67	73	28	58	62	23	33	16	0	203	206	44	191	192	38	28	7	0	0.715	0.981	0.602	0.64	2.971	0.109	0.008	156	1023	21	29	-0.483	9	12	14	15	11352	32199	0.48	0.361	-50
33	0.045714059	STM1493	STM1493	4780	21100	150	81	87	42	61	64	27	40	23	0	208	210	45	189	192	43	28	7	0	1.111	1.265	0.973	0.963	3.315	0.442	0.024	156	980	38	45	0.152	20	18	25	20	13612	32778	0.8	0.425	-50
34	-0.167491087	STM3863	STM3863	5000	21100	130	78	87	38	61	64	28	37	17	0	218	297	829	192	195	49	35	10	0	0.68	0.245	0.641	0.587	3.312	0.078	0.847	120	788	42	130	-0.557	17	25	25	105	10408	35795	0.774	2.065	0
35		lpfA	STM3640	5250	21100	150	57	62	25	57	62	24	19	7	0	191	193	38	194	196	44	11	2	0	0	-4.292	0.672	0.737	3.16	0.067	0.003	156	936	-3	3	Error	0	-3	4	-1	9738	30085	0	-0.073	-50
36		STM0015	STM0015	5480	21100	150	58	62	24	56	60	22	21	6	0	191	188	45	195	195	38	9	1	0	-0.429	-0.858	0.592	0.671	3.538	8335.689	0	156	955	-3	-1	Error	1	-4	5	-6	9624	29413	0.083	-0.167	-50
37	0.214313897	yfaV	STM2290	5730	21120	110	731	725	139	57	60	21	100	100	0	601	614	123	189	192	38	100	100	0	1.638	1.575	1.547	1.602	1.199	1.607	0.807	80	620	1084	1092	0.712	673	411	668	424	58042	49164	31.217	10.861	0
38	-0.332547047	ruvB	STM1894	5960	21120	100	390	406	100	57	61	23	100	100	0	905	897	165	188	192	37	100	100	0	0.465	0.493	0.47	0.484	1.183	0.466	0.824	80	560	1049	1058	-1.103	333	716	349	709	32538	71853	14.92	18.686	0
39	0.0923697	dgoK	STM3829	1720	21360	100	161	165	63	58	60	24	93	82	0	295	296	61	212	216	44	73	43	0	1.237	1.277	1.28	1.125	2.368	1.205	0.218	80	560	185	191	0.307	102	83	107	84	13263	23704	4.385	1.805	0
40	1.353954679	nrfC	STM4279	1970	21350	110	2130	2221	617	58	62	24	100	100	0	302	315	73	210	211	41	82	55	0	22.592	20.664	19.761	20.426	1.465	20.883	0.447	80	644	2163	2267	4.498	2072	91	2163	104	177767	25192	89.654	2.526	0
41	-0.229147988	menG	STM4089	2210	21370	100	865	944	473	58	61	24	100	100	0	1579	1675	743	210	210	42	100	100	0	0.59	0.605	0.596	0.585	1.196	0.604	0.937	80	513	2174	2349	-0.762	806	1368	885	1464	75559	133992	36.654	34.795	0
42	4.933703875	STM2716	STM2716	2430	21340	150	58	61	20	57	63	30	8	1	0	208	209	42	208	211	46	10	1	0	85842.8	3.434	0.515	0.503	3.715	22.017	0.001	156	1020	0	4	16.389	0	0	3	1	9468	32679	-0.061	-0.047	-50
