1	659	213	595	112	64	101	660	216	613	128	65	104	null	null	174	92	187	93	null	null	null	null	165	169	.634	1.578	1.6	null	null	null	109	419	-1	-1	120	670	610	55	67	61	73	null	213	112	101	1.578	216	104	.634	1.6	.658	.678
2	662	335	568	103	94	232	640	263	572	116	72	160	null	null	223	402	146	73	null	null	null	null	326	232	.405	2.468	2.222	null	null	null	109	433	-1	-1	120	880	610	55	67	82	94	null	335	103	232	2.468	263	160	.405	2.222	1.303	1.152
3	1138	133	593	109	545	24	1082	126	603	119	489	17	null	null	250	67	138	71	null	null	null	null	569	506	22.708	.044	.035	null	null	null	109	523	-1	-1	120	1130	610	55	67	107	119	null	133	109	24	.044	126	17	22.708	.035	-4.505	-4.846
4	1047	149	602	106	445	43	993	143	611	115	391	37	null	null	277	94	166	62	null	null	null	null	488	428	10.349	.097	.095	null	null	null	109	428	-1	-1	120	1370	620	56	68	131	143	null	149	106	43	.097	143	37	10.349	.095	-3.371	-3.402
5	765	146	527	107	238	39	754	133	526	116	227	26	null	null	239	77	147	63	null	null	null	null	277	253	6.103	.164	.115	null	null	null	109	375	-1	-1	120	1590	630	57	69	153	165	null	146	107	39	.164	133	26	6.103	.115	-2.609	-3.126
6	614	172	497	96	117	76	609	136	504	110	112	40	null	null	218	149	135	59	null	null	null	null	193	152	1.539	.65	.357	null	null	null	124	451	-1	-1	130	1795	605	54	67	173	186	null	172	96	76	.65	136	40	1.539	.357	-.622	-1.485
7	702	265	462	100	240	165	674	244	476	111	212	144	null	null	227	210	136	65	null	null	null	null	405	356	1.455	.688	.679	null	null	null	109	467	-1	-1	120	2040	620	56	68	198	210	null	265	100	165	.688	244	144	1.455	.679	-.541	-.558
8	762	306	468	101	294	205	759	289	472	106	291	188	null	null	144	131	120	59	null	null	null	null	499	479	1.434	.697	.646	null	null	null	103	346	-1	-1	120	2260	620	56	68	220	232	null	306	101	205	.697	289	188	1.434	.646	-.52	-.63
9	1027	155	492	99	535	56	1001	129	498	106	509	30	null	null	288	174	136	59	null	null	null	null	591	539	9.554	.105	.059	null	null	null	108	540	-1	-1	120	2470	590	53	65	241	253	null	155	99	56	.105	129	30	9.554	.059	-3.256	-4.085
10	1099	141	483	98	616	43	1060	129	491	113	577	31	null	null	263	87	145	75	null	null	null	null	659	608	14.326	.07	.054	null	null	null	109	530	-1	-1	120	2730	610	55	67	267	279	null	141	98	43	.07	129	31	14.326	.054	-3.841	-4.218
11	471	193	432	96	39	97	475	194	450	112	43	98	null	null	127	109	138	85	null	null	null	null	136	141	.402	2.487	2.279	null	null	null	109	541	-1	-1	120	2960	610	55	67	290	302	null	193	96	97	2.487	194	98	.402	2.279	1.315	1.188
12	466	199	440	98	26	101	458	191	450	115	18	93	null	null	140	98	133	76	null	null	null	null	127	111	.257	3.885	5.167	null	null	null	109	515	-1	-1	120	3210	580	52	64	315	327	null	199	98	101	3.885	191	93	.257	5.167	1.958	2.369
13	523	172	456	98	67	74	517	155	464	108	61	57	null	null	177	124	136	69	null	null	null	null	141	118	.905	1.104	.934	null	null	null	109	443	-1	-1	120	3430	600	54	66	337	349	null	172	98	74	1.104	155	57	.905	.934	.143	-.098
14	512	156	446	100	66	56	496	133	457	111	50	33	null	null	151	72	142	66	null	null	null	null	122	83	1.179	.848	.66	null	null	null	109	467	-1	-1	120	3660	580	52	64	360	372	null	156	100	56	.848	133	33	1.179	.66	-.237	-.599
15	1009	159	465	93	544	66	770	142	475	104	305	49	null	null	2139	94	127	55	null	null	null	null	610	354	8.242	.121	.161	null	null	null	109	351	-1	-1	120	3890	600	54	66	383	395	null	159	93	66	.121	142	49	8.242	.161	-3.043	-2.638
16	912	176	486	96	426	80	884	111	481	111	398	15	null	null	211	587	130	87	null	null	null	null	506	413	5.325	.188	.038	null	null	null	109	511	-1	-1	120	4100	590	53	65	404	416	null	176	96	80	.188	111	15	5.325	.038	-2.413	-4.73
17	554	109	483	90	71	19	542	97	486	102	59	7	null	null	138	72	142	58	null	null	null	null	90	66	3.737	.268	.119	null	null	null	109	467	-1	-1	120	4340	590	53	65	428	440	null	109	90	19	.268	97	7	3.737	.119	-1.902	-3.075
18	852	118	479	92	373	26	834	113	487	106	355	21	null	null	185	63	136	58	null	null	null	null	399	376	14.346	.07	.059	null	null	null	109	490	-1	-1	120	4580	600	54	66	452	464	null	118	92	26	.07	113	21	14.346	.059	-3.843	-4.079
19	674	380	545	105	129	275	652	362	555	115	107	257	null	null	175	130	149	68	null	null	null	null	404	364	.469	2.132	2.402	null	null	null	130	371	-1	-1	120	680	840	78	90	62	74	null	380	105	275	2.132	362	257	.469	2.402	1.092	1.264
20	685	421	530	103	155	318	696	398	554	121	166	295	null	null	165	169	229	84	null	null	null	null	473	461	.487	2.052	1.777	null	null	null	121	420	-1	-1	120	880	830	77	89	82	94	null	421	103	318	2.052	398	295	.487	1.777	1.037	.83
21	1004	489	569	107	435	382	903	484	576	122	334	377	null	null	441	208	151	82	null	null	null	null	817	711	1.139	.878	1.129	null	null	null	128	479	-1	-1	120	1130	840	78	90	107	119	null	489	107	382	.878	484	377	1.139	1.129	-.187	.175
22	1017	431	548	108	469	323	998	413	554	115	450	305	null	null	201	147	143	60	null	null	null	null	792	755	1.452	.689	.678	null	null	null	142	414	-1	-1	130	1375	835	77	90	131	144	null	431	108	323	.689	413	305	1.452	.678	-.538	-.561
23	761	184	492	100	269	84	719	159	498	111	227	59	null	null	176	112	140	61	null	null	null	null	353	286	3.202	.312	.26	null	null	null	109	431	-1	-1	120	1580	840	78	90	152	164	null	184	100	84	.312	159	59	3.202	.26	-1.679	-1.944
24	562	190	455	97	107	93	547	177	459	112	92	80	null	null	149	95	162	67	null	null	null	null	200	172	1.151	.869	.87	null	null	null	109	443	-1	-1	120	1820	850	79	91	176	188	null	190	97	93	.869	177	80	1.151	.87	-.202	-.202
25	721	442	432	101	289	341	701	416	434	110	269	315	null	null	162	160	136	69	null	null	null	null	630	584	.848	1.18	1.171	null	null	null	151	394	-1	-1	130	2035	845	78	91	197	210	null	442	101	341	1.18	416	315	.848	1.171	.239	.228
26	742	462	423	93	319	369	737	452	429	103	314	359	null	null	170	170	125	62	null	null	null	null	688	673	.864	1.157	1.143	null	null	null	147	452	-1	-1	130	2255	815	75	88	219	232	null	462	93	369	1.157	452	359	.864	1.143	.21	.193
27	1065	1034	415	102	650	932	1046	1049	423	111	631	947	null	null	242	301	125	66	null	null	null	null	1582	1578	.697	1.434	1.501	null	null	null	161	453	-1	-1	140	2490	840	77	91	242	256	null	1034	102	932	1.434	1049	947	.697	1.501	.52	.586
28	1169	1203	413	98	756	1105	1139	1209	420	114	726	1111	null	null	226	359	133	74	null	null	null	null	1861	1837	.684	1.462	1.53	null	null	null	152	435	-1	-1	130	2725	835	77	90	266	279	null	1203	98	1105	1.462	1209	1111	.684	1.53	.548	.614
29	922	636	411	98	511	538	941	607	422	112	530	509	null	null	193	218	134	72	null	null	null	null	1049	1039	.95	1.053	.96	null	null	null	157	416	-1	-1	130	2955	855	79	92	289	302	null	636	98	538	1.053	607	509	.95	.96	.074	-.058
30	865	636	414	96	451	540	859	625	414	105	445	529	null	null	194	230	117	57	null	null	null	null	991	974	.835	1.197	1.189	null	null	null	154	489	-1	-1	130	3175	835	77	90	311	324	null	636	96	540	1.197	625	529	.835	1.189	.26	.249
31	1237	1039	416	96	821	943	1198	978	425	112	782	882	null	null	333	364	134	83	null	null	null	null	1764	1664	.871	1.149	1.128	null	null	null	127	480	-1	-1	120	3430	840	78	90	337	349	null	1039	96	943	1.149	978	882	.871	1.128	.2	.174
32	1333	895	419	101	914	794	1300	916	432	113	881	815	null	null	343	321	128	65	null	null	null	null	1708	1696	1.151	.869	.925	null	null	null	125	434	-1	-1	120	3670	820	76	88	361	373	null	895	101	794	.869	916	815	1.151	.925	-.203	-.112
33	1029	142	452	94	577	48	978	121	455	105	526	27	null	null	285	129	125	59	null	null	null	null	625	553	12.021	.083	.051	null	null	null	109	454	-1	-1	120	3870	790	73	85	381	393	null	142	94	48	.083	121	27	12.021	.051	-3.587	-4.284
34	1047	139	451	90	596	49	1024	127	453	107	573	37	null	null	291	77	123	77	null	null	null	null	645	610	12.163	.082	.065	null	null	null	109	512	-1	-1	120	4110	840	78	90	405	417	null	139	90	49	.082	127	37	12.163	.065	-3.604	-3.953
35	667	141	440	94	227	47	677	132	447	104	237	38	null	null	182	74	130	54	null	null	null	null	274	275	4.83	.207	.16	null	null	null	109	443	-1	-1	120	4350	830	77	89	429	441	null	141	94	47	.207	132	38	4.83	.16	-2.272	-2.641
36	889	205	452	92	437	113	874	155	462	104	422	63	null	null	197	296	129	59	null	null	null	null	550	485	3.867	.259	.149	null	null	null	109	420	-1	-1	120	4570	840	78	90	451	463	null	205	92	113	.259	155	63	3.867	.149	-1.951	-2.744
37	1551	1178	567	112	984	1066	1498	1157	575	123	931	1045	null	null	370	470	160	79	null	null	null	null	2050	1976	.923	1.083	1.122	null	null	null	148	351	-1	-1	120	670	1070	101	113	61	73	null	1178	112	1066	1.083	1157	1045	.923	1.122	.115	.167
38	1554	1248	595	114	959	1134	1559	1309	604	130	964	1195	null	null	337	448	158	106	null	null	null	null	2093	2159	.846	1.182	1.24	null	null	null	143	449	-1	-1	120	870	1070	101	113	81	93	null	1248	114	1134	1.182	1309	1195	.846	1.24	.242	.31
39	1347	2094	606	115	741	1979	1339	2176	620	133	733	2061	null	null	267	554	164	96	null	null	null	null	2720	2794	.374	2.671	2.812	null	null	null	142	481	-1	-1	120	1130	1060	100	112	107	119	null	2094	115	1979	2.671	2176	2061	.374	2.812	1.417	1.491
40	1233	1901	547	109	686	1792	1228	2038	555	127	681	1929	null	null	275	667	143	85	null	null	null	null	2478	2610	.383	2.612	2.833	null	null	null	159	410	-1	-1	130	1375	1065	100	113	131	144	null	1901	109	1792	2.612	2038	1929	.383	2.833	1.385	1.502
41	1287	1463	507	107	780	1356	1257	1474	522	115	750	1367	null	null	380	549	154	65	null	null	null	null	2136	2117	.575	1.738	1.823	null	null	null	142	387	-1	-1	120	1580	1070	101	113	152	164	null	1463	107	1356	1.738	1474	1367	.575	1.823	.798	.866
42	1209	1440	450	97	759	1343	1187	1527	458	115	737	1430	null	null	283	506	126	70	null	null	null	null	2102	2167	.565	1.769	1.94	null	null	null	137	431	-1	-1	120	1790	1070	101	113	173	185	null	1440	97	1343	1.769	1527	1430	.565	1.94	.823	.956
