010101	-0.395452	0	90	131	60	172	121
010102		0	70	172	62	173	127
010103	0.52261	0	90	658	66	458	121
010104		0	70	205	71	136	123
010105	-0.790052	0	100	175	65	303	125
010106	0.952309	0	100	1540	71	796	131
010107	0.576139	0	90	657	70	440	126
010108	0.0719477	0	90	541	74	514	130
010109	-0.703669	0	100	331	72	539	126
010110	0.102503	0	80	260	76	243	138
010111	-0.180956	0	90	243	75	276	130
010112	-0.868931	0	90	155	72	283	130
010113	-0.485132	0	90	6906	79	9667	138
010114	-0.15669	0	90	2913	83	3248	139
010115		0	80	148	78	177	132
010201		-50	100	77	63	147	133
010202	-0.453399	0	90	563	65	771	130
010203	-0.0161136	0	90	617	67	624	137
010204	-0.0770918	0	90	238	77	251	141
010205	-0.133952	0	90	407	77	447	135
010206	-0.149411	0	100	327	75	363	135
010207	-0.757381	0	90	436	74	737	145
010208	-0.412676	0	90	595	73	792	144
010209	-0.270429	0	90	373	80	450	139
010210	-0.207869	0	100	259	76	299	137
010211	0.0479603	0	100	229	75	222	135
010212	0.0926852	0	90	900	77	844	138
010213		-50	100	79	73	169	126
010214	0.00190939	0	100	2027	72	2025	124
010215	0.0727035	0	90	175	73	166	122
010301	-0.39362	0	100	147	66	193	125
010302	-0.219182	0	80	159	70	185	136
010303	0.979574	0	90	2419	73	1226	135
010304	0.676179	0	90	796	72	498	134
010305	-0.366014	0	90	250	79	322	141
010306	-0.766711	0	100	1474	77	2509	154
010307	-1.05161	0	90	560	75	1161	156
010308	-0.458799	0	100	1415	81	1945	147
010309	-0.221915	0	90	237	81	277	148
010310	-0.137245	0	100	199	77	219	141
010311	-0.0860141	0	90	382	76	405	138
010312		-50	100	103	75	164	133
010313	-0.678349	0	90	299	72	479	128
010314	-0.357105	0	100	663	77	850	136
010315	0.0909782	0	100	1198	77	1125	136
010401	2.19081	0	90	7351	81	1610	127
010402	-0.598887	0	90	876	85	1327	135
010403	0.597259	0	80	235	80	155	138
010404		-50	100	104	75	189	136
010405	0.120513	0	100	279	77	256	133
010406	0.709454	0	100	1312	77	802	137
010407	-0.729373	0	100	2681	71	4445	138
010408		-50	100	87	73	171	138
010409	-0.361926	0	110	330	76	424	138
010410	-0.0475653	0	90	237	73	245	136
010411	0.790584	0	90	1180	76	682	131
010412		-50	100	100	78	162	130
010413	0.561266	0	90	4447	80	3014	132
010414	-0.403462	0	100	1655	79	2190	140
010415	0.228751	0	100	527	82	450	135
010501	0.727008	0	90	581	68	351	124
010502	0.0590389	0	90	348	65	334	129
010503		-50	100	97	68	139	129
010504	1.15264	0	90	678	70	305	125
010505	0.790959	0	90	2263	73	1308	127
010506		0	40	144	101	215	146
010507	0.218864	0	90	596	77	512	136
010508	0.633489	0	90	889	76	573	131
010509		-50	100	101	77	149	140
010510	0.329931	0	90	234	78	186	140
010511	0.518644	0	100	680	80	474	136
010512	1.11579	0	100	1227	81	566	137
010513	-0.345543	0	90	217	83	276	141
010514		0	60	132	94	243	159
010515	0.245085	0	100	577	89	487	142
010601	0.740155	0	90	461	66	276	121
010602	0.208506	0	90	263	69	227	132
010603	0.738054	0	90	683	69	409	137
010604	-0.647569	0	90	999	71	1565	135
010605		-50	100	114	75	195	137
010606	0.0156785	0	90	339	75	335	145
010607	-0.0384209	0	90	991	79	1018	142
010608	-0.125701	0	90	406	79	443	140
010609	0.758725	0	90	638	89	377	144
010610	0.710689	0	90	9368	88	5724	144
010611	-0.0718001	0	90	2036	89	2140	145
010612	-0.88667	0	90	247	84	457	147
010613	0.262868	0	90	2474	93	2062	139
010614	0.0468736	0	90	3813	87	3691	140
010615	0.0578999	0	90	2435	85	2339	141
010701	0.196672	0	90	199	68	174	135
010702	-0.512356	0	100	1572	66	2243	131
010703	-0.212043	0	90	547	65	634	135
010704	-0.0880393	0	90	531	77	565	140
010705	-0.581751	0	90	191	77	286	146
010706	-0.262794	0	90	1535	87	1841	151
010707	-0.825415	0	90	259	87	460	149
010708	1.10583	0	100	2239	85	1040	146
010709	-0.0804101	0	100	570	86	603	150
010710		0	70	171	91	247	161
010711	-0.359855	0	100	4540	97	5826	167
010712	-0.310989	0	100	939	103	1165	183
010713	-0.155628	0	100	464	109	517	185
010714	0.58555	0	90	517	109	344	173
010715	0.591199	0	80	269	91	178	158
010801	0.0652463	0	100	294	63	281	121
010802		-50	100	89	66	150	126
010803		0	70	143	71	180	127
010804	0.806076	0	90	269	65	154	134
010805	0.639417	0	90	901	75	578	133
010806	1.38	0	90	5806	93	2230	143
010807	-0.0752354	0	90	201	97	211	152
010808	1.15829	0	100	2125	96	952	146
010809	-0.0806772	0	100	352	95	372	152
010810	0.0979127	0	90	341	96	319	144
