1_1_1	null	null	null	342	500	513	115	120	33	98	92	0	514	685	593	199	208	105	94	76	0	0.721	0.792	0.755	0.722	1.669	0.842	0.936	52	302	542	871	-0.473	227	315	385	486	0
1_1_2	null	null	null	131	142	60	112	115	31	37	16	0	205	228	96	192	195	33	30	17	0	1.462	0.833	0.805	0.986	3.617	0.526	0.189	156	1082	32	66	0.547	19	13	30	36	-50
1_1_3	null	null	null	114	120	33	118	120	33	14	5	0	201	203	51	200	203	36	16	4	0	-4	0.667	0.778	0.717	4.053	0.335	0.025	156	877	-3	5	Error	-4	1	2	3	-50
1_1_4	null	null	null	323	323	99	120	122	33	100	90	0	496	555	186	213	217	37	100	100	0	0.717	0.594	0.618	0.572	1.665	0.581	0.716	52	345	486	545	-0.479	203	283	203	342	0
1_1_5	null	null	null	116	118	34	117	119	32	16	4	0	200	202	33	195	197	35	17	5	0	-0.2	0.143	1.207	0.995	4.285	0.707	0.013	156	973	4	8	Error	-1	5	1	7	-50
1_1_6	null	null	null	123	122	33	117	118	31	19	3	0	198	205	48	194	196	33	15	5	0	1.5	0.455	0.903	1.011	4.049	0.409	0.011	156	944	10	16	0.585	6	4	5	11	-50
1_1_7	null	null	null	1553	1789	878	121	121	32	100	100	0	1843	1994	958	207	209	33	100	100	0	0.875	0.933	0.94	0.968	1.292	0.929	0.954	52	359	3068	3455	-0.192	1432	1636	1668	1787	0
1_1_8	null	null	null	1093	1259	704	118	121	31	100	100	0	1383	1466	709	202	204	31	100	100	0	0.826	0.903	0.874	0.878	1.232	0.929	0.953	52	420	2156	2405	-0.277	975	1181	1141	1264	0
1_1_9	null	null	null	1427	1583	939	124	125	33	100	100	0	1585	1671	923	201	202	33	100	100	0	0.941	0.993	0.984	0.97	1.261	0.963	0.958	52	420	2687	2929	-0.087	1303	1384	1459	1470	0
1_1_10	null	null	null	1339	1558	1035	120	124	32	100	100	0	1518	1710	999	197	197	31	100	100	0	0.923	0.95	0.908	0.91	1.254	0.963	0.955	52	420	2540	2951	-0.116	1219	1321	1438	1513	0
1_1_11	null	null	null	124	126	37	117	121	33	22	8	0	192	198	41	190	192	32	23	6	0	3.5	1.125	1.118	1.29	4.359	0.875	0.008	156	1078	9	17	1.807	7	2	9	8	-50
1_1_12	null	null	null	123	125	33	120	124	32	19	3	0	207	209	39	203	204	35	19	4	0	0.75	0.833	0.915	0.741	4.81	0.343	0.015	156	964	7	11	-0.415	3	4	5	6	-50
1_1_13	null	null	null	464	680	541	119	125	34	100	98	0	624	904	639	206	209	35	100	98	0	0.825	0.804	0.8	0.764	1.548	0.822	0.942	52	372	763	1259	-0.277	345	418	561	698	0
1_1_14	null	null	null	430	689	555	121	127	51	98	94	0	646	901	626	198	211	151	90	69	0	0.69	0.808	0.804	0.787	1.518	0.845	0.942	52	420	757	1271	-0.536	309	448	568	703	0
1_1_15	null	null	null	382	560	415	124	126	34	98	92	0	543	751	465	206	209	34	100	100	0	0.766	0.8	0.761	0.726	1.476	0.843	0.912	52	420	595	981	-0.385	258	337	436	545	0
1_1_16	null	null	null	534	699	486	129	131	35	100	98	0	608	889	555	207	210	33	100	98	0	1.01	0.836	0.817	0.821	1.528	0.854	0.934	52	420	806	1252	0.014	405	401	570	682	0
1_1_17	null	null	null	122	123	33	123	126	33	15	2	0	201	208	47	206	207	34	15	4	0	0.2	0	0.75	0.728	3.687	0.222	0.001	156	1056	-6	2	-2.322	-1	-5	0	2	-50
1_1_18	null	null	null	123	125	33	124	127	33	15	3	0	207	212	47	210	212	33	19	5	0	0.333	0.5	0.742	0.832	3.745	0.186	0.002	156	927	-4	3	-1.585	-1	-3	1	2	-50
1_1_19	null	null	null	141	183	152	124	127	34	37	26	0	248	303	203	210	212	34	50	31	0	0.447	0.634	0.815	0.849	3.199	0.731	0.732	156	926	55	152	-1.16	17	38	59	93	-50
1_1_20	null	null	null	142	168	120	121	124	33	37	19	0	234	278	170	204	206	33	48	32	0	0.7	0.635	0.655	0.657	3.287	0.685	0.593	156	1078	51	121	-0.515	21	30	47	74	-50
1_2_1	null	null	null	181	255	183	113	118	33	68	50	0	327	433	275	196	202	83	66	38	0	0.519	0.599	0.612	0.527	2.626	0.611	0.728	80	515	199	379	-0.946	68	131	142	237	0
1_2_2	null	null	null	225	303	204	112	114	32	90	73	0	398	495	279	192	195	32	100	100	0	0.549	0.63	0.584	0.555	2.076	0.67	0.813	52	420	319	494	-0.866	113	206	191	303	0
1_2_3	null	null	null	125	127	33	115	118	32	25	7	0	205	212	53	201	202	32	23	8	0	2.5	1.091	1.138	1.011	4.638	0.317	0.012	156	785	14	23	1.322	10	4	12	11	-50
1_2_4	null	null	null	120	128	39	115	119	32	28	8	0	207	222	74	201	204	35	21	7	0	0.833	0.619	0.825	0.906	4.032	0.328	0.057	156	835	11	34	-0.263	5	6	13	21	-50
1_2_5	null	null	null	117	124	41	114	117	31	19	7	0	210	224	78	193	194	32	33	11	0	0.176	0.323	0.655	0.7	5.001	0.315	0.076	156	834	20	41	-2.503	3	17	10	31	-50
1_2_6	-9.12E-02	10.155105	-0.106258687	1212	2133	1857	113	117	30	100	100	0	1378	2410	2021	195	194	30	100	100	0	0.929	0.912	0.919	0.908	1.195	0.913	0.98	52	406	2282	4235	-0.106	1099	1183	2020	2215	0
1_2_7	-3.69E-01	10.363262	-0.369193655	1282	1852	1383	123	123	33	100	100	0	1707	2231	1674	210	211	31	100	100	0	0.774	0.856	0.859	0.854	1.283	0.84	0.967	52	340	2656	3750	-0.369	1159	1497	1729	2021	0
1_2_8	-1.40E-01	10.585877	-0.128553774	1593	2247	1814	123	125	34	100	100	0	1816	2532	2024	209	209	33	100	100	0	0.915	0.914	0.906	0.945	1.31	0.905	0.977	52	326	3077	4447	-0.129	1470	1607	2124	2323	0
1_2_9	-6.64E-02	9.678311	-0.116182106	907	1391	1238	120	124	35	100	100	0	1060	1722	1406	207	209	34	100	100	0	0.923	0.839	0.811	0.805	1.281	0.861	0.972	52	340	1640	2786	-0.116	787	853	1271	1515	0
1_2_10	null	null	null	408	802	1137	116	120	34	98	96	0	559	1033	1360	198	200	33	100	100	0	0.809	0.822	0.865	0.772	1.725	0.829	0.956	52	340	653	1521	-0.306	292	361	686	835	0
1_2_11	-1.56E-01	8.272603	-0.307323682	396	661	733	118	119	33	98	94	0	539	916	956	195	195	35	100	100	0	0.808	0.753	0.738	0.703	1.568	0.758	0.956	52	340	622	1264	-0.307	278	344	543	721	0
1_2_12	-2.25E-01	10.209494	-0.236117258	1213	2138	2174	122	123	32	100	100	0	1499	2382	2236	214	214	36	100	100	0	0.849	0.93	0.899	0.917	1.37	0.954	0.976	52	340	2376	4184	-0.236	1091	1285	2016	2168	0
