1_1_1	null	null	null	491	3696	8221	125	130	51	86	78	0	556	4299	7844	150	157	50	96	80	0	0.901	0.861	0.697	0.8	2.483	1.02	0.761	52	306	772	7720	-0.15	366	406	3571	4149	-100
1_1_2	null	null	null	143	506	1108	125	130	48	33	20	0	168	824	2174	152	156	40	32	20	0	1.125	0.567	0.88	0.861	4.628	0.49	0.853	120	720	34	1053	0.17	18	16	381	672	-100
1_1_3	null	null	null	145	678	1452	120	128	50	40	30	0	172	1026	2364	163	168	45	30	21	0	2.778	0.647	0.815	0.987	4.02	0.601	0.889	120	662	34	1421	1.474	25	9	558	863	-100
1_1_4	null	null	null	351	1432	4620	129	138	75	85	65	0	508	1906	5673	192	198	68	95	85	0	0.703	0.76	0.653	0.673	1.938	0.806	0.933	80	600	538	3017	-0.509	222	316	1303	1714	-100
1_1_5	null	null	null	151	452	957	124	135	72	30	16	0	174	676	1544	167	173	61	25	16	0	3.857	0.644	0.754	0.933	3.319	0.6	0.849	120	756	34	837	1.948	27	7	328	509	-100
1_1_6	null	null	null	178	1014	1559	122	153	276	31	31	0	180	1340	2113	159	182	235	34	31	0	2.667	0.755	1.143	1.168	6.588	0.687	0.633	32	236	77	2073	1.415	56	21	892	1181	-100
1_1_7	null	null	null	363	935	1408	128	134	50	81	71	0	439	1181	1532	151	156	40	87	77	0	0.816	0.783	0.753	0.759	2.796	0.877	0.847	80	554	523	1837	-0.293	235	288	807	1030	-100
1_1_8	null	null	null	715	1774	2861	122	131	55	88	82	0	699	2362	4034	155	159	51	94	86	0	1.09	0.749	0.869	0.821	2.839	0.686	0.805	52	420	1137	3859	0.124	593	544	1652	2207	-100
1_1_9	null	null	null	515	957	1114	134	141	62	80	70	0	521	1180	1568	157	169	72	83	75	0	1.047	0.804	0.808	0.791	2.255	0.693	0.701	80	555	745	1846	0.066	381	364	823	1023	-100
1_1_10	null	null	null	362	784	1003	135	142	59	81	68	0	496	1066	1549	164	172	68	81	70	0	0.684	0.72	0.723	0.768	2.674	0.646	0.891	80	554	559	1551	-0.548	227	332	649	902	-100
1_1_11	null	null	null	163	842	1748	132	141	57	41	28	0	181	1222	2486	161	164	48	40	25	0	1.55	0.669	0.68	1.095	4.596	0.644	0.647	80	554	51	1771	0.632	31	20	710	1061	-50
1_1_12	null	null	null	180	788	1328	136	140	55	45	37	0	205	1259	2312	158	164	54	46	41	0	0.936	0.592	0.849	0.853	3.432	0.557	0.87	80	532	91	1753	-0.095	44	47	652	1101	-50
1_1_13	null	null	null	259	1348	2910	134	140	55	63	51	0	296	1747	3547	161	165	42	70	55	0	0.926	0.765	0.775	0.801	2.1	0.779	0.762	80	602	260	2800	-0.111	125	135	1214	1586	-100
1_1_14	null	null	null	270	1366	2346	140	146	56	70	56	0	330	1795	3213	165	167	42	68	58	0	0.788	0.752	0.854	0.932	2.8	0.716	0.92	80	623	295	2856	-0.344	130	165	1226	1630	-100
1_1_15	null	null	null	249	1415	3246	139	143	51	68	55	0	281	1986	4340	164	168	53	72	56	0	0.94	0.7	0.739	0.881	3.091	0.729	0.884	80	608	227	3098	-0.089	110	117	1276	1822	-100
1_1_16	null	null	null	228	666	1358	139	148	62	58	39	0	254	926	2265	173	178	47	64	47	0	1.099	0.7	0.895	1.026	3.375	0.59	0.88	120	721	170	1280	0.136	89	81	527	753	-100
1_1_17	null	null	null	203	669	1259	146	164	105	37	22	0	214	1065	2232	179	185	55	35	22	0	1.629	0.59	1.336	1.165	3.397	0.525	0.729	80	546	92	1409	0.704	57	35	523	886	-100
1_1_18	null	null	null	228	1041	1759	141	147	50	63	43	0	229	1467	2566	182	185	46	50	38	0	1.851	0.7	1.09	1.271	3.879	0.648	0.716	80	549	134	2185	0.888	87	47	900	1285	-100
1_1_19	null	null	null	315	3050	9069	141	147	49	73	62	0	326	1490	3332	181	184	44	78	66	0	1.2	2.222	0.952	1.31	4.092	4.32	0.316	80	630	319	4218	0.263	174	145	2909	1309	-100
1_1_20	null	null	null	217	1092	2138	137	144	52	58	43	0	258	1396	2846	176	179	43	62	48	0	0.976	0.783	0.86	0.817	3.955	0.722	0.735	80	548	162	2175	-0.036	80	82	955	1220	-100
1_2_1	null	null	null	170	953	2357	124	132	74	41	30	0	234	1383	3331	159	167	74	50	35	0	0.613	0.677	0.782	0.798	2.45	0.695	0.917	120	709	121	2053	-0.705	46	75	829	1224	-100
1_2_2	null	null	null	207	1509	2918	129	135	79	48	46	0	277	2263	4504	158	165	77	56	43	0	0.655	0.656	1.025	1.086	3.42	0.635	0.901	80	600	197	3485	-0.609	78	119	1380	2105	-100
1_2_3	null	null	null	154	1139	2288	118	126	52	36	31	0	176	1757	3586	155	159	48	36	28	0	1.714	0.637	0.796	0.93	3.996	0.608	0.865	80	527	57	2623	0.778	36	21	1021	1602	-100
1_2_4	null	null	null	165	768	1583	119	126	49	47	33	0	209	1307	2738	160	165	49	48	33	0	0.939	0.566	0.727	0.956	3.187	0.567	0.933	80	535	95	1796	-0.091	46	49	649	1147	-100
1_2_5	null	null	null	205	1738	3476	123	130	52	57	48	0	220	2421	4852	158	163	46	52	42	0	1.323	0.714	0.899	1.007	4.205	0.701	0.886	80	631	144	3878	0.403	82	62	1615	2263	-100
1_2_6	0.134747833	10.632079	0.009090736	1712	1986	1369	120	128	48	98	98	0	1736	2126	1418	154	157	38	100	100	0	1.006	0.946	0.96	0.921	1.529	0.95	0.917	52	340	3174	3838	0.009	1592	1582	1866	1972	0
1_2_7	-0.118908424	9.313753	-0.328011147	696	1251	1256	128	137	54	88	86	0	867	2061	2388	154	161	48	92	88	0	0.797	0.589	0.728	0.658	2.767	0.548	0.905	52	420	1281	3030	-0.328	568	713	1123	1907	0
1_2_8	-0.248589747	10.677307	-0.362903073	1575	1985	1483	131	136	53	100	100	0	2015	2987	2619	158	166	53	100	100	0	0.778	0.655	0.711	0.718	1.392	0.553	0.862	32	236	3301	4683	-0.363	1444	1857	1854	2829	0
1_2_9	null	null	null	734	1429	2322	129	131	49	84	76	0	715	2182	3716	154	160	48	94	88	0	1.078	0.641	0.745	0.657	2.757	0.609	0.904	52	420	1166	3328	0.109	605	561	1300	2028	-100
1_2_10	null	null	null	521	1806	2955	135	142	62	86	71	0	643	2488	3772	160	170	68	82	71	0	0.799	0.718	0.905	0.765	2.783	0.745	0.813	52	420	869	3999	-0.323	386	483	1671	2328	-100
1_2_11	null	null	null	778	1794	2386	132	141	53	80	73	0	1022	2742	4195	161	166	56	86	75	0	0.75	0.644	0.692	0.718	2.601	0.574	0.902	52	420	1507	4243	-0.414	646	861	1662	2581	-100
1_2_12	-0.203719468	10.706305	-0.311115555	1636	2194	1638	136	148	74	100	100	0	2027	2810	2182	166	175	65	100	100	0	0.806	0.778	0.822	0.855	1.559	0.707	0.907	32	236	3361	4702	-0.311	1500	1861	2058	2644	0
1_2_13	null	null	null	677	2519	4483	138	148	84	76	71	0	1039	3257	4704	169	184	154	73	55	0	0.62	0.771	0.679	0.787	2.608	0.901	0.795	52	340	1409	5469	-0.691	539	870	2381	3088	0
1_2_14	null	null	null	353	1757	2699	139	145	58	71	58	0	463	2396	3908	171	173	50	67	58	0	0.733	0.727	0.889	0.811	3.095	0.687	0.91	80	554	506	3843	-0.448	214	292	1618	2225	0
1_2_15	-0.423857988	10.489288	-0.58414302	1310	1606	943	136	147	65	100	98	0	1928	2198	1278	168	172	44	100	100	0	0.667	0.724	0.747	0.735	1.537	0.714	0.911	52	340	2934	3500	-0.584	1174	1760	1470	2030	0
1_2_16	-0.378063952	10.230833	-0.579571074	1128	1327	948	145	161	181	100	93	0	1652	2030	1514	183	189	46	96	96	0	0.669	0.64	0.633	0.705	1.895	0.574	0.869	32	236	2452	3029	-0.58	983	1469	1182	1847	0
1_2_17	-0.150703909	10.315747	-0.342176779	1291	2329	2248	159	184	216	96	90	0	1624	3010	3268	189	212	170	96	90	0	0.789	0.769	0.951	0.908	1.878	0.638	0.806	32	236	2567	4991	-0.342	1132	1435	2170	2821	0
1_2_18	0.07914548	11.128549	0.068942954	2435	2699	1782	142	151	51	100	100	0	2369	2467	1475	183	188	47	98	96	0	1.049	1.12	1.105	1.09	1.632	1.157	0.936	52	340	4479	4841	0.069	2293	2186	2557	2284	0
1_2_19	0.045568566	11.128852	0.035433006	2409	2696	1453	142	157	126	100	100	0	2392	2814	2426	180	206	328	87	87	0	1.025	0.97	1.083	1.177	1.622	0.675	0.786	32	236	4479	5188	0.035	2267	2212	2554	2634	0
1_2_20	null	null	null	242	1050	2290	135	143	54	61	50	0	275	1537	3046	173	179	55	65	48	0	1.049	0.671	0.769	0.882	2.771	0.725	0.853	80	548	209	2279	0.069	107	102	915	1364	-100
1_3_1	null	null	null	433	1100	1559	123	130	49	72	63	0	490	1951	2917	167	171	43	81	70	0	0.96	0.548	0.7	0.73	2.525	0.522	0.908	80	544	633	2761	-0.059	310	323	977	1784	-100
1_3_2	null	null	null	331	941	1358	121	129	54	67	58	0	412	1583	2613	161	164	39	70	58	0	0.837	0.577	0.695	0.756	2.568	0.51	0.87	80	544	461	2242	-0.257	210	251	820	1422	-100
1_3_3	null	null	null	476	2278	4051	119	127	53	76	63	0	447	3107	5347	160	169	74	67	53	0	1.244	0.733	0.84	0.824	3.225	0.736	0.919	52	420	644	5106	0.315	357	287	2159	2947	-100
1_3_4	-0.148441737	10.542667	-0.296408315	1472	2834	4077	126	129	50	96	94	0	1807	3781	5281	154	155	37	96	94	0	0.814	0.747	0.708	0.769	1.774	0.751	0.885	52	407	2999	6335	-0.296	1346	1653	2708	3627	0
1_3_5	-0.230857422	10.46826	-0.395928676	1364	3671	5210	129	140	56	96	93	0	1779	4825	6331	154	162	73	100	96	0	0.76	0.758	0.677	0.797	2.067	0.766	0.913	32	236	2860	8213	-0.396	1235	1625	3542	4671	0
1_3_6	-0.634725947	11.521057	-0.562917836	2547	3559	3605	129	145	127	100	100	0	3736	5061	5313	164	165	43	100	100	0	0.677	0.7	0.719	0.753	1.338	0.672	0.916	32	236	5990	8327	-0.563	2418	3572	3430	4897	0
1_3_7	-0.581162826	10.799354	-0.667575808	1541	4266	6599	127	133	48	100	100	0	2400	5682	8470	154	158	37	100	100	0	0.63	0.749	0.755	0.739	1.518	0.775	0.94	32	236	3660	9667	-0.668	1414	2246	4139	5528	0
1_3_8	null	null	null	543	1858	2423	129	135	56	63	61	0	569	2538	3632	157	162	43	73	63	0	1.005	0.726	0.788	1.037	3.84	0.654	0.823	52	420	826	4110	0.007	414	412	1729	2381	-100
1_3_9	-0.487617834	10.692456	-0.598131389	1475	1639	1029	130	138	53	96	94	0	2197	2419	1681	161	167	49	100	98	0	0.661	0.668	0.661	0.632	1.888	0.624	0.866	52	340	3381	3767	-0.598	1345	2036	1509	2258	0
1_3_10	null	null	null	1858	2196	1436	129	141	76	100	100	0	2494	3162	2425	166	176	63	100	100	0	0.743	0.69	0.698	0.79	1.751	0.643	0.871	32	236	4057	5063	-0.429	1729	2328	2067	2996	0
1_3_11	-0.267271432	10.303066	-0.460527198	1217	1601	1756	140	140	50	94	94	0	1646	2277	2448	164	167	41	96	96	0	0.727	0.691	0.675	0.672	2.219	0.696	0.928	52	340	2559	3574	-0.461	1077	1482	1461	2113	0
1_3_12	0.62695702	11.082111	0.6064247	2807	2998	1819	132	140	57	100	98	0	1916	1974	1187	159	168	47	98	96	0	1.522	1.579	1.586	1.645	1.562	1.596	0.825	52	420	4432	4681	0.606	2675	1757	2866	1815	0
1_3_13	-0.765673121	11.012062	-0.802074188	1691	2446	2168	127	133	48	96	96	0	2886	3168	2213	159	166	43	100	98	0	0.574	0.771	0.693	0.71	2.035	0.855	0.867	52	340	4291	5328	-0.802	1564	2727	2319	3009	0
1_3_14	0.402538241	13.668651	0.150052819	13855	17391	13667	138	148	74	100	100	0	12531	13845	9813	169	177	54	100	98	0	1.11	1.262	1.26	1.296	2.04	1.324	0.955	80	548	26079	30929	0.15	13717	12362	17253	13676	0
1_3_15	-0.640158324	10.511443	-0.795400881	1260	2009	1743	152	172	178	100	100	0	2105	2949	2895	182	198	149	100	93	0	0.576	0.671	0.737	0.768	1.784	0.602	0.891	32	236	3031	4624	-0.795	1108	1923	1857	2767	0
1_3_16	0.005749285	10.631748	-0.119990876	1670	2107	1576	148	166	154	98	98	0	1841	2683	2185	187	192	61	100	100	0	0.92	0.785	0.882	0.842	1.606	0.748	0.81	52	340	3176	4455	-0.12	1522	1654	1959	2496	0
1_3_17	-0.142402833	10.333134	-0.331431061	1301	1729	1403	151	159	65	98	96	0	1633	2278	2108	186	189	49	100	96	0	0.795	0.754	0.818	0.81	1.654	0.696	0.864	52	340	2597	3670	-0.331	1150	1447	1578	2092	0
1_3_18	0.030579523	11.549759	0.106808191	3255	3229	1739	144	189	233	100	100	0	3065	3981	3249	176	206	153	100	96	0	1.077	0.811	0.962	0.923	1.535	0.649	0.822	32	236	6000	6890	0.107	3111	2889	3085	3805	0
1_3_19	null	null	null	795	1827	2130	133	138	52	92	82	0	1028	2688	3275	169	172	45	90	82	0	0.771	0.672	0.747	0.883	2.453	0.643	0.884	52	340	1521	4213	-0.376	662	859	1694	2519	-100
1_3_20	0.08833692	10.274527	-0.1082966	1338	1552	1063	145	147	54	100	96	0	1460	2140	1673	174	176	41	98	96	0	0.928	0.716	0.788	0.803	1.792	0.665	0.877	52	340	2479	3373	-0.108	1193	1286	1407	1966	0
1_4_1	null	null	null	413	1086	1399	129	140	80	75	61	0	498	1770	2363	166	226	794	38	32	0	0.855	0.597	0.695	0.663	3.08	0.573	0.871	52	420	616	2561	-0.225	284	332	957	1604	-100
1_4_2	-0.311646421	10.634136	-0.436787741	1492	1659	1083	126	138	76	100	100	0	2015	2251	1460	166	184	98	100	100	0	0.739	0.735	0.749	0.718	1.578	0.62	0.814	32	236	3215	3618	-0.437	1366	1849	1533	2085	0
1_4_3	-0.435046025	10.97306	-0.480088898	1838	2123	1061	136	153	96	100	100	0	2546	2964	1556	172	209	208	100	100	0	0.717	0.712	0.722	0.707	1.481	0.667	0.875	32	236	4076	4779	-0.48	1702	2374	1987	2792	0
1_4_4	-0.2498783	10.103089	-0.462368048	1059	1895	2022	122	134	115	92	86	0	1447	2748	3045	156	157	41	100	100	0	0.726	0.684	0.638	0.667	2.019	0.646	0.836	52	420	2228	4365	-0.462	937	1291	1773	2592	0
1_4_5	0.469085145	11.255038	0.487621951	3020	3313	1932	126	139	68	100	96	0	2221	3006	2381	157	165	54	100	100	0	1.402	1.119	1.222	1.185	1.806	0.939	0.79	32	236	4958	6036	0.488	2894	2064	3187	2849	0
1_4_6	-0.499811985	10.713282	-0.605660487	1492	1800	2117	131	146	168	88	82	0	2236	2575	2764	165	185	246	92	82	0	0.657	0.693	0.629	0.616	2.374	0.698	0.685	52	340	3432	4079	-0.606	1361	2071	1669	2410	0
1_4_7	null	null	null	488	1626	2161	133	149	155	63	51	0	760	2559	3504	164	182	222	55	51	0	0.596	0.623	0.663	0.762	2.764	0.61	0.935	52	420	951	3888	-0.747	355	596	1493	2395	-100
1_4_8	-0.448704626	10.788476	-0.537678625	1599	2437	2246	131	138	48	100	100	0	2291	3271	3159	160	161	45	100	100	0	0.689	0.741	0.764	0.843	1.772	0.698	0.942	32	236	3599	5417	-0.538	1468	2131	2306	3111	0
1_4_9	-0.265160971	10.680222	-0.378742967	1578	2092	2041	139	154	178	98	98	0	2030	2789	2467	159	181	271	98	98	0	0.769	0.743	0.749	0.742	1.401	0.777	0.897	52	420	3310	4583	-0.379	1439	1871	1953	2630	0
1_4_10	null	null	null	691	1868	2364	136	146	88	80	69	0	1064	2748	3420	158	163	41	94	92	0	0.613	0.669	0.677	0.676	2.252	0.671	0.902	52	420	1461	4322	-0.707	555	906	1732	2590	-100
1_4_11	-0.589748635	11.339849	-0.551560557	2271	2803	1648	130	141	62	98	98	0	3306	3694	2416	168	173	59	94	94	0	0.682	0.758	0.746	0.824	1.718	0.714	0.925	52	340	5279	6199	-0.552	2141	3138	2673	3526	0
1_4_12	-0.512483752	11.500919	-0.443777395	2615	2775	1456	130	139	55	100	100	0	3542	4078	2375	162	165	42	100	100	0	0.735	0.675	0.712	0.68	1.395	0.628	0.904	52	420	5865	6561	-0.444	2485	3380	2645	3916	0
1_4_13	-0.241155288	10.248265	-0.440718046	1173	1278	754	129	138	53	96	94	0	1580	1698	1052	163	166	51	98	96	0	0.737	0.749	0.751	0.705	2.735	0.724	0.849	52	340	2461	2684	-0.441	1044	1417	1149	1535	0
1_4_14	-0.446638299	10.578269	-0.585732965	1392	1573	894	144	149	59	96	94	0	2040	1941	959	167	171	37	100	100	0	0.666	0.806	0.754	0.73	2.137	0.733	0.784	52	340	3121	3203	-0.586	1248	1873	1429	1774	0
1_4_15	null	null	null	1032	1949	2153	154	157	54	80	69	0	1124	2762	3306	179	182	45	75	73	0	0.929	0.695	0.837	1.014	3.039	0.628	0.835	52	340	1823	4378	-0.106	878	945	1795	2583	-100
1_4_16	0.529554064	11.938928	0.620964245	5026	6428	3870	157	171	139	100	100	0	3352	3494	1836	186	191	47	100	100	0	1.538	1.896	2.098	1.9	1.809	2.105	0.775	52	420	8035	9579	0.621	4869	3166	6271	3308	0
1_4_17	-0.571650252	11.712572	-0.481793748	2993	3371	1774	153	164	67	100	100	0	4160	4300	2880	194	203	72	100	100	0	0.716	0.784	0.881	0.843	1.546	0.628	0.783	32	176	6806	7324	-0.482	2840	3966	3218	4106	0
