1_1_1	null	null	null	341	489	437	106	108	27	100	100	0	526	775	551	172	171	27	100	100	0	0.664	0.635	0.62	0.62	1.546	0.695	0.83	52	220	589	986	-0.591	235	354	383	603	0
1_1_2	null	null	null	193	249	133	107	120	58	66	41	0	362	476	270	166	196	116	66	41	0	0.439	0.458	0.451	0.4	2.956	0.454	0.751	12	104	282	452	-1.188	86	196	142	310	0
1_1_3	null	null	null	115	114	29	105	110	37	17	2	0	170	167	22	168	178	68	0	0	0	5	-9	1.9	1.661	4.04	0.368	0.523	80	505	12	8	2.322	10	2	9	-1	-50
1_1_4	null	null	null	434	507	315	103	107	30	100	98	0	627	867	616	179	183	33	100	100	0	0.739	0.587	0.573	0.575	1.552	0.535	0.869	52	320	779	1092	-0.437	331	448	404	688	0
1_1_5	null	null	null	221	229	96	104	107	34	83	66	0	439	463	277	175	185	57	75	66	0	0.443	0.434	0.56	0.595	2.519	0.336	0.652	12	104	381	413	-1.174	117	264	125	288	0
1_1_6	null	null	null	99	108	50	105	109	34	10	3	0	166	188	114	162	169	53	6	3	0	-1.5	0.115	0.882	1.105	4.285	0.377	0.681	80	511	-2	29	Error	-6	4	3	26	-50
1_1_7	null	null	null	1138	1507	953	106	108	27	100	100	0	1355	1617	804	169	168	25	100	100	0	0.87	0.968	0.921	0.904	1.254	1.038	0.964	52	321	2218	2849	-0.201	1032	1186	1401	1448	0
1_1_8	null	null	null	1075	1312	989	104	106	26	98	98	0	1279	1466	956	152	152	29	100	100	0	0.862	0.919	0.845	0.803	1.567	0.967	0.943	52	340	2098	2522	-0.215	971	1127	1208	1314	0
1_1_9	null	null	null	894	1263	1051	103	106	28	100	100	0	1083	1383	877	156	156	26	100	100	0	0.853	0.945	0.855	0.816	1.371	1.053	0.951	52	420	1718	2387	-0.229	791	927	1160	1227	0
1_1_10	null	null	null	987	1321	922	103	106	28	100	100	0	1158	1433	820	166	169	25	100	100	0	0.891	0.961	0.933	0.928	1.289	1.019	0.953	52	420	1876	2485	-0.166	884	992	1218	1267	0
1_1_11	null	null	null	110	116	44	104	107	30	18	10	0	180	197	81	165	166	31	28	11	0	0.4	0.375	0.69	0.667	4.429	0.411	0.3	80	546	21	44	-1.322	6	15	12	32	-50
1_1_12	null	null	null	114	121	56	103	107	26	28	12	0	169	204	131	164	165	28	28	18	0	2.2	0.45	0.823	0.865	4.719	0.336	0.372	80	525	16	58	1.138	11	5	18	40	-50
1_1_13	null	null	null	387	567	479	102	105	26	94	84	0	606	817	528	164	164	26	100	98	0	0.645	0.712	0.619	0.555	1.703	0.796	0.916	52	335	727	1118	-0.633	285	442	465	653	0
