1_1_1	null	null	null	360	831	1467	147	247	1241	11	3	0	341	1012	1973	152	167	143	73	32	0	1.127	0.795	1.045	0.991	2.205	0.728	0.801	52	400	402	1544	0.172	213	189	684	860	0
1_1_2	null	null	null	512	622	533	171	201	128	58	50	0	533	1181	1522	163	203	151	75	66	0	0.922	0.443	0.449	0.487	2.828	0.329	0.633	12	104	711	1469	-0.118	341	370	451	1018	0
1_1_3	null	null	null	251	430	377	147	204	289	33	25	0	292	656	666	166	209	241	41	33	0	0.825	0.578	0.738	0.685	4.462	0.412	0.396	12	104	230	773	-0.277	104	126	283	490	0
1_1_4	null	null	null	342	514	460	143	156	117	78	38	0	430	772	1102	164	175	96	95	80	0	0.748	0.61	0.62	0.673	2.139	0.418	0.579	80	552	465	979	-0.419	199	266	371	608	0
1_1_5	null	null	null	161	278	401	140	147	73	31	16	0	170	392	818	155	157	38	31	17	0	1.4	0.582	1.295	1.192	4.289	0.592	0.646	80	548	36	375	0.485	21	15	138	237	-50
1_1_6	null	null	null	162	229	222	141	147	66	30	15	0	172	335	567	157	160	70	21	18	0	1.4	0.494	1.08	0.96	4.437	0.327	0.463	80	540	36	266	0.485	21	15	88	178	-50
1_1_7	null	null	null	914	1093	617	145	154	58	100	100	0	720	976	835	164	167	32	100	98	0	1.383	1.167	1.463	1.35	1.738	0.909	0.555	52	332	1325	1760	0.468	769	556	948	812	0
1_1_8	null	null	null	1060	1193	617	150	159	59	100	100	0	794	1183	1404	164	166	34	100	100	0	1.444	1.024	1.492	1.341	2.026	0.537	0.395	52	420	1540	2062	0.531	910	630	1043	1019	0
1_1_9	null	null	null	1262	1400	828	150	156	55	100	100	0	887	1143	953	161	163	31	100	100	0	1.532	1.273	1.73	1.431	1.812	1.09	0.649	52	420	1838	2232	0.615	1112	726	1250	982	0
1_1_10	null	null	null	681	870	491	139	147	53	100	100	0	602	742	423	154	157	31	100	100	0	1.21	1.243	1.385	1.29	1.643	1.277	0.671	52	412	990	1319	0.275	542	448	731	588	0
1_1_11	null	null	null	187	250	260	150	157	59	38	16	0	175	365	530	159	163	33	35	20	0	2.313	0.485	1.088	1.018	5.549	0.416	0.512	80	546	53	306	1.209	37	16	100	206	-50
1_1_12	null	null	null	171	289	405	150	160	64	33	18	0	177	398	678	154	157	31	42	22	0	0.913	0.57	0.818	1.025	4.215	0.522	0.554	80	546	44	383	-0.131	21	23	139	244	-50
1_1_13	null	null	null	681	927	766	152	153	53	100	93	0	613	1025	1172	151	154	31	100	96	0	1.145	0.887	1.195	1.068	2.241	0.534	0.487	32	236	991	1649	0.195	529	462	775	874	-100
1_1_14	null	null	null	404	780	857	149	154	57	94	82	0	421	978	1273	154	157	36	98	98	0	0.955	0.766	1.173	0.883	2.212	0.649	0.677	52	340	522	1455	-0.066	255	267	631	824	-100
1_1_15	null	null	null	500	1013	1092	161	165	66	94	88	0	422	1103	1481	162	267	1359	17	13	0	1.304	0.905	1.279	1.125	2.452	0.137	0.126	52	332	599	1793	0.383	339	260	852	941	-100
