1_1_1	null	null	null	288	409	426	117	120	29	96	91	0	561	672	398	367	366	46	92	91	0	0.881	0.957	0.884	0.899	1.917	1.023	0.899	80	398	365	597	-0.182	171	194	292	305	0
1_1_2	null	null	null	127	131	34	119	122	30	24	8	0	412	416	58	375	376	52	42	12	0	0.216	0.293	0.438	0.424	3.468	0.185	0.051	156	1082	45	53	-2.209	8	37	12	41	-50
1_1_3	null	null	null	133	135	35	127	130	32	23	6	0	418	421	51	401	403	59	20	2	0	0.353	0.4	0.588	0.743	3.842	0.104	0.013	156	859	23	28	-1.503	6	17	8	20	-50
1_1_4	null	null	null	550	539	161	131	134	33	98	98	0	940	937	172	414	415	57	100	100	0	0.797	0.78	0.783	0.761	1.371	0.809	0.857	80	403	945	931	-0.328	419	526	408	523	0
1_1_5	null	null	null	110	113	30	121	122	29	10	3	0	359	358	62	372	371	60	8	1	0	0.846	0.571	0.512	0.611	4.169	0.094	0.021	156	981	-24	-22	-0.241	-11	-13	-8	-14	-50
1_1_6	null	null	null	118	119	26	116	119	34	10	1	0	370	372	50	365	366	53	16	3	0	0.4	0.429	0.778	0.725	4.328	0.022	0.001	156	963	7	10	-1.322	2	5	3	7	-50
1_1_7	null	null	null	1043	1341	734	111	115	27	100	100	0	1478	1510	555	356	357	50	100	100	0	0.831	1.066	1.031	0.995	1.31	1.137	0.925	52	347	2054	2384	-0.268	932	1122	1230	1154	0
1_1_8	null	null	null	731	687	298	115	117	36	100	100	0	935	992	341	364	366	52	100	100	0	1.079	0.911	0.913	0.882	1.361	0.891	0.925	52	420	1187	1200	0.109	616	571	572	628	0
1_1_9	null	null	null	849	814	446	118	119	29	100	98	0	1114	1114	441	381	380	51	100	100	0	0.997	0.95	0.891	0.889	1.434	0.966	0.92	80	548	1464	1429	-0.004	731	733	696	733	0
1_1_10	null	null	null	950	963	305	115	116	28	100	100	0	1258	1251	309	362	364	55	100	100	0	0.932	0.954	0.904	0.948	1.302	0.972	0.917	52	340	1731	1737	-0.102	835	896	848	889	0
1_1_11	null	null	null	119	123	32	112	113	26	25	7	0	364	364	46	350	347	55	16	1	0	0.5	0.786	0.632	0.605	4.434	0.023	0.001	156	988	21	25	-1	7	14	11	14	-50
1_1_12	null	null	null	117	119	27	113	116	28	21	4	0	371	368	48	356	358	50	19	2	0	0.267	0.5	0.5	0.589	3.483	0.042	0.003	156	970	19	18	-1.907	4	15	6	12	-50
1_1_13	null	null	null	383	424	207	113	115	26	100	100	0	662	766	299	348	352	48	100	96	0	0.86	0.744	0.705	0.736	1.555	0.705	0.832	52	306	584	729	-0.218	270	314	311	418	0
1_1_14	null	null	null	135	181	141	114	122	80	23	12	0	394	448	191	347	358	107	28	14	0	0.447	0.663	0.746	0.71	2.764	0.666	0.714	156	977	68	168	-1.162	21	47	67	101	-50
1_1_15	null	null	null	135	187	150	118	121	32	37	23	0	399	458	210	370	375	61	33	21	0	0.586	0.784	0.64	0.67	2.891	0.668	0.736	156	964	46	157	-0.771	17	29	69	88	-50
1_1_16	null	null	null	429	489	215	114	117	30	100	100	0	697	819	283	354	353	53	100	100	0	0.918	0.806	0.776	0.794	1.397	0.768	0.883	52	308	658	840	-0.123	315	343	375	465	0
1_1_17	null	null	null	117	115	27	112	114	26	18	3	0	361	360	41	345	344	47	19	3	0	0.313	0.2	0.667	0.629	3.303	18.353	0.004	156	1077	21	18	-1.678	5	16	3	15	-50
1_1_18	null	null	null	115	117	32	113	115	27	22	7	0	356	358	49	346	342	50	19	5	0	0.2	0.333	0.6	0.578	4.129	39.416	0.001	156	958	12	16	-2.322	2	10	4	12	-50
1_1_19	null	null	null	256	268	134	116	116	27	76	61	0	550	611	227	342	339	52	92	80	0	0.673	0.565	0.595	0.546	2.904	0.507	0.628	52	317	348	421	-0.571	140	208	152	269	0
1_1_20	null	null	null	202	251	134	114	115	27	75	63	0	475	561	234	342	344	43	82	69	0	0.662	0.626	0.658	0.666	2.454	0.543	0.702	52	340	221	356	-0.596	88	133	137	219	0
1_2_1	null	null	null	279	321	160	118	119	27	92	78	0	569	646	207	368	372	47	100	84	0	0.801	0.73	0.666	0.644	2.216	0.716	0.702	52	375	362	481	-0.32	161	201	203	278	0
1_2_2	null	null	null	255	293	146	122	122	29	86	71	0	563	611	189	362	363	48	94	82	0	0.662	0.687	0.632	0.693	2.076	0.685	0.623	52	340	334	420	-0.596	133	201	171	249	0
1_2_3	null	null	null	129	134	60	124	127	31	19	3	0	427	428	61	385	385	58	37	9	0	0.119	0.233	0.411	0.475	3.716	0.373	0.065	156	763	47	53	-3.07	5	42	10	43	-50
1_2_4	null	null	null	131	132	35	122	125	30	22	7	0	410	409	57	382	379	63	28	3	0	0.321	0.37	0.569	0.538	3.886	0.044	0.004	156	793	37	37	-1.637	9	28	10	27	-50
1_2_5	null	null	null	117	132	63	118	122	37	16	9	0	374	373	81	365	365	61	21	8	0	-0.111	1.75	0.42	0.464	3.951	0.216	0.054	156	895	8	22	Error	-1	9	14	8	-50
1_2_6	1.93E-01	10.293899	0.46910965	1591	3069	3190	114	122	43	88	88	0	1439	2233	1955	372	378	53	92	92	0	1.384	1.588	1.59	1.398	2.114	1.624	0.986	52	340	2544	4816	0.469	1477	1067	2955	1861	0
1_2_7	-1.62E-01	9.425922	0.062918185	821	1530	1491	118	118	26	98	92	0	1032	1722	1475	359	358	51	98	96	0	1.045	1.036	1.076	0.958	1.658	1.023	0.975	52	340	1376	2775	0.063	703	673	1412	1363	0
1_2_8	5.87E-02	9.241782	0.266514975	784	1498	1634	120	122	37	83	81	0	941	1557	1387	389	391	59	81	77	0	1.203	1.18	1.197	1.095	1.828	1.182	0.972	80	501	1216	2546	0.267	664	552	1378	1168	0
1_2_9	-3.54E-01	9.437351	-0.128972125	788	1233	910	125	127	29	100	98	0	1130	1472	891	405	407	49	100	98	0	0.914	1.038	1.055	1.017	1.43	1.024	0.964	52	401	1388	2175	-0.129	663	725	1108	1067	0
1_2_10	null	null	null	601	896	853	120	121	29	100	100	0	929	1248	993	384	381	61	100	100	0	0.883	0.898	0.982	0.905	1.464	0.873	0.957	52	340	1026	1640	-0.18	481	545	776	864	0
1_2_11	null	null	null	146	241	311	116	117	28	52	34	0	394	510	399	359	356	56	43	32	0	0.857	0.828	0.756	0.738	3.292	0.758	0.872	156	958	65	276	-0.222	30	35	125	151	-50
1_2_12	-2.49E-01	9.619296	-0.009171646	906	1824	1879	122	124	33	92	90	0	1159	1929	1776	370	376	56	90	88	0	0.994	1.092	1.135	1.146	1.813	1.073	0.965	52	340	1573	3261	-0.009	784	789	1702	1559	0
1_2_13	null	null	null	294	395	302	112	114	26	96	84	0	541	689	371	356	356	50	98	90	0	0.984	0.85	0.775	0.738	2.162	0.817	0.869	52	340	367	616	-0.024	182	185	283	333	0
1_2_14	null	null	null	146	293	381	112	117	36	48	37	0	406	540	407	346	351	61	50	33	0	0.567	0.933	0.838	0.706	2.895	0.916	0.876	156	883	94	375	-0.819	34	60	181	194	-50
1_2_15	6.47E-02	10.589963	0.354787007	1856	2573	2037	113	117	30	100	100	0	1727	2409	1735	364	363	51	100	98	0	1.279	1.203	1.232	1.244	1.278	1.19	0.978	52	372	3106	4505	0.355	1743	1363	2460	2045	0
