1	223	60	34	6	820	207	100	14	0.262	-1.895
2	237	65	34	6	905	272	100	15	0.26	-1.993
3	35	5	35	6	106	22	100	16	0.429	null
4	38	9	35	6	135	78	100	14	0.193	-2.807
5	37	8	35	6	136	87	100	14	0.25	-1.322
6	37	10	35	6	136	81	101	15	0.19	null
7	38	10	35	6	138	84	102	15	0.196	-2
8	48	34	35	6	130	65	102	16	0.416	-2.322
9	45	24	36	6	122	52	100	15	0.42	-1.322
10	45	26	36	7	124	56	101	15	0.352	-1.585
11	49	32	36	6	132	65	102	14	0.431	-1.222
12	56	51	36	6	317	539	102	15	0.214	-2.585
13	55	46	36	6	297	503	106	119	0.255	-0.737
14	59	58	36	6	331	597	106	119	0.2	-1.322
15	62	69	36	6	389	743	102	15	0.231	-1
16	37	6	36	6	106	18	103	15	0.522	null
17	36	6	37	6	106	19	103	15	0.377	null
18	149	32	37	7	546	125	104	14	0.249	-2.058
19	178	44	34	7	436	98	100	22	0.408	-1.131
20	143	39	34	6	383	117	101	15	0.396	-1.41
21	72	19	35	6	208	39	99	19	0.304	-1.533
22	85	18	35	6	230	44	102	17	0.368	-1.374
23	63	16	35	6	203	32	101	15	0.283	-1.943
24	62	14	34	6	196	36	103	14	0.267	-1.791
25	259	69	35	6	591	160	103	15	0.457	-1.223
26	298	92	35	6	632	164	104	14	0.503	-1.04
27	43	8	35	6	153	21	103	15	0.145	-2.893
28	45	9	36	9	154	25	105	18	0.22	-2.492
29	45	8	40	63	167	22	180	1358	0.188	-3.193
30	46	9	36	6	162	23	104	16	0.196	-2.632
31	391	95	36	6	775	217	103	15	0.536	-0.827
32	401	111	36	6	755	249	102	15	0.556	-0.915
33	234	40	36	6	436	89	103	15	0.567	-0.808
34	234	41	37	7	468	71	104	15	0.548	-0.869
35	85	18	37	6	212	38	104	16	0.434	-1.16
36	89	23	36	6	201	35	102	14	0.545	-0.848
37	51	19	34	6	150	50	97	18	0.306	-1.585
38	42	15	34	6	135	57	99	17	0.26	-2.415
39	39	9	35	6	120	34	99	22	0.34	-2.115
40	40	10	35	6	122	54	101	19	0.228	-2.585
41	35	9	35	6	107	52	102	18	0.299	null
42	36	6	35	6	113	26	103	19	0.3	-2.585
43	65	14	35	6	189	34	107	19	0.356	-1.585
44	71	13	35	6	197	33	104	15	0.382	-1.322
45	62	11	35	6	184	34	106	16	0.358	-1.675
46	64	13	36	6	192	39	105	15	0.349	-1.666
47	42	9	36	6	139	25	105	15	0.264	-2.7
48	41	8	36	6	139	23	104	16	0.214	-2.773
49	148	30	37	6	426	115	104	15	0.358	-1.545
50	158	41	36	7	474	123	105	16	0.33	-1.615
51	82	20	37	9	200	39	106	20	0.492	-1.162
52	84	16	36	7	207	28	103	14	0.461	-1.093
53	58	14	36	7	167	28	103	15	0.38	-1.471
54	58	13	37	6	159	28	104	14	0.444	-1.268
55	95	25	34	6	218	46	98	16	0.503	-0.872
56	94	23	34	6	220	48	101	15	0.492	-0.988
57	6030	1297	35	6	6719	1552	102	22	0.909	-0.144
58	6443	1316	35	6	7040	1553	102	14	0.925	-0.07
59	112	21	35	6	251	47	102	16	0.534	-0.862
60	56	34	35	6	142	63	102	18	0.494	-1
61	40	13	35	6	115	43	103	19	0.318	16.61
62	51	24	35	6	137	57	102	17	0.407	-1.115
63	605	123	36	6	1718	211	104	15	0.349	-1.556
64	735	164	36	6	1808	308	104	17	0.419	-1.292
65	248	46	36	6	625	1039	103	15	0.554	-0.801
66	271	43	36	6	514	72	103	14	0.563	-0.764
67	99	21	36	6	218	41	105	15	0.548	-0.787
68	100	23	37	7	217	45	133	571	0.563	-0.848
69	72	15	37	6	194	35	104	15	0.367	-1.51
70	77	18	37	7	193	40	105	14	0.443	-1.2
71	43	7	37	6	133	23	104	15	0.263	-2.115
72	39	8	37	7	115	22	120	455	0.333	-2.322
73	89	23	34	6	197	37	103	57	0.566	-0.732
