1	0.1	643	599
2	0.15	533	482
3	-0.5	294	416
4	-0.04	248	256
5	-0.16	320	358
6	-0.22	239	277
7	-0.22	400	467
8	-0.91	14038	26324
9	-0.19	536	613
10	-0.57	1212	1803
11	0.17	946	840
12	-0.03	201	204
13	-0.72	168	277
14	0.21	422	365
15	-0.13	234	256
16	-0.86	455	825
17	0.57	119	80
18	-0.58	328	489
19	null	null	73
20	-0.24	586	694
21	-1.08	17	37
22	-0.1	205	219
23	-0.98	-26	-51
24	-0.97	727	1424
25	-0.52	112	161
26	-0.96	723	1409
27	null	null	7
28	-1.35	72	183
29	0.64	-23	-15
30	-0.05	77	80
31	-0.25	86	102
32	-0.86	60	110
33	0.14	395	358
34	-1.08	601	1270
35	0	614	613
36	-0.45	160	219
37	-0.05	1408	1460
38	0.41	193	146
39	-0.23	200	234
40	-0.22	257	299
41	0.22	603	518
42	-0.44	355	482
43	-0.71	358	584
44	0.05	257	248
45	16.25	0	0
46	-0.12	302	329
47	-0.27	296	358
48	null	null	7
49	-1.71	125	409
50	-1.5	3922	11125
51	0.07	1724	1643
52	-1.73	88	292
53	-0.07	320	336
54	-1.06	9716	20243
55	null	null	80
56	-0.25	160	190
57	0.1	344	321
58	-1.26	52	124
59	0.35	650	511
60	0.15	1556	1402
61	-1.39	215	562
62	-0.26	196	234
63	-1.48	60	168
64	0.14	258	234
65	-0.8	151	263
66	-0.03	350	358
67	0.24	801	679
68	0.06	-23	-22
69	-3.29	17	168
70	-1.07	286	599
71	0.16	1005	898
72	-0.08	131	139
73	0.06	471	453
74	0.07	292	277
75	-0.86	249	453
76	-0.39	1398	1832
77	0.25	973	818
78	-0.29	234	285
79	-0.07	1758	1847
80	-0.53	714	1029
81	-0.9	43	80
82	-0.12	188	204
83	0.34	231	183
84	-0.82	241	423
85	0.3	931	759
86	0.12	-103	-95
87	-0.1	-34	-37
88	-0.18	2268	2577
89	0.2	782	679
90	0.6	199	131
91	1.34	-74	-29
92	-0.15	282	314
93	-2.17	26	117
94	-0.28	770	934
95	null	null	256
96	-1.29	2289	5577
97	0.59	472	314
98	-2.46	17	95
99	null	null	29
100	null	null	248
101	-0.1	375	402
102	-0.06	546	569
103	0.29	2827	2314
104	-0.83	95	168
105	0.08	309	292
106	0.19	249	219
107	-0.85	305	548
108	-0.22	976	1139
109	0.1	361	336
110	-0.7	310	504
111	-0.14	724	796
112	0.05	506	489
113	-0.54	286	416
114	0.01	359	358
115	-0.24	290	343
116	-1.19	943	2154
117	-0.36	929	1190
118	0.23	1015	869
119	0.16	146	131
120	-0.1	394	423
121	0.19	249	219
122	-0.17	194	219
123	-0.55	95	139
124	-0.49	581	818
125	-0.65	401	628
126	-0.59	78	117
127	0.26	8864	7402
128	-0.17	3180	3570
129	-0.05	1408	1453
130	-0.1	573	613
131	-0.93	214	409
132	0.13	679	621
133	0.29	259	212
134	-0.67	69	110
135	-0.95	535	1037
136	-0.98	52	102
137	-0.68	151	241
138	0.11	403	372
139	-0.21	234	270
140	-0.72	151	248
141	-0.24	2305	2730
142	0.18	671	591
143	-0.02	642	650
144	-0.01	218	219
145	0.45	380	277
146	0.45	289	212
147	-0.16	268	299
148	0.06	129	124
149	-0.63	311	482
150	null	null	110
151	0.17	881	781
152	-0.24	247	292
153	-0.74	323	540
154	-0.22	69	80
155	0.02	103	102
156	0.09	635	599
157	0	481	482
158	0.24	43	37
159	-0.29	77	95
160	0.14	370	336
161	-0.15	138	153
162	0.18	610	540
163	0.24	474	402
164	0.24	-86	-73
165	-0.54	186	270
166	0.06	129	124
167	-0.5	1848	2606
168	-0.14	-86	-95
169	null	null	95
170	-0.21	443	511
171	-1.25	89	212
172	-0.1	68	73
173	null	null	168
174	null	null	146
175	-0.39	295	387
176	-0.52	143	204
177	0.01	616	613
178	null	null	58
179	0.84	326	183
180	0.76	148	88
181	-0.24	359	423
182	0.18	679	599
183	-0.74	340	569
184	null	null	15
185	0.36	373	292
186	0	-102	-102
187	null	null	44
188	-0.11	332	358
189	3.45	-80	-7
190	0.24	17	15
191	-2.22	17	80
192	1.3	-108	-44
193	null	null	29
194	0.69	-188	-117
195	2.5	-165	-29
196	-0.48	580	810
197	1.14	-97	-44
198	-1.72	71	234
199	0.24	112	95
200	-0.43	1271	1716
201	-0.69	177	285
202	-0.25	535	635
203	-0.47	968	1336
204	0.08	377	358
205	-0.1	137	146
206	-0.76	340	577
207	-1.45	700	1913
208	-0.59	320	482
209	-1.62	97	299
210	0.07	138	131
211	-0.44	178	241
212	0.04	599	584
213	-0.39	95	124
214	-0.56	411	606
215	-0.51	394	562
216	-0.11	95	102
217	1.64	68	22
218	null	null	22
219	0.12	412	380
220	-0.35	-17	-22
221	-0.25	43	51
222	null	null	-44
223	-1.1	133	285
224	-1.01	69	139
225	-3.22	17	161
226	-1.76	1489	5030
227	-0.24	142	168
228	-0.15	978	1088
229	-0.06	384	402
230	0.19	551	482
231	-0.22	213	248
232	-0.76	26	44
233	-0.28	247	299
234	-0.28	187	226
235	-1.14	89	197
236	0.08	146	139
237	-0.35	86	110
238	-0.01	159	161
239	-1.29	204	496
240	-0.27	592	715
241	-0.55	95	139
242	0.1	86	80
243	0.09	155	146
244	-0.52	112	161
245	-0.22	194	226
246	-0.27	205	248
247	-0.03	222	226
248	0	-146	-146
249	0.78	-63	-37
250	1.29	-125	-51
251	-0.67	1363	2168
252	0.15	2355	2117
253	-0.19	409	467
254	-2.67	17	110
