1	0.188	0.849	3842	4090	-0.365	-0.188
2	0.159	0.823	4470	5384	-0.324	-0.159
3		0.539	27	-2		
4	-2.661	0.714	11	-6		2.661
5	0.753	0.682	40	25	0.515	-0.753
6	0.47	0.729	105	135	-0.489	-0.470
7	-0.829	0.886	33	13	1.198	0.829
8	-1.161	1.420	94	36	1.296	1.161
9	0.013	0.755	36	2	2.696	-0.013
10	0.712	0.910	55	55	-0.521	-0.712
11	-0.078	0.960	1338	1400	-0.102	0.078
12	0.01	0.918	1329	1342	-0.186	-0.010
13	-2.188	0.711	23	2	3.203	2.188
14		0.651	6	13		
15	0.252	0.774	318	387	-0.252	-0.252
16	-0.035	0.899	498	487	-0.012	0.035
17	-0.638	1.331	3978	3002	0.462	0.638
18	-0.62	1.378	4033	2973	0.437	0.620
19	0.546	0.685	50	3	2.111	-0.546
20	1.435	0.747	19	18	-0.874	-1.435
21	-0.52	1.326	958	745	0.403	0.520
22	-0.552	1.382	949	681	0.452	0.552
23	0.267	0.761	21	12	0.033	-0.267
24	1.249	0.738	25	10	0.448	-1.249
25	0.081	0.951	270	246	0.024	-0.081
26	0.016	1.072	293	263	0.042	-0.016
27	-0.256	0.804	53	12	1.412	0.256
28	-1.413	1.278	139	56	1.207	1.413
29	-0.361	1.265	403	312	0.362	0.361
30	0.126	1.070	338	336	-0.108	-0.126
31	-0.387	1.064	196	130	0.514	0.387
32	-0.526	1.260	189	127	0.535	0.526
33	0.221	0.728	1006	1307	-0.390	-0.221
34	0.303	0.724	1073	1474	-0.479	-0.303
35	-0.263	0.900	177	121	0.498	0.263
36	-1.337	0.876	52	14	1.323	1.337
37	-0.92	0.798	24	7	1.185	0.920
38	-0.093	0.718	37	12	0.984	0.093
39	0.377	0.782	535	684	-0.439	-0.377
40	0.162	0.790	702	780	-0.245	-0.162
41	-3.485	0.736	28	13	0.237	3.485
42	-3.202	0.860	32	27	-0.552	3.202
43	0.292	0.756	33	25	-0.189	-0.292
44	0.272	0.856	45	10	2.006	-0.272
45	-0.184	1.179	275	192	0.285	0.184
46	-0.026	1.049	314	265	0.137	0.026
47	0.023	0.827	1659	1888	-0.200	-0.023
48	0.088	0.841	1801	1974	-0.247	-0.088
49	1.217	0.664	23	33	-1.552	-1.217
50	1.184	0.596	26	59	-1.918	-1.184
51	1.427	0.649	11	9	-1.230	-1.427
52		0.756	32	-3		
53	0.034	0.908	201	170	0.135	-0.034
54	0.212	0.904	189	181	-0.094	-0.212
55	-0.188	0.730	17	12	0.126	0.188
56	-2.839	0.771	31	0	16.058	2.839
57	-0.234	1.145	269	240	0.271	0.234
58	0.039	0.877	352	336	-0.027	-0.039
59	0.091	0.694	14	2	0.448	-0.091
60	1.437	0.623	27	16	-1.189	-1.437
61	0.313	0.754	15132	18228	-0.396	-0.313
62	0.274	0.744	10097	12414	-0.380	-0.274
63	-0.037	0.930	861	928	-0.090	0.037
64	0.07	0.949	907	998	-0.204	-0.070
65	-0.34	0.907	40	23	-0.215	0.340
66	-0.216	0.732	47	19	0.578	0.216
67	0.028	1.043	443	416	-0.047	-0.028
68	-0.059	1.054	587	581	-0.001	0.059
69		0.602	8	-20		
70		0.682	19	-12		
71	-0.404	0.970	133	101	0.285	0.404
72	0.16	0.615	104	117	-0.410	-0.160
73	0.497	0.815	233	128	-0.161	-0.497
74	0.187	0.893	109	100	-0.132	-0.187
75	0.075	0.949	194	196	-0.027	-0.075
76	-0.084	1.041	217	164	0.405	0.084
77	-0.189	1.014	1522	1449	0.011	0.189
78	-0.078	0.934	1567	1663	-0.099	0.078
79	0.407	0.643	1368	1920	-0.584	-0.407
80	0.39	0.635	1513	1950	-0.567	-0.390
81	0.966	0.447	1207	2581	-1.143	-0.966
82	0.905	0.450	1179	2518	-1.082	-0.905
83	-0.017	0.863	1569	1825	-0.236	0.017
84	0.011	0.866	1326	1446	-0.191	-0.011
85	0.328	0.795	515	605	-0.380	-0.328
86	0.204	0.826	652	734	-0.280	-0.204
87		0.593	0	-35	-0.825	
88		0.732	-6	-35	-1.240	
89	-0.03	0.899	3706	3743	-0.147	0.030
90	-0.005	0.919	3228	3449	-0.171	0.005
91	-0.661	0.830	52	-3		0.661
92	-1.729	0.949	69	10	2.209	1.729
93	-0.28	1.212	621	496	0.226	0.280
94	-0.299	1.213	665	543	0.238	0.299
95	-0.129	1.094	25275	23963	0.071	0.129
96	-0.2	1.093	30051	28990	0.062	0.200
97	0.023	0.897	1084	1048	-0.168	-0.023
98	0.005	0.895	1061	1156	-0.135	-0.005
99	-0.354	1.326	229	165	0.464	0.354
100	-0.399	1.251	214	153	0.476	0.399
101	-0.082	0.962	2529	2440	-0.100	0.082
102	-0.122	0.939	2395	2406	-0.060	0.122
103	-0.171	0.968	241	194	0.205	0.171
104	0.028	1.168	284	248	0.002	-0.028
105		0.681	-4	-47	-1.445	
106		0.591	-15	-20	0.116	
107	-0.03	0.939	17057	17234	-0.050	0.030
108	-0.034	0.931	14736	14522	-0.056	0.034
109	0.055	0.878	887	713	-0.195	-0.055
110	0.024	0.868	773	800	-0.119	-0.024
111	-0.082	0.706	170	135	-0.405	0.082
112	-0.033	0.784	131	129	0.020	0.033
113	0.094	1.018	253	234	-0.086	-0.094
114	0.166	0.924	225	232	-0.076	-0.166
115	-0.422	1.159	1278	1026	0.256	0.422
116	-0.211	1.092	1267	1153	0.039	0.211
117		0.708	0	-9	-1.230	
118		0.635	0	-23	-1.992	
119	0.296	0.889	314	331	-0.262	-0.296
120	0.325	0.806	332	403	-0.346	-0.325
121	-0.032	0.951	606	572	-0.028	0.032
122	-0.072	1.056	513	500	0.030	0.072
123		0.645	3	20		
124		0.716	0	-8	-0.359	
125	0.021	0.955	13203	13926	-0.115	-0.021
126	-0.000	0.945	12951	13900	-0.092	-0.000
127	0.234	0.743	1516	1966	-0.411	-0.234
128	0.058	0.795	1950	2161	-0.238	-0.058
129		0.608	-1	-43	-2.021	
130		0.622	2	-52	-3.978	
131	-2.38	0.682	13	1	2.908	2.380
132		0.612	-1	-10	-0.722	
133	0.344	0.677	5	4	0.448	-0.344
134		0.700	4	-6		
135		0.812	9	0	16.058	
136		0.741	-2	15		
137		0.640	0	1		
138		0.797	0	3		
139		0.775	1	2		
140	2.476	0.615	12	13	-2.011	-2.476
141		0.745	5	7		
142		0.870	6	-19		
143		0.850	5	-7		
