1.1.1.1	0.686914121	846	245	215	91
1.1.1.2	1.083733657	613.5	190.5	118	83
1.1.1.3	0.357422697	759.5	153.5	343.5	76.5
1.1.1.4	0.770583268	641.5	165.5	167.5	86.5
1.1.1.5	0.208257567	768	182	450	86
1.1.1.6	-0.107026407	1340.5	237.5	1489	73
1.1.1.7	0.345066842	1320.5	217.5	570	70
1.1.1.8		664.5	183.5	74.5	80.5
1.1.1.9	0.140687362	1406.5	170.5	970.5	73.5
1.1.1.10	-0.491456823	6137	252	18381	72
1.1.1.11	-0.401575232	886	293	1576.5	76.5
1.1.1.12	0.772930999	974	200	191.5	60.5
1.1.1.13	1.028421307	1099.5	152.5	147	58
1.1.1.14	-0.008424741	2061.5	150.5	2027	72
1.1.1.15	0.031916524	1538.5	150.5	1365	71
1.1.1.16	1.183202867	1003.5	152.5	122	66
1.1.1.17	0.540045257	1159.5	136.5	363	67
1.1.1.18	1.377124948	393	108	81.5	69.5
1.1.2.1	1.61885488	774	111	83	67
1.1.2.2	0.715464045	914	91	222	63
1.1.2.3	0.598199366	1632	91	449.5	59.5
1.1.2.4	-0.021768507	1472	107	1495	55
1.1.2.5	0.597812208	631.5	102.5	201	67
1.1.2.6	0.221084354	614	95	370.5	57.5
1.1.2.7	0.05982495	757.5	89.5	639.5	55.5
1.1.2.8	1.584350745	507	86	82	71
1.1.2.9	1.289068357	534	88	94	71
1.1.2.10	0.04020318	648.5	109.5	563.5	70.5
1.1.2.11	0.607948423	582	89	181.5	59.5
1.1.2.12	1.14386948	1012	82	133.5	66.5
1.1.2.13	0.822737254	694.5	91.5	148	57
1.1.2.14	-0.197994385	899	115	1300	59
1.1.2.15		961	1009	247	80
1.1.2.16	1.272528106	1741.5	901.5	120.5	75.5
1.1.2.17	0.188547978	968.5	148.5	610.5	77.5
1.1.2.18	0.036899175	973	169	799.5	58.5
1.1.3.1		1212.5	1006.5	75	89
1.1.3.2	0.945473736	1337.5	414.5	181	76
1.1.3.3	1.008385574	771	202	127.5	71.5
1.1.3.4	0.309385038	959	197	440.5	65.5
1.1.3.5	1.113679239	1443.5	187.5	156.5	59.5
1.1.3.6	0.801888979	776.5	176.5	153.5	58.5
1.1.3.7	-0.060360088	802	181	792.5	76.5
1.1.3.8	0.323012997	1243.5	203.5	580	84
1.1.3.9	0.61368733	989.5	211.5	265.5	75.5
1.1.3.10	0.640565594	873.5	237.5	223	77
1.1.3.11	0.9915781	783	392	114	74
1.1.3.12	1.157808535	1161.5	559.5	123	81
1.1.3.13	-0.001574886	2450	597	1940	74
1.1.3.14	0.460286097	1100.5	519.5	300	98
1.1.3.15	0.326491606	1053	309	425.5	73.5
1.1.3.16	1.274462606	645	270	88	68
1.1.3.17	-0.257358155	965.5	274.5	1342.5	88.5
1.1.3.18	1.34991598	620	330	98.5	85.5
1.1.4.1		915	529	77	89
1.1.4.2	-0.200193241	1870.5	523.5	2223.5	80.5
1.1.4.3	1.466348132	987.5	462.5	104	86
1.1.4.4	0.105915436	2325.5	641.5	1405	81
1.1.4.5	0.765206158	1564	467	263	74
1.1.4.6	0.094215387	1687	335	1173.5	81.5
1.1.4.7	0.954397694	986.5	322.5	148	74
1.1.4.8	0.185920761	1123	337	596.5	82.5
1.1.4.9	0.066236647	1286	355	884.5	82.5
1.1.4.10	0.505820007	1337.5	350.5	394	85
