010101	0.23667	0	100	784	97	665	94
010102	-0.556642	0	90	716	101	1054	95
010103	0.00919801	0	100	1519	101	1509	98
010104	0.0849932	0	100	231	104	217	106
010105	-3.48541	0	100	458	111	5137	118
010106	-0.335571	0	110	11322	119	14288	126
010107	0.0596422	0	100	484	115	464	124
010108	0.13559	0	100	849	113	772	115
010109	0.0303435	0	100	1767	112	1730	111
010110	0.142113	0	100	899	103	814	103
010111	-0.271195	0	100	668	103	806	104
010112	0.147868	0	110	374	101	338	101
010113	-0.360859	0	100	1986	105	2550	104
010114	-0.135314	0	100	2335	111	2565	109
010115	0.288693	0	100	370	108	303	107
010201	0.0714096	0	100	294	96	280	92
010202	0.274696	0	100	2136	101	1766	100
010203	0.0174505	0	100	4136	120	4086	113
010204	0.172651	0	110	1983	138	1760	132
010205	-0.310208	0	100	2287	143	2836	136
010206	-0.0860702	0	100	4949	139	5254	138
010207	-0.0296564	0	100	2730	138	2786	139
010208	0.124446	0	100	3258	138	2989	130
010209	-0.0727548	0	100	948	120	997	120
010210	-0.662922	0	100	1379	112	2184	112
010211	-0.20718	0	100	403	109	466	112
010212	-0.798196	0	100	922	109	1603	107
010213	-0.0991115	0	110	281	104	301	104
010214	-0.36914	0	100	3377	108	4362	111
010215	-0.321167	0	100	172	108	215	109
010301	1.3436	0	110	2415	105	951	99
010302	-0.494936	0	100	358	109	504	103
010303	-2.08207	0	100	1700	111	7200	102
010304	-0.22403	0	100	626	110	731	111
010305	-0.483321	0	100	617	115	863	116
010306	-0.147188	0	100	2817	122	3119	119
010307	-0.572788	0	100	1079	125	1605	122
010308	0.16786	0	100	2791	121	2484	118
010309	0.00543801	0	100	726	119	723	116
010310	-0.718549	0	100	358	113	590	111
010311	-0.615804	0	110	579	112	888	109
010312	-0.213628	0	100	206	112	239	111
010313	0.319074	0	100	1809	123	1450	122
010314	-0.78598	0	120	1752	122	3021	137
010315	-1.74309	0	120	1855	127	6212	149
010401	1.50926	0	100	584	98	205	97
010402	-0.342677	0	110	2269	104	2878	102
010403	0.233972	0	100	267	107	227	101
010404	0.0953869	0	100	556	107	520	102
010405	-0.465537	0	110	1570	112	2168	110
010406	-0.0469167	0	100	2020	108	2087	107
010407	0.102211	0	100	7591	116	7072	109
010408	0.0334417	0	90	221	115	216	112
010409	-0.787089	0	110	655	111	1130	108
010410	-0.12482	0	100	961	114	1047	105
010411	0.967864	0	100	1314	113	671	105
010412	-0.0157024	0	90	190	112	192	105
010413	2.00543	0	110	9072	117	2259	113
010414	-0.735035	0	100	1938	120	3226	122
010415	-0.154728	0	110	1415	122	1575	122
010501	-0.733305	0	100	490	98	815	92
010502	-0.00564759	0	100	818	98	822	95
010503	0.066	0	60	149	104	143	100
010504	-0.00255273	0	110	1046	101	1048	96
010505	-0.072782	0	100	1454	105	1529	99
010506	-0.32736	0	110	556	101	698	104
010507	-0.772877	0	110	669	109	1144	105
010508	1.07158	0	100	1090	109	518	105
010509	0.22184	0	110	330	108	283	104
010510	-0.207397	0	100	393	116	454	109
010511	-0.271314	0	100	935	121	1129	112
010512	0.458806	0	100	1298	125	944	118
010513	0.130598	0	100	702	127	641	123
010514	-0.403584	0	100	834	133	1103	136
010515	1.43951	0	110	1105	135	407	130
010601	-0.415595	0	100	362	99	483	97
010602	-0.664447	0	100	461	100	730	97
010603	0.870602	0	100	1216	110	665	108
010604	-0.0034149	0	100	4057	121	4066	117
010605	-0.371475	0	100	275	116	356	116
010606	-1.24376	0	100	654	110	1551	113
010607	-0.326942	0	100	1842	114	2310	111
010608	-0.201239	0	110	1366	123	1570	113
010609	2.09175	0	110	2211	139	518	115
010610	0.672097	0	110	18265	144	11463	121
010611	0.996561	0	100	3749	140	1879	121
010612	0.520346	0	100	903	137	629	123
010613	0.517841	0	100	11462	142	8005	133
010614	0.245209	0	100	10690	142	9019	141
010615	-0.398864	0	100	7141	137	9416	140
010701	0.0912292	0	100	952	106	894	107
010702	0.0974977	0	110	5546	111	5183	110
010703	0.277606	0	110	1174	111	969	113
010704	0.0182506	0	110	1552	114	1532	112
010705	0.0966773	0	100	414	113	387	110
010706	-0.35497	0	110	2678	117	3425	112
010707	-0.835629	0	110	668	119	1192	117
010708	0.374902	0	100	4967	124	3830	118
010709	0.432507	0	100	911	128	675	119
010710	-0.0881512	0	100	690	130	734	126
010711	0.143758	0	100	3429	141	3104	138
010712	-0.538625	0	100	1040	149	1511	155
010713	-1.03179	0	110	1409	145	2882	147
010714	1.28087	0	110	1306	134	537	138
010715	-0.376387	0	100	320	129	416	129
010801	0.776948	0	110	811	103	473	106
010802	-0.734416	0	100	366	106	609	112
010803	-0.715313	0	100	346	106	568	112
010804	-0.256081	0	100	293	107	350	110
010805	1.10327	0	100	1502	111	699	107
010806	0.830953	0	110	450	115	253	108
010807	-0.123375	0	110	420	112	458	110
010808	-0.927993	0	100	1349	113	2566	113
010809	-0.862673	0	100	602	117	1096	119
010810	-0.341833	0	110	1083	126	1373	130
010811	-0.442565	0	110	1984	146	2697	154
010812	0.0604633	0	100	1857	152	1781	156
010813	-0.273374	0	100	1377	136	1665	143
010814	0.00623518	0	100	260	129	259	135
010815	-0.0377363	0	110	408	128	419	135
010901	0.211702	0	110	880	99	760	99
010902	0.674888	0	100	1926	102	1206	106
010903	-0.734199	0	110	736	109	1224	106
010904	0.364489	0	110	1264	106	982	107
010905	-0.277775	0	110	398	110	483	108
010906	0.387971	0	100	586	113	448	110
010907	1.05807	0	110	1086	112	521	110
010908	-0.304662	0	90	171	114	211	112
010909	0.00239971	0	100	1002	110	1000	110
010910	-0.289468	0	110	772	118	943	119
010911	1.0385	0	110	2425	132	1181	129
010912	-0.915278	0	110	1138	148	2146	152
010913	0.302152	0	110	860	152	698	157
010914	-0.00885591	0	110	2029	146	2041	154
010915	-0.629337	0	110	768	142	1188	149
011001	-0.554196	0	110	346	109	509	117
011002	-0.486466	0	120	6117	124	8571	138
011003	-0.605107	0	110	730	130	1110	143
011004	-0.320336	0	100	394	119	492	128
011005	-0.174711	0	110	765	119	863	119
011006	2.32403	0	110	8935	119	1784	118
011007	0.196614	0	110	2639	118	2303	116
011008	0.0578414	0	110	431	116	414	113
011009	0.45657	0	110	746	114	543	111
011010	-0.184209	0	110	853	122	970	122
011011	0.276482	0	110	2064	124	1704	133
011012	-1.6552	0	100	3235	135	10189	157
011013	-1.25521	0	90	363	132	867	153
011014	-0.306731	0	100	1218	126	1507	147
011015	-0.606639	0	110	6302	133	9596	148
011101	0.281611	0	90	1338	110	1101	99
011102	2.68909	0	110	7632	135	1183	115
011103	1.04359	0	110	5296	146	2569	126
011104	-0.160536	0	120	4668	146	5218	134
011105	0.498843	0	110	419	143	296	137
011106	-0.0533135	0	110	950	135	986	129
011107	-0.142051	0	110	5346	133	5899	131
011108	0.196649	0	110	1347	127	1175	125
011109	1.51242	0	110	3653	122	1280	120
011110	0.0547251	0	110	795	121	766	121
011111	-0.236147	0	110	857	123	1009	126
011112	0.911371	0	100	5524	134	2937	130
011113	-0.410409	0	100	706	127	939	127
011114	1.10667	0	110	3428	123	1592	129
011115	-0.40304	0	100	873	121	1155	129
011201	-0.458053	0	110	1802	105	2476	105
011202	-0.125714	0	110	638	112	696	112
011203	-0.301539	0	100	900	118	1109	114
011204	-0.644288	0	110	934	122	1460	121
011205	-0.805591	0	110	1327	131	2319	128
011206	-0.175526	0	110	2262	132	2555	135
011207	-0.496945	0	120	2283	140	3222	145
011208	-0.483921	0	120	1328	143	1857	148
011209	-0.578995	0	120	677	145	1011	150
011210	0.28622	0	110	365	145	299	150
011211	0	-50	100	130	134	143	136
011212	0.00818524	0	100	1316	130	1309	127
011213	0.216416	0	110	3355	133	2888	126
011214	-0.857734	0	110	485	123	880	126
011215	0.535734	0	110	672	120	463	125
011301	-0.471045	0	110	298	95	414	98
011302	-0.0336627	0	110	2344	109	2399	111
011303	-0.305233	0	110	2989	124	3693	131
011304	0.129918	0	120	11293	135	10321	143
011305	0.55601	0	110	1986	141	1351	153
011306	0.315706	0	110	1874	147	1506	151
011307	0.00918988	0	110	2541	148	2525	155
011308	-0.0424096	0	110	671	138	691	143
011309	-0.0141381	0	110	786	132	794	136
011310	0.174303	0	110	868	127	769	132
011311	0.0059458	0	90	188	129	187	135
011312	0.162343	0	100	2610	131	2332	133
011313	0.0851067	0	100	268	136	252	134
011314	0.159373	0	110	2547	138	2280	141
011315	-0.331069	0	100	200	136	251	136
011401	-0.317824	0	100	178	95	222	103
011402	-0.24896	0	100	272	103	324	110
011403	-0.0230397	0	100	487	114	494	126
011404	0.696939	0	110	1595	121	983	128
011405	-0.0569497	0	110	301	121	314	132
011406	-0.949071	0	110	616	123	1190	132
011407	-0.327308	0	110	1142	128	1433	133
011408	-0.186287	0	100	345	123	393	127
011409	1.33812	0	110	978	124	387	128
011410	0.11622	0	100	618	129	570	136
011411	-0.955113	0	100	2109	136	4088	146
011412	-0.295983	0	110	3043	143	3736	152
011413	1.13307	0	110	11776	146	5369	145
011414	0.354852	0	100	557	137	436	142
011415	0.0297086	0	110	756	134	740	134
011501	-0.0160059	0	100	426	98	431	112
011502	0.52951	0	110	1123	113	778	139
011503	-1.30436	0	120	4406	136	10881	170
011504	0.495699	0	120	6579	138	4665	172
011505	0.985439	0	110	3990	137	2015	163
011506	0.159938	0	100	1285	125	1150	147
011507	0.332635	0	110	854	126	678	142
011508	0.00945952	0	110	708	133	703	136
011509	0.782902	0	110	379	141	220	138
011510	1.05656	0	110	1528	153	734	138
011511	1.2234	0	100	1231	158	527	144
011512	0.538118	0	110	1093	156	753	139
011513	-0.2795	0	100	593	144	720	139
011514	0.468181	0	100	1539	151	1113	144
011515	0.402131	0	100	1930	152	1461	148
011601	-0.58912	0	100	2849	106	4287	120
011602	-0.896676	0	100	504	108	938	130
011603	0.594074	0	110	1579	116	1046	136
011604	-0.567882	0	110	721	124	1069	145
011605	-0.391719	0	110	1232	125	1616	150
011606	-0.231821	0	100	1536	131	1803	151
011607	0.147316	0	110	1225	128	1106	143
011608	0.677207	0	110	1943	142	1215	139
011609	0.186191	0	100	443	153	389	156
011610	-0.365739	0	100	1278	189	1647	180
011611	0.707112	0	120	5416	194	3317	174
011612	-0.64926	0	110	837	205	1313	191
011613	-0.864593	0	110	1725	184	3141	181
011614	1.34221	0	110	2978	176	1174	166
011615	-0.722791	0	110	755	152	1247	154
011701	-0.0361556	0	110	1025	105	1051	110
011702	-0.117155	0	110	2023	104	2194	117
011703	-0.322	-50	100	133	109	151	121
011704	0.0301126	0	100	1595	111	1563	124
011705	-0.300241	0	100	252	110	310	123
011706	-0.0775772	0	110	246	112	259	124
011707	1.379	0	40	232	154	174	144
011708	0.359813	0	110	2144	127	1671	131
011709	1.51114	0	110	1619	140	568	139
011710	0.171658	0	110	878	151	780	148
011711	0.331731	0	110	448	141	356	138
011712	0.358	-50	100	226	144	203	139
011713	-0.271426	0	110	356	141	430	138
011714	0.0729814	0	100	373	140	354	140
011715	0.317266	0	70	250	148	201	145
011801	0.301062	0	110	321	100	260	107
011802	-0.0861296	0	110	4312	108	4578	113
011803	1.71549	0	110	2925	120	890	116
011804	0.0662987	0	110	815	117	779	116
011805	0.138	-50	100	142	109	146	116
011806	-0.0690353	0	110	458	115	480	120
011807	0.773312	0	110	571	128	334	123
011808	0.12174	0	110	320	127	294	127
011809	0.00272326	0	110	364	123	363	122
011810	0.35	0	50	203	138	176	125
011811	16.61	-50	100	125	120	115	115
011812	-2	-50	100	122	121	123	119
011813	0	-50	100	128	118	122	123
011814	0	-50	100	123	123	123	125
011815	0	-50	100	131	131	127	124
011901	-2	-50	100	97	95	110	102
011902	-0.115	-50	100	103	91	113	100
011903	0	-50	100	97	96	103	102
011904	0	-50	100	100	97	107	109
011905	0	-50	100	104	102	104	108
011906	1	-50	100	105	109	107	109
011907	0.652	-50	100	119	108	120	113
011908	2.807	-50	100	119	105	116	114
011909	0.29	-50	100	117	106	119	110
011910	1.807	-50	100	116	109	111	109
011911	2	-50	100	124	112	109	106
011912	16.61	-50	100	120	113	113	113
011913	-0.737	-50	100	122	116	124	114
011914	0.29	-50	100	127	116	126	117
011915	0.652	-50	100	127	116	125	118
012001	0	-50	100	90	91	102	100
012002	16.61	-50	100	93	94	101	101
012003	1.322	-50	100	88	93	95	97
012004	-1.585	-50	100	94	95	99	102
012005	-1.222	-50	100	96	99	98	105
012006	0	-50	100	101	101	96	108
012007	0.222	-50	100	90	97	101	107
012008	2.807	-50	100	107	100	107	106
012009	0.222	-50	100	114	107	110	104
012010	1	-50	100	102	106	101	103
012011	-1	-50	100	112	111	108	106
012012	0.415	-50	100	105	109	107	110
012013	0.737	-50	100	114	109	113	110
012014	2	-50	100	103	111	112	114
012015	0	-50	100	117	111	106	113
020101	-1.71332	0	100	2881	110	9450	120
020102	-2.43759	0	100	2113	114	11450	131
020103	-0.481303	0	100	535	116	748	127
020104	0.888421	0	100	1931	118	1043	120
020105	0.534347	0	100	4657	118	3215	118
020106	-0.449092	0	100	2481	113	3387	115
020107	-1.93278	0	90	721	113	2756	113
020108	0.222643	0	100	1555	109	1333	112
020109	-0.145592	0	100	321	107	355	111
020110	0.528056	0	100	458	117	318	113
020111	0.22007	0	100	1943	123	1668	123
020112	-0.170954	0	100	472	137	532	125
020113	1.63366	0	110	6576	149	2119	127
020114	0.00627846	0	100	1228	148	1222	129
020115	0.926003	0	100	919	129	483	119
020201	1.59122	0	100	996	116	330	116
020202	-0.152629	0	100	2295	123	2551	122
020203	0.162788	0	100	2408	131	2151	127
020204	0.116742	0	90	298	132	275	131
020205	0.520106	0	100	3329	135	2321	135
020206	0.500865	0	100	864	142	611	131
020207	-0.195135	0	90	199	139	228	125
020208	-0.333251	0	100	329	117	415	116
020209	-0.439803	0	90	310	115	420	116
020210	-0.0832219	0	90	257	120	272	119
020211	0.0593706	0	90	2478	124	2379	121
